date,month,weekday,expert,model,window,lambda,top1_tail,top1_pred,top1_actual_raw_diff,top1_prob_positive,top1_final_score,top2_tail,top2_pred,top2_actual_raw_diff,top2_prob_positive,top2_final_score,pred_span_top12,hit_at_2,hit_at_3,pred_span_quartile,rolling_median,zscore,is_anomaly,anomaly_direction,is_hit_rate_miss_day,difficulty_failure,actual_top1_tail,actual_top2_tail,actual_top3_tail,actual_top1_diff,actual_top2_diff,actual_top3_diff,loss_scenario,loss_value,chosen_tail,top1_match,top2_match,top3_match,rescue_source
2026-01-09,2026-01,Friday,3F_N,xgb_ranker_ndcg,recent_60d,0.75,2,0.9975437132264322,35600.0,0.5,0.9975437132264322,6,0.8856807768767987,9500.0,0.5,0.8856807768767987,0.1118629363496335,1.0,1.0,Q3,144.0,-0.39190587870800436,0,normal,0,hit_day,2,1,6,35600.0,11600.0,9500.0,hit1,0.0,2,1,0,0,rank1
2026-01-10,2026-01,Saturday,2F_N,xgb_ranker_ndcg,recent_60d,1.25,6,0.9951707916054732,54500.0,0.5,0.9951707916054732,2,0.8913408768761336,22300.0,0.5,0.8913408768761336,0.1038299147293395,1.0,1.0,Q3,160.5,0.511101799948491,0,normal,0,hit_day,6,3,2,54500.0,28400.0,22300.0,hit1,0.0,6,1,0,0,rank1
2026-01-10,2026-01,Saturday,3F_A,xgb_ranker_ndcg,full_2025,0.75,2,0.7799452322311298,11600.0,0.5,0.7799452322311298,1,0.7748474925539067,9900.0,0.5,0.7748474925539067,0.005097739677223,1.0,1.0,Q1,160.5,0.511101799948491,0,normal,0,hit_day,2,1,0,11600.0,9900.0,7500.0,hit1,0.0,2,1,1,0,rank1
2026-01-10,2026-01,Saturday,3F_N,xgb_ranker_ndcg,full_2025,1.0,2,0.9976540123347184,35200.0,0.5,0.9976540123347184,4,0.6030500166541135,10300.0,0.5,0.6030500166541135,0.3946039956806049,1.0,1.0,Q3,160.5,0.511101799948491,0,normal,0,hit_day,2,4,3,35200.0,10300.0,7500.0,hit1,0.0,2,1,1,0,rank1
2026-01-11,2026-01,Sunday,2F_N,xgb_ranker_ndcg,recent_60d,1.0,1,0.9919416112082384,39900.0,0.5,0.9919416112082384,6,0.991847098985108,40200.0,0.5,0.991847098985108,9.451222313028308e-05,1.0,1.0,Q1,166.5,-0.039879540233992275,0,normal,0,hit_day,3,6,1,61200.0,40200.0,39900.0,miss1_hit2,21000.0,6,0,1,0,rank2
2026-01-11,2026-01,Sunday,3F_A,xgb_ranker_ndcg,full_2025,0.75,4,0.9982134618825192,27300.0,0.5,0.9982134618825192,7,0.4018791456581806,9400.0,0.5,0.4018791456581806,0.5963343162243386,1.0,1.0,Q4,166.5,-0.039879540233992275,0,normal,0,hit_day,4,7,1,27300.0,9400.0,9200.0,hit1,0.0,4,1,1,0,rank1
2026-01-11,2026-01,Sunday,3F_N,xgb_ranker_ndcg,full_2025,1.0,2,0.0012018684220236,-21500.0,0.5,0.0012018684220236,5,0.001081228971535,-1700.0,0.5,0.001081228971535,0.0001206394504886,1.0,1.0,Q1,166.5,-0.039879540233992275,0,normal,0,hit_day,6,5,4,-300.0,-1700.0,-5600.0,miss1_hit2,1400.0,5,0,1,0,rank2
2026-01-12,2026-01,Monday,2F_N,xgb_ranker_ndcg,recent_60d,0.75,2,0.9593914249477308,34900.0,0.5,0.9593914249477308,3,0.1262342828646237,12100.0,0.5,0.1262342828646237,0.8331571420831069,1.0,1.0,Q4,166.5,-1.1977139647714377,0,normal,0,hit_day,2,3,0,34900.0,12100.0,9300.0,hit1,0.0,2,1,1,0,rank1
2026-01-12,2026-01,Monday,3F_A,xgb_ranker_ndcg,full_2025,0.75,1,0.3270236838249555,8500.0,0.5,0.3270236838249555,6,0.2715897686878001,5600.0,0.5,0.2715897686878001,0.0554339151371554,1.0,1.0,Q2,166.5,-1.1977139647714377,0,normal,0,hit_day,1,6,0,8500.0,5600.0,4700.0,hit1,0.0,1,1,1,0,rank1
2026-01-12,2026-01,Monday,3F_N,xgb_ranker_ndcg,full_2025,1.0,5,0.0523370033149315,8100.0,0.5,0.0523370033149315,4,0.0085235727995528,5800.0,0.5,0.0085235727995528,0.0438134305153787,1.0,1.0,Q2,166.5,-1.1977139647714377,0,normal,0,hit_day,5,4,9,8100.0,5800.0,-300.0,hit1,0.0,5,1,1,0,rank1
2026-01-13,2026-01,Tuesday,2F_N,xgb_ranker_ndcg,recent_60d,1.0,0,0.9171940036509656,28000.0,0.5,0.9171940036509656,3,0.5421961808724336,17400.0,0.5,0.5421961808724336,0.374997822778532,1.0,1.0,Q3,150.0,-1.7764517316235837,1,low_anomaly,0,hit_day,0,3,5,28000.0,17400.0,-400.0,hit1,0.0,0,1,1,0,rank1
2026-01-13,2026-01,Tuesday,3F_A,xgb_ranker_ndcg,recent_60d,0.75,1,0.506172428184571,6500.0,0.5,0.506172428184571,7,0.4625665117376478,4500.0,0.5,0.4625665117376478,0.0436059164469231,1.0,1.0,Q2,150.0,-1.7764517316235837,1,low_anomaly,0,hit_day,1,5,2,6500.0,5700.0,4600.0,hit1,0.0,1,1,0,0,rank1
2026-01-13,2026-01,Tuesday,3F_N,xgb_ranker_ndcg,full_2025,1.0,9,0.8989069789520259,16600.0,0.5,0.8989069789520259,5,0.1974672960153092,7700.0,0.5,0.1974672960153092,0.7014396829367167,1.0,1.0,Q4,150.0,-1.7764517316235837,1,low_anomaly,0,hit_day,9,5,7,16600.0,7700.0,1900.0,hit1,0.0,9,1,1,0,rank1
2026-01-14,2026-01,Wednesday,2F_N,xgb_ranker_ndcg,full_2025,0.75,5,0.9953399626132328,38300.0,0.5,0.9953399626132328,1,0.9941361962242824,41300.0,0.5,0.9941361962242824,0.0012037663889505,1.0,1.0,Q1,150.0,0.23429723868982233,0,normal,0,hit_day,1,5,0,41300.0,38300.0,29100.0,hit1,3000.0,5,1,1,0,rank1
2026-01-14,2026-01,Wednesday,3F_A,xgb_ranker_ndcg,full_2025,0.75,5,0.9932766733384648,11900.0,0.5,0.9932766733384648,7,0.9251558337581076,6900.0,0.5,0.9251558337581076,0.0681208395803572,1.0,1.0,Q2,150.0,0.23429723868982233,0,normal,0,hit_day,5,6,9,11900.0,7700.0,7300.0,hit1,0.0,5,1,0,0,rank1
2026-01-14,2026-01,Wednesday,3F_N,xgb_ranker_ndcg,full_2025,0.75,6,0.9920752428751524,17800.0,0.5,0.9920752428751524,2,0.8223139308124359,11900.0,0.5,0.8223139308124359,0.1697613120627163,1.0,1.0,Q3,150.0,0.23429723868982233,0,normal,0,hit_day,6,2,3,17800.0,11900.0,8600.0,hit1,0.0,6,1,1,0,rank1
2026-01-15,2026-01,Thursday,2F_N,xgb_ranker_ndcg,recent_60d,0.75,7,0.408375962723968,13100.0,0.5,0.408375962723968,9,0.2764501218886995,14200.0,0.5,0.2764501218886995,0.1319258408352685,1.0,1.0,Q3,150.0,0.09380824539869312,0,normal,0,hit_day,9,7,4,14200.0,13100.0,13000.0,hit1,1100.0,7,1,1,0,rank1
2026-01-15,2026-01,Thursday,3F_A,xgb_ranker_ndcg,recent_60d,0.75,4,0.98954895353214,9300.0,0.5,0.98954895353214,7,0.9630906879879104,9300.0,0.5,0.9630906879879104,0.0264582655442293,1.0,1.0,Q2,150.0,0.09380824539869312,0,normal,0,hit_day,4,7,0,9300.0,9300.0,8200.0,hit1,0.0,4,1,1,0,rank1
2026-01-15,2026-01,Thursday,3F_N,xgb_ranker_ndcg,full_2025,1.0,2,0.999280111742502,32000.0,0.5,0.999280111742502,7,0.9983085109291714,31800.0,0.5,0.9983085109291714,0.0009716008133306,1.0,1.0,Q1,150.0,0.09380824539869312,0,normal,0,hit_day,2,7,4,32000.0,31800.0,24000.0,hit1,0.0,2,1,1,0,rank1
2026-01-16,2026-01,Friday,2F_N,xgb_ranker_ndcg,recent_60d,0.75,2,0.9955997429725748,45600.0,0.5,0.9955997429725748,1,0.6308422586674532,18000.0,0.5,0.6308422586674532,0.3647574843051216,1.0,1.0,Q3,163.0,1.5173277622137509,1,high_anomaly,0,hit_day,2,4,8,45600.0,19800.0,18200.0,hit1,0.0,2,1,0,0,rank1
2026-01-16,2026-01,Friday,3F_A,xgb_ranker_ndcg,recent_60d,0.75,7,0.9966979183379416,15500.0,0.5,0.9966979183379416,3,0.9931335400981696,16200.0,0.5,0.9931335400981696,0.003564378239772,1.0,1.0,Q1,163.0,1.5173277622137509,1,high_anomaly,0,hit_day,8,3,7,20400.0,16200.0,15500.0,miss1_hit2,4200.0,3,0,1,0,rank2
2026-01-16,2026-01,Friday,3F_N,xgb_ranker_ndcg,recent_60d,0.75,3,0.9973825218913032,29700.0,0.5,0.9973825218913032,5,0.9964404368012764,39600.0,0.5,0.9964404368012764,0.0009420850900269,1.0,1.0,Q1,163.0,1.5173277622137509,1,high_anomaly,0,hit_day,5,3,8,39600.0,29700.0,15600.0,hit1,9900.0,3,1,1,0,rank1
2026-01-17,2026-01,Saturday,2F_N,xgb_ranker_ndcg,full_2025,1.0,9,0.9935443444330412,40500.0,0.5,0.9935443444330412,7,0.8263866984669129,27900.0,0.5,0.8263866984669129,0.1671576459661281,1.0,1.0,Q3,163.0,-0.27933935745451005,0,normal,0,hit_day,9,8,7,40500.0,29400.0,27900.0,hit1,0.0,9,1,0,0,rank1
2026-01-17,2026-01,Saturday,3F_A,xgb_ranker_ndcg,full_2025,0.75,6,0.949989827145326,15900.0,0.5,0.949989827145326,1,0.8593396927130976,15800.0,0.5,0.8593396927130976,0.0906501344322284,1.0,1.0,Q2,163.0,-0.27933935745451005,0,normal,0,hit_day,6,1,9,15900.0,15800.0,12800.0,hit1,0.0,6,1,1,0,rank1
2026-01-17,2026-01,Saturday,3F_N,xgb_ranker_ndcg,recent_60d,0.75,4,0.891533194004492,15300.0,0.5,0.891533194004492,5,0.1911221268082204,7600.0,0.5,0.1911221268082204,0.7004110671962716,1.0,1.0,Q4,163.0,-0.27933935745451005,0,normal,0,hit_day,4,5,2,15300.0,7600.0,2700.0,hit1,0.0,4,1,1,0,rank1
2026-01-18,2026-01,Sunday,2F_N,xgb_ranker_ndcg,full_2025,1.0,0,0.9194543338506348,27500.0,0.5,0.9194543338506348,3,0.624135192983415,19700.0,0.5,0.624135192983415,0.2953191408672198,1.0,1.0,Q3,163.0,-1.0485661900994268,0,normal,0,hit_day,0,3,7,27500.0,19700.0,17900.0,hit1,0.0,0,1,1,0,rank1
2026-01-18,2026-01,Sunday,3F_A,xgb_ranker_ndcg,recent_60d,1.0,7,0.8132926088081804,6800.0,0.5,0.8132926088081804,3,0.7780083454204066,8000.0,0.5,0.7780083454204066,0.0352842633877737,1.0,1.0,Q2,163.0,-1.0485661900994268,0,normal,0,hit_day,3,7,2,8000.0,6800.0,3800.0,hit1,1200.0,7,1,1,0,rank1
2026-01-18,2026-01,Sunday,3F_N,xgb_ranker_ndcg,recent_60d,0.75,0,0.9872079635106848,35700.0,0.5,0.9872079635106848,9,0.8599756137294402,9100.0,0.5,0.8599756137294402,0.1272323497812445,1.0,1.0,Q3,163.0,-1.0485661900994268,0,normal,0,hit_day,0,8,9,35700.0,13300.0,9100.0,hit1,0.0,0,1,0,0,rank1
2026-01-19,2026-01,Monday,2F_N,xgb_ranker_ndcg,full_2025,1.0,1,0.3852279912634756,13400.0,0.5,0.3852279912634756,5,0.0167554309143136,10600.0,0.5,0.0167554309143136,0.368472560349162,1.0,1.0,Q3,163.0,-0.8978860802260901,0,normal,0,hit_day,1,5,2,13400.0,10600.0,9000.0,hit1,0.0,1,1,1,0,rank1
2026-01-19,2026-01,Monday,3F_A,xgb_ranker_ndcg,recent_60d,1.0,9,0.967679686849241,8600.0,0.5,0.967679686849241,3,0.2338220025271644,4700.0,0.5,0.2338220025271644,0.7338576843220765,1.0,1.0,Q4,163.0,-0.8978860802260901,0,normal,0,hit_day,9,3,8,8600.0,4700.0,4300.0,hit1,0.0,9,1,1,0,rank1
2026-01-19,2026-01,Monday,3F_N,xgb_ranker_ndcg,recent_60d,0.75,5,0.998040440684394,16600.0,0.5,0.998040440684394,2,0.9972805398090014,24500.0,0.5,0.9972805398090014,0.0007599008753924,1.0,1.0,Q1,163.0,-0.8978860802260901,0,normal,0,hit_day,2,5,1,24500.0,16600.0,12000.0,hit1,7900.0,5,1,1,0,rank1
2026-01-20,2026-01,Tuesday,2F_N,xgb_ranker_ndcg,full_2025,1.0,3,0.9833846084120692,28400.0,0.5,0.9833846084120692,1,0.9106527699188314,24400.0,0.5,0.9106527699188314,0.0727318384932379,1.0,1.0,Q2,169.5,0.4404430134973731,0,normal,0,hit_day,3,1,8,28400.0,24400.0,17000.0,hit1,0.0,3,1,1,0,rank1
2026-01-20,2026-01,Tuesday,3F_A,xgb_ranker_ndcg,full_2025,0.75,5,0.8481023816288581,8500.0,0.5,0.8481023816288581,2,0.5524026866177137,7400.0,0.5,0.5524026866177137,0.2956996950111443,1.0,1.0,Q3,169.5,0.4404430134973731,0,normal,0,hit_day,5,2,3,8500.0,7400.0,4600.0,hit1,0.0,5,1,1,0,rank1
2026-01-20,2026-01,Tuesday,3F_N,xgb_ranker_ndcg,recent_60d,1.0,9,0.9968056271513516,22500.0,0.5,0.9968056271513516,6,0.9932008811592374,28400.0,0.5,0.9932008811592374,0.0036047459921141,1.0,1.0,Q1,169.5,0.4404430134973731,0,normal,0,hit_day,6,9,3,28400.0,22500.0,17700.0,hit1,5900.0,9,1,1,0,rank1
2026-01-21,2026-01,Wednesday,2F_N,xgb_ranker_ndcg,full_2025,0.75,3,0.9866753224803276,33300.0,0.5,0.9866753224803276,4,0.9162627228673582,40800.0,0.5,0.9162627228673582,0.0704125996129694,1.0,1.0,Q2,169.5,0.8666313857923647,0,normal,0,hit_day,4,3,2,40800.0,33300.0,30500.0,hit1,7500.0,3,1,1,0,rank1
2026-01-21,2026-01,Wednesday,3F_A,xgb_ranker_ndcg,full_2025,0.75,9,0.9874709530577944,13200.0,0.5,0.9874709530577944,0,0.8598111838172392,6200.0,0.5,0.8598111838172392,0.1276597692405551,1.0,1.0,Q3,169.5,0.8666313857923647,0,normal,0,hit_day,9,8,0,13200.0,6500.0,6200.0,hit1,0.0,9,1,0,0,rank1
2026-01-21,2026-01,Wednesday,3F_N,xgb_ranker_ndcg,full_2025,0.75,0,0.9943939603254504,25700.0,0.5,0.9943939603254504,5,0.3439471531234001,9300.0,0.5,0.3439471531234001,0.6504468072020504,1.0,1.0,Q4,169.5,0.8666313857923647,0,normal,0,hit_day,0,5,9,25700.0,9300.0,6700.0,hit1,0.0,0,1,1,0,rank1
2026-01-22,2026-01,Thursday,2F_N,xgb_ranker_ndcg,full_2025,1.0,5,0.9448888174066888,21700.0,0.5,0.9448888174066888,6,0.8827009203632321,22100.0,0.5,0.8827009203632321,0.0621878970434567,1.0,1.0,Q2,176.5,0.2273256717508132,0,normal,0,hit_day,6,5,2,22100.0,21700.0,10200.0,hit1,400.0,5,1,1,0,rank1
2026-01-22,2026-01,Thursday,3F_A,xgb_ranker_ndcg,full_2025,0.75,6,0.7620548262887421,7800.0,0.5,0.7620548262887421,4,0.3086027882500758,7800.0,0.5,0.3086027882500758,0.4534520380386663,1.0,1.0,Q4,176.5,0.2273256717508132,0,normal,0,hit_day,4,6,7,7800.0,7800.0,6600.0,hit1,0.0,6,1,1,0,rank1
2026-01-22,2026-01,Thursday,3F_N,xgb_ranker_ndcg,recent_60d,0.75,3,0.9976564217237744,39000.0,0.5,0.9976564217237744,0,0.9965562697912252,28100.0,0.5,0.9965562697912252,0.0011001519325491,1.0,1.0,Q1,176.5,0.2273256717508132,0,normal,0,hit_day,3,0,1,39000.0,28100.0,25200.0,hit1,0.0,3,1,1,0,rank1
2026-01-23,2026-01,Friday,2F_N,xgb_ranker_ndcg,full_2025,1.0,4,0.975492335188852,22300.0,0.5,0.975492335188852,2,0.7284120236185182,19200.0,0.5,0.7284120236185182,0.2470803115703339,1.0,1.0,Q3,176.5,-0.9877134487745847,0,normal,0,hit_day,4,2,9,22300.0,19200.0,10200.0,hit1,0.0,4,1,1,0,rank1
2026-01-23,2026-01,Friday,3F_A,xgb_ranker_ndcg,full_2025,0.75,5,0.9264565593031532,7500.0,0.5,0.9264565593031532,0,0.254407222738664,6300.0,0.5,0.254407222738664,0.6720493365644892,1.0,1.0,Q4,176.5,-0.9877134487745847,0,normal,0,hit_day,5,0,4,7500.0,6300.0,5400.0,hit1,0.0,5,1,1,0,rank1
2026-01-23,2026-01,Friday,3F_N,xgb_ranker_ndcg,recent_60d,0.75,0,0.8836013118967795,9400.0,0.5,0.8836013118967795,5,0.6897068483741763,10400.0,0.5,0.6897068483741763,0.1938944635226032,1.0,1.0,Q3,176.5,-0.9877134487745847,0,normal,0,hit_day,5,0,6,10400.0,9400.0,6200.0,hit1,1000.0,0,1,1,0,rank1
2026-01-24,2026-01,Saturday,2F_N,xgb_ranker_ndcg,full_2025,1.0,7,0.9159524507732696,31800.0,0.5,0.9159524507732696,6,0.87123142763076,32000.0,0.5,0.87123142763076,0.0447210231425095,1.0,1.0,Q2,176.5,0.18904907360623355,0,normal,0,hit_day,6,7,0,32000.0,31800.0,15300.0,hit1,200.0,7,1,1,0,rank1
