date,month,weekday,expert,model,target_label,window,lambda,top1_tail,top1_pred,top1_actual_raw_diff,top1_machine_count,top1_avg_diff_per_machine,top1_prob_positive,top1_final_score,top2_tail,top2_pred,top2_actual_raw_diff,top2_prob_positive,top2_final_score,pred_span_top12,confidence_band,operational_pick_tail,operational_pick_source,operational_pick_pred,operational_pick_actual_raw_diff,operational_pick_in_actual_top2,top1_is_avoid,top2_is_avoid,hit_at_2,hit_at_3
2026-01-20,2026-01,Tuesday,3F_A,xgb_ranker_ndcg,is_worst_1,full_2025,1.0,4,0.996444167529395,-7300.0,21.0,-347.6190476190476,0.5,0.996444167529395,0,0.9935832225624405,-4400.0,0.5,0.9935832225624405,0.0028609449669545484,low,4,top1_default,0.996444167529395,-7300.0,0,0,0,0.0,0.0
2026-01-20,2026-01,Tuesday,3F_N,xgb_ranker_ndcg,is_worst_1,full_2025,1.0,7,0.14174245956178413,-12100.0,15.0,-806.6666666666666,0.5,0.14174245956178413,4,0.045576307968969915,-9600.0,0.5,0.045576307968969915,0.09616615159281422,low,7,top1_default,0.14174245956178413,-12100.0,0,0,0,0.0,0.0
2026-01-21,2026-01,Wednesday,2F_A,xgb_ranker_ndcg,is_worst_1,full_2025,0.75,2,0.9693108037176883,-6500.0,3.0,-2166.6666666666665,0.5,0.9693108037176883,4,0.20655909263680067,-1500.0,0.5,0.20655909263680067,0.7627517110808877,high,2,top1_default,0.9693108037176883,-6500.0,0,0,0,0.0,0.0
2026-01-21,2026-01,Wednesday,2F_N,xgb_ranker_ndcg,is_worst_1,full_2025,0.75,0,0.4489429349682672,-14500.0,32.0,-453.125,0.5,0.4489429349682672,2,0.004781365210127391,30500.0,0.5,0.004781365210127391,0.4441615697581398,high,0,top1_default,0.4489429349682672,-14500.0,0,0,0,0.0,0.0
2026-01-21,2026-01,Wednesday,3F_A,xgb_ranker_ndcg,is_worst_1,full_2025,0.75,5,0.09010304042193855,-1900.0,20.0,-95.0,0.5,0.09010304042193855,6,0.07975639145491527,-1600.0,0.5,0.07975639145491527,0.01034664896702328,low,5,top1_default,0.09010304042193855,-1900.0,0,0,0,0.0,0.0
2026-01-21,2026-01,Wednesday,3F_N,xgb_ranker_ndcg,is_worst_1,full_2025,0.75,1,0.9500563996018893,-21500.0,15.0,-1433.3333333333333,0.5,0.9500563996018893,6,0.659377019381124,-18400.0,0.5,0.659377019381124,0.2906793802207652,medium,1,top1_default,0.9500563996018893,-21500.0,0,0,0,0.0,0.0
2026-01-22,2026-01,Thursday,2F_A,xgb_ranker_ndcg,is_worst_1,full_2025,0.75,4,0.8985291077071337,-2800.0,3.0,-933.3333333333334,0.5,0.8985291077071337,2,0.883054231103174,-2800.0,0.5,0.883054231103174,0.01547487660395963,low,4,top1_default,0.8985291077071337,-2800.0,0,0,0,0.0,0.0
2026-01-22,2026-01,Thursday,2F_N,xgb_ranker_ndcg,is_worst_1,recent_60d,0.75,7,0.985063932953248,-15000.0,32.0,-468.75,0.5,0.985063932953248,3,0.896516285076603,-16500.0,0.5,0.896516285076603,0.08854764787664504,low,7,top1_default,0.985063932953248,-15000.0,0,0,0,0.0,0.0
2026-01-22,2026-01,Thursday,3F_A,xgb_ranker_ndcg,is_worst_1,full_2025,1.0,9,0.630141352545123,-2200.0,21.0,-104.76190476190476,0.5,0.630141352545123,1,0.008500911402121216,-100.0,0.5,0.008500911402121216,0.6216404411430019,high,9,top1_default,0.630141352545123,-2200.0,0,0,0,0.0,0.0
2026-01-22,2026-01,Thursday,3F_N,xgb_ranker_ndcg,is_worst_1,full_2025,1.0,5,0.429329069700379,-14800.0,16.0,-925.0,0.5,0.429329069700379,7,0.0024557236827145593,-3900.0,0.5,0.0024557236827145593,0.4268733460176644,high,5,top1_default,0.429329069700379,-14800.0,0,0,0,0.0,0.0
2026-01-23,2026-01,Friday,2F_A,xgb_ranker_ndcg,is_worst_1,full_2025,0.75,0,0.19912043118328357,-1700.0,3.0,-566.6666666666666,0.5,0.19912043118328357,9,0.0923964397332765,-1800.0,0.5,0.0923964397332765,0.10672399145000706,medium,0,top1_default,0.19912043118328357,-1700.0,0,0,0,0.0,0.0
2026-01-23,2026-01,Friday,2F_N,xgb_ranker_ndcg,is_worst_1,recent_60d,0.75,3,0.9850847832872884,-32000.0,32.0,-1000.0,0.5,0.9850847832872884,1,0.8726720295525199,-10200.0,0.5,0.8726720295525199,0.11241275373476856,medium,3,top1_default,0.9850847832872884,-32000.0,0,0,0,0.0,0.0
2026-01-23,2026-01,Friday,3F_A,xgb_ranker_ndcg,is_worst_1,full_2025,1.0,8,0.9861541245926833,-6600.0,21.0,-314.2857142857143,0.5,0.9861541245926833,9,0.9735640206593739,-3300.0,0.5,0.9735640206593739,0.012590103933309393,low,8,top1_default,0.9861541245926833,-6600.0,0,0,0,0.0,0.0
2026-01-23,2026-01,Friday,3F_N,xgb_ranker_ndcg,is_worst_1,full_2025,1.0,9,0.9855030639615991,-19400.0,15.0,-1293.3333333333333,0.5,0.9855030639615991,4,0.9245331018547421,-13000.0,0.5,0.9245331018547421,0.06096996210685701,low,9,top1_default,0.9855030639615991,-19400.0,0,0,0,0.0,0.0
2026-01-24,2026-01,Saturday,2F_A,xgb_ranker_ndcg,is_worst_1,full_2025,0.75,6,0.9980328143592813,-4600.0,4.0,-1150.0,0.5,0.9980328143592813,2,0.9301217970412553,-2700.0,0.5,0.9301217970412553,0.06791101731802596,low,6,top1_default,0.9980328143592813,-4600.0,0,0,0,0.0,0.0
2026-01-24,2026-01,Saturday,2F_N,xgb_ranker_ndcg,is_worst_1,full_2025,0.75,1,0.972998210292719,-24400.0,32.0,-762.5,0.5,0.972998210292719,5,0.9155706668359088,-15700.0,0.5,0.9155706668359088,0.057427543456810226,low,1,top1_default,0.972998210292719,-24400.0,0,0,0,0.0,0.0
2026-01-24,2026-01,Saturday,3F_A,xgb_ranker_ndcg,is_worst_1,full_2025,1.0,4,0.9964311581930161,-15000.0,21.0,-714.2857142857143,0.5,0.9964311581930161,7,0.9961219518979099,-6200.0,0.5,0.9961219518979099,0.00030920629510622355,undefined,7,top2_on_undefined,0.9961219518979099,-6200.0,0,0,0,0.0,0.0
2026-01-24,2026-01,Saturday,3F_N,xgb_ranker_ndcg,is_worst_1,full_2025,1.0,7,0.2094814269441459,-14300.0,15.0,-953.3333333333334,0.5,0.2094814269441459,0,0.18420843198286158,-12700.0,0.5,0.18420843198286158,0.025272994961284323,low,7,top1_default,0.2094814269441459,-14300.0,0,0,0,0.0,0.0
2026-01-25,2026-01,Sunday,2F_A,xgb_ranker_ndcg,is_worst_1,full_2025,0.75,5,0.9986618982552327,-5400.0,4.0,-1350.0,0.5,0.9986618982552327,3,0.8924413118851554,-3500.0,0.5,0.8924413118851554,0.10622058637007725,medium,5,top1_default,0.9986618982552327,-5400.0,0,0,0,0.0,0.0
2026-01-25,2026-01,Sunday,2F_N,xgb_ranker_ndcg,is_worst_1,full_2025,0.75,8,0.9763388221642754,-32600.0,32.0,-1018.75,0.5,0.9763388221642754,2,0.9312700047420687,-15000.0,0.5,0.9312700047420687,0.0450688174222067,low,8,top1_default,0.9763388221642754,-32600.0,0,0,0,0.0,0.0
2026-01-25,2026-01,Sunday,3F_A,xgb_ranker_ndcg,is_worst_1,full_2025,1.0,7,0.9946650524836245,-8700.0,21.0,-414.2857142857143,0.5,0.9946650524836245,0,0.3510940187486266,-1000.0,0.5,0.3510940187486266,0.6435710337349978,high,7,top1_default,0.9946650524836245,-8700.0,0,0,0,0.0,0.0
2026-01-25,2026-01,Sunday,3F_N,xgb_ranker_ndcg,is_worst_1,recent_60d,0.75,2,0.07013806849703338,-17600.0,15.0,-1173.3333333333333,0.5,0.07013806849703338,3,0.03006885709736201,-11800.0,0.5,0.03006885709736201,0.04006921139967137,low,2,top1_default,0.07013806849703338,-17600.0,0,0,0,0.0,0.0
2026-01-26,2026-01,Monday,2F_A,xgb_ranker_ndcg,is_worst_1,recent_60d,0.75,8,0.995507925714092,-3400.0,3.0,-1133.3333333333333,0.5,0.995507925714092,6,0.6885163481852941,-2600.0,0.5,0.6885163481852941,0.3069915775287979,high,8,top1_default,0.995507925714092,-3400.0,0,0,0,0.0,0.0
2026-01-26,2026-01,Monday,2F_N,xgb_ranker_ndcg,is_worst_1,full_2025,0.75,6,0.9963212271744777,-18600.0,31.0,-600.0,0.5,0.9963212271744777,1,0.9945380606470307,-26600.0,0.5,0.9945380606470307,0.0017831665274470332,low,6,top1_default,0.9963212271744777,-18600.0,0,0,0,0.0,0.0
2026-01-26,2026-01,Monday,3F_A,xgb_ranker_ndcg,is_worst_1,full_2025,1.0,7,0.9895478735079798,-4700.0,21.0,-223.8095238095238,0.5,0.9895478735079798,9,0.042078606914042534,500.0,0.5,0.042078606914042534,0.9474692665939373,high,7,top1_default,0.9895478735079798,-4700.0,0,0,0,0.0,0.0
2026-01-26,2026-01,Monday,3F_N,xgb_ranker_ndcg,is_worst_1,recent_60d,0.75,4,0.004013534272696398,12200.0,15.0,813.3333333333334,0.5,0.004013534272696398,0,0.0034537581287433917,18000.0,0.5,0.0034537581287433917,0.0005597761439530059,undefined,0,top2_on_undefined,0.0034537581287433917,18000.0,1,0,0,1.0,1.0
2026-01-27,2026-01,Tuesday,2F_A,xgb_ranker_ndcg,is_worst_1,recent_60d,0.75,9,0.09234057273043393,-1400.0,3.0,-466.6666666666667,0.5,0.09234057273043393,3,0.08256190665398039,-1400.0,0.5,0.08256190665398039,0.009778666076453543,low,9,top1_default,0.09234057273043393,-1400.0,0,0,0,0.0,1.0
2026-01-27,2026-01,Tuesday,2F_N,xgb_ranker_ndcg,is_worst_1,recent_60d,1.25,5,0.9437090029507337,-22200.0,31.0,-716.1290322580645,0.5,0.9437090029507337,9,0.668337387307286,-11600.0,0.5,0.668337387307286,0.2753716156434477,medium,5,top1_default,0.9437090029507337,-22200.0,0,0,0,0.0,0.0
2026-01-27,2026-01,Tuesday,3F_A,xgb_ranker_ndcg,is_worst_1,full_2025,1.0,9,0.0042352096709887006,10000.0,21.0,476.1904761904762,0.5,0.0042352096709887006,0,0.0033865469114115546,12100.0,0.5,0.0033865469114115546,0.000848662759577146,undefined,0,top2_on_undefined,0.0033865469114115546,12100.0,0,0,0,0.0,0.0
2026-01-27,2026-01,Tuesday,3F_N,xgb_ranker_ndcg,is_worst_1,recent_60d,0.75,5,0.9859674275504893,-36400.0,16.0,-2275.0,0.5,0.9859674275504893,3,0.0168572614681897,37900.0,0.5,0.0168572614681897,0.9691101660822996,high,5,top1_default,0.9859674275504893,-36400.0,0,0,0,1.0,1.0
2026-01-28,2026-01,Wednesday,2F_A,xgb_ranker_ndcg,is_worst_1,full_2025,0.75,8,0.4706736815758965,-2000.0,3.0,-666.6666666666666,0.5,0.4706736815758965,7,0.10357795872322138,-2400.0,0.5,0.10357795872322138,0.3670957228526751,high,8,top1_default,0.4706736815758965,-2000.0,0,0,0,0.0,1.0
2026-01-28,2026-01,Wednesday,2F_N,xgb_ranker_ndcg,is_worst_1,full_2025,0.75,7,0.98101936638892,-24600.0,32.0,-768.75,0.5,0.98101936638892,0,0.9398529039930149,-19500.0,0.5,0.9398529039930149,0.041166462395905046,low,7,top1_default,0.98101936638892,-24600.0,0,0,0,0.0,0.0
2026-01-28,2026-01,Wednesday,3F_A,xgb_ranker_ndcg,is_worst_1,full_2025,0.75,5,0.8998948762690901,-4200.0,20.0,-210.0,0.5,0.8998948762690901,2,0.1720326184236115,-3500.0,0.5,0.1720326184236115,0.7278622578454786,high,5,top1_default,0.8998948762690901,-4200.0,0,0,0,0.0,0.0
2026-01-28,2026-01,Wednesday,3F_N,xgb_ranker_ndcg,is_worst_1,full_2025,0.75,4,0.9655050808820921,-26400.0,15.0,-1760.0,0.5,0.9655050808820921,6,0.9223057877797506,-16700.0,0.5,0.9223057877797506,0.043199293102341496,low,4,top1_default,0.9655050808820921,-26400.0,0,0,0,0.0,0.0
2026-01-29,2026-01,Thursday,2F_A,xgb_ranker_ndcg,is_worst_1,recent_60d,1.25,5,0.9168839985180106,-2900.0,4.0,-725.0,0.5,0.9168839985180106,6,0.27566358771740274,-2300.0,0.5,0.27566358771740274,0.6412204108006079,high,5,top1_default,0.9168839985180106,-2900.0,0,0,0,0.0,0.0
2026-01-29,2026-01,Thursday,2F_N,xgb_ranker_ndcg,is_worst_1,recent_60d,0.75,2,0.9963817371014329,-32500.0,32.0,-1015.625,0.5,0.9963817371014329,1,0.9792492864201174,-17200.0,0.5,0.9792492864201174,0.017132450681315414,low,2,top1_default,0.9963817371014329,-32500.0,0,0,0,0.0,0.0
2026-01-29,2026-01,Thursday,3F_A,xgb_ranker_ndcg,is_worst_1,full_2025,1.0,3,0.9946447817607561,-4500.0,21.0,-214.28571428571428,0.5,0.9946447817607561,7,0.8143540551438844,-3900.0,0.5,0.8143540551438844,0.18029072661687173,medium,3,top1_default,0.9946447817607561,-4500.0,0,0,0,0.0,0.0
2026-01-29,2026-01,Thursday,3F_N,xgb_ranker_ndcg,is_worst_1,full_2025,1.0,9,0.027495345502964064,-8700.0,15.0,-580.0,0.5,0.027495345502964064,3,0.005201661367469919,-5100.0,0.5,0.005201661367469919,0.022293684135494145,low,9,top1_default,0.027495345502964064,-8700.0,0,0,0,0.0,0.0
2026-01-30,2026-01,Friday,2F_A,xgb_ranker_ndcg,is_worst_1,recent_60d,0.75,1,0.13302971181258258,-1700.0,4.0,-425.0,0.5,0.13302971181258258,8,0.014862141020899325,-800.0,0.5,0.014862141020899325,0.11816757079168326,medium,1,top1_default,0.13302971181258258,-1700.0,0,0,0,0.0,0.0
2026-01-30,2026-01,Friday,2F_N,xgb_ranker_ndcg,is_worst_1,full_2025,0.75,5,0.9608480668060188,-20200.0,31.0,-651.6129032258065,0.5,0.9608480668060188,8,0.7996415026516843,-17600.0,0.5,0.7996415026516843,0.16120656415433443,medium,5,top1_default,0.9608480668060188,-20200.0,0,0,0,0.0,0.0
2026-01-30,2026-01,Friday,3F_A,xgb_ranker_ndcg,is_worst_1,full_2025,1.0,6,0.16612633673035607,-1800.0,20.0,-90.0,0.5,0.16612633673035607,0,0.09006928909942254,700.0,0.5,0.09006928909942254,0.07605704763093353,low,6,top1_default,0.16612633673035607,-1800.0,0,0,0,0.0,0.0
2026-01-30,2026-01,Friday,3F_N,xgb_ranker_ndcg,is_worst_1,full_2025,1.0,0,0.8559215490418433,-18500.0,16.0,-1156.25,0.5,0.8559215490418433,5,0.21371385951369123,-13500.0,0.5,0.21371385951369123,0.642207689528152,high,0,top1_default,0.8559215490418433,-18500.0,0,0,0,0.0,0.0
2026-01-31,2026-01,Saturday,2F_A,xgb_ranker_ndcg,is_worst_1,recent_60d,0.75,2,0.1401321831598017,-1200.0,3.0,-400.0,0.5,0.1401321831598017,1,0.008701959923222044,-2000.0,0.5,0.008701959923222044,0.13143022323657966,medium,2,top1_default,0.1401321831598017,-1200.0,0,0,0,0.0,1.0
2026-01-31,2026-01,Saturday,2F_N,xgb_ranker_ndcg,is_worst_1,recent_60d,0.75,5,0.9880139625458506,-38800.0,31.0,-1251.6129032258063,0.5,0.9880139625458506,4,0.9856094424618682,-30800.0,0.5,0.9856094424618682,0.0024045200839823977,low,5,top1_default,0.9880139625458506,-38800.0,0,0,0,0.0,0.0
2026-01-31,2026-01,Saturday,3F_A,xgb_ranker_ndcg,is_worst_1,full_2025,1.0,2,0.9688191637643193,-9500.0,22.0,-431.8181818181818,0.5,0.9688191637643193,6,0.8836443399745733,-4200.0,0.5,0.8836443399745733,0.08517482378974606,low,2,top1_default,0.9688191637643193,-9500.0,0,0,0,0.0,0.0
2026-01-31,2026-01,Saturday,3F_N,xgb_ranker_ndcg,is_worst_1,full_2025,1.0,6,0.9771385805717933,-22500.0,16.0,-1406.25,0.5,0.9771385805717933,2,0.9637630201705614,-23700.0,0.5,0.9637630201705614,0.01337556040123189,low,6,top1_default,0.9771385805717933,-22500.0,0,0,0,0.0,0.0
2026-02-01,2026-02,Sunday,2F_A,xgb_ranker_ndcg,is_worst_1,recent_60d,0.75,8,0.9274944269100278,-3000.0,3.0,-1000.0,0.5,0.9274944269100278,3,0.16566739647901188,-2400.0,0.5,0.16566739647901188,0.761827030431016,high,8,top1_default,0.9274944269100278,-3000.0,0,0,0,0.0,0.0
2026-02-01,2026-02,Sunday,2F_N,xgb_ranker_ndcg,is_worst_1,full_2025,0.75,5,0.9414554437281563,-20500.0,31.0,-661.2903225806451,0.5,0.9414554437281563,2,0.2515892256558237,-3400.0,0.5,0.2515892256558237,0.6898662180723325,high,5,top1_default,0.9414554437281563,-20500.0,0,0,0,0.0,0.0
2026-02-01,2026-02,Sunday,3F_A,xgb_ranker_ndcg,is_worst_1,full_2025,1.0,9,0.9699744671491873,-6600.0,21.0,-314.2857142857143,0.5,0.9699744671491873,5,0.08990396103820038,-1800.0,0.5,0.08990396103820038,0.8800705061109869,high,9,top1_default,0.9699744671491873,-6600.0,0,0,0,0.0,0.0
2026-02-01,2026-02,Sunday,3F_N,xgb_ranker_ndcg,is_worst_1,full_2025,1.0,5,0.9934322422967966,-38700.0,16.0,-2418.75,0.5,0.9934322422967966,9,0.9302234757697972,-19300.0,0.5,0.9302234757697972,0.06320876652699936,low,5,top1_default,0.9934322422967966,-38700.0,0,0,0,0.0,0.0
2026-02-02,2026-02,Monday,2F_A,xgb_ranker_ndcg,is_worst_1,recent_60d,0.75,9,0.9481874334196447,-4000.0,3.0,-1333.3333333333333,0.5,0.9481874334196447,7,0.9297124640134264,-3800.0,0.5,0.9297124640134264,0.01847496940621829,low,9,top1_default,0.9481874334196447,-4000.0,0,0,0,0.0,0.0
2026-02-02,2026-02,Monday,2F_N,xgb_ranker_ndcg,is_worst_1,full_2025,0.75,8,0.982586739320976,-33600.0,32.0,-1050.0,0.5,0.982586739320976,9,0.8297011690533723,-9800.0,0.5,0.8297011690533723,0.15288557026760363,medium,8,top1_default,0.982586739320976,-33600.0,0,0,0,0.0,0.0
2026-02-02,2026-02,Monday,3F_A,xgb_ranker_ndcg,is_worst_1,full_2025,1.0,0,0.7217897807202672,-3000.0,21.0,-142.85714285714286,0.5,0.7217897807202672,7,0.6107693250436869,-3000.0,0.5,0.6107693250436869,0.11102045567658037,medium,0,top1_default,0.7217897807202672,-3000.0,0,0,0,0.0,0.0
2026-02-02,2026-02,Monday,3F_N,xgb_ranker_ndcg,is_worst_1,full_2025,1.0,1,0.8758317505368266,-17600.0,15.0,-1173.3333333333333,0.5,0.8758317505368266,8,0.3125054480974612,-12300.0,0.5,0.3125054480974612,0.5633263024393653,high,1,top1_default,0.8758317505368266,-17600.0,0,0,0,0.0,0.0
2026-02-03,2026-02,Tuesday,2F_A,xgb_ranker_ndcg,is_worst_1,recent_60d,0.75,5,0.7674496139280995,-2600.0,4.0,-650.0,0.5,0.7674496139280995,8,0.7195914632957632,-2800.0,0.5,0.7195914632957632,0.04785815063233634,low,5,top1_default,0.7674496139280995,-2600.0,0,0,0,0.0,0.0
2026-02-03,2026-02,Tuesday,2F_N,xgb_ranker_ndcg,is_worst_1,recent_60d,0.75,2,0.5198867856117605,-16300.0,31.0,-525.8064516129032,0.5,0.5198867856117605,1,0.27246326648532887,-4500.0,0.5,0.27246326648532887,0.24742351912643162,medium,2,top1_default,0.5198867856117605,-16300.0,0,0,0,0.0,0.0
2026-02-03,2026-02,Tuesday,3F_A,xgb_ranker_ndcg,is_worst_1,full_2025,1.0,2,0.9951083498368587,-5600.0,22.0,-254.54545454545453,0.5,0.9951083498368587,5,0.991251130411974,-9600.0,0.5,0.991251130411974,0.003857219424884706,low,2,top1_default,0.9951083498368587,-5600.0,0,0,0,0.0,0.0
2026-02-03,2026-02,Tuesday,3F_N,xgb_ranker_ndcg,is_worst_1,full_2025,1.0,7,0.9941292763149829,-21500.0,15.0,-1433.3333333333333,0.5,0.9941292763149829,5,0.7157892653447916,-14800.0,0.5,0.7157892653447916,0.27834001097019134,medium,7,top1_default,0.9941292763149829,-21500.0,0,0,0,0.0,0.0
2026-02-04,2026-02,Wednesday,2F_A,xgb_ranker_ndcg,is_worst_1,full_2025,0.75,4,0.9852735656997741,-2800.0,4.0,-700.0,0.5,0.9852735656997741,0,0.9693582158748534,-4000.0,0.5,0.9693582158748534,0.01591534982492071,low,4,top1_default,0.9852735656997741,-2800.0,0,0,0,0.0,0.0
2026-02-04,2026-02,Wednesday,2F_N,xgb_ranker_ndcg,is_worst_1,full_2025,0.75,3,0.9539704215587644,-25700.0,31.0,-829.0322580645161,0.5,0.9539704215587644,2,0.9228056381362684,-21600.0,0.5,0.9228056381362684,0.031164783422496067,low,3,top1_default,0.9539704215587644,-25700.0,0,0,0,0.0,0.0
2026-02-04,2026-02,Wednesday,3F_A,xgb_ranker_ndcg,is_worst_1,full_2025,0.75,2,0.9513417298321272,-7500.0,22.0,-340.90909090909093,0.5,0.9513417298321272,7,0.921093039141977,-6300.0,0.5,0.921093039141977,0.030248690690150126,low,2,top1_default,0.9513417298321272,-7500.0,0,0,0,0.0,0.0
2026-02-04,2026-02,Wednesday,3F_N,xgb_ranker_ndcg,is_worst_1,full_2025,0.75,1,0.6896520073713875,-16700.0,15.0,-1113.3333333333333,0.5,0.6896520073713875,6,0.0044012682062088285,4800.0,0.5,0.0044012682062088285,0.6852507391651788,high,1,top1_default,0.6896520073713875,-16700.0,0,0,0,0.0,0.0
2026-02-05,2026-02,Thursday,2F_A,xgb_ranker_ndcg,is_worst_1,recent_60d,0.75,8,0.1701549478866235,-1800.0,3.0,-600.0,0.5,0.1701549478866235,1,0.09113145598134963,-2500.0,0.5,0.09113145598134963,0.07902349190527387,low,8,top1_default,0.1701549478866235,-1800.0,0,0,0,0.0,0.0
2026-02-05,2026-02,Thursday,2F_N,xgb_ranker_ndcg,is_worst_1,full_2025,0.75,7,0.9279162496889937,-18600.0,32.0,-581.25,0.5,0.9279162496889937,3,0.10073160257202361,-5600.0,0.5,0.10073160257202361,0.82718464711697,high,7,top1_default,0.9279162496889937,-18600.0,0,0,0,0.0,0.0
2026-02-05,2026-02,Thursday,3F_A,xgb_ranker_ndcg,is_worst_1,full_2025,1.0,6,0.9976652328269687,-10600.0,20.0,-530.0,0.5,0.9976652328269687,3,0.9927094248038357,-5900.0,0.5,0.9927094248038357,0.0049558080231330015,low,6,top1_default,0.9976652328269687,-10600.0,0,0,0,0.0,0.0
2026-02-05,2026-02,Thursday,3F_N,xgb_ranker_ndcg,is_worst_1,full_2025,1.0,3,0.07245477998512286,-7100.0,15.0,-473.3333333333333,0.5,0.07245477998512286,6,0.04887165199596267,-6900.0,0.5,0.04887165199596267,0.023583127989160187,low,3,top1_default,0.07245477998512286,-7100.0,0,0,0,0.0,0.0
2026-02-06,2026-02,Friday,2F_A,xgb_ranker_ndcg,is_worst_1,recent_60d,1.0,1,0.003797605902701813,1700.0,4.0,425.0,0.5,0.003797605902701813,8,0.003732078451942809,-900.0,0.5,0.003732078451942809,6.552745075900403e-05,undefined,8,top2_on_undefined,0.003732078451942809,-900.0,0,0,0,0.0,0.0
2026-02-06,2026-02,Friday,2F_N,xgb_ranker_ndcg,is_worst_1,recent_60d,0.75,9,0.9855148175792587,-22200.0,32.0,-693.75,0.5,0.9855148175792587,4,0.2752452820167553,-9400.0,0.5,0.2752452820167553,0.7102695355625035,high,9,top1_default,0.9855148175792587,-22200.0,0,0,0,0.0,0.0
2026-02-06,2026-02,Friday,3F_A,xgb_ranker_ndcg,is_worst_1,full_2025,1.0,1,0.9940747391385939,-4800.0,23.0,-208.69565217391303,0.5,0.9940747391385939,9,0.9931682523748766,-8500.0,0.5,0.9931682523748766,0.0009064867637172958,undefined,9,top2_on_undefined,0.9931682523748766,-8500.0,0,0,0,0.0,0.0
2026-02-06,2026-02,Friday,3F_N,xgb_ranker_ndcg,is_worst_1,full_2025,1.0,4,0.9646560357461912,-20400.0,16.0,-1275.0,0.5,0.9646560357461912,1,0.37646699486432883,-9700.0,0.5,0.37646699486432883,0.5881890408818624,high,4,top1_default,0.9646560357461912,-20400.0,0,0,0,0.0,0.0
2026-02-07,2026-02,Saturday,2F_A,xgb_ranker_ndcg,is_worst_1,full_2025,0.75,1,0.9984073355605556,-4400.0,4.0,-1100.0,0.5,0.9984073355605556,0,0.9941177994448447,-5300.0,0.5,0.9941177994448447,0.0042895361157109235,low,1,top1_default,0.9984073355605556,-4400.0,0,0,0,0.0,0.0
2026-02-07,2026-02,Saturday,2F_N,xgb_ranker_ndcg,is_worst_1,full_2025,0.75,5,0.5981336270680139,-13800.0,31.0,-445.16129032258067,0.5,0.5981336270680139,3,0.03915978189586682,1100.0,0.5,0.03915978189586682,0.5589738451721471,high,5,top1_default,0.5981336270680139,-13800.0,0,0,0,0.0,0.0
2026-02-07,2026-02,Saturday,3F_A,xgb_ranker_ndcg,is_worst_1,full_2025,1.0,6,0.8037728011675198,-4400.0,20.0,-220.0,0.5,0.8037728011675198,0,0.04937720380265902,300.0,0.5,0.04937720380265902,0.7543955973648608,high,6,top1_default,0.8037728011675198,-4400.0,0,0,0,0.0,0.0
2026-02-07,2026-02,Saturday,3F_N,xgb_ranker_ndcg,is_worst_1,full_2025,1.0,5,0.9929585743467714,-25200.0,16.0,-1575.0,0.5,0.9929585743467714,6,0.9781594669911886,-25900.0,0.5,0.9781594669911886,0.014799107355582763,low,5,top1_default,0.9929585743467714,-25200.0,0,0,0,0.0,0.0
2026-02-08,2026-02,Sunday,2F_A,xgb_ranker_ndcg,is_worst_1,recent_60d,1.25,5,0.05686345378687644,-2300.0,4.0,-575.0,0.5,0.05686345378687644,4,0.04119243912643753,-1900.0,0.5,0.04119243912643753,0.01567101466043891,low,5,top1_default,0.05686345378687644,-2300.0,0,0,0,0.0,0.0
2026-02-08,2026-02,Sunday,2F_N,xgb_ranker_ndcg,is_worst_1,full_2025,0.75,5,0.8976569458561697,-19300.0,31.0,-622.5806451612904,0.5,0.8976569458561697,7,0.8095020604258099,-10200.0,0.5,0.8095020604258099,0.08815488543035988,low,5,top1_default,0.8976569458561697,-19300.0,0,0,0,0.0,0.0
2026-02-08,2026-02,Sunday,3F_A,xgb_ranker_ndcg,is_worst_1,full_2025,1.0,6,0.006552154896906522,500.0,20.0,25.0,0.5,0.006552154896906522,5,0.005406589783728429,5900.0,0.5,0.005406589783728429,0.001145565113178093,low,6,top1_default,0.006552154896906522,500.0,0,0,0,0.0,0.0
2026-02-08,2026-02,Sunday,3F_N,xgb_ranker_ndcg,is_worst_1,full_2025,1.0,5,0.977209165654084,-19900.0,16.0,-1243.75,0.5,0.977209165654084,2,0.4576718134015122,-13100.0,0.5,0.4576718134015122,0.5195373522525718,high,5,top1_default,0.977209165654084,-19900.0,0,0,0,0.0,0.0
2026-02-09,2026-02,Monday,2F_A,xgb_ranker_ndcg,is_worst_1,full_2025,0.75,0,0.9939680216511162,-3900.0,3.0,-1300.0,0.5,0.9939680216511162,2,0.9691795231511798,-3200.0,0.5,0.9691795231511798,0.024788498499936362,low,0,top1_default,0.9939680216511162,-3900.0,0,0,0,0.0,0.0
2026-02-09,2026-02,Monday,2F_N,xgb_ranker_ndcg,is_worst_1,full_2025,0.75,2,0.8070424321784833,-13600.0,31.0,-438.7096774193548,0.5,0.8070424321784833,1,0.44890927426742616,-7600.0,0.5,0.44890927426742616,0.3581331579110571,high,2,top1_default,0.8070424321784833,-13600.0,0,0,0,0.0,0.0
2026-02-09,2026-02,Monday,3F_A,xgb_ranker_ndcg,is_worst_1,full_2025,1.0,5,0.7614079724288522,-4200.0,20.0,-210.0,0.5,0.7614079724288522,0,0.711768691051457,-2100.0,0.5,0.711768691051457,0.04963928137739515,low,5,top1_default,0.7614079724288522,-4200.0,0,0,0,0.0,0.0
