metric,test_type,n_current,n_baseline,n_paired,mean_current,mean_baseline,delta_mean,ci_low,ci_high,p_value,cohens_d,cohens_d_label,condition,difficulty,p_value_adj_bonferroni,p_value_adj_bh,sig_raw_0_05,sig_bh_0_05,sig_bonf_0_05
hit_at_2,mannwhitneyu,33,33,33,1.0,1.0,0.0,0.0,0.0,1.0,,na,anomaly_direction,high_anomaly,1.0,1.0,False,False,False
loss_value,wilcoxon,33,33,33,1748.4848484848485,1900.0,-151.5151515151515,-1172.9545454545455,754.5454545454545,0.5929800980174267,-0.02326565769855386,negligible,anomaly_direction,high_anomaly,1.0,1.0,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,3,2,0,1.0,1.0,0.0,0.0,0.0,,,na,anomaly_direction,high_anomaly,,,False,False,False
hit_at_2,wilcoxon,24,24,24,1.0,0.9583333333333334,0.04166666666666663,0.0,0.125,0.31731050786291415,0.2886751345948126,small,anomaly_direction,low_anomaly,1.0,0.9123964039684342,False,False,False
loss_value,wilcoxon,24,24,24,170.83333333333334,275.0,-104.16666666666666,-312.5,0.0,0.31731050786291415,-0.13097898234323033,negligible,anomaly_direction,low_anomaly,1.0,0.9123964039684342,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,2,2,0,1.0,0.5,0.5,0.0,1.0,,1.0,large,anomaly_direction,low_anomaly,,,False,False,False
hit_at_2,wilcoxon,375,375,375,0.9893333333333333,0.9946666666666667,-0.005333333333333412,-0.013333333333333334,0.0,0.15729920705028502,-0.05981536114576765,negligible,anomaly_direction,normal,1.0,0.9123964039684342,False,False,False
loss_value,wilcoxon,375,375,375,781.8666666666667,861.3333333333334,-79.4666666666667,-353.3533333333333,171.4733333333333,0.21618399110708275,-0.02689472037121202,negligible,anomaly_direction,normal,1.0,0.9123964039684342,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,21,19,0,0.7619047619047619,0.7894736842105263,-0.027568922305764465,-0.2807017543859649,0.22055137844611528,0.8515248068058742,-0.06438365650063634,negligible,anomaly_direction,normal,1.0,1.0,False,False,False
hit_at_2,mannwhitneyu,420,423,417,1.0,1.0,0.0,0.0,0.0,1.0,,na,difficulty_failure,hit_day,1.0,1.0,False,False,False
