segment,section_size_group,dd,rank_from_min,lr_side,diff_sum,games_sum,machine_count,pay_rate
AT,large,9,10,R,44000,560133,13,102.62
AT,large,9,11,R,36900,494184,11,102.49
AT,large,9,12,R,92900,485483,11,106.38
AT,large,9,13,R,16700,529270,11,101.05
AT,small,10,1,L,3300,48822,1,102.25
AT,small,10,2,L,12700,107584,2,103.93
AT,small,10,3,L,-1200,54955,1,99.27
AT,small,10,4,L,15500,150790,3,103.43
AT,small,10,5,L,10600,98662,2,103.58
AT,small,10,6,L,-700,113394,2,99.79
AT,small,10,7,L,6900,99269,2,102.32
AT,small,10,8,L,5600,47911,1,103.9
AT,small,10,1,R,4800,147609,3,101.08
AT,small,10,2,R,3400,111687,2,101.01
AT,small,10,3,R,10100,107045,2,103.15
AT,small,10,5,R,11300,57733,1,106.52
AT,small,10,6,R,8300,50863,1,105.44
AT,small,10,7,R,-6500,53227,1,95.93
AT,medium,10,1,L,81200,702520,14,103.85
AT,medium,10,2,L,19000,654001,14,100.97
AT,medium,10,3,L,10900,664044,14,100.55
AT,medium,10,4,L,64300,716136,14,102.99
AT,medium,10,5,L,88400,769428,16,103.83
AT,medium,10,6,L,121900,846833,17,104.8
AT,medium,10,7,L,71300,992925,21,102.39
AT,medium,10,8,L,-3300,777710,16,99.86
AT,medium,10,9,L,45300,790175,15,101.91
AT,medium,10,10,L,61600,589192,12,103.48
AT,medium,10,11,L,-5100,522716,10,99.67
AT,medium,10,12,L,4100,504930,10,100.27
AT,medium,10,13,L,21700,293486,6,102.46
AT,medium,10,1,R,-38900,645873,12,97.99
AT,medium,10,2,R,55600,557318,12,103.33
AT,medium,10,3,R,-15800,598274,12,99.12
AT,medium,10,4,R,105100,547432,12,106.4
AT,medium,10,5,R,17600,490781,10,101.2
AT,medium,10,6,R,33300,439338,9,102.53
AT,medium,10,7,R,5900,213094,5,100.92
AT,medium,10,8,R,50200,448890,10,103.73
AT,medium,10,9,R,45300,564624,11,102.67
AT,medium,10,10,R,85300,481099,10,105.91
AT,medium,10,11,R,36600,429942,9,102.84
AT,medium,10,12,R,-17800,481339,9,98.77
AT,medium,10,13,R,2600,219087,4,100.4
AT,large,10,1,L,-15700,674054,12,99.22
AT,large,10,2,L,11700,643316,12,100.61
AT,large,10,3,L,27400,631404,12,101.45
AT,large,10,4,L,28100,586066,12,101.6
AT,large,10,5,L,-17400,622979,12,99.07
AT,large,10,6,L,900,561370,12,100.05
AT,large,10,7,L,29600,618641,12,101.59
AT,large,10,8,L,-8900,834664,16,99.64
AT,large,10,9,L,71500,904991,17,102.63
AT,large,10,10,L,49200,520428,10,103.15
AT,large,10,11,L,10000,585356,12,100.57
AT,large,10,12,L,49400,603067,12,102.73
AT,large,10,13,L,44900,638629,12,102.34
AT,large,10,1,R,-19400,550724,11,98.83
AT,large,10,2,R,-23200,566910,11,98.64
AT,large,10,3,R,-25300,569654,11,98.52
AT,large,10,4,R,66800,539499,11,104.13
AT,large,10,5,R,-15800,545433,11,99.03
AT,large,10,6,R,52300,531962,11,103.28
AT,large,10,7,R,72700,557057,11,104.35
AT,large,10,8,R,8700,334714,7,100.87
AT,large,10,9,R,69200,310142,6,107.44
AT,large,10,10,R,21400,633241,13,101.13
AT,large,10,11,R,-13200,549231,11,99.2
AT,large,10,12,R,87100,574534,11,105.05
AT,large,10,13,R,43600,624427,11,102.33
AT,small,11,1,L,-2900,51275,1,98.11
AT,small,11,2,L,4100,122545,2,101.12
AT,small,11,3,L,-9400,57278,1,94.53
AT,small,11,4,L,14800,156257,3,103.16
AT,small,11,5,L,10800,125020,2,102.88
AT,small,11,6,L,4100,104805,2,101.3
AT,small,11,7,L,-5500,103888,2,98.24
AT,small,11,8,L,-6600,48301,1,95.45
AT,small,11,1,R,10200,178486,3,101.9
AT,small,11,2,R,17300,132870,2,104.34
AT,small,11,3,R,5000,131708,2,101.27
AT,small,11,5,R,-1100,45594,1,99.2
AT,small,11,6,R,3300,55555,1,101.98
AT,small,11,7,R,-4900,63661,1,97.43
AT,medium,11,1,L,1700,828546,14,100.07
AT,medium,11,2,L,-400,812129,14,99.98
AT,medium,11,3,L,-11800,806458,14,99.51
AT,medium,11,4,L,-2700,768958,14,99.88
AT,medium,11,5,L,77900,892665,16,102.91
AT,medium,11,6,L,90600,890456,17,103.39
AT,medium,11,7,L,84200,1167659,21,102.4
AT,medium,11,8,L,53300,907802,16,101.96
AT,medium,11,9,L,39200,813913,15,101.61
AT,medium,11,10,L,0,666049,12,100.0
AT,medium,11,11,L,-3800,543973,10,99.77
AT,medium,11,12,L,2400,571297,10,100.14
AT,medium,11,13,L,700,335989,6,100.07
AT,medium,11,1,R,-24200,699341,12,98.85
AT,medium,11,2,R,36800,646856,12,101.9
AT,medium,11,3,R,-6900,626815,12,99.63
AT,medium,11,4,R,85300,677438,12,104.2
AT,medium,11,5,R,68300,549955,10,104.14
AT,medium,11,6,R,64000,499716,9,104.27
AT,medium,11,7,R,25700,292658,5,102.93
AT,medium,11,8,R,24500,562918,10,101.45
AT,medium,11,9,R,4100,608994,11,100.22
AT,medium,11,10,R,11700,595296,10,100.66
AT,medium,11,11,R,36100,524289,9,102.3
AT,medium,11,12,R,-17100,579665,9,99.02
AT,medium,11,13,R,16700,253803,4,102.19
AT,large,11,1,L,60000,762812,12,102.62
AT,large,11,2,L,19400,723454,12,100.89
AT,large,11,3,L,-14800,660058,12,99.25
AT,large,11,4,L,55200,715595,12,102.57
AT,large,11,5,L,36200,678445,12,101.78
AT,large,11,6,L,-13200,681615,12,99.35
AT,large,11,7,L,46900,644742,12,102.42
AT,large,11,8,L,-5500,903716,16,99.8
AT,large,11,9,L,86800,901095,17,103.21
AT,large,11,10,L,17100,569109,10,101.0
AT,large,11,11,L,43800,630099,12,102.32
AT,large,11,12,L,51000,661833,12,102.57
AT,large,11,13,L,-23000,727131,12,98.95
AT,large,11,1,R,-20900,630969,11,98.9
AT,large,11,2,R,8400,627882,11,100.45
AT,large,11,3,R,80600,608746,11,104.41
AT,large,11,4,R,18400,623809,11,100.98
AT,large,11,5,R,28400,624248,11,101.52
AT,large,11,6,R,32900,625731,11,101.75
AT,large,11,7,R,4300,576765,11,100.25
AT,large,11,8,R,39500,357634,7,103.68
AT,large,11,9,R,-4100,356136,6,99.62
AT,large,11,10,R,80800,729516,13,103.69
AT,large,11,11,R,-14900,660248,11,99.25
AT,large,11,12,R,62300,611809,11,103.39
AT,large,11,13,R,20000,641151,11,101.04
AT,small,12,1,L,-4900,39591,1,95.87
AT,small,12,2,L,5000,84586,2,101.97
AT,small,12,3,L,-3700,40798,1,96.98
AT,small,12,4,L,10500,131315,3,102.67
AT,small,12,5,L,18200,80923,2,107.5
AT,small,12,6,L,6300,97191,2,102.16
AT,small,12,7,L,-500,85905,2,99.81
AT,small,12,8,L,-3100,31147,1,96.68
AT,small,12,1,R,2100,122847,3,100.57
AT,small,12,2,R,7500,96011,2,102.6
AT,small,12,3,R,3900,103131,2,101.26
AT,small,12,5,R,1500,44083,1,101.13
AT,small,12,6,R,4000,49668,1,102.68
AT,small,12,7,R,-3400,47197,1,97.6
AT,medium,12,1,L,25100,622990,14,101.34
AT,medium,12,2,L,22100,567958,14,101.3
AT,medium,12,3,L,34100,558332,14,102.04
AT,medium,12,4,L,89600,608490,14,104.91
AT,medium,12,5,L,27000,623278,16,101.44
AT,medium,12,6,L,48600,685449,17,102.36
AT,medium,12,7,L,57200,778321,21,102.45
AT,medium,12,8,L,92300,625374,16,104.92
AT,medium,12,9,L,98400,616807,15,105.32
AT,medium,12,10,L,44600,518763,12,102.87
AT,medium,12,11,L,40200,413136,10,103.24
AT,medium,12,12,L,75500,399392,10,106.3
AT,medium,12,13,L,-2800,245451,6,99.62
AT,medium,12,1,R,43500,536356,12,102.7
AT,medium,12,2,R,17100,449305,12,101.27
AT,medium,12,3,R,29800,473449,12,102.1
AT,medium,12,4,R,75100,437342,12,105.72
AT,medium,12,5,R,35800,371282,10,103.21
AT,medium,12,6,R,47300,347916,9,104.53
AT,medium,12,7,R,14800,195456,5,102.52
AT,medium,12,8,R,46000,408025,10,103.76
AT,medium,12,9,R,36600,496148,11,102.46
AT,medium,12,10,R,-12400,386397,10,98.93
AT,medium,12,11,R,45300,379007,9,103.98
AT,medium,12,12,R,-43000,409199,9,96.5
AT,medium,12,13,R,-800,169366,4,99.84
AT,large,12,1,L,3400,586035,12,100.19
AT,large,12,2,L,35700,539161,12,102.21
AT,large,12,3,L,14300,471742,12,101.01
AT,large,12,4,L,-3100,485372,12,99.79
AT,large,12,5,L,15200,494202,12,101.03
AT,large,12,6,L,57000,494486,12,103.84
AT,large,12,7,L,11200,466074,12,100.8
AT,large,12,8,L,13300,666884,16,100.66
AT,large,12,9,L,76900,684756,17,103.74
AT,large,12,10,L,35600,433049,10,102.74
AT,large,12,11,L,51200,450109,12,103.79
AT,large,12,12,L,-8100,503640,12,99.46
AT,large,12,13,L,20000,458736,12,101.45
AT,large,12,1,R,56200,473609,11,103.96
AT,large,12,2,R,10900,415478,11,100.87
AT,large,12,3,R,43100,418428,11,103.43
AT,large,12,4,R,21600,407204,11,101.77
AT,large,12,5,R,-62400,389474,11,94.66
AT,large,12,6,R,17200,439112,11,101.31
AT,large,12,7,R,43000,420843,11,103.41
AT,large,12,8,R,9600,262082,7,101.22
AT,large,12,9,R,34600,244247,6,104.72
AT,large,12,10,R,-700,508919,13,99.95
AT,large,12,11,R,7900,451646,11,100.58
AT,large,12,12,R,-7200,430609,11,99.44
AT,large,12,13,R,39200,452228,11,102.89
AT,small,13,1,L,6600,56838,1,103.87
AT,small,13,2,L,12800,95671,2,104.46
AT,small,13,3,L,-900,42832,1,99.3
AT,small,13,4,L,-3800,181974,3,99.3
AT,small,13,5,L,20200,123374,2,105.46
AT,small,13,6,L,5000,111201,2,101.5
AT,small,13,7,L,25900,127226,2,106.79
AT,small,13,8,L,-8400,54564,1,94.87
AT,small,13,1,R,-9000,147324,3,97.96
AT,small,13,2,R,-700,116733,2,99.8
AT,small,13,3,R,20600,119961,2,105.72
AT,small,13,5,R,-1500,51232,1,99.02
AT,small,13,6,R,2800,52391,1,101.78
AT,small,13,7,R,-2600,56823,1,98.47
AT,medium,13,1,L,35900,753106,14,101.59
AT,medium,13,2,L,33700,676000,14,101.66
AT,medium,13,3,L,53900,699242,14,102.57
AT,medium,13,4,L,36900,675430,14,101.82
AT,medium,13,5,L,108600,819577,16,104.42
AT,medium,13,6,L,13500,814735,17,100.55
AT,medium,13,7,L,45100,1006859,21,101.49
AT,medium,13,8,L,11800,755009,16,100.52
AT,medium,13,9,L,65700,729013,15,103.0
AT,medium,13,10,L,48800,589854,12,102.76
AT,medium,13,11,L,-17600,483352,10,98.79
AT,medium,13,12,L,-14300,492097,10,99.03
AT,medium,13,13,L,24900,270353,6,103.07
AT,medium,13,1,R,12900,615916,12,100.7
AT,medium,13,2,R,-46800,571819,12,97.27
AT,medium,13,3,R,-35600,599543,12,98.02
AT,medium,13,4,R,53500,582245,12,103.06
AT,medium,13,5,R,-4900,454914,10,99.64
AT,medium,13,6,R,11500,431531,9,100.89
AT,medium,13,7,R,-6400,240899,5,99.11
AT,medium,13,8,R,38900,476329,10,102.72
AT,medium,13,9,R,-13700,582644,11,99.22
AT,medium,13,10,R,25400,525236,10,101.61
AT,medium,13,11,R,8900,458278,9,100.65
AT,medium,13,12,R,-5200,469806,9,99.63
AT,medium,13,13,R,25000,241038,4,103.46
AT,large,13,1,L,-20900,694573,12,99.0
AT,large,13,2,L,6400,603543,12,100.35
AT,large,13,3,L,-8700,638594,12,99.55
AT,large,13,4,L,12000,612064,12,100.65
AT,large,13,5,L,56300,614054,12,103.06
AT,large,13,6,L,13500,610706,12,100.74
AT,large,13,7,L,69100,633471,12,103.64
AT,large,13,8,L,-2300,874744,16,99.91
AT,large,13,9,L,-6900,858941,17,99.73
AT,large,13,10,L,38000,513613,10,102.47
AT,large,13,11,L,72900,611061,12,103.98
AT,large,13,12,L,-2000,586920,12,99.89
AT,large,13,13,L,93600,621755,12,105.02
AT,large,13,1,R,-60200,626875,11,96.8
AT,large,13,2,R,-17100,579243,11,99.02
AT,large,13,3,R,-22800,513815,11,98.52
AT,large,13,4,R,26100,567452,11,101.53
AT,large,13,5,R,-8800,536755,11,99.45
AT,large,13,6,R,54300,589276,11,103.07
AT,large,13,7,R,-3700,550493,11,99.78
AT,large,13,8,R,27700,350574,7,102.63
AT,large,13,9,R,7500,324235,6,100.77
AT,large,13,10,R,8200,622824,13,100.44
AT,large,13,11,R,5500,556077,11,100.33
AT,large,13,12,R,38300,526662,11,102.42
AT,large,13,13,R,76100,527684,11,104.81
AT,small,14,1,L,-1200,53451,1,99.25
AT,small,14,2,L,5700,102571,2,101.85
AT,small,14,3,L,3100,52277,1,101.98
AT,small,14,4,L,1100,195673,3,100.19
AT,small,14,5,L,9200,110718,2,102.77
AT,small,14,6,L,10500,122604,2,102.85
AT,small,14,7,L,9300,108129,2,102.87
AT,small,14,8,L,8700,73916,1,103.92
AT,small,14,1,R,10100,153865,3,102.19
AT,small,14,2,R,-7400,114171,2,97.84
AT,small,14,3,R,23600,124937,2,106.3
AT,small,14,5,R,-2500,56144,1,98.52
AT,small,14,6,R,5000,60563,1,102.75
AT,small,14,7,R,5500,60302,1,103.04
AT,medium,14,1,L,41300,795093,14,101.73
AT,medium,14,2,L,41000,674158,14,102.03
AT,medium,14,3,L,87600,711405,14,104.1
AT,medium,14,4,L,16000,695216,14,100.77
AT,medium,14,5,L,84300,801056,16,103.51
AT,medium,14,6,L,79100,827771,17,103.19
AT,medium,14,7,L,88600,1083694,21,102.73
AT,medium,14,8,L,63300,778246,16,102.71
AT,medium,14,9,L,76700,742546,15,103.44
AT,medium,14,10,L,16000,593461,12,100.9
AT,medium,14,11,L,-1900,495206,10,99.87
AT,medium,14,12,L,-7500,497945,10,99.5
AT,medium,14,13,L,-18900,319081,6,98.03
AT,medium,14,1,R,26900,653908,12,101.37
AT,medium,14,2,R,74400,624079,12,103.97
AT,medium,14,3,R,64700,577463,12,103.73
AT,medium,14,4,R,49300,577318,12,102.85
AT,medium,14,5,R,67200,506271,10,104.42
AT,medium,14,6,R,18300,435893,9,101.4
AT,medium,14,7,R,22000,249589,5,102.94
AT,medium,14,8,R,44000,501404,10,102.93
AT,medium,14,9,R,61300,591550,11,103.45
AT,medium,14,10,R,37900,534742,10,102.36
AT,medium,14,11,R,50400,458683,9,103.66
AT,medium,14,12,R,-11900,506560,9,99.22
AT,medium,14,13,R,4000,215863,4,100.62
AT,large,14,1,L,-10200,677363,12,99.5
AT,large,14,2,L,5300,601599,12,100.29
AT,large,14,3,L,71600,573472,12,104.16
AT,large,14,4,L,-3100,615248,12,99.83
AT,large,14,5,L,10800,591799,12,100.61
AT,large,14,6,L,78800,580694,12,104.52
AT,large,14,7,L,10500,602608,12,100.58
AT,large,14,8,L,26800,812021,16,101.1
AT,large,14,9,L,41700,835609,17,101.66
AT,large,14,10,L,-4000,472641,10,99.72
AT,large,14,11,L,44900,560352,12,102.67
AT,large,14,12,L,-43500,570219,12,97.46
AT,large,14,13,L,81800,612163,12,104.45
AT,large,14,1,R,80200,573227,11,104.66
AT,large,14,2,R,-12400,527720,11,99.22
AT,large,14,3,R,21200,574296,11,101.23
AT,large,14,4,R,-19500,512719,11,98.73
AT,large,14,5,R,52800,536652,11,103.28
AT,large,14,6,R,-4800,537588,11,99.7
AT,large,14,7,R,10400,537348,11,100.65
AT,large,14,8,R,9900,328236,7,101.01
AT,large,14,9,R,-14300,275352,6,98.27
AT,large,14,10,R,16700,600060,13,100.93
AT,large,14,11,R,24600,569490,11,101.44
AT,large,14,12,R,14300,544281,11,100.88
AT,large,14,13,R,45200,534629,11,102.82
AT,small,15,1,L,1900,52170,1,101.21
AT,small,15,2,L,2500,96291,2,100.87
AT,small,15,3,L,5600,41625,1,104.48
AT,small,15,4,L,12000,159946,3,102.5
AT,small,15,5,L,13900,124398,2,103.72
AT,small,15,6,L,600,102809,2,100.19
AT,small,15,7,L,-1000,121145,2,99.72
AT,small,15,8,L,7200,69153,1,103.47
AT,small,15,1,R,1500,145956,3,100.34
AT,small,15,2,R,2500,122264,2,100.68
AT,small,15,3,R,-6500,104866,2,97.93
AT,small,15,5,R,16200,64184,1,108.41
AT,small,15,6,R,3200,47016,1,102.27
AT,small,15,7,R,2900,59407,1,101.63
AT,medium,15,1,L,-26000,720714,14,98.8
AT,medium,15,2,L,55200,682348,14,102.7
AT,medium,15,3,L,66600,694924,14,103.19
AT,medium,15,4,L,88700,753187,14,103.93
AT,medium,15,5,L,6100,801168,16,100.25
AT,medium,15,6,L,91300,859618,17,103.54
AT,medium,15,7,L,13700,1004279,21,100.45
AT,medium,15,8,L,48700,778413,16,102.09
AT,medium,15,9,L,-14600,752637,15,99.35
AT,medium,15,10,L,-18400,641384,12,99.04
AT,medium,15,11,L,45800,516936,10,102.95
AT,medium,15,12,L,11900,521973,10,100.76
AT,medium,15,13,L,14000,311062,6,101.5
AT,medium,15,1,R,-12300,635246,12,99.35
AT,medium,15,2,R,5500,590240,12,100.31
AT,medium,15,3,R,38800,589453,12,102.19
AT,medium,15,4,R,90100,611037,12,104.92
AT,medium,15,5,R,44600,490008,10,103.03
AT,medium,15,6,R,21500,424606,9,101.69
AT,medium,15,7,R,44700,243807,5,106.11
AT,medium,15,8,R,16800,443520,10,101.26
AT,medium,15,9,R,58500,578319,11,103.37
AT,medium,15,10,R,-13400,521823,10,99.14
AT,medium,15,11,R,-29100,468354,9,97.93
AT,medium,15,12,R,-32500,479467,9,97.74
AT,medium,15,13,R,6100,219768,4,100.93
AT,large,15,1,L,-37100,653661,12,98.11
AT,large,15,2,L,-16800,595945,12,99.06
AT,large,15,3,L,60500,593469,12,103.4
AT,large,15,4,L,51900,599604,12,102.89
AT,large,15,5,L,-4600,567386,12,99.73
AT,large,15,6,L,84800,577434,12,104.9
AT,large,15,7,L,-34600,551252,12,97.91
AT,large,15,8,L,50500,824253,16,102.04
AT,large,15,9,L,37100,857135,17,101.44
AT,large,15,10,L,-5800,515479,10,99.62
AT,large,15,11,L,-17200,554672,12,98.97
AT,large,15,12,L,55900,571426,12,103.26
AT,large,15,13,L,61900,599751,12,103.44
AT,large,15,1,R,-58100,579994,11,96.66
AT,large,15,2,R,-29600,517220,11,98.09
AT,large,15,3,R,-22800,517197,11,98.53
AT,large,15,4,R,34600,527612,11,102.19
AT,large,15,5,R,-17100,528001,11,98.92
AT,large,15,6,R,31600,556239,11,101.89
AT,large,15,7,R,-7700,545834,11,99.53
AT,large,15,8,R,30400,320918,7,103.16
AT,large,15,9,R,11400,294736,6,101.29
AT,large,15,10,R,52500,651445,13,102.69
AT,large,15,11,R,64600,533307,11,104.04
AT,large,15,12,R,-1500,570260,11,99.91
AT,large,15,13,R,-11800,536493,11,99.27
AT,small,16,1,L,8700,57965,1,105.0
AT,small,16,2,L,10900,106477,2,103.41
AT,small,16,3,L,-3100,55640,1,98.14
AT,small,16,4,L,-2000,168556,3,99.6
AT,small,16,5,L,6800,106158,2,102.14
AT,small,16,6,L,6300,100036,2,102.1
AT,small,16,7,L,10900,113591,2,103.2
AT,small,16,8,L,1900,59981,1,101.06
AT,small,16,1,R,5400,162337,3,101.11
AT,small,16,2,R,1200,104074,2,100.38
AT,small,16,3,R,4500,103358,2,101.45
AT,small,16,5,R,-100,52625,1,99.94
AT,small,16,6,R,-3200,42762,1,97.51
AT,small,16,7,R,4700,55063,1,102.85
AT,medium,16,1,L,42100,736120,14,101.91
AT,medium,16,2,L,27700,642101,14,101.44
AT,medium,16,3,L,16400,640034,14,100.85
AT,medium,16,4,L,34200,664682,14,101.72
AT,medium,16,5,L,91200,751244,16,104.05
AT,medium,16,6,L,59300,827645,17,102.39
AT,medium,16,7,L,88700,937987,21,103.15
AT,medium,16,8,L,60200,736707,16,102.72
AT,medium,16,9,L,-2200,720278,15,99.9
AT,medium,16,10,L,41900,572019,12,102.44
AT,medium,16,11,L,76500,409689,10,106.22
AT,medium,16,12,L,19400,487441,10,101.33
AT,medium,16,13,L,21000,262214,6,102.67
AT,medium,16,1,R,13600,607482,12,100.75
AT,medium,16,2,R,-8000,533272,12,99.5
AT,medium,16,3,R,4800,523360,12,100.31
AT,medium,16,4,R,82800,510816,12,105.4
AT,medium,16,5,R,40400,473314,10,102.85
AT,medium,16,6,R,-20400,385861,9,98.24
AT,medium,16,7,R,12000,232336,5,101.72
AT,medium,16,8,R,21600,434134,10,101.66
AT,medium,16,9,R,39700,517868,11,102.56
AT,medium,16,10,R,-2900,495750,10,99.81
AT,medium,16,11,R,9800,460585,9,100.71
AT,medium,16,12,R,-34900,445699,9,97.39
AT,medium,16,13,R,5700,206082,4,100.92
AT,large,16,1,L,-24700,667651,12,98.77
AT,large,16,2,L,20200,504385,12,101.33
AT,large,16,3,L,38600,602593,12,102.14
AT,large,16,4,L,78600,566961,12,104.62
AT,large,16,5,L,64100,599370,12,103.56
AT,large,16,6,L,50500,555938,12,103.03
AT,large,16,7,L,900,571971,12,100.05
AT,large,16,8,L,2000,764922,16,100.09
AT,large,16,9,L,14900,763173,17,100.65
AT,large,16,10,L,30400,466531,10,102.17
AT,large,16,11,L,46400,564455,12,102.74
AT,large,16,12,L,23100,530763,12,101.45
AT,large,16,13,L,39100,544754,12,102.39
AT,large,16,1,R,27200,545832,11,101.66
AT,large,16,2,R,64100,502561,11,104.25
AT,large,16,3,R,38400,488827,11,102.62
AT,large,16,4,R,57800,513981,11,103.75
AT,large,16,5,R,-1300,520568,11,99.92
AT,large,16,6,R,40000,481231,11,102.77
AT,large,16,7,R,22700,499095,11,101.52
AT,large,16,8,R,48100,305456,7,105.25
AT,large,16,9,R,2600,280194,6,100.31
AT,large,16,10,R,26400,587722,13,101.5
AT,large,16,11,R,45900,493147,11,103.1
AT,large,16,12,R,-37900,506422,11,97.51
AT,large,16,13,R,92200,513975,11,105.98
AT,small,17,1,L,4900,59175,1,102.76
AT,small,17,2,L,23900,123817,2,106.43
AT,small,17,3,L,7000,52330,1,104.46
AT,small,17,4,L,15200,193817,3,102.61
AT,small,17,5,L,2000,117727,2,100.57
AT,small,17,6,L,4300,122403,2,101.17
AT,small,17,7,L,1400,112904,2,100.41
AT,small,17,8,L,3700,60632,1,102.03
AT,small,17,1,R,-6500,169618,3,98.72
AT,small,17,2,R,3500,132928,2,100.88
AT,small,17,3,R,-300,129411,2,99.92
AT,small,17,5,R,-5700,49114,1,96.13
AT,small,17,6,R,-4400,55121,1,97.34
AT,small,17,7,R,7300,66160,1,103.68
AT,medium,17,1,L,27300,890259,14,101.02
AT,medium,17,2,L,84800,825864,14,103.42
AT,medium,17,3,L,42800,840086,14,101.7
AT,medium,17,4,L,5100,831122,14,100.2
AT,medium,17,5,L,16300,919665,16,100.59
AT,medium,17,6,L,48500,1007570,17,101.6
AT,medium,17,7,L,35700,1231856,21,100.97
AT,medium,17,8,L,71800,930706,16,102.57
AT,medium,17,9,L,17800,924952,15,100.64
AT,medium,17,10,L,17000,722297,12,100.78
AT,medium,17,11,L,8700,602953,10,100.48
AT,medium,17,12,L,30200,611396,10,101.65
AT,medium,17,13,L,-26100,344916,6,97.48
AT,medium,17,1,R,8300,794722,12,100.35
AT,medium,17,2,R,51100,731406,12,102.33
AT,medium,17,3,R,56200,702839,12,102.67
AT,medium,17,4,R,26400,711499,12,101.24
AT,medium,17,5,R,114300,571204,10,106.67
AT,medium,17,6,R,82400,507797,9,105.41
AT,medium,17,7,R,27000,275059,5,103.27
AT,medium,17,8,R,92900,591939,10,105.23
AT,medium,17,9,R,18600,641521,11,100.97
AT,medium,17,10,R,54900,628304,10,102.91
AT,medium,17,11,R,31900,545639,9,101.95
AT,medium,17,12,R,19200,577101,9,101.11
AT,medium,17,13,R,19600,277995,4,102.35
AT,large,17,1,L,59300,825135,12,102.4
AT,large,17,2,L,61400,777253,12,102.63
AT,large,17,3,L,77600,760380,12,103.4
AT,large,17,4,L,33300,748766,12,101.48
AT,large,17,5,L,58000,747668,12,102.59
AT,large,17,6,L,25900,750802,12,101.15
AT,large,17,7,L,59500,729880,12,102.72
AT,large,17,8,L,-31100,1006153,16,98.97
AT,large,17,9,L,16600,1025196,17,100.54
AT,large,17,10,L,39800,633378,10,102.09
AT,large,17,11,L,97600,735419,12,104.42
AT,large,17,12,L,63600,708878,12,102.99
AT,large,17,13,L,-44000,707609,12,97.93
AT,large,17,1,R,9600,678418,11,100.47
AT,large,17,2,R,-31000,667547,11,98.45
AT,large,17,3,R,9000,655604,11,100.46
AT,large,17,4,R,1800,647034,11,100.09
AT,large,17,5,R,22200,635984,11,101.16
AT,large,17,6,R,11100,652823,11,100.57
AT,large,17,7,R,-20900,644908,11,98.92
AT,large,17,8,R,15900,410130,7,101.29
AT,large,17,9,R,35200,398754,6,102.94
AT,large,17,10,R,2900,812900,13,100.12
AT,large,17,11,R,44900,657084,11,102.28
AT,large,17,12,R,87900,694580,11,104.22
AT,large,17,13,R,21700,722453,11,101.0
AT,small,18,1,L,-2000,37180,1,98.21
AT,small,18,2,L,20100,100745,2,106.65
AT,small,18,3,L,3000,37078,1,102.7
AT,small,18,4,L,-2200,147908,3,99.5
AT,small,18,5,L,-3600,91683,2,98.69
AT,small,18,6,L,-1700,91796,2,99.38
AT,small,18,7,L,-5000,99929,2,98.33
AT,small,18,8,L,-1000,43857,1,99.24
AT,small,18,1,R,9400,129558,3,102.42
AT,small,18,2,R,7000,97306,2,102.4
AT,small,18,3,R,-10100,108557,2,96.9
AT,small,18,5,R,7200,40685,1,105.9
AT,small,18,6,R,2500,49423,1,101.69
AT,small,18,7,R,9700,57635,1,105.61
AT,medium,18,1,L,13500,596032,14,100.75
AT,medium,18,2,L,46300,567006,14,102.72
AT,medium,18,3,L,32600,579419,14,101.88
AT,medium,18,4,L,-37300,573120,14,97.83
AT,medium,18,5,L,34700,640595,16,101.81
AT,medium,18,6,L,6400,705847,17,100.3
AT,medium,18,7,L,72500,840861,21,102.87
AT,medium,18,8,L,19700,641680,16,101.02
AT,medium,18,9,L,53800,603003,15,102.97
AT,medium,18,10,L,48200,495703,12,103.24
AT,medium,18,11,L,20800,397150,10,101.75
AT,medium,18,12,L,-17800,438134,10,98.65
AT,medium,18,13,L,4100,239268,6,100.57
AT,medium,18,1,R,-600,528791,12,99.96
AT,medium,18,2,R,26600,481054,12,101.84
AT,medium,18,3,R,-8300,461528,12,99.4
AT,medium,18,4,R,48000,479363,12,103.34
AT,medium,18,5,R,-15900,348103,10,98.48
AT,medium,18,6,R,18900,395149,9,101.59
AT,medium,18,7,R,-34800,196269,5,94.09
AT,medium,18,8,R,12400,394029,10,101.05
AT,medium,18,9,R,58800,436505,11,104.49
AT,medium,18,10,R,38200,411297,10,103.1
AT,medium,18,11,R,-400,360051,9,99.96
AT,medium,18,12,R,-4200,393241,9,99.64
AT,medium,18,13,R,24100,203543,4,103.95
AT,large,18,1,L,9100,558293,12,100.54
AT,large,18,2,L,-21200,492079,12,98.56
AT,large,18,3,L,-5900,454077,12,99.57
AT,large,18,4,L,1800,508164,12,100.12
AT,large,18,5,L,33700,527006,12,102.13
AT,large,18,6,L,1600,543979,12,100.1
AT,large,18,7,L,24100,485953,12,101.65
AT,large,18,8,L,126900,686465,16,106.16
AT,large,18,9,L,-47800,686932,17,97.68
AT,large,18,10,L,27800,417328,10,102.22
AT,large,18,11,L,-200,488661,12,99.99
AT,large,18,12,L,29700,459338,12,102.16
AT,large,18,13,L,33200,485119,12,102.28
AT,large,18,1,R,-26800,488464,11,98.17
AT,large,18,2,R,-26500,451095,11,98.04
AT,large,18,3,R,86000,408623,11,107.02
AT,large,18,4,R,-19700,441761,11,98.51
AT,large,18,5,R,36000,448424,11,102.68
