hall,dd,n_machines,n_positive,n_negative,agreement_rate,mean_residual,median_residual,p_value,cohens_h,note,q_value,is_significant,dd_event_coverage_rate,is_known_event_dd,pooled_n,pooled_hit104_rate,pooled_diff,hall_overall_hit104_rate,hall_overall_diff,pooled_hit104_rate_vs_hall,pooled_diff_vs_hall
ARROW,11,103,68,35,0.6601941747572816,2.4742049406616684,1.855055662861954,0.0014896711969493315,0.32613941891929676,,0.04617980710542928,True,1.0,True,5197,30.97941119876852,178.61978064267848,28.529895991219362,-16.16851121099671,2.449515207549158,194.7882918536752
ARROW,12,100,44,56,0.44,0.6430727169189163,-1.3051316011223122,0.2712530240738349,-0.12028988239478822,,0.7130358889389627,False,0.063301613570542,False,4834,26.87215556474969,-103.6789408357468,28.529895991219362,-16.16851121099671,-1.6577404264696725,-87.51042962475009
ARROW,13,103,44,59,0.42718446601941745,-2.248807012240704,-1.7197715209067894,0.16744433441205897,-0.14615081090030002,,0.5767527074193142,False,0.0,False,5122,27.196407653260447,-70.92366263178445,28.529895991219362,-16.16851121099671,-1.333488337958915,-54.75515142078774
ARROW,14,104,53,51,0.5096153846153846,0.6864383147545629,0.32037193353140836,0.921948827626431,0.01923195475655315,,0.9855315053937712,False,0.0,False,5124,27.92740046838407,-52.63290398126464,28.529895991219362,-16.16851121099671,-0.6024955228352908,-36.464392770267935
ARROW,15,103,50,53,0.4854368932038835,-0.41869740246489096,-0.27777777777777857,0.8438976552528611,-0.029130333302598954,,0.9855315053937712,False,0.0,False,5104,30.603448275862068,3.260971786833856,28.529895991219362,-16.16851121099671,2.0735522846427052,19.429482997830565
ARROW,16,102,45,57,0.4411764705882353,-2.055708008181405,-1.123252185149635,0.2760138924925017,-0.11792015202524952,,0.7130358889389627,False,0.0,False,5095,28.42001962708538,-14.857311089303238,28.529895991219362,-16.16851121099671,-0.1098763641339815,1.3112001216934708
ARROW,17,98,46,52,0.46938775510204084,-0.4822612400040456,-0.5671632643323843,0.6137344676301392,-0.06126280382805471,,0.9621898866355293,False,0.0,False,4764,28.694374475230898,-1.0539462636439967,28.529895991219362,-16.16851121099671,0.16447848401153564,15.114564947352711
ARROW,18,103,59,44,0.5728155339805825,1.2308551115076338,1.3440860215053796,0.16744433441205897,0.1461508109002998,,0.5767527074193142,False,1.0,True,5141,29.799649873565453,42.502431433573236,28.529895991219362,-16.16851121099671,1.269753882346091,58.67094264456995
ARROW,19,98,38,60,0.3877551020408163,-1.312738508388617,-2.774937217459348,0.03336002889694201,-0.2264194371906323,,0.23258823717178212,False,0.0,False,4858,26.38946068340881,-109.99505969534788,28.529895991219362,-16.16851121099671,-2.1404353078105522,-93.82654848435116
ARROW,20,98,51,47,0.5204081632653061,-1.158234946711152,0.25707982330108337,0.7620362195292437,0.04082766818170325,,0.9855315053937712,False,0.0,False,4786,27.350605933974094,-83.95758462181362,28.529895991219362,-16.16851121099671,-1.179290057245268,-67.78907341081691
