hall,machine_name,dd,n,hit104_rate,baseline_hit104_rate,residual,category
蒲田1,HEY！エリートサラリーマン鏡,1,19,26.31578947368421,36.803874092009686,-10.488084618325477,other
蒲田1,HEY！エリートサラリーマン鏡,2,11,54.54545454545454,36.803874092009686,17.741580453444854,other
蒲田1,HEY！エリートサラリーマン鏡,3,14,50.0,36.803874092009686,13.196125907990314,other
蒲田1,HEY！エリートサラリーマン鏡,4,12,41.66666666666667,36.803874092009686,4.862792574656986,other
蒲田1,HEY！エリートサラリーマン鏡,5,11,54.54545454545454,36.803874092009686,17.741580453444854,other
蒲田1,HEY！エリートサラリーマン鏡,6,12,25.0,36.803874092009686,-11.803874092009686,other
蒲田1,HEY！エリートサラリーマン鏡,7,24,33.33333333333333,36.803874092009686,-3.470540758676357,other
蒲田1,HEY！エリートサラリーマン鏡,8,14,28.57142857142857,36.803874092009686,-8.232445520581116,other
蒲田1,HEY！エリートサラリーマン鏡,9,14,42.857142857142854,36.803874092009686,6.0532687651331685,other
蒲田1,HEY！エリートサラリーマン鏡,10,14,28.57142857142857,36.803874092009686,-8.232445520581116,other
蒲田1,HEY！エリートサラリーマン鏡,11,19,26.31578947368421,36.803874092009686,-10.488084618325477,other
蒲田1,HEY！エリートサラリーマン鏡,12,9,33.33333333333333,36.803874092009686,-3.470540758676357,other
蒲田1,HEY！エリートサラリーマン鏡,13,15,53.333333333333336,36.803874092009686,16.52945924132365,other
蒲田1,HEY！エリートサラリーマン鏡,14,19,26.31578947368421,36.803874092009686,-10.488084618325477,other
蒲田1,HEY！エリートサラリーマン鏡,15,11,45.45454545454545,36.803874092009686,8.650671362535768,other
蒲田1,HEY！エリートサラリーマン鏡,16,11,27.27272727272727,36.803874092009686,-9.531146819282416,other
蒲田1,HEY！エリートサラリーマン鏡,17,18,27.77777777777778,36.803874092009686,-9.026096314231907,other
蒲田1,HEY！エリートサラリーマン鏡,18,10,40.0,36.803874092009686,3.1961259079903144,other
蒲田1,HEY！エリートサラリーマン鏡,19,11,27.27272727272727,36.803874092009686,-9.531146819282416,other
蒲田1,HEY！エリートサラリーマン鏡,20,13,38.46153846153847,36.803874092009686,1.6576643695287814,other
蒲田1,HEY！エリートサラリーマン鏡,21,15,46.666666666666664,36.803874092009686,9.862792574656979,other
蒲田1,HEY！エリートサラリーマン鏡,22,10,90.0,36.803874092009686,53.196125907990314,other
蒲田1,HEY！エリートサラリーマン鏡,23,15,13.333333333333334,36.803874092009686,-23.47054075867635,other
蒲田1,HEY！エリートサラリーマン鏡,24,8,37.5,36.803874092009686,0.6961259079903144,other
蒲田1,HEY！エリートサラリーマン鏡,25,10,30.0,36.803874092009686,-6.803874092009686,other
蒲田1,HEY！エリートサラリーマン鏡,26,14,42.857142857142854,36.803874092009686,6.0532687651331685,other
蒲田1,HEY！エリートサラリーマン鏡,27,19,15.789473684210526,36.803874092009686,-21.014400407799158,other
蒲田1,HEY！エリートサラリーマン鏡,28,14,57.14285714285714,36.803874092009686,20.338983050847453,other
蒲田1,HEY！エリートサラリーマン鏡,29,10,30.0,36.803874092009686,-6.803874092009686,other
蒲田1,HEY！エリートサラリーマン鏡,30,14,50.0,36.803874092009686,13.196125907990314,other
蒲田1,Re:ゼロから始める異世界生活 season2,1,7,42.857142857142854,39.81481481481482,3.0423280423280374,other
蒲田1,Re:ゼロから始める異世界生活 season2,2,10,30.0,39.81481481481482,-9.814814814814817,other
蒲田1,Re:ゼロから始める異世界生活 season2,3,10,50.0,39.81481481481482,10.185185185185183,other
蒲田1,Re:ゼロから始める異世界生活 season2,4,10,30.0,39.81481481481482,-9.814814814814817,other
蒲田1,Re:ゼロから始める異世界生活 season2,5,8,12.5,39.81481481481482,-27.314814814814817,other
蒲田1,Re:ゼロから始める異世界生活 season2,7,5,60.0,39.81481481481482,20.185185185185183,other
蒲田1,Re:ゼロから始める異世界生活 season2,8,5,20.0,39.81481481481482,-19.814814814814817,other
蒲田1,Re:ゼロから始める異世界生活 season2,10,5,60.0,39.81481481481482,20.185185185185183,other
蒲田1,Re:ゼロから始める異世界生活 season2,11,5,80.0,39.81481481481482,40.18518518518518,other
蒲田1,Re:ゼロから始める異世界生活 season2,12,5,60.0,39.81481481481482,20.185185185185183,other
蒲田1,Re:ゼロから始める異世界生活 season2,13,5,40.0,39.81481481481482,0.18518518518518334,other
蒲田1,SHAKE BONUS TRIGGER,1,11,54.54545454545454,30.124223602484474,24.421230942970066,bt
蒲田1,SHAKE BONUS TRIGGER,2,11,27.27272727272727,30.124223602484474,-2.851496329757204,bt
蒲田1,SHAKE BONUS TRIGGER,3,11,27.27272727272727,30.124223602484474,-2.851496329757204,bt
蒲田1,SHAKE BONUS TRIGGER,4,11,27.27272727272727,30.124223602484474,-2.851496329757204,bt
