hall,dd,n_machines,n_positive,n_negative,agreement_rate,mean_residual,median_residual,p_value,cohens_h,note,q_value,is_significant,dd_event_coverage_rate,is_known_event_dd,pooled_n,pooled_hit104_rate,pooled_diff,hall_overall_hit104_rate,hall_overall_diff,pooled_hit104_rate_vs_hall,pooled_diff_vs_hall
金時,1,74,37,37,0.5,0.6291545476980601,-0.023313623634045655,1.0,0.0,,1.0,False,0.1037037037037037,False,2295,30.6318082788671,-35.53115468409586,30.25325429506614,3.3236043863221565,0.3785539838009626,-38.85475907041802
金時,2,70,41,29,0.5857142857142857,1.198573576737841,1.033535571681746,0.18821620302302766,0.17227952372802124,,0.8335288991019797,False,0.11821974965229486,False,2157,29.57811775614279,-9.083449235048679,30.25325429506614,3.3236043863221565,-0.675136538923347,-12.407053621370835
金時,3,73,41,32,0.5616438356164384,2.2384451024350023,0.8438818565400794,0.34918183817058834,0.12360215273218778,,0.9020530819406866,False,0.09962406015037593,False,2128,30.92105263157895,16.388627819548873,30.25325429506614,3.3236043863221565,0.66779833651281,13.065023433226717
金時,4,74,41,33,0.5540540540540541,1.4141274844793679,1.1581674859606395,0.4159851975073046,0.10831980651511763,,0.9235825997789089,False,0.12255358807082944,False,2146,31.31407269338304,38.787977632805216,30.25325429506614,3.3236043863221565,1.0608183983169006,35.464373246483056
金時,5,74,40,34,0.5405405405405406,0.7321364943571904,1.6473680793137273,0.5613807442989817,0.08117018468730186,,0.9397483161738984,False,1.0,True,2458,30.878763222131816,112.1472742066721,30.25325429506614,3.3236043863221565,0.6255089270656775,108.82366982034993
金時,6,67,33,34,0.4925373134328358,0.4058692217493926,-0.146520146520146,1.0,-0.014925927336063571,,1.0,False,0.12223291626564003,False,2078,32.1944177093359,44.77333974975939,30.25325429506614,3.3236043863221565,1.941163414269763,41.44973536343723
金時,7,68,32,36,0.47058823529411764,-1.4868210017667518,-2.4148474545119463,0.716300760154337,-0.05885750594708128,,0.9397483161738984,False,0.06594948550046772,False,2138,29.981290926099156,-21.548643592142188,30.25325429506614,3.3236043863221565,-0.2719633689669827,-24.872247978464344
金時,8,69,33,36,0.4782608695652174,-1.0612120678269648,-0.5949776883366837,0.8099490529189248,-0.04349197079011602,,0.9657084861725642,False,0.05686988171064604,False,2198,30.209281164695177,-6.589626933575978,30.25325429506614,3.3236043863221565,-0.0439731303709614,-9.913231319898134
金時,9,71,36,35,0.5070422535211268,-0.11118654801625619,0.3185474237477095,1.0,0.014084972748941604,,1.0,False,0.056074766355140186,False,2140,28.738317757009348,-36.35560747663551,30.25325429506614,3.3236043863221565,-1.5149365380567907,-39.67921186295767
金時,10,70,37,33,0.5285714285714286,2.329023471984726,0.3841105649007659,0.7202027723528612,0.05717400108066273,,0.9397483161738984,False,0.05030559473436765,False,2127,29.713211095439583,-34.836859426422194,30.25325429506614,3.3236043863221565,-0.540043199626556,-38.160463812744354
金時,11,69,32,37,0.463768115942029,0.3231708724908013,-0.4319871408479017,0.6304564917867981,-0.07252733628562935,,0.9397483161738984,False,0.05364511691884457,False,2181,29.894543787253554,-18.235213204951858,30.25325429506614,3.3236043863221565,-0.3587105078125852,-21.558817591274014
金時,12,66,40,26,0.6060606060606061,1.3278836902150284,1.432849648126961,0.10885696440971612,0.2137450582117495,,0.67491317934024,False,0.06567901234567901,False,2025,32.44444444444444,29.37925925925926,30.25325429506614,3.3236043863221565,2.191190149378304,26.055654872937104
金時,13,71,31,40,0.43661971830985913,-1.010893452204845,-1.0846065583670494,0.34247099841986794,-0.12710251159276953,,0.9020530819406866,False,0.0,False,2144,30.597014925373134,-43.0009328358209,30.25325429506614,3.3236043863221565,0.34376063030699555,-46.32453722214306
金時,14,71,32,39,0.4507042253521127,-1.0705130962111735,-2.1407750818944002,0.47668779343427553,-0.09875197514926093,,0.9235825997789089,False,0.0,False,2146,30.61509785647717,8.69291705498602,30.25325429506614,3.3236043863221565,0.3618435614110318,5.369312668663865
金時,15,74,39,35,0.527027027027027,0.2815420746062542,0.4289638571610883,0.7275470834894697,0.05408041161417576,,0.9397483161738984,False,1.0,True,2344,31.01535836177474,139.5622866894198,30.25325429506614,3.3236043863221565,0.7621040667086021,136.23868230309765
金時,16,73,32,41,0.4383561643835616,-1.9945172093519912,-1.1890158647303366,0.34918183817058834,-0.123602152732188,,0.9020530819406866,False,0.0,False,2131,29.188174565931487,3.0797747536367903,30.25325429506614,3.3236043863221565,-1.065079729134652,-0.24382963268536617
金時,17,68,32,36,0.47058823529411764,-2.987364740057759,-2.0908249125659815,0.716300760154337,-0.05885750594708128,,0.9397483161738984,False,0.0,False,2047,28.920371275036636,-39.55593551538837,30.25325429506614,3.3236043863221565,-1.3328830200295023,-42.87953990171053
金時,18,68,28,40,0.4117647058823529,-1.5630651805565516,-1.452885093259324,0.1818100545355934,-0.17739960444037073,,0.8335288991019797,False,0.0,False,2137,29.948525970987365,-69.44782405240991,30.25325429506614,3.3236043863221565,-0.3047283240787735,-72.77142843873207
金時,19,71,33,38,0.4647887323943662,-2.0653203418110073,-1.1653116531165288,0.6353076420876663,-0.07048087363841393,,0.9397483161738984,False,0.0,False,2114,29.04446546830653,-89.9508041627247,30.25325429506614,3.3236043863221565,-1.2087888267596085,-93.27440854904685
金時,20,73,46,27,0.6301369863013698,3.191191633280001,3.2090832755284566,0.034415913668175036,0.2633059442379897,,0.42771142963045977,False,1.0,True,2483,33.22593636729763,246.93314538864277,30.25325429506614,3.3236043863221565,2.972682072231489,243.6095410023206
金時,21,66,26,40,0.3939393939393939,-2.1287068012837143,-2.6252832994924304,0.10885696440971612,-0.21374505821174972,,0.67491317934024,False,0.0,False,2167,28.703276419012457,-88.7005076142132,30.25325429506614,3.3236043863221565,-1.5499778760536813,-92.02411200053535
