hall,dd,n_machines,n_positive,n_negative,agreement_rate,mean_residual,median_residual,p_value,cohens_h,note,q_value,is_significant,dd_event_coverage_rate,is_known_event_dd,pooled_n,pooled_hit104_rate,pooled_diff,hall_overall_hit104_rate,hall_overall_diff,pooled_hit104_rate_vs_hall,pooled_diff_vs_hall
ヒロキ,1,109,46,63,0.42201834862385323,-0.14740625706216573,-1.641869305892378,0.12500454132583336,-0.15660261529611597,,0.8259622451423533,False,0.10800385728061716,False,4148,26.398264223722272,-45.40549662487946,27.244816271234157,-31.566748480289956,-0.8465520475118851,-13.838748144589506
ヒロキ,2,105,37,68,0.3523809523809524,-2.734407127391579,-2.5565388397246807,0.0032209898687985275,-0.2997047128978212,,0.09985068593275435,False,0.1178686759956943,False,3716,26.184068891280948,-55.06620021528525,27.244816271234157,-31.566748480289956,-1.0607473799532094,-23.499451734995294
ヒロキ,3,103,49,54,0.47572815533980584,1.4939480012619575,-1.2987012987012996,0.6936859650244834,-0.04856277501742223,,0.900477415646209,False,0.10504885993485343,False,3684,27.551574375678612,-31.292616720955483,27.244816271234157,-31.566748480289956,0.30675810444445517,0.2741317593344732
ヒロキ,4,101,37,64,0.36633663366336633,-2.94866728144887,-4.129129129129126,0.009335048120644805,-0.2706177265935841,,0.1446932458699945,False,0.12403100775193798,False,3612,25.027685492801773,-150.08056478405317,27.244816271234157,-31.566748480289956,-2.2171307784323844,-118.5138163037632
ヒロキ,5,101,52,49,0.5148514851485149,-0.07118556975399368,0.44515669515669387,0.8423820985077438,0.0297073396876526,,0.900477415646209,False,0.13941241685144123,False,3608,25.970066518847005,-132.3830376940133,27.244816271234157,-31.566748480289956,-1.2747497523871516,-100.81628921372334
ヒロキ,6,107,57,50,0.5327102803738317,1.747844162578778,1.1204481792717047,0.5620926850537901,0.06546731587960752,,0.900477415646209,False,1.0,True,4337,28.153101222042885,77.76619783260318,27.244816271234157,-31.566748480289956,0.9082849508087278,109.33294631289314
ヒロキ,7,101,45,56,0.44554455445544555,-0.6892532394688066,-0.7104290991759044,0.31972732070026577,-0.10912735777605942,,0.8259622451423533,False,0.0648171500630517,False,3965,26.33039092055485,-122.67894073139975,27.244816271234157,-31.566748480289956,-0.9144253506793056,-91.11219225110979
ヒロキ,8,101,50,51,0.49504950495049505,0.33966912002694943,-0.07926270145936698,1.0,-0.00990115187117091,,1.0,False,0.05887075194005887,False,3737,27.535456248327534,-16.845865667647846,27.244816271234157,-31.566748480289956,0.2906399770933774,14.72088281264211
ヒロキ,9,101,49,52,0.48514851485148514,1.2425463238859642,-0.2941176470588225,0.8423820985077438,-0.029707339687653045,,0.900477415646209,False,0.05842506350550381,False,3543,26.841659610499573,-50.22128139994355,27.244816271234157,-31.566748480289956,-0.40315666073458445,-18.654532919653594
ヒロキ,10,101,46,55,0.45544554455445546,-0.17174059881379317,-1.809550788459397,0.426160015466994,-0.08922726096970868,,0.900477415646209,False,0.053646269907795474,False,3579,26.71137189158983,-62.41100866163733,27.244816271234157,-31.566748480289956,-0.533444379644326,-30.844260181347376
ヒロキ,11,108,59,49,0.5462962962962963,1.7314645639741415,0.9295942799503027,0.3865726089882611,0.09272541102365639,,0.900477415646209,False,0.05778301886792453,False,4240,29.2688679245283,144.948820754717,27.244816271234157,-31.566748480289956,2.024051653294144,176.51556923500695
ヒロキ,12,99,47,52,0.47474747474747475,-0.5391868918392491,-0.9431930746371542,0.687885343579692,-0.05052654623273911,,0.900477415646209,False,0.06275780789628757,False,3394,27.607542722451385,-50.2692987625221,27.244816271234157,-31.566748480289956,0.36272645121722746,-18.702550282232142
ヒロキ,13,101,53,48,0.5247524752475248,-0.3063420127073067,0.7189542483660141,0.6908264239959598,0.049525193455693284,,0.900477415646209,False,0.0,False,3725,28.000000000000004,27.946308724832214,27.244816271234157,-31.566748480289956,0.7551837287658465,59.513057205122166
ヒロキ,14,99,52,47,0.5252525252525253,0.5345173697404006,0.43790546802595287,0.687885343579692,0.05052654623273911,,0.900477415646209,False,0.0,False,3614,27.80852241283896,3.8815716657443278,27.244816271234157,-31.566748480289956,0.5637061416048041,35.448320146034284
