hall,machine_name,dd,n,hit104_rate,baseline_hit104_rate,residual,category
金時,Re:ゼロから始める異世界生活 season2,1,5,20.0,24.528301886792452,-4.528301886792452,other
金時,Re:ゼロから始める異世界生活 season2,2,5,20.0,24.528301886792452,-4.528301886792452,other
金時,Re:ゼロから始める異世界生活 season2,3,6,33.33333333333333,24.528301886792452,8.805031446540877,other
金時,Re:ゼロから始める異世界生活 season2,4,6,33.33333333333333,24.528301886792452,8.805031446540877,other
金時,Re:ゼロから始める異世界生活 season2,5,9,22.22222222222222,24.528301886792452,-2.3060796645702304,other
金時,Re:ゼロから始める異世界生活 season2,7,6,16.666666666666664,24.528301886792452,-7.8616352201257875,other
金時,Re:ゼロから始める異世界生活 season2,8,5,20.0,24.528301886792452,-4.528301886792452,other
金時,Re:ゼロから始める異世界生活 season2,9,7,0.0,24.528301886792452,-24.528301886792452,other
金時,Re:ゼロから始める異世界生活 season2,10,7,14.285714285714285,24.528301886792452,-10.242587601078167,other
金時,Re:ゼロから始める異世界生活 season2,11,8,37.5,24.528301886792452,12.971698113207548,other
金時,Re:ゼロから始める異世界生活 season2,12,7,57.14285714285714,24.528301886792452,32.61455525606469,other
金時,Re:ゼロから始める異世界生活 season2,13,7,28.57142857142857,24.528301886792452,4.043126684636118,other
金時,Re:ゼロから始める異世界生活 season2,14,5,40.0,24.528301886792452,15.471698113207548,other
金時,Re:ゼロから始める異世界生活 season2,15,6,33.33333333333333,24.528301886792452,8.805031446540877,other
金時,Re:ゼロから始める異世界生活 season2,16,7,0.0,24.528301886792452,-24.528301886792452,other
金時,Re:ゼロから始める異世界生活 season2,19,6,0.0,24.528301886792452,-24.528301886792452,other
金時,Re:ゼロから始める異世界生活 season2,20,8,0.0,24.528301886792452,-24.528301886792452,other
金時,Re:ゼロから始める異世界生活 season2,23,6,16.666666666666664,24.528301886792452,-7.8616352201257875,other
金時,Re:ゼロから始める異世界生活 season2,24,5,0.0,24.528301886792452,-24.528301886792452,other
金時,Re:ゼロから始める異世界生活 season2,25,7,71.42857142857143,24.528301886792452,46.90026954177898,other
