hall,dd,category,n_machines,n_positive,n_negative,agreement_rate,mean_residual,median_residual
蒲田7,10,hana,2,1,1,0.5,7.292759133667484,7.292759133667484
蒲田7,10,jug,9,5,4,0.5555555555555556,0.12876222600090712,0.22585648510638023
蒲田7,10,oki,2,2,0,1.0,6.977080578580372,6.977080578580372
蒲田7,10,other,63,27,36,0.42857142857142855,-0.3972406395900151,-1.0597936910004506
蒲田7,11,bt,20,11,9,0.55,-1.4868985279211617,2.2227327779054615
蒲田7,11,hana,2,1,1,0.5,0.6260924670008183,0.6260924670008183
蒲田7,11,jug,9,4,5,0.4444444444444444,0.28679498831945577,-0.5215114633455968
蒲田7,11,oki,2,1,1,0.5,-3.346462157753063,-3.346462157753063
蒲田7,11,other,63,29,34,0.4603174603174603,-1.212950044522117,-1.0717867889382404
蒲田7,12,bt,19,7,12,0.3684210526315789,-2.9639659337167408,-5.0
蒲田7,12,hana,2,1,1,0.5,-1.1722565896029558,-1.1722565896029558
蒲田7,12,jug,9,3,6,0.3333333333333333,-2.3542977521266852,-3.834473301170487
蒲田7,12,oki,2,1,1,0.5,4.688683417533989,4.688683417533989
蒲田7,12,other,58,28,30,0.4827586206896552,0.3248142092234274,-0.04377967797879734
蒲田7,13,bt,20,10,10,0.5,4.753049746824991,1.2600510230993756
蒲田7,13,hana,2,1,1,0.5,-4.812934583610003,-4.812934583610003
蒲田7,13,jug,9,5,4,0.5555555555555556,0.30002534504245937,0.029746281714785994
蒲田7,13,oki,2,0,2,0.0,-1.6515103926918595,-1.6515103926918595
蒲田7,13,other,62,24,38,0.3870967741935484,-2.3374936349832427,-1.807011384910611
蒲田7,14,bt,20,11,9,0.55,0.12666830896445305,2.9918251820579993
蒲田7,14,hana,2,2,0,1.0,4.300285311677955,4.300285311677955
蒲田7,14,jug,9,5,4,0.5555555555555556,3.8376775463189645,1.6395054858069393
蒲田7,14,oki,2,0,2,0.0,-3.255477560954512,-3.255477560954512
蒲田7,14,other,63,28,35,0.4444444444444444,1.6320783364355298,-0.595238095238102
蒲田7,15,bt,20,10,10,0.5,1.8657087588150987,1.1420384705490605
蒲田7,15,hana,2,0,2,0.0,-2.2905741996658495,-2.2905741996658495
蒲田7,15,jug,9,3,6,0.3333333333333333,-1.576984799104931,-1.0220705170474353
蒲田7,15,oki,2,2,0,1.0,2.376054761946955,2.376054761946955
蒲田7,15,other,63,31,32,0.49206349206349204,0.3748540880194184,-0.11086474501108512
蒲田7,16,bt,20,10,10,0.5,-2.3259856352382338,-0.08947928528348115
蒲田7,16,hana,2,2,0,1.0,7.44164656822246,7.44164656822246
蒲田7,16,jug,9,6,3,0.6666666666666666,2.3948711655027255,0.5907788486585019
蒲田7,16,oki,2,1,1,0.5,-3.422557750017811,-3.422557750017811
蒲田7,16,other,63,33,30,0.5238095238095238,0.8573004335149736,0.40716939818800313
蒲田7,17,bt,20,15,5,0.75,4.301639240853762,3.917657263201024
蒲田7,17,hana,2,1,1,0.5,2.9177591336674844,2.9177591336674844
蒲田7,17,jug,9,6,3,0.6666666666666666,1.090581870597082,1.1760124610591873
蒲田7,17,oki,2,2,0,1.0,7.15532538055133,7.15532538055133
蒲田7,17,other,63,43,20,0.6825396825396826,3.0274011312822258,3.538246594481315
蒲田7,18,bt,20,10,10,0.5,-1.0206629243653165,0.8414853410722003
蒲田7,18,hana,2,1,1,0.5,-1.7697408663325156,-1.7697408663325156
蒲田7,18,jug,9,4,5,0.4444444444444444,-2.253725543212612,-1.3073704934170038
蒲田7,18,oki,2,1,1,0.5,0.19633038013751225,0.19633038013751225
蒲田7,18,other,62,26,36,0.41935483870967744,-0.36352135122233464,-0.9411421911421911
蒲田7,19,bt,20,8,12,0.4,-3.3035994356402023,-3.8051720126031032
蒲田7,19,hana,2,0,2,0.0,-2.03289876106936,-2.03289876106936
蒲田7,19,jug,9,4,5,0.4444444444444444,0.7284751972738527,-0.5720763757699459
蒲田7,19,oki,2,1,1,0.5,-0.8022171870375043,-0.8022171870375043
蒲田7,19,other,61,23,38,0.3770491803278688,-2.908577862448242,-3.176229508196723
蒲田7,20,bt,20,5,15,0.25,-3.0440204465786747,-4.621265054791069
蒲田7,20,hana,2,0,2,0.0,-13.41895552601838,-13.41895552601838
蒲田7,20,jug,9,3,6,0.3333333333333333,-2.5748043138904,-2.941063305593307
蒲田7,20,oki,2,2,0,1.0,2.0715573227664184,2.0715573227664184
蒲田7,20,other,63,25,38,0.3968253968253968,-2.5616563392273846,-1.7181265497753238
蒲田7,21,bt,20,5,15,0.25,-4.989574289322009,-5.195464404358821
蒲田7,21,hana,2,1,1,0.5,-3.0718241996658477,-3.0718241996658477
蒲田7,21,jug,9,4,5,0.4444444444444444,-0.6339719416780333,-0.4907632704525362
蒲田7,21,oki,2,1,1,0.5,-3.113920432541974,-3.113920432541974
蒲田7,21,other,63,32,31,0.5079365079365079,-1.1179094109522927,0.00258001264205987
蒲田7,22,bt,21,8,13,0.38095238095238093,-0.18788097711974755,-0.460103081148187
蒲田7,22,hana,2,0,2,0.0,-5.4155741996658495,-5.4155741996658495
蒲田7,22,jug,9,3,6,0.3333333333333333,-0.7751227392813974,-0.6452277577452392
蒲田7,22,oki,2,1,1,0.5,-0.8923401927615338,-0.8923401927615338
蒲田7,22,other,63,25,38,0.3968253968253968,-2.833850219621533,-1.3809673963352438
蒲田7,23,bt,21,9,12,0.42857142857142855,-0.4632517827732761,-0.39854584623670775
蒲田7,23,hana,2,0,2,0.0,-2.1864075329991817,-2.1864075329991817
蒲田7,23,jug,9,3,6,0.3333333333333333,-0.42641512915875995,-1.4259757278230367
蒲田7,23,oki,2,0,2,0.0,-2.5879314727517873,-2.5879314727517873
蒲田7,23,other,63,29,34,0.4603174603174603,-0.07172913309209399,-0.487655284392563
蒲田7,24,bt,21,11,10,0.5238095238095238,0.27151872229975876,0.6390410415178174
蒲田7,24,hana,2,2,0,1.0,5.625547091782668,5.625547091782668
蒲田7,24,jug,9,3,6,0.3333333333333333,-0.830614788712844,-1.422144679346971
蒲田7,24,oki,2,1,1,0.5,-0.07875324852651033,-0.07875324852651033
蒲田7,24,other,62,31,31,0.5,-0.30088968904651286,0.5082513007716152
蒲田7,25,bt,21,9,12,0.42857142857142855,-0.15078713529229354,-0.17452006980803247
蒲田7,25,hana,2,1,1,0.5,-1.5093241996658495,-1.5093241996658495
蒲田7,25,jug,9,1,8,0.1111111111111111,-2.760421921408808,-2.9906542056074805
蒲田7,25,oki,2,1,1,0.5,-0.8045185770770846,-0.8045185770770846
蒲田7,25,other,61,28,33,0.45901639344262296,-0.7528173135977144,-0.531794523647882
蒲田7,26,bt,21,12,9,0.5714285714285714,2.8064858647815307,6.060606060606059
蒲田7,26,hana,2,0,2,0.0,-3.8530741996658495,-3.8530741996658495
蒲田7,26,jug,9,1,8,0.1111111111111111,-1.5538569193924525,-2.234666894274554
蒲田7,26,oki,2,1,1,0.5,-1.8929166652280411,-1.8929166652280411
蒲田7,26,other,61,30,31,0.4918032786885246,0.3724860275784159,-0.044311021754623425
蒲田7,27,bt,21,10,11,0.47619047619047616,-2.162625509288852,-1.1323815704088247
蒲田7,27,hana,2,2,0,1.0,1.3552591336674844,1.3552591336674844
蒲田7,27,jug,9,6,3,0.6666666666666666,1.2396958343173108,0.602212538349562
蒲田7,27,oki,2,2,0,1.0,3.764785877408018,3.764785877408018
蒲田7,27,other,63,33,30,0.5238095238095238,-0.20697250173319512,0.4108228143992463
蒲田7,28,bt,21,15,6,0.7142857142857143,3.1783247256424016,3.3073722394110767
蒲田7,28,hana,2,1,1,0.5,0.5740091336674844,0.5740091336674844
蒲田7,28,jug,9,3,6,0.3333333333333333,-3.295319212757681,-1.8841394825646773
蒲田7,28,oki,2,0,2,0.0,-4.409420938103146,-4.409420938103146
蒲田7,28,other,62,34,28,0.5483870967741935,1.3296733724159504,1.1375489651517015
蒲田7,29,bt,21,10,11,0.47619047619047616,2.658781775113107,-0.14545399160783745
蒲田7,29,hana,2,1,1,0.5,0.5874019908103421,0.5874019908103421
蒲田7,29,jug,9,1,8,0.1111111111111111,-2.175168686101252,-1.7673233875658667
蒲田7,29,oki,2,2,0,1.0,4.516684969092696,4.516684969092696
蒲田7,29,other,59,21,38,0.3559322033898305,-1.8632000943108613,-2.997312936795087
蒲田7,30,bt,21,11,10,0.5238095238095238,-0.5187042504700263,0.621118012422361
蒲田7,30,hana,2,1,1,0.5,6.752986406394758,6.752986406394758
蒲田7,30,jug,9,9,0,1.0,6.386086233354624,4.750324254215304
蒲田7,30,oki,2,2,0,1.0,5.7629959628990886,5.7629959628990886
蒲田7,30,other,63,42,21,0.6666666666666666,5.197185656446605,3.7630024283280825
蒲田7,31,bt,17,10,7,0.5882352941176471,1.6580703265831715,2.3856485394946887
蒲田7,31,hana,2,1,1,0.5,-11.144740866332516,-11.144740866332516
蒲田7,31,jug,9,4,5,0.4444444444444444,0.03771893419089049,-2.835794577914921
蒲田7,31,oki,2,1,1,0.5,-3.4855078946248863,-3.4855078946248863
蒲田7,31,other,49,23,26,0.46938775510204084,-1.2988474636937184,-3.39105339105339
