hall,dd,n_machines,n_positive,n_negative,agreement_rate,mean_residual,median_residual,p_value,cohens_h,note,q_value,is_significant,dd_event_coverage_rate,is_known_event_dd,pooled_n,pooled_hit104_rate,pooled_diff,hall_overall_hit104_rate,hall_overall_diff,pooled_hit104_rate_vs_hall,pooled_diff_vs_hall
蒲田7,1,96,47,49,0.4895833333333333,-0.28591994948251975,-0.23464305666446172,0.918778035364537,-0.020834840668648713,,1.0,False,1.0,True,8074,33.88654941788457,245.7146395838494,32.50792660302898,218.47109319661348,1.3786228148555892,27.24354638723591
蒲田7,2,92,38,54,0.41304347826086957,-2.116633857409102,-1.6024588942839966,0.11737015883134433,-0.17480188337369396,,0.3999407780056071,False,0.08550185873605948,False,7263,32.548533663775295,230.04268208729175,32.50792660302898,218.47109319661348,0.040607060746317813,11.571588890678271
蒲田7,3,93,45,48,0.4838709677419355,0.24583924807741528,-0.17452006980803247,0.8358461346314864,-0.032263661668247234,,0.9965857759067722,False,0.08680792891319207,False,7315,32.30348598769651,198.89268626110731,32.50792660302898,218.47109319661348,-0.20444061533246582,-19.578406935506166
蒲田7,4,90,43,47,0.4777777777777778,0.6600388161149644,-0.5909705089422648,0.7520332015985951,-0.044459089381771344,,0.9419651175213011,False,0.09697630073549442,False,7342,31.50367747207845,152.32906564968673,32.50792660302898,218.47109319661348,-1.0042491309505266,-66.14202754692676
蒲田7,5,91,46,45,0.5054945054945055,0.1647041490832131,0.5952380952380913,1.0,0.010989232170192542,,1.0,False,0.0880736466062105,False,7278,32.24787029403682,262.0912338554548,32.50792660302898,218.47109319661348,-0.26005630899215504,43.62014065884131
蒲田7,6,93,36,57,0.3870967741935484,-1.0388066642505673,-1.3868613138686143,0.03751423180190034,-0.22777078958669472,,0.1453676482323638,False,0.0936252237367479,False,7263,30.91009224838221,194.46509706732755,32.50792660302898,218.47109319661348,-1.5978343546467677,-24.005996129285933
蒲田7,7,96,64,32,0.6666666666666666,4.458213546048287,3.6509298260994036,0.001424496094649118,0.3398369094541218,,0.014719792978040885,True,1.0,True,8089,37.23575225615033,463.79033255037706,32.50792660302898,218.47109319661348,4.72782565312135,245.31923935376358
蒲田7,8,94,52,42,0.5531914893617021,0.05075879289915698,0.7314353702239238,0.3533280324715828,0.10658466961727164,,0.6172403665522452,False,0.08536892470410476,False,7942,33.84537899773357,281.28934777134225,32.50792660302898,218.47109319661348,1.3374523947045915,62.81825457472877
蒲田7,9,93,40,53,0.43010752688172044,0.22224958585403568,-1.1882397606200712,0.21315300096890785,-0.14024422525716074,,0.5082879253873956,False,0.08474360605675023,False,7859,32.66318870085252,247.42333630232855,32.50792660302898,218.47109319661348,0.15526209782354528,28.95224310571507
蒲田7,10,96,48,48,0.5,0.5299851755492192,-0.2012012781250121,1.0,0.0,,1.0,False,0.08515693385019382,False,7997,32.749781167937975,232.1620607727898,32.50792660302898,218.47109319661348,0.24185456490899782,13.69096757617632
蒲田7,11,96,46,50,0.4791666666666667,-1.1355563317702708,-0.6101942249476657,0.7596492883236299,-0.041678732422578024,,0.9419651175213011,False,1.0,True,8070,32.47831474597274,223.51920693928128,32.50792660302898,218.47109319661348,-0.029611857056238478,5.048113742667795
蒲田7,12,90,40,50,0.4444444444444444,-0.5736883857659708,-1.089480598415868,0.3428331194207882,-0.1113410143409641,,0.6172403665522452,False,0.10395667218293968,False,6647,31.9693094629156,252.70046637580865,32.50792660302898,218.47109319661348,-0.5386171401133772,34.229373179195164
蒲田7,13,95,40,55,0.42105263157894735,-0.632550234522977,-1.1843208818351982,0.1505180638902295,-0.15855828063769994,,0.3999407780056071,False,0.0,False,7975,32.087774294670844,183.22257053291537,32.50792660302898,218.47109319661348,-0.42015230835813355,-35.24852266369811
蒲田7,14,96,46,50,0.4791666666666667,1.4789897374275522,-0.09221958808545594,0.7596492883236299,-0.041678732422578024,,0.9419651175213011,False,0.0,False,7960,32.93969849246231,217.1356783919598,32.50792660302898,218.47109319661348,0.43177188943333533,-1.3354148046536807
蒲田7,15,96,46,50,0.4791666666666667,0.48862584014732463,-0.1426924074095588,0.7596492883236299,-0.041678732422578024,,0.9419651175213011,False,0.0,False,7982,31.946880481082434,187.13355048859935,32.50792660302898,218.47109319661348,-0.5610461219465428,-31.337542708014126
蒲田7,16,96,52,44,0.5416666666666666,0.3862732576313803,0.5744419447632652,0.47515204998657284,0.0834300866106148,,0.7364856774791879,False,0.0,False,7880,33.04568527918782,240.08883248730965,32.50792660302898,218.47109319661348,0.5377586761588447,21.617739290696164
蒲田7,17,96,67,29,0.6979166666666666,3.1950048119965295,2.7785068812570497,0.00013222219842746964,0.40697512562875704,,0.004098888151251559,True,1.0,True,8062,34.445547010667326,277.00322500620194,32.50792660302898,218.47109319661348,1.9376204076383488,58.53213180958846
