hall,dd,category,n_machines,n_positive,n_negative,agreement_rate,mean_residual,median_residual
楽園,25,other,118,66,52,0.559322033898305,1.1052067902536116,1.0896208874123214
楽園,26,bt,32,9,23,0.28125,-2.5053904205381814,-1.7243127668247364
楽園,26,hana,3,1,2,0.3333333333333333,0.31342457158762116,-2.4610255907441925
楽園,26,jug,7,5,2,0.7142857142857143,1.8354777573985908,1.8333867242164175
楽園,26,oki,3,1,2,0.3333333333333333,-5.127819923664892,-7.800524001953907
楽園,26,other,119,60,59,0.5042016806722689,0.2989560357807698,0.14434261948202476
楽園,27,bt,32,12,20,0.375,-1.7267470666838807,-2.439718662542349
楽園,27,hana,3,2,1,0.6666666666666666,1.934330660076012,2.2880783519081405
楽園,27,jug,7,1,6,0.14285714285714285,-1.3634697101197517,-2.476785263509189
楽園,27,oki,3,0,3,0.0,-5.220703738602737,-6.0535955272797395
楽園,27,other,122,61,61,0.5,-0.4416740973146466,0.004076702490257489
楽園,28,bt,33,14,19,0.42424242424242425,-2.7410106224376634,-1.3887484410287527
楽園,28,hana,3,1,2,0.3333333333333333,1.2960135932073353,-5.505938242280287
楽園,28,jug,7,3,4,0.42857142857142855,-1.3559989028305988,-0.5046620046620021
楽園,28,oki,3,1,2,0.3333333333333333,-3.22568722372721,-1.8553580567879564
楽園,28,other,116,55,61,0.47413793103448276,0.16434046250655668,-0.5085356911596435
楽園,29,bt,32,9,23,0.28125,-4.5776899359109695,-5.563957495642523
楽園,29,hana,3,0,3,0.0,-5.8471634363363,-6.029712102246524
楽園,29,jug,7,2,5,0.2857142857142857,-2.462506483512523,-0.8618048618048633
楽園,29,oki,3,1,2,0.3333333333333333,0.23843555288470122,-0.6577041379267854
楽園,29,other,116,62,54,0.5344827586206896,1.2776993173493765,0.4364035036600633
楽園,30,bt,33,24,9,0.7272727272727273,3.6691509765292514,3.309859154929576
楽園,30,hana,3,2,1,0.6666666666666666,3.4659498775802398,2.9825227963525833
楽園,30,jug,7,3,4,0.42857142857142855,-0.30269222180073946,-0.30596041513071626
楽園,30,oki,3,3,0,1.0,11.636311369878166,4.087393901288898
楽園,30,other,129,61,68,0.4728682170542636,-0.3011915121627227,-0.601925765794352
楽園,31,bt,32,15,17,0.46875,-1.4786017591513894,-2.3021768370356277
楽園,31,hana,3,1,2,0.3333333333333333,-5.127928205734466,-5.2837160200580655
楽園,31,jug,7,1,6,0.14285714285714285,-4.151943191433704,-4.109426292690721
楽園,31,oki,3,3,0,1.0,8.32452086420221,1.3959045694746663
楽園,31,other,101,42,59,0.4158415841584158,-0.6002850610869169,-2.1981015523684526
