hall,dd,category,n_machines,n_positive,n_negative,agreement_rate,mean_residual,median_residual
みとや,27,other,57,37,20,0.6491228070175439,3.327456707197832,3.3496348897970094
みとや,28,bt,14,4,10,0.2857142857142857,-1.234694665685222,-2.514027460379392
みとや,28,hana,1,0,1,0.0,-19.480519480519483,-19.480519480519483
みとや,28,jug,8,0,8,0.0,-2.5394212645109664,-1.2315708030939536
みとや,28,oki,3,2,1,0.6666666666666666,4.7946762831342165,5.590753010591481
みとや,28,other,54,26,28,0.48148148148148145,-0.6243658598519896,-0.2384457328072731
みとや,29,bt,14,5,9,0.35714285714285715,-4.099358991318145,-7.712012063957949
みとや,29,hana,1,1,0,1.0,20.519480519480517,20.519480519480517
みとや,29,jug,8,2,6,0.25,-2.498413019743522,-2.321152532839859
みとや,29,oki,3,2,1,0.6666666666666666,-2.7114813523337653,0.39447731755423376
みとや,29,other,50,14,36,0.28,-4.451340173424295,-4.101179386664079
みとや,30,bt,14,9,5,0.6428571428571429,2.8654795756876044,1.2042246387017226
みとや,30,hana,1,1,0,1.0,5.519480519480517,5.519480519480517
みとや,30,jug,8,6,2,0.75,1.5140584687252334,2.1801801759383075
みとや,30,oki,3,1,2,0.3333333333333333,5.227811323801017,-0.263482180497455
みとや,30,other,53,27,26,0.5094339622641509,0.6219886350092768,0.43478260869565233
みとや,31,bt,9,2,7,0.2222222222222222,-2.7131711332451065,-4.007012271475091
みとや,31,jug,8,3,5,0.375,0.7173875552943048,-0.7789044845535695
みとや,31,oki,3,2,1,0.6666666666666666,0.8996297587773476,4.561143984220905
みとや,31,other,43,19,24,0.4418604651162791,-1.1742038078034105,-0.5050505050505087
