hall,machine_name,dd,n,hit104_rate,baseline_hit104_rate,residual,category
ザシティ,ToLOVEるダークネス,1,8,37.5,28.57142857142857,8.92857142857143,other
ザシティ,ToLOVEるダークネス,2,9,33.33333333333333,28.57142857142857,4.761904761904759,other
ザシティ,ToLOVEるダークネス,3,10,30.0,28.57142857142857,1.4285714285714306,other
ザシティ,ToLOVEるダークネス,4,8,50.0,28.57142857142857,21.42857142857143,other
ザシティ,ToLOVEるダークネス,5,11,36.36363636363637,28.57142857142857,7.7922077922077975,other
ザシティ,ToLOVEるダークネス,6,8,37.5,28.57142857142857,8.92857142857143,other
ザシティ,ToLOVEるダークネス,7,8,37.5,28.57142857142857,8.92857142857143,other
ザシティ,ToLOVEるダークネス,8,9,33.33333333333333,28.57142857142857,4.761904761904759,other
ザシティ,ToLOVEるダークネス,9,9,22.22222222222222,28.57142857142857,-6.349206349206348,other
ザシティ,ToLOVEるダークネス,10,5,0.0,28.57142857142857,-28.57142857142857,other
ザシティ,ToLOVEるダークネス,11,9,11.11111111111111,28.57142857142857,-17.46031746031746,other
ザシティ,ToLOVEるダークネス,12,7,28.57142857142857,28.57142857142857,0.0,other
ザシティ,ToLOVEるダークネス,13,7,28.57142857142857,28.57142857142857,0.0,other
ザシティ,ToLOVEるダークネス,14,7,14.285714285714285,28.57142857142857,-14.285714285714285,other
ザシティ,ToLOVEるダークネス,15,9,22.22222222222222,28.57142857142857,-6.349206349206348,other
ザシティ,ToLOVEるダークネス,16,9,11.11111111111111,28.57142857142857,-17.46031746031746,other
ザシティ,ToLOVEるダークネス,17,9,22.22222222222222,28.57142857142857,-6.349206349206348,other
ザシティ,ToLOVEるダークネス,18,9,22.22222222222222,28.57142857142857,-6.349206349206348,other
ザシティ,ToLOVEるダークネス,19,7,14.285714285714285,28.57142857142857,-14.285714285714285,other
ザシティ,ToLOVEるダークネス,20,7,28.57142857142857,28.57142857142857,0.0,other
ザシティ,ToLOVEるダークネス,21,6,16.666666666666664,28.57142857142857,-11.904761904761905,other
ザシティ,ToLOVEるダークネス,22,6,33.33333333333333,28.57142857142857,4.761904761904759,other
ザシティ,ToLOVEるダークネス,23,7,14.285714285714285,28.57142857142857,-14.285714285714285,other
ザシティ,ToLOVEるダークネス,24,8,37.5,28.57142857142857,8.92857142857143,other
ザシティ,ToLOVEるダークネス,25,8,25.0,28.57142857142857,-3.5714285714285694,other
ザシティ,ToLOVEるダークネス,26,7,28.57142857142857,28.57142857142857,0.0,other
