test_date,variant,window,component,event_type,avg_diff,win_rate,payout_rate,hit@50,lift@50
2025-10-06,v1_baseline,90,c1,non_event,600.0,46.0,101.03806152219198,6.0,1.7136
2025-10-06,v1_baseline,90,c2,non_event,600.0,46.0,101.03806152219198,6.0,1.7136
2025-10-06,v1_baseline,90,c3,non_event,600.0,46.0,101.03806152219198,6.0,1.7136
2025-10-06,v1_baseline,90,c4,non_event,600.0,46.0,101.03806152219198,6.0,1.7136
2025-10-06,v1_baseline,90,c5,non_event,600.0,46.0,101.03806152219198,6.0,1.7136
2025-10-06,v1_baseline,90,c6,non_event,600.0,46.0,101.03806152219198,6.0,1.7136
2025-10-06,v1_baseline,90,hist_diff,non_event,600.0,46.0,101.03806152219198,6.0,1.7136
2025-10-06,v1_baseline,90,hist_payout,non_event,600.0,46.0,101.03806152219198,6.0,1.7136
2025-10-06,v1_baseline,90,hist_winrate,non_event,600.0,46.0,101.03806152219198,6.0,1.7136
2025-10-06,v4_kakuban_fix,90,c1,non_event,358.0,40.0,100.22515207340422,7.0,1.9992
2025-10-06,v4_kakuban_fix,90,c2,non_event,358.0,40.0,100.22515207340422,7.0,1.9992
2025-10-06,v4_kakuban_fix,90,c3,non_event,358.0,40.0,100.22515207340422,7.0,1.9992
2025-10-06,v4_kakuban_fix,90,c4,non_event,358.0,40.0,100.22515207340422,7.0,1.9992
2025-10-06,v4_kakuban_fix,90,c5,non_event,358.0,40.0,100.22515207340422,7.0,1.9992
2025-10-06,v4_kakuban_fix,90,c6,non_event,358.0,40.0,100.22515207340422,7.0,1.9992
2025-10-06,v4_kakuban_fix,90,hist_diff,non_event,358.0,40.0,100.22515207340422,7.0,1.9992
2025-10-06,v4_kakuban_fix,90,hist_payout,non_event,358.0,40.0,100.22515207340422,7.0,1.9992
2025-10-06,v4_kakuban_fix,90,hist_winrate,non_event,358.0,40.0,100.22515207340422,7.0,1.9992
2025-10-07,v1_baseline,90,c1,event,198.0,48.0,98.65256004555626,2.0,0.5712
2025-10-07,v1_baseline,90,c2,event,198.0,48.0,98.65256004555626,2.0,0.5712
2025-10-07,v1_baseline,90,c3,event,198.0,48.0,98.65256004555626,2.0,0.5712
2025-10-07,v1_baseline,90,c4,event,198.0,48.0,98.65256004555626,2.0,0.5712
2025-10-07,v1_baseline,90,c5,event,198.0,48.0,98.65256004555626,2.0,0.5712
2025-10-07,v1_baseline,90,c6,event,198.0,48.0,98.65256004555626,2.0,0.5712
2025-10-07,v1_baseline,90,hist_diff,event,198.0,48.0,98.65256004555626,2.0,0.5712
2025-10-07,v1_baseline,90,hist_payout,event,198.0,48.0,98.65256004555626,2.0,0.5712
2025-10-07,v1_baseline,90,hist_winrate,event,198.0,48.0,98.65256004555626,2.0,0.5712
2025-10-07,v4_kakuban_fix,90,c1,event,98.0,40.0,100.31889269577862,6.0,1.7136
2025-10-07,v4_kakuban_fix,90,c2,event,98.0,40.0,100.31889269577862,6.0,1.7136
2025-10-07,v4_kakuban_fix,90,c3,event,98.0,40.0,100.31889269577862,6.0,1.7136
2025-10-07,v4_kakuban_fix,90,c4,event,98.0,40.0,100.31889269577862,6.0,1.7136
2025-10-07,v4_kakuban_fix,90,c5,event,98.0,40.0,100.31889269577862,6.0,1.7136
2025-10-07,v4_kakuban_fix,90,c6,event,98.0,40.0,100.31889269577862,6.0,1.7136
2025-10-07,v4_kakuban_fix,90,hist_diff,event,98.0,40.0,100.31889269577862,6.0,1.7136
2025-10-07,v4_kakuban_fix,90,hist_payout,event,98.0,40.0,100.31889269577862,6.0,1.7136
2025-10-07,v4_kakuban_fix,90,hist_winrate,event,98.0,40.0,100.31889269577862,6.0,1.7136
2025-10-08,v1_baseline,90,c1,non_event,446.0,32.0,98.5456681700537,5.0,1.428
2025-10-08,v1_baseline,90,c2,non_event,446.0,32.0,98.5456681700537,5.0,1.428
2025-10-08,v1_baseline,90,c3,non_event,446.0,32.0,98.5456681700537,5.0,1.428
2025-10-08,v1_baseline,90,c4,non_event,446.0,32.0,98.5456681700537,5.0,1.428
2025-10-08,v1_baseline,90,c5,non_event,446.0,32.0,98.5456681700537,5.0,1.428
2025-10-08,v1_baseline,90,c6,non_event,446.0,32.0,98.5456681700537,5.0,1.428
2025-10-08,v1_baseline,90,hist_diff,non_event,446.0,32.0,98.5456681700537,5.0,1.428
2025-10-08,v1_baseline,90,hist_payout,non_event,446.0,32.0,98.5456681700537,5.0,1.428
2025-10-08,v1_baseline,90,hist_winrate,non_event,446.0,32.0,98.5456681700537,5.0,1.428
2025-10-08,v4_kakuban_fix,90,c1,non_event,-472.0,32.0,94.26082532784974,2.0,0.5712
2025-10-08,v4_kakuban_fix,90,c2,non_event,-472.0,32.0,94.26082532784974,2.0,0.5712
2025-10-08,v4_kakuban_fix,90,c3,non_event,-472.0,32.0,94.26082532784974,2.0,0.5712
2025-10-08,v4_kakuban_fix,90,c4,non_event,-472.0,32.0,94.26082532784974,2.0,0.5712
2025-10-08,v4_kakuban_fix,90,c5,non_event,-472.0,32.0,94.26082532784974,2.0,0.5712
2025-10-08,v4_kakuban_fix,90,c6,non_event,-472.0,32.0,94.26082532784974,2.0,0.5712
2025-10-08,v4_kakuban_fix,90,hist_diff,non_event,-472.0,32.0,94.26082532784974,2.0,0.5712
2025-10-08,v4_kakuban_fix,90,hist_payout,non_event,-472.0,32.0,94.26082532784974,2.0,0.5712
