metric,test_type,n_current,n_baseline,n_paired,mean_current,mean_baseline,delta_mean,ci_low,ci_high,p_value,cohens_d,cohens_d_label,condition,difficulty,p_value_adj_bonferroni,p_value_adj_bh,sig_raw_0_05,sig_bh_0_05,sig_bonf_0_05
hit_at_2,wilcoxon,33,33,33,0.9696969696969697,1.0,-0.030303030303030276,-0.09090909090909091,0.0,0.31731050786291415,-0.24618298195866523,small,anomaly_direction,high_anomaly,1.0,1.0,False,False,False
loss_value,wilcoxon,33,33,33,1824.2424242424242,1900.0,-75.75757575757575,-1148.4848484848485,872.7272727272727,1.0,-0.011605202853081517,negligible,anomaly_direction,high_anomaly,1.0,1.0,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,6,2,0,0.8333333333333334,1.0,-0.16666666666666663,-0.5,0.0,,-0.44721359549995776,small,anomaly_direction,high_anomaly,,,False,False,False
hit_at_2,wilcoxon,24,24,24,1.0,0.9583333333333334,0.04166666666666663,0.0,0.125,0.31731050786291415,0.2886751345948126,small,anomaly_direction,low_anomaly,1.0,1.0,False,False,False
loss_value,wilcoxon,24,24,24,137.5,275.0,-137.5,-379.1666666666667,0.0,0.17971249487899976,-0.1740729174854324,negligible,anomaly_direction,low_anomaly,1.0,1.0,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,3,2,0,1.0,0.5,0.5,0.0,1.0,,1.224744871391589,large,anomaly_direction,low_anomaly,,,False,False,False
hit_at_2,wilcoxon,375,375,375,0.992,0.9946666666666667,-0.002666666666666706,-0.008,0.0,0.31731050786291415,-0.032729948861136206,negligible,anomaly_direction,normal,1.0,1.0,False,False,False
loss_value,wilcoxon,375,375,375,885.3333333333334,861.3333333333334,24.0,-212.82666666666668,283.50666666666643,0.2313078724751485,0.007097682180950973,negligible,anomaly_direction,normal,1.0,1.0,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,22,19,0,0.7272727272727273,0.7894736842105263,-0.062200956937799035,-0.3110047846889952,0.18660287081339721,0.660488279155603,-0.1416368442659011,negligible,anomaly_direction,normal,1.0,1.0,False,False,False
hit_at_2,mannwhitneyu,420,423,417,1.0,1.0,0.0,0.0,0.0,1.0,,na,difficulty_failure,hit_day,1.0,1.0,False,False,False
loss_value,wilcoxon,420,423,417,793.0952380952381,813.4751773049645,-20.379939209726444,-190.4136690647482,212.96762589928048,0.12550063763771707,-0.005988299296027008,negligible,difficulty_failure,hit_day,1.0,1.0,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,26,19,0,0.8846153846153846,0.8947368421052632,-0.010121457489878583,-0.1923076923076923,0.17206477732793524,0.9327283000534835,-0.031486435307097244,negligible,difficulty_failure,hit_day,1.0,1.0,False,False,False
hit_at_2,mannwhitneyu,12,9,6,0.6666666666666666,0.6666666666666666,0.0,-0.38888888888888884,0.4166666666666667,1.0,0.0,negligible,difficulty_failure,miss_day,1.0,1.0,False,False,False
