date,machine_number,machine_name,games,diff,payout,day_baseline,edge,edge_vs_excluded,pool_size,universe_size
20251014,3159,ファンキージャグラー2,1292,-300,0.9226006191950464,165.11627906976744,-465.1162790697674,-450.2958579881657,172,172
20251015,3337,アイムジャグラーEX-TP,8647,1500,1.0578235226089974,44.76744186046512,1455.2325581395348,1453.2544378698226,172,172
20251015,3338,アイムジャグラーEX-TP,1510,-600,0.8675496688741722,44.76744186046512,-644.7674418604652,-646.7455621301775,172,172
20251015,3159,ファンキージャグラー2,1503,-1100,0.756043468618319,44.76744186046512,-1144.7674418604652,-1146.7455621301774,172,172
20251016,3337,アイムジャグラーEX-TP,8131,600,1.0245972205140819,71.51162790697674,528.4883720930233,527.2189349112426,172,172
20251016,3338,アイムジャグラーEX-TP,421,-200,0.8416468725257323,71.51162790697674,-271.51162790697674,-272.7810650887574,172,172
20251016,3316,ジャグラーガールズ,1277,-400,0.8955886191594884,71.51162790697674,-471.51162790697674,-472.7810650887574,172,172
20251017,3332,アイムジャグラーEX-TP,5821,100,1.005726392945084,5.813953488372093,94.18604651162791,92.89940828402366,172,172
20251017,3338,アイムジャグラーEX-TP,2253,-900,0.8668442077230359,5.813953488372093,-905.8139534883721,-907.1005917159763,172,172
20251017,3316,ジャグラーガールズ,3779,600,1.052924053982535,5.813953488372093,594.1860465116279,592.8994082840237,172,172
20251018,3337,アイムジャグラーEX-TP,1734,-700,0.865436370626682,87.20930232558139,-787.2093023255813,-798.8165680473373,172,172
20251018,3338,アイムジャグラーEX-TP,7109,-300,0.9859333239555493,87.20930232558139,-387.2093023255814,-398.8165680473373,172,172
20251018,3316,ジャグラーガールズ,1670,-700,0.8602794411177644,87.20930232558139,-787.2093023255813,-798.8165680473373,172,172
20251019,3337,アイムジャグラーEX-TP,7590,2100,1.0922266139657444,220.93023255813952,1879.0697674418604,1899.4082840236686,172,172
20251019,3338,アイムジャグラーEX-TP,6990,1600,1.0762994754411064,220.93023255813952,1379.0697674418604,1399.4082840236686,172,172
20251019,3316,ジャグラーガールズ,7885,400,1.0169097442401183,220.93023255813952,179.06976744186048,199.40828402366864,172,172
20251020,3337,アイムジャグラーEX-TP,1116,0,1.0,-66.86046511627907,66.86046511627907,65.08875739644971,172,172
20251020,3338,アイムジャグラーEX-TP,995,-300,0.8994974874371859,-66.86046511627907,-233.13953488372093,-234.9112426035503,172,172
20251020,3316,ジャグラーガールズ,773,-200,0.913755929279862,-66.86046511627907,-133.13953488372093,-134.9112426035503,172,172
20251021,3337,アイムジャグラーEX-TP,765,-900,0.6078431372549019,66.86046511627907,-966.8604651162791,-971.0059171597633,172,172
20251021,3338,アイムジャグラーEX-TP,774,300,1.1291989664082687,66.86046511627907,233.13953488372093,228.99408284023667,172,172
20251021,3316,ジャグラーガールズ,6324,100,1.005270925574531,66.86046511627907,33.13953488372093,28.994082840236686,172,172
20251022,3179,ゴーゴージャグラー3,2976,1200,1.1344086021505377,236.62790697674419,963.3720930232558,966.2721893491124,172,172
20251022,3337,アイムジャグラーEX-TP,2761,-700,0.9154895569238198,236.62790697674419,-936.6279069767442,-933.7278106508876,172,172
20251022,3338,アイムジャグラーEX-TP,7641,700,1.0305370152248834,236.62790697674419,463.37209302325584,466.2721893491124,172,172
20251023,3179,ゴーゴージャグラー3,1531,-300,0.9346832135858916,153.48837209302326,-453.48837209302326,-460.9467455621302,172,172
20251023,3337,アイムジャグラーEX-TP,511,0,1.0,153.48837209302326,-153.48837209302326,-160.9467455621302,172,172
20251023,3338,アイムジャグラーEX-TP,506,-500,0.6706192358366272,153.48837209302326,-653.4883720930233,-660.9467455621302,172,172
20251024,3337,アイムジャグラーEX-TP,2729,-600,0.9267130817149138,42.44186046511628,-642.4418604651163,-653.8461538461538,172,172
20251024,3338,アイムジャグラーEX-TP,461,-200,0.8553868402024585,42.44186046511628,-242.4418604651163,-253.84615384615384,172,172
20251024,3316,ジャグラーガールズ,4072,-1000,0.9181401440733464,42.44186046511628,-1042.4418604651162,-1053.8461538461538,172,172
20251025,3162,ファンキージャグラー2,2222,-800,0.87998799879988,203.48837209302326,-1003.4883720930233,-1019.5266272189349,172,172
20251025,3338,アイムジャグラーEX-TP,2338,-800,0.8859424009124608,203.48837209302326,-1003.4883720930233,-1019.5266272189349,172,172
20251025,3316,ジャグラーガールズ,2741,-500,0.9391949410190928,203.48837209302326,-703.4883720930233,-719.5266272189349,172,172
20251026,3162,ファンキージャグラー2,2722,-500,0.9387705118785207,18.023255813953487,-518.0232558139535,-518.9349112426036,172,172
20251026,3338,アイムジャグラーEX-TP,2926,500,1.0569605832763727,18.023255813953487,481.9767441860465,481.06508875739644,172,172
20251026,3302,ハッピージャグラーVIII,3826,-100,0.9912876807806238,18.023255813953487,-118.02325581395348,-118.93491124260355,172,172
20251027,3162,ファンキージャグラー2,9902,-500,0.9831683834915506,49.41860465116279,-549.4186046511628,-554.4378698224853,172,172
20251027,3338,アイムジャグラーEX-TP,9619,100,1.0034653636899193,49.41860465116279,50.58139534883721,45.562130177514796,172,172
20251027,3302,ハッピージャグラーVIII,5154,-300,0.9805975941016686,49.41860465116279,-349.4186046511628,-354.4378698224852,172,172
20251028,3338,アイムジャグラーEX-TP,5552,1400,1.0840537944284343,273.25581395348837,1126.7441860465117,1126.6272189349113,172,172
20251028,3316,ジャグラーガールズ,2051,0,1.0,273.25581395348837,-273.25581395348837,-273.37278106508876,172,172
20251028,3322,ジャグラーガールズ,4705,-600,0.9574920297555791,273.25581395348837,-873.2558139534883,-873.3727810650887,172,172
20251029,3336,アイムジャグラーEX-TP,2278,300,1.0438981562774363,178.48837209302326,121.51162790697674,113.01775147928993,172,172
20251029,3338,アイムジャグラーEX-TP,5093,-600,0.9607304142941292,178.48837209302326,-778.4883720930233,-786.9822485207101,172,172
20251029,3322,ジャグラーガールズ,649,-600,0.6918335901386748,178.48837209302326,-778.4883720930233,-786.9822485207101,172,172
20251030,3336,アイムジャグラーEX-TP,1369,-600,0.8539079620160701,449.4186046511628,-1049.4186046511627,-1068.0473372781066,172,172
20251030,3338,アイムジャグラーEX-TP,2165,-1200,0.815242494226328,449.4186046511628,-1649.4186046511627,-1668.0473372781066,172,172
20251030,3322,ジャグラーガールズ,3203,0,1.0,449.4186046511628,-449.4186046511628,-468.0473372781065,172,172
20251031,3349,ネオアイムジャグラーEX,545,-100,0.9388379204892966,34.30232558139535,-134.30232558139534,-133.1360946745562,172,172
20251031,3336,アイムジャグラーEX-TP,2618,-100,0.9872676343264578,34.30232558139535,-134.30232558139534,-133.1360946745562,172,172
20251031,3338,アイムジャグラーEX-TP,3826,500,1.043561596096881,34.30232558139535,465.69767441860466,466.8639053254438,172,172
20251101,3162,ファンキージャグラー2,7183,2400,1.1113740776834191,134.88372093023256,2265.1162790697676,2273.372781065089,172,172
20251101,3349,ネオアイムジャグラーEX,4937,-600,0.9594895685639052,134.88372093023256,-734.8837209302326,-726.6272189349113,172,172
20251101,3338,アイムジャグラーEX-TP,3659,0,1.0,134.88372093023256,-134.88372093023256,-126.62721893491124,172,172
20251102,3162,ファンキージャグラー2,4707,-700,0.9504284399121875,937.2093023255813,-1637.2093023255813,-1659.1715976331361,172,172
20251102,3338,アイムジャグラーEX-TP,5360,0,1.0,937.2093023255813,-937.2093023255813,-959.1715976331361,172,172
20251102,3322,ジャグラーガールズ,6518,-200,0.9897719136749514,937.2093023255813,-1137.2093023255813,-1159.1715976331361,172,172
20251103,3162,ファンキージャグラー2,917,-500,0.8182479098509633,84.30232558139535,-584.3023255813954,-570.4142011834319,172,172
20251103,3336,アイムジャグラーEX-TP,1496,400,1.089126559714795,84.30232558139535,315.69767441860466,329.58579881656806,172,172
20251103,3322,ジャグラーガールズ,7931,2700,1.1134787542554532,84.30232558139535,2615.6976744186045,2629.585798816568,172,172
20251104,3162,ファンキージャグラー2,1677,-100,0.9801232359371894,150.58139534883722,-250.58139534883722,-255.02958579881656,172,172
20251104,3336,アイムジャグラーEX-TP,1512,-300,0.9338624338624338,150.58139534883722,-450.5813953488372,-455.0295857988166,172,172
20251104,3322,ジャグラーガールズ,3877,100,1.00859771300834,150.58139534883722,-50.58139534883722,-55.029585798816555,172,172
20251105,3335,アイムジャグラーEX-TP,1366,300,1.0732064421669107,14.534883720930232,285.4651162790698,289.9408284023669,172,172
20251105,3303,ハッピージャグラーVIII,6664,600,1.0300120048019208,14.534883720930232,585.4651162790698,589.9408284023668,172,172
20251105,3322,ジャグラーガールズ,487,-100,0.9315537303216974,14.534883720930232,-114.53488372093022,-110.05917159763314,172,172
20251106,3162,ファンキージャグラー2,484,-400,0.7245179063360881,-80.81395348837209,-319.1860465116279,-321.301775147929,172,172
20251106,3335,アイムジャグラーEX-TP,406,-200,0.8357963875205254,-80.81395348837209,-119.18604651162791,-121.30177514792899,172,172
20251106,3344,アイムジャグラーEX-TP,344,0,1.0,-80.81395348837209,80.81395348837209,78.69822485207101,172,172
20251107,3141,マイジャグラーV,5167,-700,0.954841623121089,58.13953488372093,-758.1395348837209,-766.2721893491124,172,172
20251107,3162,ファンキージャグラー2,3234,100,1.010307153164296,58.13953488372093,41.86046511627907,33.72781065088758,172,172
20251107,3335,アイムジャグラーEX-TP,4450,-600,0.9550561797752809,58.13953488372093,-658.1395348837209,-666.2721893491124,172,172
20251108,3141,マイジャグラーV,5222,-300,0.9808502489467636,379.06976744186045,-679.0697674418604,-656.2130177514794,172,172
20251108,3335,アイムジャグラーEX-TP,8260,3100,1.1251008878127522,379.06976744186045,2720.9302325581393,2743.786982248521,172,172
20251108,3322,ジャグラーガールズ,8989,2200,1.081581191827048,379.06976744186045,1820.9302325581396,1843.7869822485206,172,172
20251109,3335,アイムジャグラーEX-TP,4480,-1500,0.8883928571428571,245.34883720930233,-1745.3488372093022,-1768.6390532544378,172,172
20251109,3344,アイムジャグラーEX-TP,6709,-500,0.9751577482983057,245.34883720930233,-745.3488372093024,-768.6390532544378,172,172
20251109,3322,ジャグラーガールズ,1125,-1200,0.6444444444444445,245.34883720930233,-1445.3488372093022,-1468.6390532544378,172,172
20251110,3335,アイムジャグラーEX-TP,1624,-600,0.8768472906403941,80.81395348837209,-680.8139534883721,-679.8816568047337,172,172
20251110,3316,ジャグラーガールズ,1727,-300,0.9420961204400695,80.81395348837209,-380.8139534883721,-379.8816568047337,172,172
20251110,3322,ジャグラーガールズ,7322,1300,1.0591823727578986,80.81395348837209,1219.1860465116279,1220.1183431952663,172,172
20251111,3141,マイジャグラーV,4300,-1500,0.8837209302325582,510.4651162790698,-2010.4651162790697,-2015.976331360947,172,172
20251111,3335,アイムジャグラーEX-TP,3422,1300,1.12663159945451,510.4651162790698,789.5348837209302,784.0236686390532,172,172
20251111,3322,ジャグラーガールズ,8502,800,1.031365168979848,510.4651162790698,289.5348837209302,284.0236686390532,172,172
20251112,3162,ファンキージャグラー2,7499,-200,0.9911099257678802,-20.930232558139537,-179.06976744186045,-186.3905325443787,172,172
20251112,3335,アイムジャグラーEX-TP,1897,-500,0.9121419785626428,-20.930232558139537,-479.06976744186045,-486.3905325443787,172,172
20251112,3322,ジャグラーガールズ,2474,-600,0.9191592562651576,-20.930232558139537,-579.0697674418604,-586.3905325443787,172,172
20251113,3335,アイムジャグラーEX-TP,454,-500,0.6328928046989721,39.53488372093023,-539.5348837209302,-548.5207100591716,172,172
20251113,3336,アイムジャグラーEX-TP,614,-200,0.8914223669923995,39.53488372093023,-239.53488372093022,-248.5207100591716,172,172
20251113,3322,ジャグラーガールズ,6143,-700,0.9620163872158012,39.53488372093023,-739.5348837209302,-748.5207100591716,172,172
20251114,3141,マイジャグラーV,8643,2600,1.1002738246750743,126.74418604651163,2473.2558139534885,2481.0650887573966,172,172
20251114,3336,アイムジャグラーEX-TP,1997,200,1.0333834084460023,126.74418604651163,73.25581395348837,81.06508875739645,172,172
20251114,3322,ジャグラーガールズ,3644,-1100,0.8993779729235273,126.74418604651163,-1226.7441860465117,-1218.9349112426034,172,172
20251115,3141,マイジャグラーV,3692,-700,0.936800288912965,362.2093023255814,-1062.2093023255813,-1053.2544378698226,172,172
20251115,3162,ファンキージャグラー2,9299,3800,1.1362153636591747,362.2093023255814,3437.7906976744184,3446.7455621301774,172,172
20251115,3322,ジャグラーガールズ,1748,-500,0.9046529366895499,362.2093023255814,-862.2093023255813,-853.2544378698225,172,172
20251116,3141,マイジャグラーV,6268,500,1.026590087215486,332.5581395348837,167.4418604651163,171.59763313609466,172,172
20251116,3162,ファンキージャグラー2,8054,2300,1.0951907954639517,332.5581395348837,1967.4418604651164,1971.5976331360946,172,172
20251116,3335,アイムジャグラーEX-TP,3799,-1100,0.9034833728174081,332.5581395348837,-1432.5581395348836,-1428.4023668639054,172,172
20251117,3141,マイジャグラーV,5215,300,1.0191754554170662,398.83720930232556,-98.83720930232556,-95.26627218934914,172,172
20251117,3162,ファンキージャグラー2,3823,1200,1.104629871828407,398.83720930232556,801.1627906976744,804.7337278106509,172,172
20251117,3335,アイムジャグラーEX-TP,4207,300,1.0237699072973616,398.83720930232556,-98.83720930232556,-95.26627218934914,172,172
20251118,3141,マイジャグラーV,6961,1800,1.086194512282718,38.95348837209303,1761.046511627907,1758.5798816568047,172,172
20251118,3159,ファンキージャグラー2,6174,-1500,0.9190152251376741,38.95348837209303,-1538.953488372093,-1541.4201183431953,172,172
20251118,3162,ファンキージャグラー2,3674,-600,0.9455634186173109,38.95348837209303,-638.953488372093,-641.4201183431952,172,172
20251119,3141,マイジャグラーV,4696,-900,0.9361158432708688,122.67441860465117,-1022.6744186046511,-1038.4615384615386,172,172
20251119,3162,ファンキージャグラー2,4944,-1000,0.9325782092772384,122.67441860465117,-1122.6744186046512,-1138.4615384615386,172,172
20251119,3335,アイムジャグラーEX-TP,500,-400,0.7333333333333333,122.67441860465117,-522.6744186046511,-538.4615384615385,172,172
20251120,3141,マイジャグラーV,4839,400,1.0275539023214162,23.837209302325583,376.16279069767444,378.698224852071,172,172
20251120,3162,ファンキージャグラー2,5270,200,1.0126502213788742,23.837209302325583,176.1627906976744,178.698224852071,172,172
20251120,3335,アイムジャグラーEX-TP,2187,-100,0.9847584209724127,23.837209302325583,-123.83720930232559,-121.30177514792899,172,172
20251121,3162,ファンキージャグラー2,5001,2700,1.1799640071985602,307.5581395348837,2392.4418604651164,2418.3431952662722,172,172
20251121,3171,ゴーゴージャグラー3,7624,2600,1.1136761105281567,307.5581395348837,2292.4418604651164,2318.3431952662722,172,172
20251121,3335,アイムジャグラーEX-TP,565,0,1.0,307.5581395348837,-307.5581395348837,-281.6568047337278,172,172
20251122,3162,ファンキージャグラー2,7008,600,1.028538812785388,-34.30232558139535,634.3023255813954,639.6449704142012,172,172
20251122,3164,ファンキージャグラー2,4555,-300,0.9780461031833151,-34.30232558139535,-265.69767441860466,-260.35502958579883,172,172
20251122,3171,ゴーゴージャグラー3,6133,500,1.027175389966846,-34.30232558139535,534.3023255813954,539.6449704142012,172,172
20251123,3141,マイジャグラーV,3804,-800,0.9298983526112864,55.23255813953488,-855.2325581395348,-866.8639053254437,172,172
20251123,3164,ファンキージャグラー2,4244,-400,0.9685830977065661,55.23255813953488,-455.2325581395349,-466.8639053254438,172,172
20251123,3171,ゴーゴージャグラー3,1706,-600,0.8827667057444314,55.23255813953488,-655.2325581395348,-666.8639053254437,172,172
20251124,3141,マイジャグラーV,6387,800,1.041751474348938,85.46511627906976,714.5348837209302,711.8343195266273,172,172
20251124,3164,ファンキージャグラー2,1980,-1000,0.8316498316498316,85.46511627906976,-1085.4651162790697,-1088.1656804733727,172,172
20251124,3171,ゴーゴージャグラー3,5997,0,1.0,85.46511627906976,-85.46511627906976,-88.16568047337279,172,172
20251125,3141,マイジャグラーV,1489,-1500,0.664204163868368,55.23255813953488,-1555.2325581395348,-1569.2307692307693,172,172
20251125,3171,ゴーゴージャグラー3,872,-100,0.9617737003058104,55.23255813953488,-155.2325581395349,-169.23076923076923,172,172
20251125,3335,アイムジャグラーEX-TP,719,-600,0.721835883171071,55.23255813953488,-655.2325581395348,-669.2307692307693,172,172
20251126,3141,マイジャグラーV,8278,400,1.0161069501489892,155.2325581395349,244.7674418604651,241.42011834319527,172,172
20251126,3159,ファンキージャグラー2,1048,-500,0.8409669211195929,155.2325581395349,-655.2325581395348,-658.5798816568047,172,172
20251126,3171,ゴーゴージャグラー3,583,0,1.0,155.2325581395349,-155.2325581395349,-158.57988165680473,172,172
20251127,3159,ファンキージャグラー2,4793,900,1.0625912789484666,-10.465116279069768,910.4651162790698,924.2603550295858,172,172
20251127,3171,ゴーゴージャグラー3,4287,1000,1.0777544514423452,-10.465116279069768,1010.4651162790698,1024.2603550295858,172,172
20251127,3186,ゴーゴージャグラー3,5980,400,1.0222965440356744,-10.465116279069768,410.4651162790698,424.2603550295858,172,172
20251128,3330,ネオアイムジャグラーEX,1796,400,1.0742390497401633,1.744186046511628,398.25581395348837,405.91715976331363,172,172
20251128,3333,ネオアイムジャグラーEX,5242,400,1.0254355843825511,1.744186046511628,398.25581395348837,405.91715976331363,172,172
20251128,3189,ゴーゴージャグラー3,2961,500,1.0562872903298435,1.744186046511628,498.25581395348837,505.91715976331363,172,172
20251129,3330,ネオアイムジャグラーEX,4287,-1300,0.8989192131249514,0.5813953488372093,-1300.5813953488373,-1307.6923076923076,172,172
20251129,3186,ゴーゴージャグラー3,7636,500,1.0218264361795006,0.5813953488372093,499.4186046511628,492.3076923076923,172,172
20251129,3189,ゴーゴージャグラー3,3720,-400,0.96415770609319,0.5813953488372093,-400.5813953488372,-407.6923076923077,172,172
20251130,3330,ネオアイムジャグラーEX,4076,-300,0.9754661432777233,230.8139534883721,-530.8139534883721,-546.1538461538462,172,172
20251130,3186,ゴーゴージャグラー3,1824,-1400,0.7441520467836257,230.8139534883721,-1630.8139534883721,-1646.1538461538462,172,172
20251130,3189,ゴーゴージャグラー3,4454,-200,0.9850321808112558,230.8139534883721,-430.81395348837214,-446.1538461538462,172,172
20251201,3330,ネオアイムジャグラーEX,3121,-700,0.9252376375093453,180.2325581395349,-880.2325581395348,-885.207100591716,172,172
20251201,3333,ネオアイムジャグラーEX,7326,400,1.0182000182000182,180.2325581395349,219.7674418604651,214.79289940828403,172,172
20251201,3189,ゴーゴージャグラー3,5996,0,1.0,180.2325581395349,-180.2325581395349,-185.20710059171597,172,172
20251202,3118,マイジャグラーV,3679,-500,0.9546978345564918,275.5813953488372,-775.5813953488372,-772.7810650887574,172,172
20251202,3186,ゴーゴージャグラー3,7348,1700,1.077118490292143,275.5813953488372,1424.4186046511627,1427.2189349112427,172,172
20251202,3307,ウルトラミラクルジャグラー,1314,100,1.0253678335870118,275.5813953488372,-175.5813953488372,-172.78106508875737,172,172
20251203,3186,ゴーゴージャグラー3,5907,1000,1.0564302240279895,123.83720930232558,876.1627906976744,897.6331360946746,172,172
20251203,3335,アイムジャグラーEX-TP,8886,1500,1.0562682871933378,123.83720930232558,1376.1627906976744,1397.6331360946745,172,172
20251203,3307,ウルトラミラクルジャグラー,6047,1500,1.0826856292376386,123.83720930232558,1376.1627906976744,1397.6331360946745,172,172
20251204,3186,ゴーゴージャグラー3,5986,800,1.0445483906893864,193.6046511627907,606.3953488372093,605.3254437869823,172,172
20251204,3189,ゴーゴージャグラー3,2485,400,1.0536552649228705,193.6046511627907,206.3953488372093,205.32544378698225,172,172
20251204,3307,ウルトラミラクルジャグラー,2747,-800,0.9029244023783521,193.6046511627907,-993.6046511627907,-994.6745562130177,172,172
20251205,3186,ゴーゴージャグラー3,5249,-100,0.9936495840477552,-29.069767441860463,-70.93023255813954,-75.7396449704142,172,172
20251205,3189,ゴーゴージャグラー3,2126,-400,0.9372844151771715,-29.069767441860463,-370.93023255813955,-375.7396449704142,172,172
20251205,3307,ウルトラミラクルジャグラー,1498,-400,0.9109924343569203,-29.069767441860463,-370.93023255813955,-375.7396449704142,172,172
20251206,3186,ゴーゴージャグラー3,4950,-300,0.9797979797979798,121.51162790697674,-421.51162790697674,-430.1775147928994,172,172
20251206,3189,ゴーゴージャグラー3,3649,-900,0.9177856947108797,121.51162790697674,-1021.5116279069767,-1030.1775147928995,172,172
20251206,3307,ウルトラミラクルジャグラー,6230,100,1.0053504547886571,121.51162790697674,-21.51162790697674,-30.177514792899416,172,172
20251207,3186,ゴーゴージャグラー3,4342,-700,0.9462613235068325,187.7906976744186,-887.7906976744187,-899.4082840236687,172,172
20251207,3189,ゴーゴージャグラー3,6999,-300,0.9857122446063723,187.7906976744186,-487.7906976744186,-499.40828402366867,172,172
20251207,3307,ウルトラミラクルジャグラー,6869,-400,0.9805891202018732,187.7906976744186,-587.7906976744187,-599.4082840236687,172,172
20251208,3186,ゴーゴージャグラー3,7675,-400,0.9826275787187839,90.69767441860465,-490.69767441860466,-482.24852071005915,172,172
20251208,3189,ゴーゴージャグラー3,8132,2700,1.1106738809640924,90.69767441860465,2609.3023255813955,2617.751479289941,172,172
20251208,3307,ウルトラミラクルジャグラー,2527,-600,0.9208547685001979,90.69767441860465,-690.6976744186046,-682.2485207100592,172,172
20251209,3186,ゴーゴージャグラー3,4724,-100,0.9929438329099634,81.3953488372093,-181.3953488372093,-187.5739644970414,172,172
20251209,3189,ゴーゴージャグラー3,272,-100,0.8774509803921569,81.3953488372093,-181.3953488372093,-187.5739644970414,172,172
20251209,3307,ウルトラミラクルジャグラー,2172,-600,0.9079189686924494,81.3953488372093,-681.3953488372093,-687.5739644970414,172,172
20251210,3186,ゴーゴージャグラー3,2893,-1300,0.8502131581979491,88.95348837209302,-1388.953488372093,-1395.2662721893491,172,172
20251210,3189,ゴーゴージャグラー3,5868,900,1.0511247443762781,88.95348837209302,811.046511627907,804.7337278106509,172,172
20251210,3302,ハッピージャグラーVIII,513,-400,0.7400909681611436,88.95348837209302,-488.95348837209303,-495.26627218934914,172,172
20251211,3292,マイジャグラーV,0,0,,229.65116279069767,-229.65116279069767,-240.8284023668639,172,172
20251211,3189,ゴーゴージャグラー3,1994,-600,0.8996990972918756,229.65116279069767,-829.6511627906976,-840.8284023668639,172,172
20251211,3302,ハッピージャグラーVIII,1657,-600,0.8792999396499698,229.65116279069767,-829.6511627906976,-840.8284023668639,172,172
20251212,3292,マイジャグラーV,0,0,,168.02325581395348,-168.02325581395348,-159.1715976331361,172,172
20251212,3189,ゴーゴージャグラー3,3291,-900,0.9088422971741112,168.02325581395348,-1068.0232558139535,-1059.1715976331361,172,172
20251212,3302,ハッピージャグラーVIII,7847,2900,1.1231893292553417,168.02325581395348,2731.9767441860467,2740.828402366864,172,172
20251213,3349,ネオアイムジャグラーEX,1484,-1000,0.7753818508535489,13.372093023255815,-1013.3720930232558,-1026.6272189349113,172,172
20251213,3189,ゴーゴージャグラー3,5652,-400,0.976409530549658,13.372093023255815,-413.37209302325584,-426.62721893491124,172,172
20251213,3302,ハッピージャグラーVIII,3441,-800,0.9225031483095999,13.372093023255815,-813.3720930232558,-826.6272189349113,172,172
