hall,axis,focus_value,offset_value,n_days,focus_mean_excess,offset_mean_excess,offset_gap,corr_excess,verdict
ARROW,atype,N,A,272,80.70640971271506,-168.32220645162118,249.02861616433626,-0.9933326530842205,offset_candidate
ARROW,atype,A,N,266,155.73174912356959,-75.48749456950529,231.21924369307487,-0.9941760015882859,offset_candidate
ARROW,kakuban_bin,791-800,641-650,270,878.9717200169375,-215.0642833381823,1094.0360033551199,0.048814818930819084,offset_candidate
ARROW,kakuban_bin,791-800,621-630,271,878.9717200169375,-179.82141241438677,1058.7931324313242,-0.12736275722462065,offset_candidate
ARROW,kakuban_bin,801-810,571-580,247,893.79184158367,-157.17682033337388,1050.9686619170438,5.866472436848571e-05,offset_candidate
ARROW,kakuban_bin,561-570,641-650,231,802.4219271277074,-247.1801208364655,1049.602047964173,0.07592850531858096,offset_candidate
ARROW,kakuban_bin,611-620,651-660,252,894.0235992642015,-147.5511204384944,1041.5747197026958,-0.04316192037760675,offset_candidate
ARROW,kakuban_bin,611-620,621-630,252,894.0235992642015,-139.860545041669,1033.8841443058704,-0.11867533119745863,offset_candidate
ARROW,kakuban_bin,801-810,641-650,265,893.79184158367,-136.13752196301368,1029.9293635466838,-0.005761873389643896,offset_candidate
ARROW,kakuban_bin,801-810,651-660,265,893.79184158367,-123.37447464345696,1017.166316227127,-0.10063381044401677,offset_candidate
ARROW,kakuban_bin,781-790,621-630,253,775.1084802989344,-239.5238303855501,1014.6323106844845,-0.10291374206383423,offset_candidate
ARROW,kakuban_bin,801-810,561-570,247,893.79184158367,-118.47010000691671,1012.2619415905867,-0.04786648971983966,offset_candidate
ARROW,kakuban_bin,611-620,571-580,233,894.0235992642015,-110.66167287401791,1004.6852721382194,0.113307331673234,offset_candidate
ARROW,kakuban_bin,541-550,631-640,239,816.3923308929352,-183.0515888785996,999.4439197715349,-0.10413769238392308,offset_candidate
ARROW,kakuban_bin,631-640,621-630,229,818.7713580788904,-164.87718111844788,983.6485391973383,-0.08963051134844417,offset_candidate
ARROW,kakuban_bin,801-810,831-840,266,893.79184158367,-86.12175490755811,979.9135964912282,-0.035607919312697627,offset_candidate
ARROW,kakuban_bin,791-800,571-580,256,878.9717200169375,-99.7128139562299,978.6845339731674,-0.0455757696173854,offset_candidate
ARROW,kakuban_bin,651-660,631-640,243,818.9605748030115,-155.96661998436846,974.9271947873799,-0.14404735968965585,offset_candidate
ARROW,kakuban_bin,611-620,601-610,252,894.0235992642015,-80.60448085673576,974.6280801209373,-0.06459609211799701,offset_candidate
ARROW,kakuban_bin,611-620,901-910,252,894.0235992642015,-80.26210557328905,974.2857048374906,0.007387805932756678,offset_candidate
ARROW,kakuban_bin,611-620,641-650,252,894.0235992642015,-78.35411080130619,972.3777100655077,-0.07907508751357499,offset_candidate
ARROW,kakuban_bin,801-810,601-610,266,893.79184158367,-78.28614504957984,972.0779866332499,-0.1852159100066647,offset_candidate
ARROW,kakuban_bin,801-810,631-640,266,893.79184158367,-76.55462577520343,970.3464673588735,-0.0689062440574986,offset_candidate
ARROW,kakuban_bin,801-810,671-680,266,893.79184158367,-70.58615996782783,964.3780015514978,-0.011450071683678323,offset_candidate
ARROW,kakuban_bin,791-800,561-570,255,878.9717200169375,-84.71351551799913,963.6852355349366,-0.14325483701670713,offset_candidate
ARROW,kakuban_bin,851-860,621-630,255,785.2923391638677,-176.69542772066376,961.9877668845315,0.0011492126967841414,offset_candidate
ARROW,kakuban_bin,611-620,791-800,252,894.0235992642015,-66.8790509625559,960.9026502267574,-0.08326408289614654,offset_candidate
ARROW,kakuban_bin,801-810,821-830,266,893.79184158367,-62.77944078892822,956.5712823725983,0.01783384013915771,offset_candidate
ARROW,kakuban_bin,791-800,751-760,271,878.9717200169375,-74.82829023316498,953.8000102501026,-0.028543962496067027,offset_candidate
ARROW,kakuban_bin,541-550,621-630,239,816.3923308929352,-137.25733371488835,953.6496646078235,-0.09012504010705695,offset_candidate
ARROW,kakuban_bin,611-620,551-560,233,894.0235992642015,-57.76834056255255,951.7919398267541,0.014606396635116918,offset_candidate
ARROW,kakuban_bin,571-580,671-680,204,772.4711740083987,-178.69033003766418,951.1615040460629,-0.06570991517434574,offset_candidate
ARROW,kakuban_bin,801-810,761-770,266,893.79184158367,-55.713275375394375,949.5051169590644,0.02312944234906674,offset_candidate
ARROW,kakuban_bin,801-810,911-920,266,893.79184158367,-53.33818139043198,947.130022974102,-0.02260746336971877,offset_candidate
ARROW,kakuban_bin,651-660,641-650,243,818.9605748030115,-125.21541481094108,944.1759896139525,-0.06982921196109576,offset_candidate
ARROW,kakuban_bin,791-800,821-830,271,878.9717200169375,-64.59872893755201,943.5704489544895,0.018942605372200265,offset_candidate
ARROW,kakuban_bin,621-630,641-650,235,809.7080237518753,-133.4534791187765,943.1615028706518,0.1442045237827336,offset_candidate
ARROW,kakuban_bin,791-800,631-640,271,878.9717200169375,-63.5349820857978,942.5067021027353,0.005874552841060077,offset_candidate
ARROW,kakuban_bin,791-800,781-790,271,878.9717200169375,-61.35345423480499,940.3251742517425,-0.0840841040414546,offset_candidate
ARROW,kakuban_bin,791-800,661-670,270,878.9717200169375,-60.318136197888094,939.2898562148256,0.011624862856983184,offset_candidate
ARROW,kakuban_bin,801-810,771-780,266,893.79184158367,-44.10834638625486,937.9001879699249,-0.04564883477313538,offset_candidate
ARROW,kakuban_bin,631-640,571-580,215,818.7713580788904,-118.40746217805231,937.1788202569428,-0.08364298088379703,offset_candidate
ARROW,kakuban_bin,611-620,711-720,252,894.0235992642015,-42.81143632410791,936.8350355883094,-0.00887731617402033,offset_candidate
ARROW,kakuban_bin,851-860,651-660,255,785.2923391638677,-151.24502933908894,936.5373685029567,0.06420699136102315,offset_candidate
ARROW,kakuban_bin,791-800,831-840,271,878.9717200169375,-56.35469449720761,935.3264145141451,0.010263868905242678,offset_candidate
ARROW,kakuban_bin,611-620,911-920,252,894.0235992642015,-40.78711187210489,934.8107111363064,-0.05810811294094195,offset_candidate
ARROW,kakuban_bin,621-630,781-790,235,809.7080237518753,-124.96299110796934,934.6710148598447,-0.11973699300246449,offset_candidate
ARROW,kakuban_bin,641-650,671-680,239,800.1551183567641,-134.4007344027497,934.5558527595138,-0.09877945155269037,offset_candidate
ARROW,kakuban_bin,651-660,601-610,243,818.9605748030115,-113.55600531326002,932.5165801162715,-0.037463856101224755,offset_candidate
ARROW,kakuban_bin,621-630,571-580,221,809.7080237518753,-121.66577261775642,931.3737963696317,0.08330913637623243,offset_candidate
ARROW,kakuban_bin,631-640,601-610,229,818.7713580788904,-112.48546073305938,931.2568188119499,0.054776437928785136,offset_candidate
ARROW,kakuban_bin,801-810,661-670,266,893.79184158367,-37.326119986923196,931.1179615705933,-0.11730999848916455,offset_candidate
ARROW,kakuban_bin,561-570,621-630,232,802.4219271277074,-127.75512712790284,930.1770542556102,-0.019909849656909166,offset_candidate
ARROW,kakuban_bin,621-630,601-610,235,809.7080237518753,-120.13106439402135,929.8390881458967,-0.03982337146910393,offset_candidate
ARROW,kakuban_bin,801-810,751-760,266,893.79184158367,-35.994770780573994,929.786612364244,-0.06765201734954297,offset_candidate
ARROW,kakuban_bin,611-620,831-840,252,894.0235992642015,-34.581464983719904,928.6050642479214,-0.007172223517008424,offset_candidate
ARROW,kakuban_bin,631-640,551-560,215,818.7713580788904,-108.63903840544253,927.410396484333,-0.08998378904948608,offset_candidate
ARROW,kakuban_bin,611-620,541-550,233,894.0235992642015,-30.74569256200757,924.769291826209,0.013784932634728672,offset_candidate
ARROW,kakuban_bin,631-640,671-680,229,818.7713580788904,-105.5884325913806,924.3597906702711,-0.07339223003016927,offset_candidate
ARROW,kakuban_bin,801-810,691-700,266,893.79184158367,-27.170627088009248,920.9624686716793,-0.08198036203150354,offset_candidate
ARROW,kakuban_bin,801-810,621-630,266,893.79184158367,-26.26869965036752,920.0605412340375,-0.08932918669406902,offset_candidate
ARROW,kakuban_bin,651-660,671-680,243,818.9605748030115,-100.91904992753919,919.8796247305506,0.0403601732999797,offset_candidate
ARROW,kakuban_bin,791-800,551-560,256,878.9717200169375,-40.8057827062299,919.7775027231675,-0.011122104623277113,offset_candidate
ARROW,kakuban_bin,801-810,681-690,266,893.79184158367,-23.900451649412762,917.6922932330828,-0.056639376680722935,offset_candidate
ARROW,kakuban_bin,791-800,611-620,271,878.9717200169375,-37.17338189836734,916.1451019153048,-0.23999476140896253,offset_candidate
ARROW,kakuban_bin,791-800,541-550,256,878.9717200169375,-37.04134043192435,916.0130604488619,-0.08241011088484397,offset_candidate
ARROW,kakuban_bin,631-640,901-910,229,818.7713580788904,-96.51238247701168,915.2837405559021,-0.08165433753164006,offset_candidate
ARROW,kakuban_bin,611-620,781-790,252,894.0235992642015,-21.022012035874106,915.0456113000756,-0.1140904404698927,offset_candidate
ARROW,kakuban_bin,801-810,551-560,247,893.79184158367,-21.115317216607615,914.9071588002777,-0.022307872155757785,offset_candidate
ARROW,kakuban_bin,791-800,671-680,271,878.9717200169375,-33.97318421781911,912.9449042347567,0.034346941785693065,offset_candidate
ARROW,kakuban_bin,611-620,721-730,252,894.0235992642015,-18.158085354090268,912.1816846182918,-0.006829068182182695,offset_candidate
ARROW,kakuban_bin,791-800,601-610,271,878.9717200169375,-33.10495074977015,912.0766707667077,-0.07212747906287933,offset_candidate
ARROW,kakuban_bin,621-630,791-800,235,809.7080237518753,-101.35814477227197,911.0661685241473,-0.03584792200881397,offset_candidate
ARROW,kakuban_bin,611-620,761-770,252,894.0235992642015,-16.89297292022783,910.9165721844294,-0.021429756228632843,offset_candidate
ARROW,kakuban_bin,541-550,641-650,238,816.3923308929352,-94.10503095749823,910.4973618504334,-0.08964729926083971,offset_candidate
ARROW,kakuban_bin,631-640,541-550,215,818.7713580788904,-91.70868956823321,910.4800476471237,-0.1473646124153215,offset_candidate
ARROW,kakuban_bin,611-620,751-760,252,894.0235992642015,-16.180979974901568,910.204579239103,0.10544888956327951,offset_candidate
ARROW,kakuban_bin,801-810,811-820,266,893.79184158367,-15.366150121784166,909.1579917054542,-0.054408444895029176,offset_candidate
ARROW,kakuban_bin,541-550,571-580,239,816.3923308929352,-92.5390266152005,908.9313575081358,-0.0868755448694562,offset_candidate
ARROW,kakuban_bin,631-640,821-830,229,818.7713580788904,-88.24489789948345,907.0162559783739,-0.09018930255598871,offset_candidate
ARROW,kakuban_bin,651-660,621-630,243,818.9605748030115,-87.95781960550642,906.9183944085179,-0.001563146620774396,offset_candidate
ARROW,kakuban_bin,611-620,631-640,252,894.0235992642015,-12.14011640725228,906.1637156714538,-0.08527212972290293,offset_candidate
ARROW,kakuban_bin,651-660,571-580,226,818.9605748030115,-86.95869334798121,905.9192681509927,0.01844191368358226,offset_candidate
ARROW,kakuban_bin,561-570,601-610,232,802.4219271277074,-103.10015312680815,905.5220802545155,-0.11331613442956719,offset_candidate
ARROW,kakuban_bin,611-620,561-570,232,894.0235992642015,-11.391831515345451,905.4154307795469,0.03280457236790649,offset_candidate
ARROW,kakuban_bin,621-630,701-710,235,809.7080237518753,-95.41695091884405,905.1249746707193,-0.0699883280114629,offset_candidate
ARROW,kakuban_bin,611-620,821-830,252,894.0235992642015,-10.678907664495915,904.7025069286974,-0.08910274205696295,offset_candidate
ARROW,kakuban_bin,801-810,611-620,266,893.79184158367,-9.66186410913348,903.4537056928035,-0.2236214228702288,offset_candidate
ARROW,kakuban_bin,641-650,651-660,239,800.1551183567641,-103.18409264144267,903.3392109982068,0.07211290801375413,offset_candidate
