hall,date,axis,axis_value,n_machines,total_games,total_diff,avg_diff,plus_rate,hit104_rate,games_share,share_of_total_diff,excess_vs_hall_day,hit104_lift
楽園,20250101,atype,A,113,384432,88,0.7787610619469026,0.415929203539823,0.3008849557522124,0.3143036309512616,0.0014985610408187592,-137.06865677842868,-0.023058706219618585
楽園,20250101,atype,N,313,838691,58635,187.33226837060704,0.3929712460063898,0.33226837060702874,0.6856963690487383,0.9985014389591812,49.484850530231455,0.008324708635197742
楽園,20250101,dd,1,426,1223123,58723,137.84741784037558,0.39906103286384975,0.323943661971831,1.0,1.0,0.0,0.0
楽園,20250101,event_type,weekday,426,1223123,58723,137.84741784037558,0.39906103286384975,0.323943661971831,1.0,1.0,0.0,0.0
楽園,20250101,kakuban_bin,1001-1010,10,45430,-1996,-199.6,0.1,0.1,0.03714262588472296,-0.03399008906220731,-337.4474178403756,-0.223943661971831
楽園,20250101,kakuban_bin,1011-1020,10,50759,8006,800.6,0.6,0.4,0.041499505773335964,0.13633499650903394,662.7525821596245,0.07605633802816902
楽園,20250101,kakuban_bin,1021-1030,10,40068,-1758,-175.8,0.3,0.2,0.0327587658804552,-0.02993716261090203,-313.6474178403756,-0.12394366197183099
楽園,20250101,kakuban_bin,1031-1040,10,32133,1717,171.7,0.2,0.2,0.02627127443437823,0.029238969398702384,33.852582159624404,-0.12394366197183099
楽園,20250101,kakuban_bin,1041-1050,9,36805,-2281,-253.44444444444446,0.3333333333333333,0.2222222222222222,0.030091004747682774,-0.0388433833421317,-391.29186228482,-0.10172143974960879
楽園,20250101,kakuban_bin,1051-1060,6,15753,-1283,-213.83333333333334,0.3333333333333333,0.16666666666666666,0.01287932611846887,-0.021848338811028045,-351.6807511737089,-0.15727699530516434
楽園,20250101,kakuban_bin,1091-1100,1,3058,-762,-762.0,0.0,0.0,0.0025001573840079862,-0.01297617628527153,-899.8474178403756,-0.323943661971831
楽園,20250101,kakuban_bin,1101-1110,3,3640,-3998,-1332.6666666666667,0.0,0.0,0.002975988514646524,-0.06808235274083409,-1470.5140845070423,-0.323943661971831
楽園,20250101,kakuban_bin,1111-1120,8,23455,-8378,-1047.25,0.125,0.125,0.01917632159643797,-0.1426698227270405,-1185.0974178403756,-0.198943661971831
楽園,20250101,kakuban_bin,1121-1130,10,31459,4861,486.1,0.6,0.3,0.02572022601161126,0.08277846840249987,348.25258215962447,-0.02394366197183101
楽園,20250101,kakuban_bin,1131-1140,10,26420,2336,233.6,0.7,0.6,0.02160044410905526,0.03977998399264343,95.75258215962441,0.276056338028169
楽園,20250101,kakuban_bin,1141-1150,10,34011,-1091,-109.1,0.3,0.1,0.02780668828891289,-0.018578751085605298,-246.94741784037558,-0.223943661971831
楽園,20250101,kakuban_bin,1151-1160,9,31522,-139,-15.444444444444445,0.4444444444444444,0.2222222222222222,0.025771733505133988,-0.0023670452803841767,-153.29186228482004,-0.10172143974960879
楽園,20250101,kakuban_bin,1161-1170,10,32484,-3282,-328.2,0.2,0.2,0.026558244755433426,-0.05588951518144509,-466.0474178403756,-0.12394366197183099
楽園,20250101,kakuban_bin,1171-1180,9,31793,2193,243.66666666666666,0.4444444444444444,0.3333333333333333,0.02599329748520795,0.03734482230131295,105.81924882629107,0.009389671361502316
楽園,20250101,kakuban_bin,1181-1190,10,31014,860,86.0,0.5,0.4,0.0253564032399031,0.014645028353456057,-51.847417840375584,0.07605633802816902
楽園,20250101,kakuban_bin,1191-1200,10,42037,-472,-47.2,0.4,0.2,0.03436857944785602,-0.008037736491664255,-185.0474178403756,-0.12394366197183099
楽園,20250101,kakuban_bin,1201-1210,9,39602,1193,132.55555555555554,0.4444444444444444,0.4444444444444444,0.032377773944239456,0.020315719564736136,-5.291862284820041,0.12050078247261342
楽園,20250101,kakuban_bin,1211-1220,6,24122,-522,-87.0,0.3333333333333333,0.16666666666666666,0.019721646964369077,-0.008889191628493096,-224.84741784037558,-0.15727699530516434
楽園,20250101,kakuban_bin,1991-2000,1,2277,-1762,-1762.0,0.0,0.0,0.0018616279801786084,-0.03000527902184834,-1899.8474178403756,-0.323943661971831
楽園,20250101,kakuban_bin,2001-2010,6,7166,2574,429.0,0.5,0.3333333333333333,0.005858772993394777,0.04383291044394871,291.15258215962444,0.009389671361502316
楽園,20250101,kakuban_bin,2011-2020,9,19872,3527,391.8888888888889,0.3333333333333333,0.3333333333333333,0.01624693509974058,0.06006164535190641,254.04147104851333,0.009389671361502316
楽園,20250101,kakuban_bin,2021-2030,7,13289,6478,925.4285714285714,0.2857142857142857,0.2857142857142857,0.010864810816246608,0.11031452752754457,787.5811535881959,-0.0382293762575453
楽園,20250101,kakuban_bin,2031-2040,8,14494,479,59.875,0.125,0.125,0.01184999382727657,0.008156940210820291,-77.97241784037558,-0.198943661971831
楽園,20250101,kakuban_bin,2041-2050,8,18434,6526,815.75,0.625,0.5,0.015071256120602752,0.11113192445890026,677.9025821596244,0.176056338028169
楽園,20250101,kakuban_bin,2051-2060,10,36407,3336,333.6,0.3,0.3,0.029765608201301096,0.056809086729220235,195.75258215962444,-0.02394366197183101
