hall,date,axis,axis_value,n_machines,total_games,total_diff,avg_diff,plus_rate,hit104_rate,games_share,share_of_total_diff,excess_vs_hall_day,hit104_lift
みとや,20250101,kakuban_bin,581-590,10,18226,-27,-2.7,0.4,0.4,0.017613797249015954,0.0009498346584113136,105.38365019011407,0.13003802281368826
みとや,20250101,kakuban_bin,591-600,10,33075,1860,186.0,0.5,0.4,0.03196402633661816,-0.06543305424611272,294.0836501901141,0.13003802281368826
みとや,20250101,kakuban_bin,601-610,10,41077,3641,364.1,0.4,0.4,0.039697242927566566,-0.12808696263983677,472.1836501901141,0.13003802281368826
みとや,20250101,kakuban_bin,611-620,10,23244,1077,107.7,0.4,0.3,0.022463244993752157,-0.03788784915218462,215.7836501901141,0.030038022813688225
みとや,20250101,kakuban_bin,621-630,10,28994,-9501,-950.1,0.2,0.2,0.0280201052034439,0.33423626257651445,-842.0163498098859,-0.06996197718631175
みとや,20250101,kakuban_bin,631-640,10,36706,1144,114.4,0.4,0.4,0.035473062757729594,-0.040244846267501584,222.48365019011408,0.13003802281368826
みとや,20250101,kakuban_bin,641-650,10,59187,-3691,-369.1,0.4,0.1,0.057198936561917435,0.12984591571096882,-261.0163498098859,-0.16996197718631176
みとや,20250101,kakuban_bin,651-660,10,54548,-7301,-730.1,0.2,0.0,0.05271575838578526,0.2568423274467037,-622.0163498098859,-0.26996197718631176
みとや,20250101,kakuban_bin,661-670,10,57980,894,89.4,0.4,0.4,0.0560324791231178,-0.031450080911841274,197.48365019011408,0.13003802281368826
みとや,20250101,kakuban_bin,671-680,10,53165,-5150,-515.0,0.3,0.0,0.05137921270404549,0.1811721663266024,-406.9163498098859,-0.26996197718631176
みとや,20250101,kakuban_bin,681-690,10,40987,-5913,-591.3,0.1,0.0,0.039610265985154006,0.20801379019207766,-483.21634980988586,-0.26996197718631176
みとや,20250101,kakuban_bin,691-700,10,20995,-6989,-698.9,0.2,0.1,0.020289787843909245,0.24586646028283965,-590.8163498098859,-0.16996197718631176
みとや,20250101,kakuban_bin,701-710,10,26261,7845,784.5,0.5,0.5,0.025378905385515634,-0.27597973686062055,892.5836501901141,0.23003802281368824
みとや,20250101,kakuban_bin,711-720,9,40126,74,8.222222222222221,0.4444444444444444,0.3333333333333333,0.03877818656940712,-0.002603250545275452,116.3058724123363,0.06337135614702155
みとや,20250101,kakuban_bin,721-730,10,55626,12634,1263.4,0.6,0.6,0.05375754887379356,-0.44445226201364946,1371.483650190114,0.3300380228136882
みとや,20250101,kakuban_bin,731-740,10,42761,-1494,-149.4,0.5,0.2,0.04132467816115281,0.05255751776542602,-41.316349809885935,-0.06996197718631175
みとや,20250101,kakuban_bin,741-750,10,33699,-4790,-479.0,0.3,0.1,0.03256706647067862,0.16850770421445155,-370.9163498098859,-0.16996197718631176
みとや,20250101,kakuban_bin,751-760,5,17031,-4699,-939.8,0.2,0.2,0.01645893673587132,0.1653064096249912,-831.7163498098859,-0.06996197718631175
みとや,20250101,kakuban_bin,801-810,6,25994,1177,196.16666666666666,0.6666666666666666,0.3333333333333333,0.025120873789691685,-0.041405755294448746,304.2503168567807,0.06337135614702155
みとや,20250101,kakuban_bin,811-820,5,24272,-3632,-726.4,0.4,0.2,0.023456714958197913,0.127770351087033,-618.3163498098859,-0.06996197718631175
みとや,20250101,machine_category,at_smart,82,294895,-8207,-100.08536585365853,0.3170731707317073,0.2926829268292683,0.2849896159194864,0.28871455709561666,7.998284336455541,0.02272094964295651
みとや,20250101,machine_category,hana_oki,8,24968,6783,847.875,0.625,0.625,0.02412933664618843,-0.23861957362977557,955.9586501901141,0.35503802281368824
みとや,20250101,machine_category,juggler,88,443590,-12325,-140.0568181818182,0.375,0.19318181818181818,0.4286900209421149,0.4335819320340533,-31.973167991704116,-0.07678015900449359
みとや,20250101,machine_category,other,85,271304,-14677,-172.6705882352941,0.32941176470588235,0.29411764705882354,0.26219102649221027,0.5163230845001056,-64.58693804518003,0.024155669872511776
みとや,20250101,machine_name,A‐SLOT+ この素晴らしい世界に祝福を！,1,3583,-1947,-1947.0,0.0,0.0,0.0034626487184913944,0.0684936325898825,-1838.916349809886,-0.26996197718631176
みとや,20250101,machine_name,Re:ゼロから始める異世界生活 season2,7,8865,2861,408.7142857142857,0.5714285714285714,0.5714285714285714,0.008567228827637793,-0.1006472947301766,516.7979359043998,0.30146659424225963
みとや,20250101,machine_name,ToLOVEるダークネス,5,14835,-10997,-2199.4,0.0,0.0,0.0143366993410047,0.38686413846478573,-2091.316349809886,-0.26996197718631176
みとや,20250101,machine_name,かぐや様は告らせたい,6,25312,-6165,-1027.5,0.16666666666666666,0.16666666666666666,0.024461781848298683,0.21687891367058326,-919.4163498098859,-0.1032953105196451
みとや,20250101,machine_name,からくりサーカス,10,27246,-956,-95.6,0.3,0.3,0.02633081969969761,0.033631182720045026,12.483650190114076,0.030038022813688225
みとや,20250101,machine_name,アイムジャグラーEX-TP,23,92100,-10536,-458.0869565217391,0.21739130434782608,0.13043478260869565,0.08900640440219298,0.37064659114894816,-350.003306331625,-0.13952719457761611
みとや,20250101,machine_name,ウルトラミラクルジャグラー,5,21119,-2765,-553.0,0.2,0.0,0.020409622742344338,0.09727010483360304,-444.9163498098859,-0.26996197718631176
みとや,20250101,machine_name,クランキークレスト,1,5241,1206,1206.0,1.0,1.0,0.005064957279825118,-0.04242594807570534,1314.083650190114,0.7300380228136882
みとや,20250101,machine_name,ゴジラ対エヴァンゲリオン,3,11379,-2046,-682.0,0.3333333333333333,0.3333333333333333,0.010996784752362149,0.07197635967072398,-573.9163498098859,0.06337135614702155
みとや,20250101,machine_name,ゴッドイーター リザレクション,10,28400,-9378,-937.8,0.1,0.1,0.02744605738352096,0.3299092380215296,-829.7163498098859,-0.16996197718631176
みとや,20250101,machine_name,ゴーゴージャグラー3,10,45817,-2432,-243.2,0.3,0.2,0.04427802856129507,0.0855554773798635,-135.11634980988592,-0.06996197718631175
みとや,20250101,machine_name,ジャグラーガールズ,6,23085,-1331,-221.83333333333334,0.5,0.16666666666666666,0.02230958572882329,0.046823330753535494,-113.74968314321927,-0.1032953105196451
みとや,20250101,machine_name,スマスロ北斗の拳,24,111712,3957,164.875,0.375,0.375,0.10795964656436245,-0.1392035460493914,272.9586501901141,0.10503802281368824
みとや,20250101,machine_name,スマスロ炎炎ノ消防隊,3,6818,-302,-100.66666666666667,0.3333333333333333,0.3333333333333333,0.006588986592987532,0.010624076549637656,7.416983523447399,0.06337135614702155
みとや,20250101,machine_name,ゾンビランドサガ,1,996,-409,-409.0,0.0,0.0,0.0009625448293657351,0.014388236121860269,-300.9163498098859,-0.26996197718631176
みとや,20250101,machine_name,ダンベル何キロ持てる？,8,34189,-1236,-154.5,0.375,0.375,0.033040607601591485,0.043481319918384574,-46.41634980988593,0.10503802281368824
みとや,20250101,machine_name,ディスクアップ2,1,7770,-2109,-2109.0,0.0,0.0,0.007509009361618235,0.07419264054035038,-2000.916349809886,-0.26996197718631176
みとや,20250101,machine_name,ハイパーラッシュ,2,6755,-2553,-1276.5,0.0,0.0,0.006528102733298736,0.0898121438120031,-1168.416349809886,-0.26996197718631176
みとや,20250101,machine_name,バンドリ！,2,3673,-1518,-759.0,0.0,0.0,0.003549625660903961,0.05340181523956941,-650.9163498098859,-0.26996197718631176
みとや,20250101,machine_name,バーサスリヴァイズ,1,4367,309,309.0,1.0,0.0,0.004220314527951973,-0.010870329979596144,417.0836501901141,-0.26996197718631176
みとや,20250101,machine_name,ファンキージャグラー2,5,40437,15163,3032.6,1.0,1.0,0.039078740225966094,-0.5334201083515092,3140.683650190114,0.7300380228136882
みとや,20250101,machine_name,マイジャグラーV,34,200279,-10395,-305.7352941176471,0.38235294117647056,0.14705882352941177,0.19355172277162658,0.3656863434883557,-197.651643927533,-0.1229031536569
みとや,20250101,machine_name,マジカルハロウィン8,1,1807,-285,-285.0,0.0,0.0,0.0017463037215500838,0.010026032505452755,-176.91634980988593,-0.26996197718631176
みとや,20250101,machine_name,ミスタージャグラー,5,20753,-29,-5.8,0.6,0.2,0.02005591650986657,0.0010201927812565962,102.28365019011407,-0.06996197718631175
みとや,20250101,machine_name,モンキーターンV,14,58368,14815,1058.2142857142858,0.5714285714285714,0.5,0.05640744638596308,-0.52117779497643,1166.2979359043998,0.23003802281368824
みとや,20250101,machine_name,モンスターハンターライズ,10,29026,-18883,-1888.3,0.0,0.0,0.028051030338523925,0.6642862168437346,-1780.216349809886,-0.26996197718631176
みとや,20250101,machine_name,ルパン三世 大航海者の秘宝,4,13059,-2471,-617.75,0.5,0.5,0.01262035434406339,0.08692746077534651,-509.6663498098859,0.23003802281368824
みとや,20250101,machine_name,一方通行 とある魔術の禁書目録,3,6373,-2941,-980.3333333333334,0.3333333333333333,0.3333333333333333,0.0061589339332809535,0.1034616196439879,-872.2496831432193,0.06337135614702155
みとや,20250101,machine_name,主役は銭形4,3,8393,-3873,-1291.0,0.0,0.0,0.008111083085207445,0.13624850488988954,-1182.916349809886,-0.26996197718631176
みとや,20250101,machine_name,南国育ち,4,8321,2345,586.25,0.5,0.5,0.008041501531277391,-0.08249489903609372,694.3336501901141,0.23003802281368824
みとや,20250101,machine_name,戦国乙女4 戦乱に閃く炯眼の軍師,6,42522,18559,3093.1666666666665,0.5,0.5,0.04109370605852389,-0.6528882009427989,3201.2503168567805,0.23003802281368824
みとや,20250101,machine_name,押忍！番長4,2,3900,-2844,-1422.0,0.0,0.0,0.0037690008378778784,0.1000492506859917,-1313.916349809886,-0.26996197718631176
みとや,20250101,machine_name,新ハナビ,1,5380,721,721.0,1.0,1.0,0.005199288335328971,-0.025364103285724336,829.0836501901141,0.7300380228136882
みとや,20250101,machine_name,新鬼武者2,2,3511,-2412,-1206.0,0.0,0.0,0.0033930671645613416,0.08485189615141069,-1097.916349809886,-0.26996197718631176
みとや,20250101,machine_name,桃太郎電鉄 ～パチスロも定番!～,1,4619,-3118,-3118.0,0.0,0.0,0.004463849966707159,0.1096883135157954,-3009.916349809886,-0.26996197718631176
みとや,20250101,machine_name,沖ドキ!BLACK,7,19588,6062,866.0,0.5714285714285714,0.5714285714285714,0.018930048310859458,-0.21325547034405123,974.0836501901141,0.30146659424225963
みとや,20250101,machine_name,炎炎ノ消防隊,1,2184,-2338,-2338.0,0.0,0.0,0.002110640469211612,0.08224864560613523,-2229.916349809886,-0.26996197718631176
みとや,20250101,machine_name,犬夜叉2,2,6438,9450,4725.0,1.0,1.0,0.006221750613912252,-0.33244213044395976,4833.083650190114,0.7300380228136882
みとや,20250101,machine_name,甲鉄城のカバネリ,6,12207,-1010,-168.33333333333334,0.3333333333333333,0.16666666666666666,0.01179697262255776,0.035530852036867656,-60.24968314321927,-0.1032953105196451
みとや,20250101,machine_name,痛いのは嫌なので防御力に極振りしたいと思います。,2,10413,-811,-405.5,0.5,0.0,0.010063232237133936,0.02853021881376205,-297.4163498098859,-0.26996197718631176
みとや,20250101,machine_name,真・一騎当千,1,2236,-1474,-1474.0,0.0,0.0,0.0021608938137166506,0.05185393653697319,-1365.916349809886,-0.26996197718631176
みとや,20250101,machine_name,聖戦士ダンバイン,5,14243,6668,1333.6,0.6,0.6,0.013764584342024263,-0.23457398156617182,1441.683650190114,0.3300380228136882
みとや,20250101,machine_name,聖闘士星矢 海皇覚醒 CUSTOM EDITION,2,3811,-2979,-1489.5,0.0,0.0,0.0036829903059365627,0.10479842397804827,-1381.416349809886,-0.26996197718631176
みとや,20250101,machine_name,革命機ヴァルヴレイヴ,7,20337,3453,493.2857142857143,0.2857142857142857,0.2857142857142857,0.01965388975382626,-0.12147329909238022,601.3693644758283,0.015752308527973935
みとや,20250101,machine_name,頭文字D 2nd,3,6849,-1120,-373.3333333333333,0.3333333333333333,0.3333333333333333,0.006618945317596305,0.03940054879335819,-265.2496831432193,0.06337135614702155
みとや,20250101,machine_name,鬼武者3,2,3195,253,126.5,1.0,0.5,0.003087681455646108,-0.008900302539928235,234.58365019011407,0.23003802281368824
みとや,20250101,machine_name,麻雀格闘倶楽部 覚醒,1,3246,-585,-585.0,0.0,0.0,0.003136968389679896,0.02057975093224513,-476.9163498098859,-0.26996197718631176
みとや,20250101,section,501-755,252,984491,-25971,-103.05952380952381,0.3412698412698413,0.2698412698412698,0.9514224112521104,0.9136354042074157,5.0241263805902605,-0.00012070734504193714
みとや,20250101,section,805-815,11,50266,-2455,-223.1818181818182,0.5454545454545454,0.2727272727272727,0.0485775887478896,0.08636459579258425,-115.09816799170412,0.0027652955409609437
みとや,20250102,atype,A,97,535946,28622,295.07216494845363,0.5257731958762887,0.32989690721649484,0.5774956575709119,-1.5068969148152047,368.6923199872133,0.05470310876688245
みとや,20250102,atype,N,161,392106,-47616,-295.75155279503105,0.2981366459627329,0.2422360248447205,0.422504342429088,2.5068969148152047,-222.13139775627135,-0.03295777360489188
みとや,20250102,dd,2,258,928052,-18994,-73.62015503875969,0.38372093023255816,0.2751937984496124,1.0,1.0,0.0,0.0
みとや,20250102,event_type,weekday,258,928052,-18994,-73.62015503875969,0.38372093023255816,0.2751937984496124,1.0,1.0,0.0,0.0
みとや,20250102,kakuban_bin,501-510,9,33177,-1838,-204.22222222222223,0.3333333333333333,0.3333333333333333,0.0357490744053135,0.0967674002316521,-130.60206718346254,0.05813953488372092
みとや,20250102,kakuban_bin,511-520,10,26014,-16347,-1634.7,0.1,0.0,0.028030756897242826,0.8606402021691061,-1561.0798449612403,-0.2751937984496124
みとや,20250102,kakuban_bin,521-530,8,23214,5291,661.375,0.625,0.625,0.025013684578019335,-0.27856165104769925,734.9951550387597,0.3498062015503876
みとや,20250102,kakuban_bin,531-540,10,23689,1176,117.6,0.5,0.4,0.025525509346459033,-0.061914288722754555,191.22015503875969,0.12480620155038763
みとや,20250102,kakuban_bin,541-550,10,16839,6556,655.6,0.3,0.2,0.018144457422644422,-0.3451616299884174,729.2201550387597,-0.07519379844961238
みとや,20250102,kakuban_bin,551-560,9,14955,-4261,-473.44444444444446,0.2222222222222222,0.2222222222222222,0.01611439876213833,0.22433400021059283,-399.8242894056848,-0.05297157622739018
みとや,20250102,kakuban_bin,561-570,10,18690,5583,558.3,0.4,0.3,0.02013895773081681,-0.29393492681899547,631.9201550387596,0.024806201550387597
みとや,20250102,kakuban_bin,571-580,9,25487,-13091,-1454.5555555555557,0.0,0.0,0.027462900785731836,0.6892176476782141,-1380.9354005167959,-0.2751937984496124
みとや,20250102,kakuban_bin,581-590,8,20976,3108,388.5,0.375,0.375,0.02260218177429713,-0.1636306201958513,462.12015503875966,0.09980620155038761
みとや,20250102,kakuban_bin,591-600,10,23679,3157,315.7,0.3,0.3,0.025514734088176092,-0.1662103822259661,389.3201550387597,0.024806201550387597
みとや,20250102,kakuban_bin,601-610,9,20645,477,53.0,0.3333333333333333,0.3333333333333333,0.022245520725131782,-0.025113193640096874,126.62015503875969,0.05813953488372092
みとや,20250102,kakuban_bin,611-620,10,16139,-9504,-950.4,0.2,0.1,0.01739018934283855,0.5003685374328736,-876.7798449612403,-0.1751937984496124
みとや,20250102,kakuban_bin,621-630,10,19385,-5205,-520.5,0.3,0.2,0.02088783818148121,0.2740339054438244,-446.87984496124034,-0.07519379844961238
みとや,20250102,kakuban_bin,631-640,10,27745,-5935,-593.5,0.4,0.2,0.02989595410601992,0.31246709487206487,-519.8798449612403,-0.07519379844961238
みとや,20250102,kakuban_bin,641-650,10,68970,4118,411.8,0.7,0.3,0.07431695637744437,-0.21680530693903338,485.42015503875973,0.024806201550387597
みとや,20250102,kakuban_bin,651-660,10,68714,-3528,-352.8,0.3,0.1,0.07404110976540108,0.18574286616826366,-279.1798449612403,-0.1751937984496124
みとや,20250102,kakuban_bin,661-670,10,53854,-6277,-627.7,0.2,0.0,0.058029075956950685,0.33047278087817206,-554.0798449612404,-0.2751937984496124
みとや,20250102,kakuban_bin,671-680,10,59424,876,87.6,0.5,0.4,0.06403089482054884,-0.0461198273138886,161.22015503875969,0.12480620155038763
みとや,20250102,kakuban_bin,681-690,10,48138,6005,600.5,0.7,0.4,0.05186993832242159,-0.31615246920080026,674.1201550387597,0.12480620155038763
みとや,20250102,kakuban_bin,691-700,10,25630,-6421,-642.1,0.2,0.1,0.02761698697917789,0.3380541223544277,-568.4798449612404,-0.1751937984496124
みとや,20250102,kakuban_bin,701-710,10,29606,-4691,-469.1,0.4,0.4,0.03190122967247525,0.24697272822996735,-395.47984496124036,0.12480620155038763
みとや,20250102,kakuban_bin,711-720,10,54973,12117,1211.7,0.8,0.5,0.05923482735881179,-0.637938296304096,1285.3201550387598,0.2248062015503876
みとや,20250102,kakuban_bin,721-730,10,52899,10205,1020.5,0.6,0.5,0.05700003879092982,-0.5372749289249237,1094.1201550387598,0.2248062015503876
みとや,20250102,kakuban_bin,731-740,10,60165,3279,327.9,0.5,0.3,0.06482934145931478,-0.1726334631989049,401.52015503875964,0.024806201550387597
みとや,20250102,kakuban_bin,741-750,10,29984,-8791,-879.1,0.2,0.1,0.03230853443557042,0.46283036748446876,-805.4798449612404,-0.1751937984496124
みとや,20250102,kakuban_bin,751-760,5,15970,976,195.2,0.4,0.4,0.017208087477856845,-0.05138464778351058,268.8201550387597,0.12480620155038763
みとや,20250102,kakuban_bin,801-810,6,22572,744,124.0,0.3333333333333333,0.3333333333333333,0.02432191299625452,-0.039170264293987574,197.6201550387597,0.05813953488372092
みとや,20250102,kakuban_bin,811-820,5,26519,3227,645.4,0.6,0.6,0.02857490744053135,-0.1698957565547015,719.0201550387596,0.3248062015503876
みとや,20250102,machine_category,at_smart,77,167644,4991,64.81818181818181,0.3246753246753247,0.2727272727272727,0.1806407399585368,-0.26276718963883333,138.4383368569415,-0.0024665257223396853
みとや,20250102,machine_category,hana_oki,8,31104,4112,514.0,0.625,0.625,0.03351536336325982,-0.21648941771085606,587.6201550387597,0.3498062015503876
みとや,20250102,machine_category,juggler,89,504842,24510,275.39325842696627,0.5168539325842697,0.30337078651685395,0.5439802942076521,-1.2904074971043487,349.013413465726,0.02817698806724156
みとや,20250102,machine_category,other,84,224462,-52607,-626.2738095238095,0.27380952380952384,0.21428571428571427,0.24186360247055122,2.769664104454038,-552.6536544850499,-0.06090808416389812
みとや,20250102,machine_name,A‐SLOT+ この素晴らしい世界に祝福を！,1,4228,-1312,-1312.0,0.0,0.0,0.004555779202027472,0.06907444456144045,-1238.3798449612402,-0.2751937984496124
みとや,20250102,machine_name,Re:ゼロから始める異世界生活 season2,5,12313,7438,1487.6,0.4,0.4,0.013267575523785305,-0.39159734653048334,1561.2201550387597,0.12480620155038763
みとや,20250102,machine_name,ToLOVEるダークネス,4,9695,-6859,-1714.75,0.0,0.0,0.01044661290531134,0.361114036011372,-1641.1298449612402,-0.2751937984496124
みとや,20250102,machine_name,かぐや様は告らせたい,6,23502,-8529,-1421.5,0.3333333333333333,0.16666666666666666,0.02532401201656804,0.44903653785405917,-1347.8798449612402,-0.10852713178294573
みとや,20250102,machine_name,からくりサーカス,9,16077,-7217,-801.8888888888889,0.2222222222222222,0.1111111111111111,0.017323382741484313,0.3799620932926187,-728.2687338501293,-0.1640826873385013
みとや,20250102,machine_name,アイムジャグラーEX-TP,23,132520,16572,720.5217391304348,0.6521739130434783,0.4782608695652174,0.1427937227655347,-0.8724860482257555,794.1418941691944,0.203067071115605
みとや,20250102,machine_name,ウルトラミラクルジャグラー,5,31105,-12,-2.4,0.4,0.2,0.03351644088908811,0.0006317784563546383,71.22015503875969,-0.07519379844961238
みとや,20250102,machine_name,クランキークレスト,1,4670,-465,-465.0,0.0,0.0,0.005032045618133467,0.024481415183742233,-391.37984496124034,-0.2751937984496124
みとや,20250102,machine_name,ゴジラ対エヴァンゲリオン,3,9665,-3049,-1016.3333333333334,0.3333333333333333,0.0,0.010414287130462517,0.16052437611877435,-942.7131782945737,-0.2751937984496124
みとや,20250102,machine_name,ゴッドイーター リザレクション,10,21073,5114,511.4,0.6,0.5,0.02270670177964166,-0.26924291881646834,585.0201550387596,0.2248062015503876
みとや,20250102,machine_name,ゴーゴージャグラー3,11,66008,12419,1129.0,0.7272727272727273,0.45454545454545453,0.07112532487403724,-0.6538380541223544,1202.6201550387598,0.17935165609584214
みとや,20250102,machine_name,ジャグラーガールズ,6,21212,-2115,-352.5,0.3333333333333333,0.16666666666666666,0.022856477869774537,0.111350952932505,-278.87984496124034,-0.10852713178294573
みとや,20250102,machine_name,スマスロ北斗の拳,23,42948,11595,504.1304347826087,0.30434782608695654,0.2608695652173913,0.04627757927357519,-0.6104559334526692,577.7505898213684,-0.014324233232221095
みとや,20250102,machine_name,スマスロ炎炎ノ消防隊,3,10827,1023,341.0,0.3333333333333333,0.3333333333333333,0.011666372142940267,-0.05385911340423292,414.62015503875966,0.05813953488372092
みとや,20250102,machine_name,ゾンビランドサガ,1,2065,-1312,-1312.0,0.0,0.0,0.0022250908354273253,0.06907444456144045,-1238.3798449612402,-0.2751937984496124
みとや,20250102,machine_name,ダンベル何キロ持てる？,8,31999,-938,-117.25,0.375,0.375,0.03447974897958304,0.04938401600505423,-43.62984496124031,0.09980620155038761
みとや,20250102,machine_name,ディスクアップ2,1,5769,1347,1347.0,1.0,1.0,0.0062162465034286876,-0.07091713172580814,1420.6201550387598,0.7248062015503876
みとや,20250102,machine_name,ハイパーラッシュ,2,8906,1259,629.5,0.5,0.5,0.009596445026787291,-0.06628408971254081,703.1201550387597,0.2248062015503876
みとや,20250102,machine_name,バンドリ！,3,3294,-3688,-1229.3333333333333,0.0,0.0,0.0035493700784007794,0.19416657891965883,-1155.7131782945735,-0.2751937984496124
みとや,20250102,machine_name,バーサスリヴァイズ,1,4656,-1347,-1347.0,0.0,0.0,0.0050169602565373495,0.07091713172580814,-1273.3798449612402,-0.2751937984496124
みとや,20250102,machine_name,ファンキージャグラー2,5,18050,-912,-182.4,0.4,0.2,0.01944934120070858,0.048015162682952514,-108.77984496124031,-0.07519379844961238
みとや,20250102,machine_name,マイジャグラーV,34,218045,-2651,-77.97058823529412,0.4411764705882353,0.17647058823529413,0.23494911923038794,0.13957039064967885,-4.350433196534425,-0.09872321021431826
みとや,20250102,machine_name,マジカルハロウィン8,1,2434,-453,-453.0,0.0,0.0,0.0026226978660678496,0.023849636727387595,-379.37984496124034,-0.2751937984496124
みとや,20250102,machine_name,ミスタージャグラー,5,17902,1209,241.8,0.4,0.4,0.019289867378121054,-0.0636516794777298,315.42015503875973,0.12480620155038763
みとや,20250102,machine_name,モンキーターンV,14,32379,11604,828.8571428571429,0.42857142857142855,0.42857142857142855,0.0348892087943348,-0.6109297672949352,902.4772978959026,0.15337763012181616
みとや,20250102,machine_name,モンスターハンターライズ,10,29896,-15856,-1585.6,0.1,0.1,0.03221371216268054,0.834789933663262,-1511.9798449612401,-0.1751937984496124
みとや,20250102,machine_name,ルパン三世 大航海者の秘宝,4,8712,-6997,-1749.25,0.0,0.0,0.009387405016098235,0.3683794882594503,-1675.6298449612402,-0.2751937984496124
みとや,20250102,machine_name,一方通行 とある魔術の禁書目録,3,4280,-4456,-1485.3333333333333,0.0,0.0,0.004611810545098766,0.2346004001263557,-1411.7131782945735,-0.2751937984496124
みとや,20250102,machine_name,主役は銭形4,3,4265,615,205.0,0.3333333333333333,0.3333333333333333,0.004595647657674355,-0.03237864588817521,278.62015503875966,0.05813953488372092
みとや,20250102,machine_name,南国育ち,4,7968,-4073,-1018.25,0.25,0.25,0.008585725799847422,0.21443613772770348,-944.6298449612403,-0.025193798449612392
みとや,20250102,machine_name,戦国乙女4 戦乱に閃く炯眼の軍師,6,28489,-14045,-2340.8333333333335,0.16666666666666666,0.0,0.030697633322270736,0.7394440349584079,-2267.213178294574,-0.2751937984496124
みとや,20250102,machine_name,押忍！番長4,2,2705,-2777,-1388.5,0.0,0.0,0.002914707365535552,0.14620406444140255,-1314.8798449612402,-0.2751937984496124
みとや,20250102,machine_name,新ハナビ,1,7188,1968,1968.0,1.0,1.0,0.007745255653778021,-0.10361166684216068,2041.6201550387598,0.7248062015503876
みとや,20250102,machine_name,新鬼武者2,2,4824,-1895,-947.5,0.0,0.0,0.005197984595690759,0.09976834789933663,-873.8798449612403,-0.2751937984496124
みとや,20250102,machine_name,桃太郎電鉄 ～パチスロも定番!～,1,1587,-912,-912.0,0.0,0.0,0.0017100334895027434,0.048015162682952514,-838.3798449612403,-0.2751937984496124
みとや,20250102,machine_name,沖ドキ!BLACK,7,23916,2144,306.2857142857143,0.5714285714285714,0.5714285714285714,0.025770107709481797,-0.11287775086869538,379.905869324474,0.296234772978959
みとや,20250102,machine_name,炎炎ノ消防隊,1,2189,-1615,-1615.0,0.0,0.0,0.002358704038135794,0.08502685058439508,-1541.3798449612402,-0.2751937984496124
みとや,20250102,machine_name,犬夜叉2,2,5321,776,388.0,0.5,0.5,0.005733514932352929,-0.04085500684426661,461.62015503875966,0.2248062015503876
みとや,20250102,machine_name,甲鉄城のカバネリ,6,10589,-2308,-384.6666666666667,0.3333333333333333,0.16666666666666666,0.01140992099580627,0.12151205643887543,-311.04651162790697,-0.10852713178294573
みとや,20250102,machine_name,痛いのは嫌なので防御力に極振りしたいと思います。,2,5261,-1000,-500.0,0.5,0.5,0.005668863382655282,0.05264820469621986,-426.37984496124034,0.2248062015503876
みとや,20250102,machine_name,真・一騎当千,1,1443,-1382,-1382.0,0.0,0.0,0.0015548697702283923,0.07275981889017584,-1308.3798449612402,-0.2751937984496124
みとや,20250102,machine_name,聖戦士ダンバイン,5,5418,4279,855.8,0.6,0.4,0.005838034937697457,-0.22528166789512477,929.4201550387596,0.12480620155038763
みとや,20250102,machine_name,聖闘士星矢 海皇覚醒 CUSTOM EDITION,2,2827,-1932,-966.0,0.5,0.0,0.0030461655165874325,0.10171633147309676,-892.3798449612403,-0.2751937984496124
