hall,axis,focus_value,offset_value,n_days,focus_mean_excess,offset_mean_excess,offset_gap,corr_excess,verdict
ザシティ,atype,A,N,299,168.97495893563644,-115.86062924862973,284.83558818426616,-0.9884065268222405,offset_candidate
ザシティ,atype,N,A,249,107.02462145583085,-153.43401573977675,260.4586371956076,-0.9813962795168103,offset_candidate
ザシティ,kakuban_bin,831-840,891-900,57,736.4719719263646,-322.2430450480778,1058.7150169744425,-0.00836071517461865,offset_candidate
ザシティ,kakuban_bin,881-890,891-900,86,651.289515350721,-394.82661372915896,1046.11612907988,-0.004713067526569169,offset_candidate
ザシティ,kakuban_bin,891-900,831-840,60,828.818567204139,-213.8834566053848,1042.7020238095238,-0.12691540002743124,offset_candidate
ザシティ,kakuban_bin,891-900,821-830,60,828.818567204139,-113.60977935670752,942.4283465608464,-0.0869625276394621,offset_candidate
ザシティ,kakuban_bin,891-900,881-890,60,828.818567204139,-105.81930316623135,934.6378703703704,-0.00861438711548575,offset_candidate
ザシティ,kakuban_bin,831-840,841-850,209,736.4719719263646,-186.16614419727784,922.6381161236425,-0.048447619648150884,offset_candidate
ザシティ,kakuban_bin,841-850,891-900,88,581.4792941592616,-334.1545199779859,915.6338141372476,-0.040885436554568826,offset_candidate
ザシティ,kakuban_bin,891-900,871-880,60,828.818567204139,-85.69527538845358,914.5138425925925,-0.21833489877680703,offset_candidate
ザシティ,kakuban_bin,861-870,891-900,72,690.441137730353,-217.7259873420885,908.1671250724415,-0.1483875055493019,offset_candidate
ザシティ,kakuban_bin,871-880,891-900,71,630.3621899516253,-275.08550259076065,905.447692542386,0.016320727693905322,offset_candidate
ザシティ,kakuban_bin,891-900,801-810,60,828.818567204139,-57.14865501808319,885.9672222222222,-0.1379571207089051,offset_candidate
ザシティ,kakuban_bin,891-900,811-820,60,828.818567204139,-42.15036798104615,870.9689351851852,0.19276077110747014,offset_candidate
ザシティ,kakuban_bin,831-840,851-860,209,736.4719719263646,-128.30400779566776,864.7759797220324,-0.013595628462275569,offset_candidate
ザシティ,kakuban_bin,851-860,891-900,81,679.3064780873044,-166.49435762545147,845.8008357127559,-0.06067586003862433,offset_candidate
ザシティ,kakuban_bin,861-870,831-840,260,690.441137730353,-152.87023436976904,843.3113721001221,-0.11689590605257491,offset_candidate
ザシティ,kakuban_bin,851-860,831-840,233,679.3064780873044,-160.02810362807136,839.3345817153757,-0.10380634986750678,offset_candidate
ザシティ,kakuban_bin,891-900,791-800,60,828.818567204139,-1.2260624254905947,830.0446296296295,-0.12164159140164395,offset_candidate
ザシティ,kakuban_bin,881-890,831-840,280,651.289515350721,-166.7339313612971,818.0234467120181,-0.07113035423931614,offset_candidate
ザシティ,kakuban_bin,861-870,841-850,260,690.441137730353,-125.92490775194246,816.3660454822955,-0.08767925279674742,offset_candidate
ザシティ,kakuban_bin,891-900,841-850,60,828.818567204139,15.877032812604645,812.9415343915343,-0.09663512581482037,no_offset
ザシティ,kakuban_bin,831-840,821-830,209,736.4719719263646,-76.42403703543381,812.8960089617984,-0.11094001125468879,offset_candidate
ザシティ,kakuban_bin,831-840,871-880,209,736.4719719263646,-76.02051117532899,812.4924831016937,-0.017487321358105466,offset_candidate
ザシティ,kakuban_bin,831-840,811-820,209,736.4719719263646,-74.84863451397865,811.3206064403432,-0.1438327568352878,offset_candidate
ザシティ,kakuban_bin,881-890,851-860,280,651.289515350721,-149.85158583975513,801.1411011904761,-0.06542539487271415,offset_candidate
ザシティ,kakuban_bin,861-870,851-860,260,690.441137730353,-109.67998406451878,800.1211217948718,-0.025994442512903396,offset_candidate
ザシティ,kakuban_bin,891-900,851-860,60,828.818567204139,31.958864823186655,796.8597023809523,0.07318122037086433,no_offset
ザシティ,kakuban_bin,821-830,891-900,72,493.5334258412091,-295.7450269027837,789.2784527439928,-0.07925263316939295,offset_candidate
ザシティ,kakuban_bin,871-880,851-860,265,630.3621899516253,-155.4084195122862,785.7706094639115,-0.06214851630605751,offset_candidate
ザシティ,kakuban_bin,851-860,841-850,233,679.3064780873044,-106.11350283782677,785.4199809251312,-0.010647470841384142,offset_candidate
ザシティ,kakuban_bin,851-860,791-800,233,679.3064780873044,-103.97940140039915,783.2858794877036,-0.1188197901047702,offset_candidate
ザシティ,kakuban_bin,861-870,821-830,260,690.441137730353,-92.7375909021256,783.1787286324786,-0.07752136730666355,offset_candidate
ザシティ,kakuban_bin,871-880,831-840,265,630.3621899516253,-151.26575404358294,781.6279439952082,-0.1854365585010348,offset_candidate
ザシティ,kakuban_bin,881-890,841-850,280,651.289515350721,-130.26637467195468,781.5558900226756,-0.0935024448896155,offset_candidate
ザシティ,kakuban_bin,831-840,791-800,209,736.4719719263646,-43.862382900095476,780.3343548264601,-0.05679426152690349,offset_candidate
ザシティ,kakuban_bin,891-900,861-870,60,828.818567204139,49.206060590382414,779.6125066137565,0.06143470486256386,no_offset
ザシティ,kakuban_bin,831-840,801-810,209,736.4719719263646,-40.583188702480214,777.0551606288449,-0.15061073089477392,offset_candidate
ザシティ,kakuban_bin,871-880,841-850,265,630.3621899516253,-142.42219908700915,772.7843890386345,-0.11520042182802641,offset_candidate
ザシティ,kakuban_bin,891-900,771-780,60,828.818567204139,57.29569683376867,771.5228703703702,0.11004415106628719,no_offset
ザシティ,kakuban_bin,831-840,861-870,209,736.4719719263646,-33.224424367400104,769.6963962937648,-0.013216961730882723,offset_candidate
ザシティ,kakuban_bin,851-860,871-880,233,679.3064780873044,-79.41190702067301,758.7183851079774,0.008995476779317464,offset_candidate
ザシティ,kakuban_bin,831-840,761-770,209,736.4719719263646,-19.92554649089062,756.3975184172552,-0.15867921663203233,offset_candidate
ザシティ,kakuban_bin,891-900,761-770,60,828.818567204139,75.66162275969462,753.1569444444443,-0.07807961341054033,no_offset
ザシティ,kakuban_bin,861-870,811-820,260,690.441137730353,-61.41696666525137,751.8581043956044,-0.13029440163947983,offset_candidate
ザシティ,kakuban_bin,841-850,831-840,240,581.4792941592616,-161.86066285132043,743.339957010582,-0.1182622243048316,offset_candidate
ザシティ,kakuban_bin,851-860,821-830,233,679.3064780873044,-63.94757021298857,743.254048300293,-0.10578096338092478,offset_candidate
ザシティ,kakuban_bin,761-770,891-900,87,465.8238440418035,-275.91810247087346,741.741946512677,-0.029570458988205213,offset_candidate
ザシティ,kakuban_bin,861-870,801-810,260,690.441137730353,-38.22126001079472,728.6623977411477,-0.05718743960179204,offset_candidate
ザシティ,kakuban_bin,881-890,821-830,280,651.289515350721,-76.7822377671928,728.0717531179138,-0.1456120589761873,offset_candidate
ザシティ,kakuban_bin,861-870,791-800,260,690.441137730353,-36.9637874833222,727.4049252136753,-0.043680221609937814,offset_candidate
ザシティ,kakuban_bin,851-860,801-810,233,679.3064780873044,-47.95724900582186,727.2637270931262,-0.0070154482501512795,offset_candidate
ザシティ,kakuban_bin,861-870,781-790,260,690.441137730353,-24.870019168303877,715.3111568986569,-0.11220611568224086,offset_candidate
ザシティ,kakuban_bin,871-880,821-830,265,630.3621899516253,-77.20040214181596,707.5625920934413,-0.023569822766844942,offset_candidate
ザシティ,kakuban_bin,831-840,781-790,209,736.4719719263646,30.011054481236645,706.460917445128,-0.10007116597596218,no_offset
ザシティ,kakuban_bin,831-840,771-780,209,736.4719719263646,32.00836973907823,704.4636021872864,-0.1793143978370727,no_offset
ザシティ,kakuban_bin,881-890,791-800,280,651.289515350721,-48.300056644743805,699.5895719954648,-0.13460848912113035,offset_candidate
ザシティ,kakuban_bin,851-860,861-870,233,679.3064780873044,-16.669368360001318,695.9758464473057,0.02302130471633575,offset_candidate
ザシティ,kakuban_bin,831-840,881-890,209,736.4719719263646,41.71046019248448,694.7615117338802,-0.08300458945136069,no_offset
ザシティ,kakuban_bin,821-830,831-840,237,493.5334258412091,-189.86606180194934,683.3994876431584,-0.03861895805647009,offset_candidate
ザシティ,kakuban_bin,841-850,821-830,240,581.4792941592616,-101.55659043068552,683.0358845899472,-0.009164617729102325,offset_candidate
ザシティ,kakuban_bin,871-880,791-800,265,630.3621899516253,-50.729031971106174,681.0912219227315,-0.07370187653009987,offset_candidate
ザシティ,kakuban_bin,861-870,771-780,260,690.441137730353,12.192259525224825,678.2488782051282,-0.15871784772676797,no_offset
ザシティ,kakuban_bin,851-860,811-820,233,679.3064780873044,2.788132150932681,676.5183459363717,-0.15082133527436944,no_offset
ザシティ,kakuban_bin,881-890,801-810,280,651.289515350721,-22.66475619122907,673.9542715419501,-0.13651526671920153,offset_candidate
ザシティ,kakuban_bin,851-860,881-890,233,679.3064780873044,5.866141552118029,673.4403365351864,-0.1377799136591194,no_offset
ザシティ,kakuban_bin,871-880,801-810,265,630.3621899516253,-42.317046346667716,672.679236298293,-0.20434922733221608,offset_candidate
ザシティ,kakuban_bin,841-850,871-880,240,581.4792941592616,-90.18383249417758,671.6631266534391,0.034936707682515736,offset_candidate
ザシティ,kakuban_bin,851-860,771-780,233,679.3064780873044,8.608625713164436,670.69785237414,-0.1313721828325739,no_offset
ザシティ,kakuban_bin,851-860,781-790,233,679.3064780873044,14.054076697563923,665.2524013897405,-0.13649830960416023,no_offset
ザシティ,kakuban_bin,891-900,781-790,60,828.818567204139,168.94667566974752,659.8718915343915,-0.09378298425406296,no_offset
ザシティ,kakuban_bin,861-870,761-770,260,690.441137730353,33.02597289518819,657.4151648351649,-0.07448344179932206,no_offset
ザシティ,kakuban_bin,841-850,791-800,240,581.4792941592616,-75.34681199153208,656.8261061507936,-0.07276463853914708,offset_candidate
ザシティ,kakuban_bin,881-890,811-820,280,651.289515350721,-3.963051259256285,655.2525666099773,-0.02180282482986166,offset_candidate
ザシティ,kakuban_bin,861-870,871-880,260,690.441137730353,39.56541733963263,650.8757203907204,-0.16584512593122383,no_offset
ザシティ,kakuban_bin,861-870,881-890,260,690.441137730353,40.61499609421138,649.8261416361416,0.0595557956317309,no_offset
ザシティ,kakuban_bin,811-820,831-840,278,406.0441211644438,-242.78052483304396,648.8246459974878,-0.10821425507664098,offset_candidate
ザシティ,kakuban_bin,851-860,761-770,233,679.3064780873044,32.179839692318346,647.1266383949861,-0.10392620687030753,no_offset
ザシティ,kakuban_bin,871-880,811-820,265,630.3621899516253,-12.437579440408362,642.7997693920337,-0.2152247986275214,offset_candidate
ザシティ,kakuban_bin,761-770,831-840,264,465.8238440418035,-175.97208098224655,641.7959250240501,-0.08674469458334885,offset_candidate
ザシティ,kakuban_bin,881-890,761-770,280,651.289515350721,10.051731904009031,641.237783446712,-0.015992468886661417,no_offset
ザシティ,kakuban_bin,871-880,861-870,265,630.3621899516253,-10.80888522058206,641.1710751722073,0.03671114959105696,offset_candidate
ザシティ,kakuban_bin,881-890,771-780,280,651.289515350721,13.498903105823082,637.7906122448979,-0.08969436113937633,no_offset
ザシティ,kakuban_bin,821-830,841-850,237,493.5334258412091,-139.09739928771722,632.6308251289263,-0.14066740955680496,offset_candidate
ザシティ,kakuban_bin,881-890,871-880,280,651.289515350721,19.75656467044893,631.532950680272,-0.10969369112586437,no_offset
ザシティ,kakuban_bin,881-890,781-790,280,651.289515350721,20.412434851854837,630.8770804988661,-0.0695641424075342,no_offset
ザシティ,kakuban_bin,871-880,781-790,265,630.3621899516253,5.283128855488614,625.0790610961367,-0.12044277414434974,no_offset
ザシティ,kakuban_bin,821-830,851-860,237,493.5334258412091,-128.4053776548728,621.938803496082,-0.008441303807706756,offset_candidate
ザシティ,kakuban_bin,871-880,881-890,265,630.3621899516253,11.382676624281679,618.9795133273436,-0.018452853894728134,no_offset
ザシティ,kakuban_bin,871-880,761-770,265,630.3621899516253,11.822848831529345,618.539341120096,-0.04749389894072812,no_offset
ザシティ,kakuban_bin,841-850,851-860,240,581.4792941592616,-26.760289174071772,608.2395833333334,-0.0824817271299874,offset_candidate
ザシティ,kakuban_bin,841-850,861-870,240,581.4792941592616,-24.0360729042305,605.5153670634921,-0.07383755239596829,offset_candidate
ザシティ,kakuban_bin,881-890,861-870,280,651.289515350721,57.238040010584974,594.051475340136,-0.05206950932609268,no_offset
ザシティ,kakuban_bin,811-820,891-900,86,406.0441211644438,-186.7638102930535,592.8079314574973,-0.1400967847086668,offset_candidate
ザシティ,kakuban_bin,841-850,811-820,240,581.4792941592616,-10.932486594706688,592.4117807539683,0.018968461297538246,offset_candidate
ザシティ,kakuban_bin,841-850,801-810,240,581.4792941592616,-5.891879782537372,587.3711739417989,-0.16569059325245866,offset_candidate
ザシティ,kakuban_bin,871-880,771-780,265,630.3621899516253,47.51901984081357,582.8431701108117,-0.09307502794192835,no_offset
ザシティ,kakuban_bin,761-770,851-860,264,465.8238440418035,-115.665566431982,581.4894104737855,-0.01376782899861291,offset_candidate
ザシティ,kakuban_bin,761-770,841-850,264,465.8238440418035,-113.97801983506041,579.8018638768639,-0.1349513710526505,offset_candidate
ザシティ,kakuban_bin,841-850,761-770,240,581.4792941592616,6.216789198944104,575.2625049603175,0.09226405553738992,no_offset
ザシティ,kakuban_bin,841-850,771-780,240,581.4792941592616,21.366258444975855,560.1130357142857,0.06738770797247655,no_offset
ザシティ,kakuban_bin,821-830,791-800,237,493.5334258412091,-59.14798029367795,552.6814061348871,-0.10994932228946444,offset_candidate
ザシティ,kakuban_bin,771-780,851-860,278,353.46406274312244,-196.1212861206437,549.5853488637662,-0.12007194401256285,offset_candidate
ザシティ,kakuban_bin,771-780,831-840,278,353.46406274312244,-194.34250914222642,547.8065718853488,-0.05069528382262001,offset_candidate
ザシティ,kakuban_bin,771-780,891-900,81,353.46406274312244,-193.91669898800234,547.3807617311247,-0.16858420308217237,offset_candidate
ザシティ,kakuban_bin,841-850,881-890,240,581.4792941592616,37.017419159261564,544.4618750000001,-0.1047380837827768,no_offset
ザシティ,kakuban_bin,841-850,781-790,240,581.4792941592616,48.808030931748334,532.6712632275132,-0.18068521724504097,no_offset
