hall,axis,focus_value,offset_value,n_days,focus_mean_excess,offset_mean_excess,offset_gap,corr_excess,verdict
蒲田7,atype,A,N,175,139.5998342690107,-62.25850754511681,201.8583418141275,-0.997560567980388,offset_candidate
蒲田7,atype,N,A,184,54.299884361332985,-121.30648830382115,175.60637266515414,-0.9968287547918501,offset_candidate
蒲田7,kakuban_bin,2351-2360,3071-3080,133,2363.476359797071,-524.2387613391031,2887.7151211361743,0.03719974463697308,offset_candidate
蒲田7,kakuban_bin,2351-2360,2201-2210,133,2363.476359797071,-465.98061597569466,2829.4569757727654,0.011534823915348935,offset_candidate
蒲田7,kakuban_bin,3391-3400,3241-3250,140,2301.697477624362,-429.7985541216697,2731.496031746032,-0.14792781423171394,offset_candidate
蒲田7,kakuban_bin,3391-3400,2201-2210,140,2301.697477624362,-427.6755382486538,2729.373015873016,-0.21966285759242327,offset_candidate
蒲田7,kakuban_bin,2351-2360,3241-3250,133,2363.476359797071,-326.78053243350575,2690.256892230577,0.03423644080360553,offset_candidate
蒲田7,kakuban_bin,3391-3400,3231-3240,140,2301.697477624362,-335.65172872484436,2637.3492063492063,-0.2067982389812205,offset_candidate
蒲田7,kakuban_bin,2351-2360,3061-3070,133,2363.476359797071,-261.4776919990864,2624.9540517961573,0.06395145684589147,offset_candidate
蒲田7,kakuban_bin,2351-2360,3231-3240,133,2363.476359797071,-256.3189618403562,2619.795321637427,-0.1281718140096224,offset_candidate
蒲田7,kakuban_bin,2351-2360,3021-3030,133,2363.476359797071,-252.9736939086221,2616.450053705693,0.11595113478488471,offset_candidate
蒲田7,kakuban_bin,2351-2360,3081-3090,133,2363.476359797071,-245.081045621237,2608.557405418308,-0.09832079650641899,offset_candidate
蒲田7,kakuban_bin,2351-2360,3211-3220,133,2363.476359797071,-212.17347908585094,2575.649838882922,-0.1484177708903973,offset_candidate
蒲田7,kakuban_bin,3391-3400,3221-3230,140,2301.697477624362,-270.8362525343682,2572.53373015873,-0.03297401193776508,offset_candidate
蒲田7,kakuban_bin,3391-3400,3071-3080,140,2301.697477624362,-257.48109380420937,2559.178571428571,0.1605958882590947,offset_candidate
蒲田7,kakuban_bin,2351-2360,3221-3230,133,2363.476359797071,-194.96140127226934,2558.4377610693405,0.005813342604981168,offset_candidate
蒲田7,kakuban_bin,3391-3400,3081-3090,140,2301.697477624362,-245.24554958652234,2546.9430272108843,-0.05051385127721933,offset_candidate
蒲田7,kakuban_bin,3391-3400,3021-3030,140,2301.697477624362,-244.30677407631825,2546.00425170068,-0.08500818186370214,offset_candidate
