metric,test_type,n_current,n_baseline,n_paired,mean_current,mean_baseline,delta_mean,ci_low,ci_high,p_value,cohens_d,cohens_d_label,condition,difficulty,p_value_adj_bonferroni,p_value_adj_bh,sig_raw_0_05,sig_bh_0_05,sig_bonf_0_05
hit_at_2,wilcoxon,63,63,63,1.0,0.8888888888888888,0.11111111111111116,0.031746031746031744,0.19047619047619047,0.0081509715935027,0.4960158727618968,small,weekday,Saturday,0.3341898353336107,0.037132203925956744,True,True,False
loss_value,wilcoxon,63,63,63,117.46031746031746,1046.031746031746,-928.5714285714286,-1746.111111111111,-242.81746031746053,0.013103614110038467,-0.432045482574258,small,weekday,Saturday,0.5372481785115771,0.04189578684661539,True,True,False
rank2_rescue_on_miss1,mannwhitneyu,6,10,0,1.0,0.3,0.7,0.4,1.0,0.00980142651624279,1.807392228230128,large,weekday,Saturday,0.4018584871659544,0.04018584871659544,True,True,False
hit_at_2,wilcoxon,63,63,63,0.9682539682539683,0.8888888888888888,0.07936507936507942,0.0,0.15873015873015872,0.05878172135535886,0.3094062004865322,small,weekday,Sunday,1.0,0.1147643131223673,False,False,False
loss_value,wilcoxon,63,63,63,1887.3015873015872,3098.4126984126983,-1211.111111111111,-2660.3571428571427,430.59523809523574,0.019130578501628717,-0.1946459069468903,negligible,weekday,Sunday,0.7843537185667774,0.052290247904451824,True,False,False
rank2_rescue_on_miss1,mannwhitneyu,6,10,0,0.16666666666666666,0.2,-0.033333333333333354,-0.4,0.3333333333333333,0.9361862934730594,-0.07995432486067872,negligible,weekday,Sunday,1.0,1.0,False,False,False
hit_at_2,wilcoxon,63,63,63,0.9841269841269841,0.8888888888888888,0.09523809523809523,0.015873015873015872,0.19047619047619047,0.033894853524689246,0.3950607572108116,small,weekday,Thursday,1.0,0.073141526026961,True,False,False
loss_value,wilcoxon,63,63,63,549.2063492063492,1419.047619047619,-869.8412698412699,-2465.2380952380954,290.63492063491975,0.5277266198659963,-0.22918771147295575,small,weekday,Thursday,1.0,0.6556603458941167,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,5,12,0,0.8,0.4166666666666667,0.38333333333333336,-0.09999999999999998,0.75,0.18061060022349074,0.7700969597097889,medium,weekday,Thursday,1.0,0.30854310871513,False,False,False
hit_at_2,wilcoxon,60,60,60,1.0,0.9166666666666666,0.08333333333333337,0.016666666666666666,0.15,0.025347318677468252,0.42283315715288805,small,weekday,Tuesday,1.0,0.061131768575070494,True,False,False
loss_value,wilcoxon,60,60,60,1111.6666666666667,961.6666666666666,150.0000000000001,-996.875,1651.8749999999989,0.48514125601357583,0.04024192205370977,negligible,weekday,Tuesday,1.0,0.6416384353727939,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,3,9,0,1.0,0.4444444444444444,0.5555555555555556,0.2222222222222222,0.8888888888888888,,1.1785113019775793,large,weekday,Tuesday,,,False,False,False
hit_at_2,wilcoxon,60,60,60,0.9833333333333333,0.7833333333333333,0.19999999999999996,0.1,0.31666666666666665,0.0005320055051392492,0.6501434973636043,medium,weekday,Wednesday,0.021812225710709218,0.004362445142141844,True,True,True
loss_value,wilcoxon,60,60,60,1338.3333333333333,3381.6666666666665,-2043.3333333333333,-4005.0833333333335,-156.54166666666734,0.04285796577660062,-0.33921065518442306,small,weekday,Wednesday,1.0,0.08785882984203128,True,False,False
rank2_rescue_on_miss1,mannwhitneyu,6,17,0,0.8333333333333334,0.23529411764705882,0.5980392156862746,0.20588235294117646,0.8823529411764706,0.013048923986951438,1.3891340064567217,large,weekday,Wednesday,0.535005883465009,0.04189578684661539,True,True,False
