hall,axis,axis_level,n_days,budget_index_sum,budget_index_mean,budget_abs_sum,budget_abs_share,under_budget_days,balanced_days,over_budget_days,dominant_regime
ヒロキ,day_of_week,水,79,-171.48424108290348,-2.17068659598612,410.27051232681595,0.16263502566716115,44,9,26,under_budget
ヒロキ,day_of_week,金,78,-273.9007379474542,-3.5115479224032593,403.74991706255577,0.16005020139560014,54,8,16,under_budget
ヒロキ,day_of_week,火,77,-242.34098895610543,-3.147285570858512,397.8479462507568,0.1577106055786355,49,11,17,under_budget
ヒロキ,day_of_week,月,78,-196.39937096844304,-2.5179406534415776,386.29218099067384,0.15312979335057997,46,14,18,under_budget
ヒロキ,day_of_week,木,79,-155.22928818978806,-1.9649276986049122,364.27433810468426,0.14440171678814362,45,13,21,under_budget
ヒロキ,day_of_week,日,77,-93.84940351692629,-1.218823422297744,288.4119835647937,0.11432917779967691,41,17,19,under_budget
ヒロキ,day_of_week,土,79,-86.01948795992563,-1.088854277973742,271.7986013176859,0.10774347942020278,37,18,24,under_budget
ヒロキ,dd,3,19,-60.283323512075,-3.1728065006355264,112.96649916696461,0.04478096509386347,13,2,4,under_budget
ヒロキ,dd,28,17,-75.69740102167736,-4.452788295392786,112.71966417113067,0.044683117418544735,10,2,5,under_budget
ヒロキ,dd,4,19,-97.59695631231651,-5.136681911174553,112.2032114874334,0.04447839079807031,13,3,3,under_budget
ヒロキ,dd,5,18,-101.07061134430083,-5.615033963572269,110.01509899483125,0.04361100276820988,14,3,1,under_budget
ヒロキ,dd,24,18,-58.860117937914694,-3.2700065521063717,101.13479059021226,0.04009076638288798,12,2,4,under_budget
ヒロキ,dd,14,18,-27.555263117415453,-1.5308479509675252,97.87940734989914,0.03880030235747679,9,1,8,under_budget
ヒロキ,dd,25,18,-71.28172619664122,-3.960095899813401,96.82106782235942,0.03838076678020654,14,2,2,under_budget
ヒロキ,dd,17,18,-73.43847020984937,-4.079915011658298,95.33309199423314,0.037790919399689316,11,3,4,under_budget
ヒロキ,dd,23,18,-77.47682785386361,-4.3042682141035336,92.50381486192758,0.036669367776536135,13,3,2,under_budget
ヒロキ,dd,19,18,-82.81477181528791,-4.600820656404884,92.46354766851485,0.03665340548863715,15,1,2,under_budget
ヒロキ,dd,18,18,-69.4036922953889,-3.8557606830771607,85.63244651070335,0.03394549380901183,12,4,2,under_budget
ヒロキ,dd,7,18,-80.03038075426478,-4.446132264125821,85.62407728355353,0.03394217616996289,16,1,1,under_budget
