hall,axis,axis_level,n_days,budget_index_sum,budget_index_mean,budget_abs_sum,budget_abs_share,under_budget_days,balanced_days,over_budget_days,dominant_regime
ARROW,day_of_week,日,76,-95.2210028510186,-1.2529079322502448,313.6936878542773,0.16468910682397694,43,10,23,under_budget
ARROW,day_of_week,土,77,-138.3660245750679,-1.796961358117765,313.31734562070847,0.1644915272464899,47,12,18,under_budget
ARROW,day_of_week,月,77,5.837330203591112,0.07580948316352093,281.3458142649122,0.14770648136687112,31,14,32,over_budget
ARROW,day_of_week,金,77,-95.69614247259373,-1.24280704509862,276.89363059628784,0.1453690860663235,39,16,22,under_budget
ARROW,day_of_week,火,76,-1.666070424518301,-0.021921979269977642,256.20885849974945,0.13450958594460316,29,16,31,over_budget
ARROW,day_of_week,水,77,-51.39109585834219,-0.6674168293291194,239.31094127043573,0.12563818367088597,34,16,27,under_budget
ARROW,day_of_week,木,78,-60.793090721219656,-0.7793985989899956,223.9925438182114,0.11759602888084941,40,17,21,under_budget
ARROW,dd,27,18,-65.5170688093906,-3.639837156077255,97.1532234726173,0.05100541776348468,11,3,4,under_budget
ARROW,dd,10,18,-28.468494294298065,-1.5815830163498925,77.3738345382767,0.040621243573043794,9,4,5,under_budget
ARROW,dd,26,18,-34.66752879075542,-1.9259738217086344,75.82076390477326,0.03980588188305963,10,3,5,under_budget
ARROW,dd,3,17,-27.440390991250023,-1.614140646544119,73.95216092529903,0.03882486579120511,12,1,4,under_budget
ARROW,dd,13,18,-34.86917375309527,-1.9371763196164038,71.65792887469891,0.03762039454460549,13,1,4,under_budget
ARROW,dd,8,18,11.860650263806889,0.6589250146559382,71.62746504297017,0.03760440104064894,8,3,7,under_budget
ARROW,dd,6,18,-13.5612382695596,-0.7534021260866445,70.25050467213465,0.036881497194046015,9,1,8,under_budget
ARROW,dd,4,18,-17.213213750177683,-0.9562896527876491,69.35593856306066,0.03641185021292208,7,5,6,under_budget
ARROW,dd,1,18,36.186033379706295,2.010335187761461,68.38946383990911,0.035904451227585406,4,2,12,over_budget
ARROW,dd,29,16,-50.69917982887672,-3.168698739304795,66.7175116047531,0.035026676726786055,12,3,1,under_budget
ARROW,dd,28,17,-50.91643442847031,-2.9950843781453123,66.56252212297295,0.03494530728803171,10,5,2,under_budget
ARROW,dd,5,18,34.740076125721544,1.9300042292067525,66.27219356134161,0.03479288486656824,3,5,10,over_budget
ARROW,dd,2,19,-50.905330960918334,-2.6792279453114913,65.76067889447327,0.034524339795769604,12,5,2,under_budget
ARROW,dd,12,17,-39.45423627318636,-2.320837427834492,64.58847322897073,0.03390893211770597,12,2,3,under_budget
ARROW,dd,22,18,35.53280649421785,1.9740448052343251,64.40768464541975,0.03381401815704377,4,2,12,over_budget
ARROW,dd,11,18,62.43925766282173,3.4688476479345405,62.43925766282173,0.03278059448878406,0,3,15,over_budget
ARROW,dd,24,18,-20.74812249075318,-1.1526734717085099,61.486175391917136,0.03228022653749152,12,2,4,under_budget
ARROW,dd,30,15,0.01875536289885993,0.0012503575265906618,60.003532627631465,0.03150183946104302,6,2,7,over_budget
ARROW,dd,7,18,-0.9411664387638785,-0.05228702437577103,59.33576843548751,0.03115126342897345,8,3,7,under_budget
ARROW,dd,19,17,-51.95135911577448,-3.0559623009279107,58.23064248644811,0.030571072585095695,12,4,1,under_budget
ARROW,dd,21,17,-11.996251203822014,-0.705661835518942,57.703136249534715,0.030294131944065963,7,3,7,over_budget
ARROW,dd,18,18,11.540629814157715,0.6411461007865397,56.24235526867567,0.029527222298389937,6,4,8,over_budget
ARROW,dd,14,18,-19.301777853159827,-1.0723209918422125,53.607995218517296,0.028144183938004153,10,3,5,under_budget
ARROW,dd,17,17,-4.358246595616347,-0.2563674468009616,50.72843261341276,0.026632414298257082,7,5,5,under_budget
ARROW,dd,9,18,8.686257927452413,0.4825698848584674,50.6635432254603,0.026598347385985616,7,2,9,over_budget
ARROW,dd,20,17,-31.966262234114236,-1.880368366712602,48.878735769918194,0.02566132392301256,10,5,2,under_budget
ARROW,dd,23,18,-18.96087083198003,-1.0533817128877796,46.55939785054425,0.024443672101653262,7,7,4,balanced
ARROW,dd,25,17,0.20216877363648478,0.011892280802146164,45.74172395468469,0.024014393513029097,8,2,7,under_budget
ARROW,dd,15,18,-11.22159294719454,-0.6234218303996967,44.75162594200363,0.02349459230666123,9,4,5,under_budget
ARROW,dd,31,10,-28.830416263390095,-2.8830416263390095,41.26135273287913,0.021662199754186953,8,1,1,under_budget
ARROW,dd,16,18,-24.514376379042012,-1.3619097988356674,37.238798602974555,0.019550359852859935,10,6,2,under_budget
ARROW,dd_bucket,1-7,126,-39.13523090524167,-0.3105970706765212,473.31670889170584,0.2484911525170699,55,22,49,under_budget
ARROW,dd_bucket,22-28,124,-155.07505008349517,-1.250605242608832,457.7314913429293,0.24030891724379363,62,24,38,under_budget
ARROW,dd_bucket,8-14,125,-39.10751631965848,-0.31286013055726786,451.9584977917158,0.23727809708877798,59,18,48,under_budget
ARROW,dd_bucket,15-21,122,-124.46745866140594,-1.0202250709951306,353.77372693296763,0.1857311172083424,61,31,30,under_budget
ARROW,dd_bucket,29-31,41,-79.51084072936796,-1.9392887982772673,167.98239696526372,0.08819071594201604,26,6,9,under_budget
ARROW,is_x_day,0,449,-507.75300650570307,-1.130853021170831,1583.4835371817219,0.8313284567271015,235,84,130,under_budget
ARROW,is_x_day,1,89,70.45690980653389,0.7916506719835268,321.2792847428602,0.16867154327289838,28,17,44,over_budget
