index,segment,avg_diff,avg_diff_other,win_rate,payout_rate,avg_diff_vs_other,hit@10,lift@10,hit@20,lift@20,hit@50,lift@50,hit_t2500,lift_t2500,hit_t3500,lift_t3500,hit_t4500,lift_t4500,test_date,variant,window,event_type,selection
0,2F_L_N,218.0,81.92771084337349,38.0,100.11476222474197,136.0722891566265,0.0,0.0,1.0,0.7140000000000001,4.0,1.1424,6.0,1.008,5.0,1.2101694915254235,4.0,1.3283720930232559,2026-03-02,v11_seg_weights,90,non_event,top50
1,2F_R_N,-438.0,131.32530120481928,22.0,94.43072779951841,-569.3253012048193,0.0,0.0,1.0,0.7140000000000001,4.0,1.1424,5.0,0.84,5.0,1.2101694915254235,4.0,1.3283720930232559,2026-03-02,v11_seg_weights,90,non_event,top50
2,3F_L_A,132.0,88.40361445783132,38.0,95.09372264468325,43.596385542168676,0.0,0.0,0.0,0.0,2.0,0.5712,3.0,0.504,2.0,0.48406779661016947,1.0,0.33209302325581397,2026-03-02,v11_seg_weights,90,non_event,top50
3,3F_L_N,-152.0,109.78915662650603,32.0,98.77700124026332,-261.78915662650604,1.0,1.4280000000000002,1.0,0.7140000000000001,4.0,1.1424,6.0,1.008,4.0,0.9681355932203389,2.0,0.6641860465116279,2026-03-02,v11_seg_weights,90,non_event,top50
4,3F_R_A,134.0,88.25301204819277,42.0,95.4903709857397,45.74698795180723,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33599999999999997,0.0,0.0,0.0,0.0,2026-03-02,v11_seg_weights,90,non_event,top50
5,3F_R_N,914.0,29.518072289156628,40.0,108.54629107699131,884.4819277108434,1.0,1.4280000000000002,5.0,3.5700000000000003,10.0,2.856,15.0,2.52,13.0,3.146440677966101,10.0,3.3209302325581396,2026-03-02,v11_seg_weights,90,non_event,top50
0,2F_L_N,402.0,68.07228915662651,38.0,98.65468006028725,333.92771084337346,3.0,4.284000000000001,4.0,2.8560000000000003,6.0,1.7136,10.0,1.68,7.0,1.6942372881355932,5.0,1.6604651162790698,2026-03-02,v11_seg_weights,90,non_event,bottom50
1,2F_R_N,-190.0,112.65060240963855,40.0,98.47325244459782,-302.65060240963857,0.0,0.0,1.0,0.7140000000000001,3.0,0.8568,4.0,0.6719999999999999,3.0,0.7261016949152541,2.0,0.6641860465116279,2026-03-02,v11_seg_weights,90,non_event,bottom50
2,3F_L_A,2.0,98.19277108433735,26.0,92.96990829770745,-96.19277108433735,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6719999999999999,0.0,0.0,0.0,0.0,2026-03-02,v11_seg_weights,90,non_event,bottom50
3,3F_L_N,312.0,74.84939759036145,46.0,107.51491677266317,237.15060240963857,4.0,5.712000000000001,4.0,2.8560000000000003,5.0,1.428,9.0,1.512,7.0,1.6942372881355932,4.0,1.3283720930232559,2026-03-02,v11_seg_weights,90,non_event,bottom50
4,3F_R_A,8.0,97.74096385542168,28.000000000000004,94.51372401477238,-89.74096385542168,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33599999999999997,1.0,0.24203389830508473,0.0,0.0,2026-03-02,v11_seg_weights,90,non_event,bottom50
5,3F_R_N,272.0,77.86144578313252,42.0,103.3466557448803,194.13855421686748,1.0,1.4280000000000002,1.0,0.7140000000000001,5.0,1.428,10.0,1.68,6.0,1.4522033898305082,5.0,1.6604651162790698,2026-03-02,v11_seg_weights,90,non_event,bottom50
0,2F_L_N,18.0,287.5,36.0,97.95796196630005,-269.5,1.0,1.4280000000000002,1.0,0.7140000000000001,2.0,0.5712,4.0,0.5145945945945946,4.0,0.7230379746835444,3.0,0.7261016949152541,2026-03-03,v6a_hit_an,90,non_event,top50
1,2F_R_N,-220.0,305.421686746988,40.0,96.79312097887052,-525.4216867469879,0.0,0.0,1.0,0.7140000000000001,2.0,0.5712,6.0,0.7718918918918919,5.0,0.9037974683544304,2.0,0.48406779661016947,2026-03-03,v6a_hit_an,90,non_event,top50
2,3F_L_A,142.0,278.16265060240966,44.0,97.10593936568687,-136.16265060240966,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.38594594594594595,1.0,0.1807594936708861,0.0,0.0,2026-03-03,v6a_hit_an,90,non_event,top50
3,3F_L_N,72.0,283.43373493975906,36.0,100.30248578480787,-211.43373493975906,1.0,1.4280000000000002,2.0,1.4280000000000002,6.0,1.7136,10.0,1.2864864864864864,7.0,1.2653164556962027,6.0,1.4522033898305082,2026-03-03,v6a_hit_an,90,non_event,top50
4,3F_R_A,424.0,256.9277108433735,54.0,99.42835261576136,167.07228915662648,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.5145945945945946,2.0,0.3615189873417722,0.0,0.0,2026-03-03,v6a_hit_an,90,non_event,top50
5,3F_R_N,1620.0,166.86746987951807,48.0,111.39487046931293,1453.132530120482,5.0,7.140000000000001,6.0,4.284000000000001,10.0,2.856,13.0,1.6724324324324324,12.0,2.1691139240506327,10.0,2.420338983050847,2026-03-03,v6a_hit_an,90,non_event,top50
0,2F_L_N,996.0,213.85542168674698,46.0,106.63621867817483,782.1445783132531,2.0,2.8560000000000003,4.0,2.8560000000000003,6.0,1.7136,14.0,1.8010810810810811,11.0,1.988354430379747,9.0,2.1783050847457623,2026-03-03,v6a_hit_an,90,non_event,bottom50
1,2F_R_N,-180.0,302.4096385542169,34.0,98.14980224529401,-482.4096385542169,0.0,0.0,2.0,1.4280000000000002,6.0,1.7136,8.0,1.0291891891891891,7.0,1.2653164556962027,7.0,1.6942372881355932,2026-03-03,v6a_hit_an,90,non_event,bottom50
2,3F_L_A,-62.0,293.5240963855422,42.0,95.24954675323376,-355.5240963855422,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12864864864864864,0.0,0.0,0.0,0.0,2026-03-03,v6a_hit_an,90,non_event,bottom50
3,3F_L_N,-944.0,359.93975903614455,30.0,92.43159828782262,-1303.9397590361446,0.0,0.0,1.0,0.7140000000000001,2.0,0.5712,5.0,0.6432432432432432,2.0,0.3615189873417722,2.0,0.48406779661016947,2026-03-03,v6a_hit_an,90,non_event,bottom50
4,3F_R_A,446.0,255.2710843373494,54.0,99.99499358515679,190.7289156626506,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0291891891891891,4.0,0.7230379746835444,1.0,0.24203389830508473,2026-03-03,v6a_hit_an,90,non_event,bottom50
5,3F_R_N,-20.0,290.3614457831325,34.0,97.9578312016599,-310.3614457831325,1.0,1.4280000000000002,2.0,1.4280000000000002,5.0,1.428,7.0,0.9005405405405406,6.0,1.0845569620253164,6.0,1.4522033898305082,2026-03-03,v6a_hit_an,90,non_event,bottom50
0,2F_L_N,1032.0,211.14457831325302,44.0,105.10579495088488,820.8554216867469,1.0,1.4280000000000002,2.0,1.4280000000000002,7.0,1.9992,10.0,1.2864864864864864,10.0,1.8075949367088608,9.0,2.1783050847457623,2026-03-03,v11_seg_weights,90,non_event,top50
1,2F_R_N,-220.0,305.421686746988,40.0,96.79312097887052,-525.4216867469879,0.0,0.0,1.0,0.7140000000000001,2.0,0.5712,6.0,0.7718918918918919,5.0,0.9037974683544304,2.0,0.48406779661016947,2026-03-03,v11_seg_weights,90,non_event,top50
2,3F_L_A,142.0,278.16265060240966,44.0,97.10593936568687,-136.16265060240966,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.38594594594594595,1.0,0.1807594936708861,0.0,0.0,2026-03-03,v11_seg_weights,90,non_event,top50
3,3F_L_N,72.0,283.43373493975906,36.0,100.30248578480787,-211.43373493975906,1.0,1.4280000000000002,2.0,1.4280000000000002,6.0,1.7136,10.0,1.2864864864864864,7.0,1.2653164556962027,6.0,1.4522033898305082,2026-03-03,v11_seg_weights,90,non_event,top50
4,3F_R_A,574.0,245.63253012048193,56.00000000000001,99.96950816644383,328.36746987951807,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.9005405405405406,4.0,0.7230379746835444,1.0,0.24203389830508473,2026-03-03,v11_seg_weights,90,non_event,top50
5,3F_R_N,1504.0,175.6024096385542,42.0,108.22597458397787,1328.3975903614457,5.0,7.140000000000001,6.0,4.284000000000001,10.0,2.856,13.0,1.6724324324324324,12.0,2.1691139240506327,10.0,2.420338983050847,2026-03-03,v11_seg_weights,90,non_event,top50
0,2F_L_N,684.0,237.34939759036143,44.0,105.19617795902734,446.65060240963857,1.0,1.4280000000000002,3.0,2.1420000000000003,5.0,1.428,12.0,1.5437837837837838,9.0,1.6268354430379748,7.0,1.6942372881355932,2026-03-03,v11_seg_weights,90,non_event,bottom50
1,2F_R_N,-180.0,302.4096385542169,34.0,98.14980224529401,-482.4096385542169,0.0,0.0,2.0,1.4280000000000002,6.0,1.7136,8.0,1.0291891891891891,7.0,1.2653164556962027,7.0,1.6942372881355932,2026-03-03,v11_seg_weights,90,non_event,bottom50
2,3F_L_A,-62.0,293.5240963855422,42.0,95.24954675323376,-355.5240963855422,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12864864864864864,0.0,0.0,0.0,0.0,2026-03-03,v11_seg_weights,90,non_event,bottom50
3,3F_L_N,-944.0,359.93975903614455,30.0,92.43159828782262,-1303.9397590361446,0.0,0.0,1.0,0.7140000000000001,2.0,0.5712,5.0,0.6432432432432432,2.0,0.3615189873417722,2.0,0.48406779661016947,2026-03-03,v11_seg_weights,90,non_event,bottom50
4,3F_R_A,298.0,266.4156626506024,52.0,99.4685321088616,31.584337349397572,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6432432432432432,2.0,0.3615189873417722,0.0,0.0,2026-03-03,v11_seg_weights,90,non_event,bottom50
5,3F_R_N,212.0,272.89156626506025,40.0,101.2678230651699,-60.89156626506025,2.0,2.8560000000000003,2.0,1.4280000000000002,5.0,1.428,8.0,1.0291891891891891,6.0,1.0845569620253164,6.0,1.4522033898305082,2026-03-03,v11_seg_weights,90,non_event,bottom50
0,2F_L_N,418.0,82.98192771084338,46.0,99.28934765277494,335.01807228915663,0.0,0.0,1.0,0.7140000000000001,2.0,0.5712,10.0,1.6413793103448278,5.0,1.2310344827586208,1.0,0.37578947368421056,2026-03-04,v6a_hit_an,90,non_event,top50
1,2F_R_N,-370.0,142.31927710843374,32.0,94.544523788649,-512.3192771084338,1.0,1.4280000000000002,1.0,0.7140000000000001,2.0,0.5712,5.0,0.8206896551724139,3.0,0.7386206896551725,2.0,0.7515789473684211,2026-03-04,v6a_hit_an,90,non_event,top50
2,3F_L_A,158.0,102.56024096385542,38.0,94.2387109920826,55.43975903614458,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4924137931034483,1.0,0.24620689655172415,0.0,0.0,2026-03-04,v6a_hit_an,90,non_event,top50
3,3F_L_N,222.0,97.74096385542168,32.0,97.81887159097418,124.25903614457832,2.0,2.8560000000000003,3.0,2.1420000000000003,5.0,1.428,7.0,1.1489655172413793,5.0,1.2310344827586208,4.0,1.5031578947368422,2026-03-04,v6a_hit_an,90,non_event,top50
4,3F_R_A,248.0,95.78313253012048,38.0,97.91867860215511,152.2168674698795,0.0,0.0,0.0,0.0,1.0,0.2856,4.0,0.6565517241379311,2.0,0.4924137931034483,0.0,0.0,2026-03-04,v6a_hit_an,90,non_event,top50
