variant,window,event_type,avg_diff,avg_diff_other,avg_diff_vs_other,win_rate,payout_rate,hit@10,hit@20,hit@50,lift@10,lift@20,lift@50,hit_t2500,hit_t3500,hit_t4500,lift_t2500,lift_t3500,lift_t4500,n_test_days
v11_seg_weights,90,all,172.74708171206225,119.36207866485397,53.38500304720829,39.03501945525292,100.24423475312344,0.8443579766536965,1.649805447470817,4.389105058365759,1.2057431906614788,1.1779610894941637,1.2535284046692607,7.6770428015564205,5.6498054474708175,4.007782101167315,1.125185868808337,1.2412450603795193,1.2515873251946081,257
v11_seg_weights,90,event,229.52941176470588,149.55262225372076,79.97678951098513,41.3235294117647,101.01239075982079,0.8382352941176471,1.6764705882352942,4.617647058823529,1.1970000000000003,1.1970000000000003,1.3188,9.014705882352942,6.544117647058823,4.794117647058823,1.1661340341278772,1.2667795723558175,1.3131659861840967,68
v11_seg_weights,90,non_event,152.31746031746033,108.4998725058966,43.81758781156372,38.21164021164021,99.96786116341222,0.8465608465608465,1.6402116402116402,4.306878306878307,1.208888888888889,1.1711111111111112,1.2300444444444445,7.195767195767195,5.328042328042328,3.7248677248677247,1.110453195571677,1.232058040197571,1.2294320397592367,189
v6a_hit_an,90,all,170.4124513618677,119.53787914303128,50.87457221883644,38.75486381322957,99.9787353783306,0.8715953307392996,1.6692607003891051,4.373540856031128,1.2446381322957198,1.1918521400778213,1.2490832684824904,7.821011673151751,5.680933852140078,4.046692607003891,1.1466225641684515,1.248590823007109,1.2654145421265621,257
v6a_hit_an,90,event,229.52941176470588,149.55262225372076,79.97678951098513,41.3235294117647,101.01239075982079,0.8382352941176471,1.6764705882352942,4.617647058823529,1.1970000000000003,1.1970000000000003,1.3188,9.014705882352942,6.544117647058823,4.794117647058823,1.1661340341278772,1.2667795723558175,1.3131659861840967,68
v6a_hit_an,90,non_event,149.14285714285714,108.73892394976733,40.40393319308982,37.83068783068783,99.60683820403784,0.8835978835978836,1.6666666666666667,4.285714285714286,1.2617777777777779,1.1900000000000002,1.224,7.391534391534392,5.37037037037037,3.7777777777777777,1.13960256439469,1.242046722712336,1.248234128391576,189
