hall,axis,focus_value,offset_value,n_days,focus_mean_excess,offset_mean_excess,offset_gap,corr_excess,verdict
ヒロキ,machine_name,ヨルムンガンド,デビル メイ クライ5 スタイリッシュトライブ,12,3571.713791385519,-759.3695419478141,4331.083333333333,-0.332101542560427,offset_candidate
ヒロキ,machine_name,アズールレーン THE ANIMATION,絶対衝激～PLATONIC HEART～,14,4099.165788249763,-223.97706889309399,4323.142857142857,-0.18462516512448449,offset_candidate
ヒロキ,machine_name,スーパービンゴネオ,からくりサーカス,52,4100.9851208007385,-209.7934048402869,4310.778525641025,0.4186647496080729,offset_candidate
ヒロキ,machine_name,チバリヨ2,戦国†恋姫,16,4007.143923216207,-302.106076783793,4309.25,-0.18732884046388476,offset_candidate
ヒロキ,machine_name,スーパービンゴネオ,新鬼武者2,49,4410.474118561918,105.68160155511487,4304.792517006803,0.0252524985765439,no_offset
ヒロキ,machine_name,スーパービンゴネオ,マタドールIII,9,3820.818706322822,-483.84796034384465,4304.666666666667,0.3040591185621383,offset_candidate
ヒロキ,machine_name,Sister Quest,ダンジョンに出会いを求めるのは間違っているだろうか2,42,4263.97777491506,-13.121431434146324,4277.099206349206,-0.12961008151687345,offset_candidate
ヒロキ,machine_name,チバリヨ2,押忍！番長4,15,3922.338656222053,-346.7168993335025,4269.055555555556,-0.18973853470179905,offset_candidate
ヒロキ,machine_name,スーパービンゴネオ,真・一騎当千,51,4303.979148904184,37.155619492418694,4266.823529411765,0.2273466795626602,no_offset
ヒロキ,machine_name,スーパービンゴネオ,シン・エヴァンゲリオン,32,4058.4152840582265,-196.95971594177354,4255.375,-0.3012727820220844,offset_candidate
ヒロキ,machine_name,スーパービンゴネオ,痛いのは嫌なので防御力に極振りしたいと思います。,50,4232.654210009792,-22.50578999020809,4255.160000000001,0.35262850936014384,offset_candidate
ヒロキ,machine_name,ようこそ実力至上主義の教室へ,桃太郎電鉄 ～パチスロも定番!～,5,3671.0699788171196,-577.7300211828808,4248.8,-0.29491225746097627,offset_candidate
ヒロキ,machine_name,スーパービンゴネオ,ハッピージャグラーVIII,52,4249.390123692583,11.188200615660634,4238.201923076923,-0.13593504033376078,no_offset
ヒロキ,machine_name,スーパービンゴネオ,スマスロ北斗の拳,53,4172.591657746902,-46.258770027014016,4218.850427773916,0.11433338117418146,offset_candidate
ヒロキ,machine_name,スーパービンゴネオ,ダンジョンに出会いを求めるのは間違っているだろうか2,41,4162.84334073965,-55.961537309130904,4218.804878048781,-0.013025366838331318,offset_candidate
ヒロキ,machine_name,機動戦士ガンダムユニコーン 覚醒DRIVE,範馬刃牙,7,3409.6889416792933,-802.8824868921353,4212.571428571428,-0.12210600823031652,offset_candidate
ヒロキ,machine_name,スーパービンゴネオ,ダンベル何キロ持てる？,53,4172.591657746902,-38.555242522640214,4211.146900269542,-0.20893589672798413,offset_candidate
ヒロキ,machine_name,スーパービンゴネオ,鬼武者3,8,4546.404481411522,336.7794814115221,4209.625,0.3614319843939314,no_offset
ヒロキ,machine_name,スーパービンゴネオ,ようこそ実力至上主義の教室へ,19,3163.7191992002204,-1042.9650113260952,4206.684210526316,-0.09787246865950978,offset_candidate
ヒロキ,machine_name,スーパービンゴネオ,ひぐらしのなく頃に祭2,50,4221.658817039233,18.6988170392334,4202.96,-0.07875812232942682,no_offset
ヒロキ,machine_name,プリズムナナ,絶対衝激IV,16,3651.468447510714,-548.2190524892853,4199.6875,-0.03910905369669646,offset_candidate
ヒロキ,machine_name,Sister Quest,頭文字D 2nd,39,4072.032249932155,-124.73270733280314,4196.764957264958,-0.11872711803815619,offset_candidate
ヒロキ,machine_name,スーパービンゴネオ,絶対衝激～PLATONIC HEART～,16,4200.1703532133,8.420353213300189,4191.749999999999,-0.17957251743649152,no_offset
ヒロキ,machine_name,スーパービンゴネオ,聖戦士ダンバイン,33,4372.516288434934,182.1526520712969,4190.363636363637,0.00027198208909300667,no_offset
ヒロキ,machine_name,スーパービンゴネオ,バーサスリヴァイズ,53,4172.591657746902,-12.288845397752542,4184.8805031446545,-0.31576275662000003,offset_candidate
ヒロキ,machine_name,スーパービンゴネオ,甲鉄城のカバネリ,53,4172.591657746902,-3.056140995236831,4175.647798742139,-0.016675403415757992,offset_candidate
ヒロキ,machine_name,スーパービンゴネオ,クランキークレスト,53,4172.591657746902,2.874676614826064,4169.7169811320755,-0.3151572325039704,no_offset
ヒロキ,machine_name,スーパービンゴネオ,頭文字D 2nd,39,4359.043256021449,199.90650388469686,4159.136752136753,-0.2692905752021687,no_offset
ヒロキ,machine_name,スーパービンゴネオ,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE‐ART,53,4172.591657746902,13.984739507907825,4158.606918238994,-0.2985727561638608,no_offset
ヒロキ,machine_name,スーパービンゴネオ,ゴッドイーター リザレクション,53,4172.591657746902,21.418387306649954,4151.173270440251,0.08411416446668366,no_offset
ヒロキ,machine_name,スーパービンゴネオ, サラリーマン金太郎,35,3872.8183566281314,-266.8530719432969,4139.671428571428,-0.23829522549489984,offset_candidate
ヒロキ,machine_name,スーパービンゴネオ,アイムジャグラーEX-TP,53,4172.591657746902,36.83785997234905,4135.753797774552,-0.2439130534177009,no_offset
ヒロキ,machine_name,機動戦士ガンダムユニコーン 覚醒DRIVE,ゴジラ対エヴァンゲリオン,7,3409.6889416792933,-712.4539154635638,4122.142857142857,0.6405324302928724,offset_candidate
ヒロキ,machine_name,スーパービンゴネオ,新ハナビ,53,4172.591657746902,50.89826152048645,4121.693396226415,0.17890538936174732,no_offset
ヒロキ,machine_name,スーパービンゴネオ,ハイパーラッシュ,53,4172.591657746902,51.78033699218454,4120.811320754717,-0.2978762986974952,no_offset
ヒロキ,machine_name,スーパービンゴネオ,マイジャグラーV,53,4172.591657746902,52.43382440916392,4120.157833337737,-0.09934558037236961,no_offset
ヒロキ,machine_name,スーパービンゴネオ,ULTRAMAN,8,3616.0889163216134,-503.03608367838694,4119.125,0.836375582952818,offset_candidate
ヒロキ,machine_name,Sister Quest,ようこそ実力至上主義の教室へ,36,3314.5534263137592,-804.543795908463,4119.097222222223,0.14325176406714926,offset_candidate
ヒロキ,machine_name,チバリヨ2,犬夜叉2,12,4599.467754312749,486.19692097941623,4113.270833333333,-0.029247011256286332,no_offset
ヒロキ,machine_name,スーパービンゴネオ,ゴーゴージャグラー3,53,4172.591657746902,59.50612315570657,4113.085534591195,-0.29140543125585094,no_offset
ヒロキ,machine_name,虚構推理,ドッチ,24,3426.9587407523272,-682.9579259143396,4109.916666666667,-0.10439108548308423,offset_candidate
ヒロキ,machine_name,チバリヨ2,スーパービンゴネオ,19,3277.8885712884075,-824.9009023958031,4102.789473684211,-0.346368513189679,offset_candidate
ヒロキ,machine_name,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,スーパービンゴネオ,8,1751.2658403272253,-2351.3591596727747,4102.625,-0.1435773968311672,offset_candidate
ヒロキ,machine_name,スーパービンゴネオ,スマスロ炎炎ノ消防隊,52,4144.186600411741,44.68179271943316,4099.504807692308,0.12141479538542069,no_offset
ヒロキ,machine_name,スーパービンゴネオ,ジャグラーガールズ,53,4172.591657746902,76.96587158337951,4095.625786163522,-0.1625401935516892,no_offset
ヒロキ,machine_name,Sister Quest,バイオハザード RE:2,42,3818.8250601659684,-268.9646223737144,4087.789682539683,-0.000491453640993465,offset_candidate
ヒロキ,machine_name,プリズムナナ,わたしの幸せな結婚,10,4216.0429286071885,132.442928607189,4083.5999999999995,0.4247732321804326,no_offset
ヒロキ,machine_name,スーパービンゴネオ,ミスタージャグラー,53,4172.591657746902,90.73631183495183,4081.85534591195,-0.009039953203267236,no_offset
ヒロキ,machine_name,シャーマンキング,攻殻機動隊,10,3329.544968077036,-751.6550319229633,4081.1999999999994,-0.34739431951070066,offset_candidate
ヒロキ,machine_name,シャーマンキング,新・必殺仕置人 回胴 CRASH SPEC,7,3318.1471020378003,-760.9957551050574,4079.142857142858,-0.49678611997912503,offset_candidate
ヒロキ,machine_name,虚構推理,アクダマドライブ,28,3092.00213917175,-981.3550036853924,4073.357142857142,0.37641473803522946,offset_candidate
ヒロキ,machine_name,スーパービンゴネオ,ファンキージャグラー2,53,4172.591657746902,99.35266403620972,4073.238993710692,-0.16816453971391176,no_offset
ヒロキ,machine_name,スーパービンゴネオ,ディスクアップ2,53,4172.591657746902,102.86209799847389,4069.7295597484276,-0.11620773631067968,no_offset
ヒロキ,machine_name,戦姫絶唱シンフォギア 正義の歌,化物語,5,3309.4232809498426,-746.4267190501566,4055.8499999999995,-0.485934997196025,offset_candidate
ヒロキ,machine_name,シャーマンキング,範馬刃牙,9,3664.644481124557,-389.35551887544267,4053.9999999999995,0.272099618710678,offset_candidate
ヒロキ,machine_name,スーパービンゴネオ,押忍!番長ZERO,50,4235.142605013156,183.9792716798225,4051.1633333333334,-0.13798039265285172,no_offset
ヒロキ,machine_name,七つの魔剣が支配する,聖闘士星矢 海皇覚醒 CUSTOM EDITION,19,3058.2621083813297,-984.3957863555121,4042.6578947368416,-0.1196809384010603,offset_candidate
ヒロキ,machine_name,スーパービンゴネオ,この素晴らしい世界に祝福を！,53,4172.591657746902,131.82750680350532,4040.764150943396,-0.15215562625175127,no_offset
ヒロキ,machine_name,ヨルムンガンド,アクダマドライブ,23,3038.8099291281783,-999.668331741387,4038.478260869565,-0.1039373757913711,offset_candidate
ヒロキ,machine_name,わたしの幸せな結婚,ダンジョンに出会いを求めるのは間違っているだろうか2,8,3618.647440613321,-417.85255938667876,4036.5,-0.596441206793153,offset_candidate
ヒロキ,machine_name,スーパービンゴネオ,ゴジラ対エヴァンゲリオン,53,4172.591657746902,138.10109170916576,4034.490566037736,-0.04949041577360335,no_offset
ヒロキ,machine_name,スーパービンゴネオ,ニューパルサーSP4 with 太鼓の達人,52,4205.570728088189,175.23418962664965,4030.336538461539,0.029892442271476846,no_offset
ヒロキ,machine_name,Sister Quest,シン・エヴァンゲリオン,36,3986.2424687474445,-37.47512384514807,4023.7175925925926,0.020465013123022374,offset_candidate
ヒロキ,machine_name,チバリヨ2,革命機ヴァルヴレイヴ,18,3633.5762559194086,-378.7839292657766,4012.3601851851854,0.05426026247383904,offset_candidate
ヒロキ,machine_name,アズールレーン THE ANIMATION,ミリオンゴッド‐神々の軌跡‐,28,3096.3481427568563,-914.2442041819194,4010.592346938776,-0.2303836307874402,offset_candidate
ヒロキ,machine_name,スーパービンゴネオ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,53,4172.591657746902,162.39039988526628,4010.2012578616354,0.02093871760670514,no_offset
ヒロキ,machine_name,チバリヨ2,スーパーブラックジャック,14,3288.902226438852,-720.2644402278147,4009.1666666666665,-0.1279606656885261,offset_candidate
ヒロキ,machine_name,チバリヨ2,閃乱カグラ2 SHINOVI MASTER,17,3842.3675820711264,-158.69124145828525,4001.0588235294117,-0.178449994644631,offset_candidate
ヒロキ,machine_name,スーパービンゴネオ,ケロット4,51,3855.3481540800526,-136.9067478807323,3992.254901960785,-0.3910164278231646,offset_candidate
ヒロキ,machine_name,チバリヨ2,戦姫絶唱シンフォギア 正義の歌,18,3639.6613074658007,-350.3988777193848,3990.0601851851857,-0.34009886688990276,offset_candidate
ヒロキ,machine_name,シャーマンキング,A‐SLOT+ この素晴らしい世界に祝福を！,10,3620.1163196289926,-365.78368037100734,3985.9,0.19750974037731475,offset_candidate
ヒロキ,machine_name,機動戦士ガンダムユニコーン 覚醒DRIVE,ゴブリンスレイヤーII,5,3956.907457865679,-26.69254213432073,3983.6,0.015907324265520575,offset_candidate
ヒロキ,machine_name,スーパービンゴネオ,ディスクアップ ULTRAREMIX,47,3742.9590251232357,-237.93459189804068,3980.8936170212764,-0.049512646873873585,offset_candidate
ヒロキ,machine_name,機動戦士ガンダムユニコーン 覚醒DRIVE,黄門ちゃま天,5,3393.3612454612617,-585.6054212054054,3978.966666666667,0.2607202988123977,offset_candidate
ヒロキ,machine_name,アズールレーン THE ANIMATION,コードギアス反逆のルルーシュ3 C.C.&Kallen ver.,17,3759.086461687013,-219.32530301886942,3978.4117647058824,0.13512929372727922,offset_candidate
ヒロキ,machine_name,プリズムナナ,マジカルハロウィン ボーナストリガー,10,3984.898533144863,19.898533144863126,3965.0,-0.028133217125986168,no_offset
ヒロキ,machine_name, サラリーマン金太郎,バベル,5,3149.223705487223,-807.1762945127768,3956.3999999999996,0.5094278647202921,offset_candidate
ヒロキ,machine_name,チバリヨ2,Re:ゼロから始める異世界生活 season2,16,3722.6772783789947,-232.8123049543392,3955.489583333334,-0.2601912575697165,offset_candidate
ヒロキ,machine_name,アズールレーン THE ANIMATION,ドッチ,27,3175.1691850811844,-774.3122964002973,3949.4814814814818,-0.3557996963146993,offset_candidate
ヒロキ,machine_name,チバリヨ2,真・一騎当千,19,3277.8885712884075,-659.1114287115926,3937.0,-0.12371683026665538,offset_candidate
ヒロキ,machine_name,スーパービンゴネオ,シャーマンキング,39,3929.186773197103,1.21241422274402,3927.974358974359,-0.05891445577897182,no_offset
ヒロキ,machine_name,アズールレーン THE ANIMATION,新鬼武者2,14,3858.567937204153,-60.28920565298891,3918.857142857142,0.4491641123447786,offset_candidate
ヒロキ,machine_name,機動戦士ガンダムユニコーン 覚醒DRIVE,BIRDIE WING ‐Golf Girls' Story‐,6,1281.763247992274,-2634.0700853410594,3915.8333333333335,0.43367817064392805,offset_candidate
ヒロキ,machine_name,スーパービンゴネオ,回胴黙示録カイジ 狂宴,37,3708.4151967379225,-207.1028212800949,3915.5180180180173,-0.3011519101317324,offset_candidate
ヒロキ,machine_name,スーパービンゴネオ,コードギアス反逆のルルーシュ3 C.C.&Kallen ver.,51,4226.017193442371,319.0564091286452,3906.9607843137255,0.21028157891777777,no_offset
ヒロキ,machine_name,シャーマンキング,聖闘士星矢 海皇覚醒 CUSTOM EDITION,22,2773.225294292602,-1130.9337966164892,3904.159090909091,-0.4304642150942021,offset_candidate
ヒロキ,machine_name,ありふれた職業で世界最強,スマスロ真・北斗無双,6,1891.5022399846066,-2006.6644266820601,3898.166666666667,0.2372525507813183,offset_candidate
