hall,axis,focus_value,offset_value,n_days,focus_mean_excess,offset_mean_excess,offset_gap,corr_excess,verdict
金時,machine_category,hana_oki,other,241,683.8558660315739,-65.64440317948515,749.500269211059,-0.09648505882285756,offset_candidate
金時,machine_category,hana_oki,at_smart,241,683.8558660315739,-14.925620249549278,698.7814862811232,-0.07873368596845845,offset_candidate
金時,machine_category,hana_oki,juggler,241,683.8558660315739,50.81402694969725,633.0418390818767,-0.0699629390993874,no_offset
金時,machine_category,at_smart,hana_oki,263,412.59672836540176,-134.68272261770883,547.2794509831106,-0.013845830238981149,offset_candidate
金時,machine_category,other,hana_oki,213,102.49870337583909,-420.6308847309948,523.1295881068339,-0.09060855855084504,offset_candidate
金時,machine_category,at_smart,other,263,412.59672836540176,-89.84037338403913,502.4371017494409,-0.2633581191709966,offset_candidate
金時,machine_category,at_smart,juggler,263,412.59672836540176,66.03725244291262,346.5594759224891,-0.06373353988011501,no_offset
金時,machine_category,juggler,hana_oki,369,161.01375869623143,-159.41601093775196,320.42976963398337,-0.10641756730480433,offset_candidate
金時,machine_category,other,at_smart,214,102.08818676262554,-209.1023776402792,311.1905644029047,-0.2731627698005353,offset_candidate
金時,machine_category,juggler,other,370,160.69278887580353,-95.18818873176046,255.88097760756398,-0.6773180749071093,offset_candidate
金時,machine_category,other,juggler,214,102.08818676262554,-79.9406615322546,182.02884829488013,-0.6905661254605528,offset_candidate
金時,machine_category,juggler,at_smart,370,160.69278887580353,-2.954035004264544,163.64682388006807,-0.028722257535879977,offset_candidate
金時,machine_name,無職転生 ～異世界行ったら本気だす～,ゴジラ対エヴァンゲリオン,5,3849.5728106170436,-1841.8271893829562,5691.4,0.6705621305022755,offset_candidate
金時,machine_name,とある科学の超電磁砲2,絶対衝激IV,9,3836.0803195174863,-1582.1419027047355,5418.222222222222,0.24047751498869685,offset_candidate
金時,machine_name,デビル メイ クライ5 スタイリッシュトライブ,化物語,6,5501.952020941397,223.86868760806382,5278.083333333333,-0.11068850137457276,no_offset
金時,machine_name,かぐや様は告らせたい,D4DJ Pachi‐Slot Mix,7,5159.219926586387,9.362783729244793,5149.857142857142,-0.5351800730316166,no_offset
金時,machine_name,シャーマンキング,マタドールIII,14,5117.590843094412,140.44798595155598,4977.142857142856,0.10162198880519052,no_offset
金時,machine_name,戦姫絶唱シンフォギア 正義の歌,黄門ちゃま天,5,4129.209191091879,-824.8908089081211,4954.1,0.16802742555526926,offset_candidate
金時,machine_name, サラリーマン金太郎,ようこそ実力至上主義の教室へ,6,3776.5646072680315,-1053.6020593986352,4830.166666666667,0.5162457645342925,offset_candidate
金時,machine_name,スーパーリオエース2,BIRDIE WING ‐Golf Girls' Story‐,9,3490.4870879967752,-1339.0684675587804,4829.555555555556,-0.03398479505694358,offset_candidate
金時,machine_name,シャーマンキング,ダーリン・イン・ザ・フランキス,19,4177.897279238052,-578.4448260251061,4756.342105263158,0.16907519105131572,offset_candidate
金時,machine_name,ToLOVEるダークネス,とある科学の超電磁砲2,7,3283.6018869237037,-1461.969541647725,4745.571428571428,0.4392935382234999,offset_candidate
金時,machine_name,主役は銭形4,シン・エヴァンゲリオン,8,3638.5818263105602,-1008.54317368944,4647.125,0.23129781304117647,offset_candidate
金時,machine_name,バイオハザード5,一方通行 とある魔術の禁書目録,5,4795.643249605049,178.44324960504963,4617.2,-0.758950778732012,no_offset
金時,machine_name,BIRDIE WING ‐Golf Girls' Story‐,機動戦士ガンダムユニコーン 覚醒DRIVE,5,2847.880679556844,-1765.7193204431562,4613.6,0.1975511930830745,offset_candidate
金時,machine_name, サラリーマン金太郎,麻雀物語,7,3135.8295809473734,-1463.313276195484,4599.142857142857,-0.287569794705628,offset_candidate
金時,machine_name, サラリーマン金太郎,緑ドン VIVA!情熱南米編 REVIVAL,6,3776.5646072680315,-817.7687260653018,4594.333333333333,-0.7481391635209956,offset_candidate
金時,machine_name,スーパーリオエース2,ビッグドリーム THE GOLDEN PUSHER,18,3647.347997606391,-931.2353357269426,4578.583333333334,0.1327821788232092,offset_candidate
金時,machine_name,アイドルマスター ミリオンライブ！ ネクストプロローグ,ゾンビランドサガ,6,3896.8115117027223,-650.3551549639445,4547.166666666667,0.12139807723579772,offset_candidate
金時,machine_name,アズールレーン THE ANIMATION,荒野のコトブキ飛行隊,10,3589.5853172706893,-937.3146827293103,4526.9,-0.19464070398744573,offset_candidate
金時,machine_name,無職転生 ～異世界行ったら本気だす～,とある科学の超電磁砲2,46,4063.439165254647,-445.2347477888324,4508.673913043479,-0.1173742009208454,offset_candidate
金時,machine_name,無職転生 ～異世界行ったら本気だす～,A‐SLOT+ 異世界かるてっと,6,3239.49491025603,-1258.8384230773029,4498.333333333333,-0.15314231313992685,offset_candidate
金時,machine_name,ようこそ実力至上主義の教室へ,炎炎ノ消防隊,7,4336.898255547137,-161.38745873857718,4498.285714285714,-0.4334426697738215,offset_candidate
金時,machine_name,アズールレーン THE ANIMATION,ニューパルサーBT,16,3964.2221849173993,-502.34031508260034,4466.5625,-0.04625086392191282,offset_candidate
金時,machine_name,デビル メイ クライ5 スタイリッシュトライブ,とある科学の超電磁砲2,14,3263.6552443322207,-1198.451898524922,4462.107142857143,-0.1455376345237466,offset_candidate
金時,machine_name,無職転生 ～異世界行ったら本気だす～,ラブ嬢3～Wご指名はいかがですか?～,39,4100.27426582215,-345.13599058810786,4445.410256410258,0.18163039133831674,offset_candidate
金時,machine_name,からくりサーカス,ビッグドリーム THE GOLDEN PUSHER,17,2298.8829254097545,-2120.2347216490693,4419.117647058823,0.135406382720591,offset_candidate
金時,machine_name,無職転生 ～異世界行ったら本気だす～,化物語,50,3897.9903996144217,-508.66626705224496,4406.656666666667,-0.009502524093383796,offset_candidate
金時,machine_name,無職転生 ～異世界行ったら本気だす～,甲鉄城のカバネリ 海門(うなと)決戦,19,4185.146538480539,-183.94819836156623,4369.094736842105,0.04625523372425467,offset_candidate
金時,machine_name,無職転生 ～異世界行ったら本気だす～,沖ドキ!ゴージャス 25Φ,49,3959.038267773633,-387.2678546753469,4346.30612244898,-0.1342395963081988,offset_candidate
金時,machine_name,シャーマンキング,咲‐Saki‐ 頂上決戦,19,4177.897279238052,-154.57640497247442,4332.473684210527,0.13837708221658887,offset_candidate
金時,machine_name,シャーマンキング,ニューパルサーBT,21,4079.4906807359066,-194.05693831171232,4273.547619047619,-0.3093445237464353,offset_candidate
金時,machine_name,主役は銭形4,犬夜叉2,6,3838.867849697113,-434.4654836362206,4273.333333333334,0.08915105894735131,offset_candidate
金時,machine_name,シャーマンキング,この素晴らしい世界に祝福を！,17,4146.549235058775,-97.27429435298961,4243.823529411764,-0.2563686466856203,offset_candidate
金時,machine_name,無職転生 ～異世界行ったら本気だす～,マギアレコード 魔法少女まどか☆マギカ外伝,47,4086.7924151385773,-156.5870174855365,4243.379432624114,-0.1050079830839742,offset_candidate
金時,machine_name,犬夜叉2,東京喰種,15,3167.355818066902,-1070.7775152664303,4238.133333333332,0.0036728486778986663,offset_candidate
金時,machine_name,無職転生 ～異世界行ったら本気だす～,スーパーブラックジャック,45,3917.8075517653274,-318.3480037902284,4236.155555555556,-0.09625371947391721,offset_candidate
金時,machine_name,シャーマンキング,アレックス ブライト,23,4049.9189674309087,-161.86364126474209,4211.782608695651,-0.44432168473488226,offset_candidate
金時,machine_name,スーパーリオエース2,真打 吉宗,20,3480.091575264534,-709.5834247354662,4189.675,0.0012312210310273487,offset_candidate
