hall,date,axis,axis_value,n_machines,total_games,total_diff,avg_diff,plus_rate,hit104_rate,games_share,diff_share,excess_vs_hall_day,hit104_lift_vs_hall_day
蒲田7,20260628,machine_category,other,479,2095761,-97400,-203.34029227557411,0.35281837160751567,0.3089770354906054,0.6496841883369009,0.7996715927750411,-31.79099650092624,0.021653091828633564
蒲田7,20260629,machine_category,at_smart,34,92158,15400,452.94117647058823,0.4411764705882353,0.35294117647058826,0.049292738683979404,-0.205607476635514,561.6494493298045,0.08153333902501497
蒲田7,20260629,machine_category,hana_oki,25,68010,2200,88.0,0.36,0.32,0.036376648341950125,-0.029372496662216287,196.70827285921627,0.04859216255442672
蒲田7,20260629,machine_category,juggler,172,528589,-6200,-36.04651162790697,0.313953488372093,0.20348837209302326,0.2827274837586101,0.08277703604806408,72.66176123130927,-0.06791946535255003
蒲田7,20260629,machine_category,other,458,1180849,-86300,-188.42794759825327,0.32751091703056767,0.28820960698689957,0.6316031292154604,1.1522029372496663,-79.71967473903702,0.016801769541326284
蒲田7,20260630,machine_category,at_smart,34,178562,81400,2394.1176470588234,0.5588235294117647,0.5294117647058824,0.053549247302025045,0.21006451612903226,1847.5732182859037,0.18103376752675682
蒲田7,20260630,machine_category,hana_oki,25,124418,3200,128.0,0.52,0.28,0.037311915473747785,0.008258064516129033,-418.54442877291956,-0.06837799717912552
蒲田7,20260630,machine_category,juggler,172,1005330,46400,269.7674418604651,0.5116279069767442,0.32558139534883723,0.30149004149900227,0.11974193548387096,-276.77698691245445,-0.02279660183028831
蒲田7,20260630,machine_category,other,478,2026228,256500,536.6108786610879,0.42887029288702927,0.3472803347280335,0.6076487957252249,0.6619354838709678,-9.933550111831664,-0.0010976624510920518
蒲田7,20260701,machine_category,at_smart,34,155248,-20300,-597.0588235294117,0.38235294117647056,0.23529411764705882,0.04834300465375531,-0.7631578947368421,-634.5236122618061,-0.05484672742336372
蒲田7,20260701,machine_category,hana_oki,25,121367,-2100,-84.0,0.36,0.2,0.0377927280597001,-0.07894736842105263,-121.46478873239437,-0.09014084507042253
蒲田7,20260701,machine_category,juggler,172,889613,9300,54.06976744186046,0.4127906976744186,0.23837209302325582,0.2770184826795915,0.34962406015037595,16.604978709466096,-0.051768752047166716
蒲田7,20260701,machine_category,other,479,2045157,39700,82.88100208768267,0.3653444676409186,0.3173277661795407,0.6368457846069531,1.4924812030075187,45.416213355288306,0.02718692110911819
蒲田7,20260702,machine_category,at_smart,34,98011,-11200,-329.4117647058824,0.23529411764705882,0.20588235294117646,0.047622957908945406,0.7724137931034483,-308.5484553533644,-0.06030469741853578
蒲田7,20260702,machine_category,hana_oki,25,125380,6700,268.0,0.48,0.4,0.06092139109511764,-0.46206896551724136,288.863309352518,0.13381294964028778
蒲田7,20260702,machine_category,juggler,172,568799,6700,38.95348837209303,0.3546511627906977,0.20930232558139536,0.2763760275443597,-0.46206896551724136,59.816797724611014,-0.05688472477831688
蒲田7,20260702,machine_category,other,464,1265872,-16700,-35.991379310344826,0.3232758620689655,0.28448275862068967,0.6150796234515773,1.1517241379310346,-15.128069957826838,0.018295708260977428
蒲田7,20260703,machine_category,at_smart,34,131037,-21700,-638.2352941176471,0.17647058823529413,0.11764705882352941,0.05411071643006451,0.29766803840877915,-535.2691924227319,-0.1521269524759056
蒲田7,20260703,machine_category,hana_oki,25,114931,8600,344.0,0.52,0.44,0.04745986820534463,-0.11796982167352538,446.96610169491527,0.170225988700565
蒲田7,20260703,machine_category,juggler,172,675998,28800,167.4418604651163,0.37790697674418605,0.23837209302325582,0.27914814964697565,-0.3950617283950617,270.40796216003156,-0.03140191827617919
蒲田7,20260703,machine_category,other,477,1499680,-88600,-185.74423480083857,0.32075471698113206,0.2830188679245283,0.6192812657176152,1.215363511659808,-82.77813310592332,0.013244856625093282
蒲田7,20260704,machine_category,at_smart,34,172432,16100,473.52941176470586,0.5,0.38235294117647056,0.04794035147323887,0.24807395993836673,381.992035177964,0.07910893553472165
蒲田7,20260704,machine_category,hana_oki,25,148621,1000,40.0,0.36,0.24,0.04132030583826804,0.015408320493066256,-51.537376586741885,-0.06324400564174892
蒲田7,20260704,machine_category,juggler,172,1034678,8200,47.674418604651166,0.4127906976744186,0.2616279069767442,0.2876660189618392,0.1263482280431433,-43.86295798209072,-0.04161609866500471
蒲田7,20260704,machine_category,other,478,2241072,39600,82.84518828451883,0.37656903765690375,0.3158995815899582,0.6230733237266539,0.6101694915254238,-8.692188302223059,0.012655575948209263
蒲田7,20250707,machine_name,ToLOVEるダークネス TRANCE ver.8.7,15,92672,28400,1893.3333333333333,0.6,0.5333333333333333,0.022226885868711424,0.01529019058899537,-715.374531835206,-0.17734082397003748
蒲田7,20250707,machine_name,いざ！番長,6,30544,9100,1516.6666666666667,0.6666666666666666,0.6666666666666666,0.0073258158016868274,0.004899321632389361,-1092.0411985018725,-0.04400749063670417
蒲田7,20250707,machine_name,かぐや様は告らせたい,30,188065,149500,4983.333333333333,0.8666666666666667,0.8333333333333334,0.04510638910241727,0.0804888553892538,2374.625468164794,0.12265917602996257
蒲田7,20250707,machine_name,からくりサーカス,29,145546,120600,4158.620689655172,0.7241379310344828,0.7241379310344828,0.03490843329859583,0.0649294713039733,1549.9128244866329,0.013463773731111961
蒲田7,20250707,machine_name,この素晴らしい世界に祝福を！,3,14285,4700,1566.6666666666667,1.0,1.0,0.0034261812050516084,0.0025304188650802197,-1042.0411985018725,0.2893258426966292
蒲田7,20250707,machine_name,わたしの幸せな結婚,10,49703,8800,880.0,0.4,0.4,0.011920999960425628,0.004737805534618284,-1728.7078651685392,-0.3106741573033708
蒲田7,20250707,machine_name,アイムジャグラーEX-TP,38,275045,44800,1178.9473684210527,0.868421052631579,0.47368421052631576,0.06596807907199298,0.024119737267147626,-1429.7604967474865,-0.23698994677705504
蒲田7,20250707,machine_name,アレックス ブライト,4,24939,7400,1850.0,0.75,0.75,0.0059814863894142156,0.00398406374501992,-758.7078651685392,0.0393258426966292
蒲田7,20250707,machine_name,ウルトラミラクルジャグラー,5,35506,11600,2320.0,1.0,0.8,0.008515925086913715,0.006245289113815011,-288.70786516853923,0.08932584269662924
蒲田7,20250707,machine_name,ガールズ&パンツァー 最終章,2,6969,4300,2150.0,1.0,0.5,0.0016714775511378831,0.002315064068052116,-458.70786516853923,-0.2106741573033708
蒲田7,20250707,machine_name,キングハナハナ-30,16,123058,32500,2031.25,0.8125,0.75,0.029514806211497435,0.017497577258533435,-577.4578651685392,0.0393258426966292
蒲田7,20250707,machine_name,クランキークレスト,3,18407,1600,533.3333333333334,0.6666666666666666,0.6666666666666666,0.004414820961945044,0.0008614191881124152,-2075.3745318352057,-0.04400749063670417
蒲田7,20250707,machine_name,グランベルム,2,9147,8500,4250.0,1.0,1.0,0.002193859256745332,0.004576289436847206,1641.2921348314608,0.2893258426966292
蒲田7,20250707,machine_name,ゴッドイーター リザレクション,17,71100,76900,4523.529411764706,0.7058823529411765,0.5294117647058824,0.017052956505367124,0.04140195972865295,1914.821546596167,-0.18126239259748844
