hall,date,n_machines,active_machine_count,total_games,avg_games,total_diff,avg_diff_per_machine,plus_rate,hit104_rate,budget_zscore,budget_regime
蒲田7,20250707,712,712,4169365,5855.849719101124,1857400,2608.7078651685392,0.8019662921348315,0.7106741573033708,10.536567181043154,strong
蒲田7,20250708,713,713,3881403,5443.762973352033,541700,759.7475455820477,0.5638148667601683,0.47124824684431976,2.5009592508900433,strong
蒲田7,20250709,713,713,4032298,5655.3969144460025,735900,1032.117812061711,0.5820476858345021,0.4796633941093969,3.6846843152285675,strong
蒲田7,20250710,713,713,3790897,5316.826086956522,621000,870.9677419354839,0.5329593267882188,0.43478260869565216,2.9843238111477417,strong
蒲田7,20250711,713,713,3990818,5597.220196353436,435200,610.3786816269285,0.4740532959326788,0.37307152875175315,1.851800036924787,strong
蒲田7,20250712,713,713,4203478,5895.481065918653,640800,898.7377279102384,0.5638148667601683,0.43899018232819076,3.1050125664201556,strong
蒲田7,20250713,712,712,3922574,5509.233146067416,319300,448.4550561797753,0.4606741573033708,0.3693820224719101,1.1480776503820183,strong
蒲田7,20250714,712,712,3412465,4792.787921348315,465700,654.0730337078652,0.5056179775280899,0.40308988764044945,2.041696314505801,strong
蒲田7,20250715,713,713,3635080,5098.288920056101,390900,548.2468443197756,0.5021037868162693,0.39270687237026647,1.5817741854819618,strong
蒲田7,20250716,713,713,3341604,4686.681626928471,206300,289.3408134642356,0.4123422159887798,0.3267882187938289,0.4565648812755165,normal
蒲田7,20250717,712,712,4154553,5835.046348314607,404100,567.556179775281,0.5182584269662921,0.41713483146067415,1.6656928328799472,strong
蒲田7,20250718,712,712,3053940,4289.241573033708,256500,360.25280898876406,0.4410112359550562,0.3398876404494382,0.7647494256076087,strong
蒲田7,20250719,711,711,3866600,5438.255977496484,160100,225.1758087201125,0.44585091420534456,0.34739803094233473,0.17770285514209497,normal
蒲田7,20250720,711,711,3894126,5476.970464135021,427400,601.1251758087201,0.4978902953586498,0.4177215189873418,1.811584168608509,strong
蒲田7,20250721,711,711,4097442,5762.9282700421945,466400,655.9774964838256,0.5218002812939522,0.44163150492264414,2.049973136903272,strong
蒲田7,20250722,710,710,3578703,5040.42676056338,321300,452.53521126760563,0.4704225352112676,0.3563380281690141,1.165810062609965,strong
蒲田7,20250723,710,710,3237928,4560.461971830986,244400,344.22535211267603,0.46056338028169014,0.3647887323943662,0.6950938693420837,normal
蒲田7,20250724,710,710,3002640,4229.070422535211,229500,323.23943661971833,0.43661971830985913,0.3436619718309859,0.6038887811796465,normal
蒲田7,20250725,709,709,3276699,4621.578279266572,208700,294.35825105782794,0.41889985895627646,0.33709449929478136,0.4783707366467857,normal
蒲田7,20250726,710,710,3768536,5307.797183098592,329600,464.22535211267603,0.46901408450704224,0.3845070422535211,1.216615581519242,strong
