hall,date,n_machines,active_machine_count,total_games,avg_games,total_diff,avg_diff_per_machine,plus_rate,hit104_rate,budget_zscore,budget_regime
レイトギャップ,20251012,374,374,1441444,3854.128342245989,-17462,-46.68983957219251,0.3983957219251337,0.31016042780748665,0.017611496340732342,normal
レイトギャップ,20251013,384,384,1430759,3725.9348958333335,-156125,-406.5755208333333,0.2916666666666667,0.234375,-1.9568285532683167,recovery
レイトギャップ,20251014,325,325,940793,2894.7476923076924,17317,53.283076923076926,0.39692307692307693,0.3353846153846154,0.5660926960171659,normal
レイトギャップ,20251015,345,345,941020,2727.5942028985505,-107742,-312.295652173913,0.32753623188405795,0.25217391304347825,-1.4395811098559572,recovery
レイトギャップ,20251016,390,390,1922814,4930.292307692308,193338,495.73846153846154,0.4666666666666667,0.36153846153846153,2.9935347339677865,strong
レイトギャップ,20251017,345,345,998227,2893.4115942028984,-32437,-94.02028985507246,0.3826086956521739,0.2898550724637681,-0.24205745263514528,normal
レイトギャップ,20251018,374,374,1331035,3558.9171122994653,-137184,-366.80213903743316,0.32085561497326204,0.24866310160427807,-1.7386199331003096,recovery
レイトギャップ,20251019,390,390,2044028,5241.097435897436,176611,452.84871794871793,0.48205128205128206,0.37435897435897436,2.758228824701547,strong
レイトギャップ,20251020,349,349,922548,2643.404011461318,-7962,-22.813753581661892,0.3868194842406877,0.3151862464183381,0.14860281625769792,normal
レイトギャップ,20251021,355,355,957619,2697.518309859155,-62076,-174.8619718309859,0.3323943661971831,0.2647887323943662,-0.6855790009547629,normal
レイトギャップ,20251022,323,323,755916,2340.297213622291,5375,16.640866873065015,0.3993808049535604,0.32507739938080493,0.3650626167558753,normal
レイトギャップ,20251023,213,213,224067,1051.9577464788733,-11648,-54.68544600938967,0.38497652582159625,0.3333333333333333,-0.026254782293061708,normal
レイトギャップ,20251024,353,353,848087,2402.5127478753543,-1413,-4.002832861189802,0.3937677053824363,0.32577903682719545,0.25180513069923993,normal
レイトギャップ,20251025,379,379,1433041,3781.1108179419525,22610,59.656992084432716,0.40633245382585753,0.3034300791556728,0.6010618932447136,normal
レイトギャップ,20251026,389,389,2368501,6088.691516709511,74427,191.32904884318765,0.43958868894601544,0.3444730077120823,1.3234540188992923,strong
レイトギャップ,20251027,335,335,963752,2876.8716417910446,54056,161.36119402985074,0.43582089552238806,0.3522388059701492,1.1590414406133924,strong
レイトギャップ,20251028,355,355,942855,2655.9295774647885,-81920,-230.7605633802817,0.3492957746478873,0.28732394366197184,-0.9922553251833499,recovery
レイトギャップ,20251029,340,340,901417,2651.2264705882353,1571,4.620588235294117,0.4147058823529412,0.3323529411764706,0.29911578756637625,normal
レイトギャップ,20251030,364,364,1167883,3208.46978021978,23645,64.95879120879121,0.39285714285714285,0.3241758241758242,0.6301491425329667,normal
レイトギャップ,20251031,352,352,879259,2497.8948863636365,3061,8.696022727272727,0.35795454545454547,0.3068181818181818,0.32147483517372416,normal
レイトギャップ,20251101,389,389,1773641,4559.488431876607,-75988,-195.34190231362467,0.39588688946015427,0.27249357326478146,-0.797938000113692,recovery
レイトギャップ,20251102,385,385,1608357,4177.550649350649,76492,198.68051948051948,0.43636363636363634,0.35584415584415585,1.363786376660813,strong
レイトギャップ,20251103,385,385,1450118,3766.54025974026,-62137,-161.3948051948052,0.38441558441558443,0.2831168831168831,-0.6116941132091467,normal
レイトギャップ,20251104,351,351,1097769,3127.5470085470088,-43559,-124.0997150997151,0.37606837606837606,0.2934472934472934,-0.4070821395416222,normal
レイトギャップ,20251105,351,351,1041061,2965.985754985755,52678,150.07977207977208,0.4074074074074074,0.3190883190883191,1.097148199302102,strong
レイトギャップ,20251106,389,389,1872265,4813.020565552699,103712,266.61182519280203,0.4473007712082262,0.33676092544987146,1.7364777550745092,strong
レイトギャップ,20251107,351,351,998352,2844.3076923076924,-14035,-39.98575498575499,0.3732193732193732,0.2934472934472934,0.05439210138465475,normal
レイトギャップ,20251108,363,363,1233355,3397.6721763085397,-143360,-394.93112947658403,0.2809917355371901,0.209366391184573,-1.8929439536712453,recovery
レイトギャップ,20251109,384,384,1549144,4034.2291666666665,-73847,-192.30989583333334,0.3697916666666667,0.2864583333333333,-0.7813035093932417,recovery
レイトギャップ,20251110,354,354,1026181,2898.816384180791,-52826,-149.22598870056498,0.3757062146892655,0.2966101694915254,-0.5449323610928216,normal
レイトギャップ,20251111,362,362,1192829,3295.1077348066297,-15056,-41.591160220994475,0.3867403314917127,0.287292817679558,0.04558437004841183,normal
レイトギャップ,20251112,339,339,886944,2616.353982300885,-9395,-27.71386430678466,0.37168141592920356,0.2949852507374631,0.12171934918199379,normal
レイトギャップ,20251113,307,307,712073,2319.456026058632,-45495,-148.19218241042344,0.30293159609120524,0.23778501628664495,-0.5392605918364279,normal
レイトギャップ,20251114,350,350,984096,2811.7028571428573,-51181,-146.23142857142858,0.38571428571428573,0.29428571428571426,-0.5285033122092705,normal
レイトギャップ,20251115,386,386,1421944,3683.79274611399,-48640,-126.01036269430051,0.3860103626943005,0.2849740932642487,-0.417564521386376,normal
レイトギャップ,20251116,390,390,2395880,6143.282051282052,101199,259.4846153846154,0.45897435897435895,0.3641025641025641,1.6973757590241605,strong
レイトギャップ,20251117,338,338,885662,2620.301775147929,37777,111.76627218934911,0.3994082840236686,0.3136094674556213,0.8869489261349891,strong
レイトギャップ,20251118,342,342,914534,2674.0760233918127,-32821,-95.96783625730994,0.3684210526315789,0.2894736842105263,-0.25274227233004015,normal
レイトギャップ,20251119,389,389,1736535,4464.100257069409,52032,133.75835475578407,0.3856041131105398,0.30848329048843187,1.0076040420632335,strong
レイトギャップ,20251120,338,338,943626,2791.792899408284,-42453,-125.60059171597634,0.38461538461538464,0.28994082840236685,-0.4153163957373211,normal
レイトギャップ,20251121,344,344,969584,2818.5581395348836,64758,188.25,0.4622093023255814,0.36046511627906974,1.3065614397630838,strong
レイトギャップ,20251122,380,380,1332577,3506.7815789473684,-69841,-183.7921052631579,0.3631578947368421,0.2657894736842105,-0.7345723730584974,normal
レイトギャップ,20251123,380,380,1347339,3545.628947368421,-105463,-277.5342105263158,0.35526315789473684,0.27631578947368424,-1.2488694862908025,recovery
レイトギャップ,20251124,382,382,1525230,3992.748691099476,-42414,-111.03141361256544,0.387434554973822,0.29842931937172773,-0.3353855448169466,normal
レイトギャップ,20251125,356,356,956553,2686.946629213483,-29322,-82.36516853932584,0.3539325842696629,0.30337078651685395,-0.17811398528679026,normal
レイトギャップ,20251126,388,388,1947522,5019.386597938144,129796,334.5257731958763,0.4639175257731959,0.35309278350515466,2.109073903925,strong
レイトギャップ,20251127,334,334,842953,2523.811377245509,-80884,-242.1676646706587,0.3143712574850299,0.25149700598802394,-1.0548380807926916,recovery
レイトギャップ,20251128,346,346,914163,2642.0895953757226,-37394,-108.07514450867052,0.3930635838150289,0.3179190751445087,-0.3191665719039438,normal
レイトギャップ,20251129,385,385,1456206,3782.353246753247,-113149,-293.8935064935065,0.33246753246753247,0.2675324675324675,-1.3386214570495147,recovery
レイトギャップ,20251130,383,383,1702663,4445.595300261097,8154,21.289817232375977,0.4412532637075718,0.34203655352480417,0.39056814324946043,normal
レイトギャップ,20251201,345,345,1030540,2987.072463768116,-45927,-133.12173913043478,0.3884057971014493,0.2811594202898551,-0.456579650841224,normal
レイトギャップ,20251202,344,344,900319,2617.2063953488373,-40117,-116.61918604651163,0.37790697674418605,0.29069767441860467,-0.3660417288669011,normal
レイトギャップ,20251203,333,333,886450,2662.012012012012,-52360,-157.23723723723722,0.3783783783783784,0.3063063063063063,-0.5888844569437812,normal
レイトギャップ,20251204,352,352,1029212,2923.8977272727275,-13721,-38.98011363636363,0.4005681818181818,0.28125,0.05990934938636226,normal
レイトギャップ,20251205,349,349,983212,2817.2263610315185,12634,36.20057306590258,0.37822349570200575,0.3037249283667622,0.472372991345915,normal
レイトギャップ,20251206,389,389,2232048,5737.912596401028,-59248,-152.30848329048843,0.40616966580976865,0.31362467866323906,-0.5618438446220365,normal
レイトギャップ,20251207,386,386,1488985,3857.4740932642485,9119,23.624352331606218,0.422279792746114,0.32642487046632124,0.4033760982116739,normal
レイトギャップ,20251208,354,354,1036911,2929.1271186440677,8199,23.161016949152543,0.4011299435028249,0.3050847457627119,0.40083410228587985,normal
レイトギャップ,20251209,349,349,959292,2748.6876790830947,-39300,-112.60744985673352,0.3467048710601719,0.2607449856733524,-0.3440321491197805,normal
レイトギャップ,20251210,351,351,1080237,3077.5982905982905,329,0.9373219373219374,0.4074074074074074,0.29914529914529914,0.2789082914898249,normal
レイトギャップ,20251212,352,352,1005341,2856.0823863636365,-104141,-295.8551136363636,0.3352272727272727,0.26988636363636365,-1.3493834181558415,recovery
レイトギャップ,20251213,380,380,1389158,3655.678947368421,-40470,-106.5,0.3815789473684211,0.3026315789473684,-0.3105248599276784,normal
レイトギャップ,20251214,370,370,1304412,3525.437837837838,-86734,-234.4162162162162,0.34324324324324323,0.2756756756756757,-1.0123113255817058,recovery
レイトギャップ,20251215,366,366,1160611,3171.068306010929,-12857,-35.12841530054645,0.366120218579235,0.30327868852459017,0.08104091379481579,normal
レイトギャップ,20251216,389,389,2094617,5384.619537275064,200391,515.1439588688946,0.4832904884318766,0.36503856041131105,3.0999990728031688,strong
レイトギャップ,20251217,353,353,1051512,2978.787535410765,7999,22.660056657223794,0.4164305949008499,0.32577903682719545,0.3980856848990535,normal
レイトギャップ,20251218,327,327,876379,2680.0581039755352,-52328,-160.0244648318043,0.3394495412844037,0.26605504587155965,-0.6041760177827785,normal
レイトギャップ,20251219,385,385,1591024,4132.52987012987,54150,140.64935064935065,0.4051948051948052,0.32727272727272727,1.0454100982149275,strong
レイトギャップ,20251220,377,377,1509273,4003.376657824934,-60690,-160.9814323607427,0.3740053050397878,0.2891246684350133,-0.6094262267065961,normal
