hall,axis,focus_value,offset_value,n_days,focus_mean_excess,offset_mean_excess,offset_gap,corr_excess,verdict
ザシティ,machine_category,at_smart,other,252,628.3583058119573,-54.8920490968272,683.2503549087845,-0.29783104339896654,offset_candidate
ザシティ,machine_category,at_smart,juggler,252,628.3583058119573,-11.326580971450348,639.6848867834076,-0.057654744710105434,offset_candidate
ザシティ,machine_category,juggler,other,286,169.18599822239077,-102.91654451769658,272.10254274008736,-0.7844749909558882,offset_candidate
ザシティ,machine_category,juggler,at_smart,286,169.18599822239077,-91.32893727711748,260.5149354995082,-0.16203159827637592,offset_candidate
ザシティ,machine_category,other,juggler,269,105.957408073502,-128.96102991211444,234.91843798561644,-0.7116821887871897,offset_candidate
ザシティ,machine_category,other,at_smart,269,105.957408073502,-119.19579574541162,225.1532038189136,-0.18605671404431193,offset_candidate
ザシティ,machine_name,チバリヨ2,バイオハザード5,6,3599.8636003687893,-2202.664177408989,5802.527777777778,-0.3318244308107552,offset_candidate
ザシティ,machine_name,うしおととら 白面決戦,からくりサーカス,5,3967.2339732299492,-1698.7660267700508,5666.0,-0.5099898597253938,offset_candidate
ザシティ,machine_name,閃乱カグラ2 SHINOVI MASTER,モンスターハンター:ワールド,5,4897.339020799014,-528.860979200986,5426.2,-0.5134473382375083,offset_candidate
ザシティ,machine_name,緑ドン VIVA!情熱南米編 REVIVAL,Sister Quest,10,4569.573328645352,-767.1266713546473,5336.7,-0.49452937850537637,offset_candidate
ザシティ,machine_name,チバリヨ2プラス,翔べ！ハーレムエース,10,4739.151202604573,-466.34879739542686,5205.5,-0.6018331940358558,offset_candidate
ザシティ,machine_name,うしおととら 白面決戦,ワンパンマン,5,3967.2339732299492,-1143.3660267700507,5110.6,-0.07334566456311199,offset_candidate
ザシティ,machine_name,うしおととら 白面決戦,ToLOVEるダークネス,5,3967.2339732299492,-1108.5660267700507,5075.8,-0.6750226734630805,offset_candidate
ザシティ,machine_name,チバリヨ2プラス,絶対衝激～PLATONIC HEART～,9,4117.550923004162,-817.2268547736147,4934.7777777777765,0.16647238682699678,offset_candidate
ザシティ,machine_name,チバリヨ2プラス,プレミアムうまい棒,6,4556.775845570747,-331.72415442925313,4888.5,-0.67036962809209,offset_candidate
ザシティ,machine_name,うしおととら 白面決戦,ゴジラ,5,3967.2339732299492,-827.8660267700507,4795.1,0.15419270941505503,offset_candidate
ザシティ,machine_name,チバリヨ2プラス,ニューパルサーBT,10,4739.151202604573,-53.848797395426836,4793.0,-0.3523511172227917,offset_candidate
ザシティ,machine_name,チバリヨ2,スーパーブラックジャック,12,3628.8981539669167,-1046.3657349219723,4675.263888888889,0.03071398918166792,offset_candidate
ザシティ,machine_name,うしおととら 白面決戦,モンスターハンターライズ,5,3967.2339732299492,-682.0660267700506,4649.3,-0.4329244770317932,offset_candidate
ザシティ,machine_name,ゴブリンスレイヤーII, サラリーマン金太郎,7,4350.274254210448,-249.1543172181227,4599.428571428571,-0.6046281561046988,offset_candidate
ザシティ,machine_name,うしおととら 白面決戦,戦国乙女4 戦乱に閃く炯眼の軍師,5,3967.2339732299492,-593.2660267700505,4560.5,-0.11784953184003488,offset_candidate
ザシティ,machine_name,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,ビッグドリーム THE GOLDEN PUSHER,13,2907.211918211881,-1625.1470561470944,4532.3589743589755,0.1354476713217293,offset_candidate
ザシティ,machine_name,デビル メイ クライ5 スタイリッシュトライブ,ソードアート・オンラインII,7,2602.3175690979565,-1920.1110023306148,4522.428571428572,0.1828588653298435,offset_candidate
ザシティ,machine_name,チバリヨ2プラス,花火絶景,8,4555.317705046349,65.44270504635006,4489.874999999999,0.13778368999465124,no_offset
ザシティ,machine_name,緑ドン VIVA!情熱南米編 REVIVAL,ToLOVEるダークネス,5,3497.319891288427,-956.2801087115731,4453.6,-0.1316033419563626,offset_candidate
ザシティ,machine_name,緑ドン VIVA!情熱南米編 REVIVAL,黄門ちゃま天,8,3807.9594845595257,-623.2905154404743,4431.25,-0.5562443172389889,offset_candidate
ザシティ,machine_name,うしおととら 白面決戦,スーパーブラックジャック,5,3967.2339732299492,-462.36602677005055,4429.599999999999,0.5620138143237884,offset_candidate
ザシティ,machine_name,チバリヨ2,東京喰種,12,3628.8981539669167,-798.8240682553055,4427.722222222223,-0.24258221195231272,offset_candidate
ザシティ,machine_name,わたしの幸せな結婚,マギアレコード 魔法少女まどか☆マギカ外伝,12,3571.119525691716,-854.0749187527291,4425.194444444445,0.4432143961998504,offset_candidate
ザシティ,machine_name,緑ドン VIVA!情熱南米編 REVIVAL,ゴジラ対エヴァンゲリオン,8,3979.846609755801,-423.40339024419876,4403.25,0.17034414665923617,offset_candidate
ザシティ,machine_name,うしおととら 白面決戦,マギアレコード 魔法少女まどか☆マギカ外伝,5,3967.2339732299492,-434.3660267700508,4401.6,0.23916543172235644,offset_candidate
ザシティ,machine_name,わたしの幸せな結婚,麻雀物語,12,3571.119525691716,-828.4082520860625,4399.527777777778,0.4692008740335002,offset_candidate
ザシティ,machine_name,緑ドン VIVA!情熱南米編 REVIVAL,ダンベル何キロ持てる？,8,4874.681242332078,479.6812423320782,4395.0,0.06901503022225264,no_offset
ザシティ,machine_name,マギアレコード 魔法少女まどか☆マギカ外伝,ゴジラ対エヴァンゲリオン,7,3764.884916490598,-605.4007977951163,4370.285714285714,-0.06779440373728217,offset_candidate
