hall,date,n_machines,active_machine_count,total_games,avg_games,total_diff,avg_diff_per_machine,plus_rate,hit104_rate,budget_zscore,budget_regime
金時,20250828,126,126,276128,2191.4920634920636,-6947,-55.13492063492063,0.38095238095238093,0.3333333333333333,-0.27843905413470943,normal
金時,20250829,138,138,302435,2191.557971014493,-26264,-190.31884057971016,0.3333333333333333,0.2608695652173913,-1.099704845964162,recovery
金時,20250830,148,148,474653,3207.114864864865,-44657,-301.7364864864865,0.3581081081081081,0.2702702702702703,-1.7765863953878895,recovery
金時,20250831,146,146,414934,2842.013698630137,8596,58.87671232876713,0.4246575342465753,0.363013698630137,0.41420141717232895,normal
金時,20250901,131,131,268156,2046.9923664122136,11085,84.61832061068702,0.3816793893129771,0.3282442748091603,0.5705861581773879,normal
金時,20250902,136,136,278147,2045.1985294117646,5244,38.55882352941177,0.3897058823529412,0.3602941176470588,0.2907667139922448,normal
金時,20250903,135,135,280198,2075.5407407407406,-9992,-74.01481481481481,0.32592592592592595,0.25925925925925924,-0.39313769025681355,normal
金時,20250904,129,129,229269,1777.2790697674418,8354,64.75968992248062,0.3333333333333333,0.2713178294573643,0.4499415277845176,normal
金時,20250905,141,141,377912,2680.22695035461,-5573,-39.52482269503546,0.3262411347517731,0.24822695035460993,-0.18360499805488176,normal
金時,20250906,146,146,412367,2824.431506849315,-12070,-82.67123287671232,0.3767123287671233,0.3150684931506849,-0.44572693339249503,normal
金時,20250907,143,143,385680,2697.062937062937,-19448,-136.0,0.3986013986013986,0.2937062937062937,-0.7697084555785842,recovery
金時,20250908,131,131,294716,2249.740458015267,37859,289.0,0.40458015267175573,0.3435114503816794,1.812240356603131,strong
金時,20250909,134,134,304089,2269.320895522388,-19381,-144.63432835820896,0.3656716417910448,0.26865671641791045,-0.8221634999279126,recovery
金時,20250910,129,129,297826,2308.7286821705425,-13357,-103.54263565891473,0.3488372093023256,0.31007751937984496,-0.5725243301503155,normal
金時,20250911,124,124,250644,2021.3225806451612,-12711,-102.50806451612904,0.3548387096774194,0.22580645161290322,-0.5662391307780025,normal
金時,20250912,129,129,258666,2005.1627906976744,-27792,-215.4418604651163,0.31007751937984496,0.2713178294573643,-1.2523315550266139,recovery
金時,20250913,146,146,395804,2710.986301369863,-24854,-170.23287671232876,0.3356164383561644,0.2465753424657534,-0.9776791270255498,recovery
金時,20250914,145,145,416857,2874.8758620689655,-30362,-209.39310344827587,0.32413793103448274,0.296551724137931,-1.215584305627068,recovery
金時,20250915,148,148,698832,4721.8378378378375,-32682,-220.82432432432432,0.44594594594594594,0.3108108108108108,-1.2850309577745977,recovery
金時,20250916,126,126,286378,2272.84126984127,-12949,-102.76984126984127,0.3492063492063492,0.31746031746031744,-0.5678294700210709,normal
金時,20250917,135,135,315379,2336.140740740741,-30356,-224.85925925925926,0.35555555555555557,0.3037037037037037,-1.3095438882745645,recovery
金時,20250918,129,129,294018,2279.2093023255816,-8439,-65.4186046511628,0.43410852713178294,0.3643410852713178,-0.34091422055962367,normal
金時,20250919,131,131,292069,2229.5343511450383,-14331,-109.3969465648855,0.3435114503816794,0.2824427480916031,-0.6080902856557594,normal
金時,20250920,147,147,614510,4180.340136054422,23770,161.70068027210885,0.4217687074829932,0.3129251700680272,1.0388748804549688,strong
金時,20250921,142,142,390379,2749.1478873239435,-5963,-41.99295774647887,0.38028169014084506,0.28169014084507044,-0.19859934714753677,normal
金時,20250922,133,133,311856,2344.781954887218,-34080,-256.2406015037594,0.3157894736842105,0.24812030075187969,-1.5001909925871646,recovery
金時,20250923,144,144,400783,2783.215277777778,12305,85.45138888888889,0.4027777777777778,0.2777777777777778,0.5756471926511987,normal
金時,20250924,120,120,336419,2803.491666666667,-7707,-64.225,0.3416666666666667,0.2833333333333333,-0.33366286500366044,normal
金時,20250925,144,144,473874,3290.7916666666665,-6799,-47.21527777777778,0.3402777777777778,0.2708333333333333,-0.23032584832787792,normal
金時,20250926,135,135,305049,2259.6222222222223,41145,304.77777777777777,0.37777777777777777,0.3333333333333333,1.908093096820073,strong
金時,20250927,147,147,443292,3015.591836734694,-15531,-105.65306122448979,0.35374149659863946,0.2789115646258503,-0.585345531990867,normal
金時,20250928,145,145,506803,3495.193103448276,-14191,-97.86896551724138,0.3724137931034483,0.25517241379310346,-0.5380557986608934,normal
金時,20250929,125,125,224984,1799.872,-12473,-99.784,0.352,0.256,-0.5496899657386478,normal
金時,20250930,135,135,289543,2144.762962962963,-9915,-73.44444444444444,0.37037037037037035,0.28888888888888886,-0.3896725911973279,normal
金時,20251001,137,137,299593,2186.810218978102,12914,94.26277372262774,0.40875912408759124,0.3357664233576642,0.6291778858397823,normal
金時,20251002,123,123,280013,2276.528455284553,-4772,-38.796747967479675,0.43902439024390244,0.34959349593495936,-0.17918181763607663,normal
金時,20251003,133,133,323870,2435.1127819548874,-16336,-122.82706766917293,0.3533834586466165,0.2857142857142857,-0.6896806038502806,normal
金時,20251004,145,145,460411,3175.248275862069,25121,173.24827586206897,0.42758620689655175,0.33793103448275863,1.1090285292009743,strong
金時,20251005,148,148,714014,4824.418918918919,13907,93.96621621621621,0.46621621621621623,0.3108108108108108,0.6273762474834933,normal
金時,20251006,130,130,299991,2307.623076923077,-4680,-36.0,0.36923076923076925,0.27692307692307694,-0.162191088006416,normal
金時,20251007,130,130,266567,2050.5153846153844,-10064,-77.41538461538461,0.3230769230769231,0.26153846153846155,-0.41379674239168934,normal
金時,20251008,126,126,311235,2470.1190476190477,27756,220.28571428571428,0.3968253968253968,0.35714285714285715,1.394789136885684,strong
金時,20251009,132,132,249523,1890.3257575757575,3651,27.65909090909091,0.3333333333333333,0.25757575757575757,0.2245489453048666,normal
金時,20251010,131,131,285507,2179.442748091603,5715,43.62595419847328,0.3511450381679389,0.3053435114503817,0.3215504128443693,normal
金時,20251011,139,139,471250,3390.2877697841727,-1807,-13.0,0.41007194244604317,0.28776978417266186,-0.022462093464817267,normal
金時,20251012,146,146,461155,3158.595890410959,8730,59.794520547945204,0.4520547945205479,0.3835616438356164,0.4197772615048406,normal
金時,20251013,148,148,452495,3057.3986486486488,269,1.8175675675675675,0.3716216216216216,0.27702702702702703,0.06755720295989659,normal
金時,20251014,122,122,257748,2112.688524590164,4594,37.65573770491803,0.4016393442622951,0.32786885245901637,0.28528031076436305,normal
金時,20251015,143,143,494147,3455.573426573427,12985,90.8041958041958,0.43356643356643354,0.32867132867132864,0.6081664243142922,normal
金時,20251016,132,132,257870,1953.560606060606,27447,207.9318181818182,0.4090909090909091,0.3409090909090909,1.3197370724826938,strong
金時,20251017,129,129,284131,2202.5658914728683,11622,90.09302325581395,0.43410852713178294,0.34108527131782945,0.6038459275694669,normal
金時,20251018,143,143,410027,2867.3216783216785,-2389,-16.706293706293707,0.3916083916083916,0.2727272727272727,-0.04497847142378575,normal
金時,20251019,142,142,423677,2983.6408450704225,-4507,-31.739436619718308,0.4014084507042254,0.323943661971831,-0.13630742551478486,normal
金時,20251020,141,141,522245,3703.8652482269504,49567,351.5390070921986,0.45390070921985815,0.3617021276595745,2.1921756861954274,strong
金時,20251021,131,131,280899,2144.267175572519,10777,82.26717557251908,0.366412213740458,0.2748091603053435,0.5563025437337064,normal
金時,20251022,126,126,273061,2167.1507936507937,-6859,-54.43650793650794,0.35714285714285715,0.3253968253968254,-0.27419607569452287,normal
金時,20251023,132,132,248539,1882.871212121212,-10701,-81.06818181818181,0.3712121212121212,0.30303030303030304,-0.4359881198008727,normal
金時,20251024,132,132,313101,2371.9772727272725,12934,97.98484848484848,0.3787878787878788,0.32575757575757575,0.6517901364542937,normal
