hall,axis,focus_value,offset_value,n_days,focus_mean_excess,offset_mean_excess,offset_gap,corr_excess,verdict
蒲田7,floor,2F,3F,224,128.82091723811166,-123.64296094793563,252.46387818604728,-0.9999329361717151,offset_candidate
蒲田7,floor,3F,2F,136,90.17773212896012,-93.68847981814233,183.86621194710244,-0.9999452255503164,offset_candidate
蒲田7,machine_category,at_smart,hana_oki,190,494.02791337070784,-131.7460164253948,625.7739297961026,-0.1429245342828924,offset_candidate
蒲田7,machine_category,at_smart,other,190,494.02791337070784,-42.372914213168485,536.4008275838763,-0.530365383824596,offset_candidate
蒲田7,machine_category,at_smart,juggler,190,494.02791337070784,23.526990633084928,470.5009227376229,0.06787754494837339,no_offset
蒲田7,machine_category,hana_oki,other,137,363.96967033850495,-41.50994980285024,405.4796201413552,-0.13360722822803567,offset_candidate
蒲田7,machine_category,hana_oki,juggler,137,363.96967033850495,33.484830173629476,330.4848401648755,-0.09829856961329454,no_offset
蒲田7,machine_category,hana_oki,at_smart,137,363.96967033850495,47.76988251331652,316.1997878251884,-0.009416627909792242,no_offset
蒲田7,machine_category,juggler,hana_oki,179,169.94769747781598,-78.19953811789657,248.14723559571254,-0.13920965262955054,offset_candidate
蒲田7,machine_category,juggler,other,179,169.94769747781598,-67.27061133064835,237.21830880846431,-0.8349962736774398,offset_candidate
蒲田7,machine_category,other,hana_oki,178,55.892605769553036,-179.44678560215777,235.3393913717108,-0.3777012495536352,offset_candidate
蒲田7,machine_category,other,juggler,178,55.892605769553036,-95.9531065974337,151.84571236698673,-0.6915601364461347,offset_candidate
蒲田7,machine_category,other,at_smart,178,55.892605769553036,-82.83769773708055,138.7303035066336,-0.20980401385314418,offset_candidate
蒲田7,machine_category,juggler,at_smart,179,169.94769747781598,124.4413622220699,45.50633525574608,0.043351971764046565,no_offset
蒲田7,machine_name,麻雀物語,新鬼武者3,6,3922.8474420414823,-977.6427540369496,4900.490196078432,-0.014070896807393858,offset_candidate
蒲田7,machine_name,とある魔術の禁書目録,スマート沖スロ ニューキングハナハナV,10,4145.813143202885,-179.18685679711484,4325.0,-0.1911228797114505,offset_candidate
蒲田7,machine_name,とある魔術の禁書目録,戦国乙女5 業火を穿つ宿焔の双刃,6,3117.4957004420557,-1014.0466972187623,4131.542397660818,0.2048445286721681,offset_candidate
蒲田7,machine_name,とある魔術の禁書目録,スマスロ炎炎ノ消防隊,10,4145.813143202885,115.81314320288512,4030.0,0.06781860116711574,no_offset
蒲田7,machine_name,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,荒野のコトブキ飛行隊,14,3205.7630974759404,-823.4035691907266,4029.166666666667,-0.25245609094947,offset_candidate
蒲田7,machine_name,バンドリ！,ソードアート・オンラインII,7,2269.062686071661,-1542.8420758331008,3811.904761904762,0.17871580840603668,offset_candidate
蒲田7,machine_name,バンドリ！,バーニングエクスプレス,24,3764.7322178362388,-18.601115497095076,3783.333333333334,-0.18160795356051382,offset_candidate
蒲田7,machine_name,バンドリ！,戦国乙女5 業火を穿つ宿焔の双刃,7,2269.062686071661,-1449.4836798431256,3718.5463659147867,0.21664050598930154,offset_candidate
