segment,target,feature,importance_mean,importance_std,n_models
2F_A,target_is_top3,prior_top1_rate,30.44154780940076,1.6889501860886293,90
2F_A,target_is_top3,weekday_prior_top1_rate,25.215715426886,3.357943957668961,90
2F_A,target_is_top3,day_of_month,16.58611700732339,1.8228259155997948,90
2F_A,target_is_top3,lag1_rank_pct,15.810333787785945,1.3447952539341441,90
2F_A,target_is_top3,day_of_week_num,7.570168571635882,0.780367358431233,90
2F_A,target_is_top3,is_weekend,4.376117396968022,0.6209445759854317,90
2F_A,target_is_top5,prior_top1_rate,35.60489824989059,1.4485509062872717,90
2F_A,target_is_top5,day_of_month,19.789467197488904,2.6685412519067033,90
2F_A,target_is_top5,lag1_rank_pct,17.982935895105516,1.7522553775949232,90
2F_A,target_is_top5,weekday_prior_top1_rate,17.53764685184526,2.380741532668183,90
2F_A,target_is_top5,day_of_week_num,4.6326378375577235,0.8072750994752715,90
2F_A,target_is_top5,is_weekend,4.452413968112006,0.5920543316660047,90
2F_N,target_is_top3,prior_top1_rate,28.377500280389444,1.7001636682676504,90
2F_N,target_is_top3,weekday_prior_top1_rate,24.631712650976137,1.4976706573760334,90
2F_N,target_is_top3,lag1_rank_pct,17.942696906071422,1.4277135442052544,90
2F_N,target_is_top3,day_of_month,14.254430964142522,1.1940931742376413,90
2F_N,target_is_top3,day_of_week_num,8.566006153712891,1.1030796689544562,90
2F_N,target_is_top3,is_weekend,6.227653044707581,0.686752084448127,90
2F_N,target_is_top5,prior_top1_rate,32.10440623252002,1.2308338940202932,90
2F_N,target_is_top5,weekday_prior_top1_rate,20.9877758787105,1.3423709473081649,90
2F_N,target_is_top5,lag1_rank_pct,20.17901697341786,2.0440059326141213,90
2F_N,target_is_top5,day_of_month,11.709537420085788,1.4107850581901107,90
2F_N,target_is_top5,day_of_week_num,7.593368402397004,0.9812439765758328,90
2F_N,target_is_top5,is_weekend,7.425895092868829,0.7661513609280797,90
3F_A,target_is_top3,prior_top1_rate,27.380483693434602,1.9192488296125774,90
3F_A,target_is_top3,weekday_prior_top1_rate,24.924002981372016,1.8401828307430441,90
3F_A,target_is_top3,lag1_rank_pct,22.98626733395493,1.164756766710136,90
3F_A,target_is_top3,day_of_month,14.277709530227568,1.146763489524768,90
3F_A,target_is_top3,day_of_week_num,6.531702390486669,1.2571707656564624,90
3F_A,target_is_top3,is_weekend,3.8998340705242134,0.6149517725785497,90
3F_A,target_is_top5,prior_top1_rate,23.75784340740719,1.7243239083234552,90
3F_A,target_is_top5,weekday_prior_top1_rate,23.25197492671375,1.4568068936285297,90
3F_A,target_is_top5,lag1_rank_pct,23.229217018666365,1.1995920496371462,90
3F_A,target_is_top5,day_of_month,15.279646923661348,1.0559882456699108,90
3F_A,target_is_top5,day_of_week_num,8.099910680978587,0.905899723680298,90
3F_A,target_is_top5,is_weekend,6.3814070425727625,0.7725505531437772,90
3F_N,target_is_top3,prior_top1_rate,44.88471027183292,1.4238378297809542,90
3F_N,target_is_top3,lag1_rank_pct,20.157120953032557,1.1841885703956125,90
3F_N,target_is_top3,weekday_prior_top1_rate,16.006512544641875,0.919683329201603,90
3F_N,target_is_top3,day_of_month,8.727404912218171,0.7935815331127084,90
3F_N,target_is_top3,day_of_week_num,6.5787911172546485,0.752783740851613,90
3F_N,target_is_top3,is_weekend,3.645460201019821,0.5289315734209109,90
3F_N,target_is_top5,prior_top1_rate,49.53456371481058,1.7822054234255653,90
3F_N,target_is_top5,lag1_rank_pct,16.191829863598198,1.0436224329012396,90
3F_N,target_is_top5,weekday_prior_top1_rate,15.334412287374677,1.5929617711711286,90
3F_N,target_is_top5,day_of_month,9.82962536267857,0.873996402417173,90
3F_N,target_is_top5,day_of_week_num,6.126953505639598,0.725509674386762,90
3F_N,target_is_top5,is_weekend,2.982615265898375,0.4585363096872224,90
