segment,target,feature,importance_mean,importance_std,n_models
2F_A,target_is_top3,prior_top1_rate,43.99499952394556,2.463139557917984,90
2F_A,target_is_top3,weekday_prior_top1_rate,16.329204864961675,1.2675743139402669,90
2F_A,target_is_top3,day_of_month,15.578391634655402,2.2568852911645005,90
2F_A,target_is_top3,lag1_rank_pct,13.144618621967748,1.8099146286650156,90
2F_A,target_is_top3,day_of_week_num,7.336991009915007,1.090117873743955,90
2F_A,target_is_top3,is_weekend,3.6157943445546032,0.797806434385124,90
2F_A,target_is_top5,prior_top1_rate,40.007755775120714,6.68971978372329,90
2F_A,target_is_top5,lag1_rank_pct,25.466349437625095,2.979178355832352,90
2F_A,target_is_top5,weekday_prior_top1_rate,13.872599485902638,1.692150206270679,90
2F_A,target_is_top5,day_of_month,10.885589014439319,2.898942373415457,90
2F_A,target_is_top5,day_of_week_num,6.5070799556492265,1.7712408413820928,90
2F_A,target_is_top5,is_weekend,3.260626331263004,0.781177087385828,90
2F_N,target_is_top3,prior_top1_rate,27.975612515117014,1.4872296957652575,90
2F_N,target_is_top3,weekday_prior_top1_rate,21.9465122112304,1.6674527851107035,90
2F_N,target_is_top3,lag1_rank_pct,21.48699453229726,1.3335884081840956,90
2F_N,target_is_top3,day_of_month,11.60068937509395,1.0210225261340429,90
2F_N,target_is_top3,day_of_week_num,9.811846342625165,1.2845370261415412,90
2F_N,target_is_top3,is_weekend,7.178345023636215,0.9017312182758692,90
2F_N,target_is_top5,prior_top1_rate,25.2165137735731,1.6504614711052306,90
2F_N,target_is_top5,weekday_prior_top1_rate,24.992185915666344,1.7752292132106418,90
2F_N,target_is_top5,lag1_rank_pct,20.926463752643027,1.6514908094490568,90
2F_N,target_is_top5,day_of_month,12.643055031592596,1.045362518538146,90
2F_N,target_is_top5,day_of_week_num,9.051214850761394,1.1354972843982067,90
2F_N,target_is_top5,is_weekend,7.170566675763538,0.8622517197373547,90
3F_A,target_is_top3,prior_top1_rate,30.50100536852149,1.485135018852383,90
3F_A,target_is_top3,lag1_rank_pct,26.21967148898717,1.3120389450749619,90
3F_A,target_is_top3,weekday_prior_top1_rate,18.01545300956597,1.7366078072046314,90
3F_A,target_is_top3,day_of_month,14.71427034593396,1.1823010646133878,90
3F_A,target_is_top3,day_of_week_num,7.112292969485963,0.7205061892638261,90
3F_A,target_is_top3,is_weekend,3.437306817505449,0.579920220751182,90
3F_A,target_is_top5,prior_top1_rate,29.02817338102008,1.6492913905966107,90
3F_A,target_is_top5,lag1_rank_pct,24.60940263818322,1.7343738108157651,90
3F_A,target_is_top5,weekday_prior_top1_rate,21.55028047555405,1.4951711368575515,90
3F_A,target_is_top5,day_of_month,14.068805194902522,0.9851137498716313,90
3F_A,target_is_top5,day_of_week_num,6.746584781955364,0.7739307893632026,90
3F_A,target_is_top5,is_weekend,3.9967535283847617,0.6711945274741671,90
3F_N,target_is_top3,prior_top1_rate,52.10048881308514,1.5398163353011056,90
3F_N,target_is_top3,lag1_rank_pct,17.224868031620545,1.203898580717033,90
3F_N,target_is_top3,weekday_prior_top1_rate,14.340919814840912,1.0517680807875438,90
3F_N,target_is_top3,day_of_month,8.912831013421215,0.9873971791823598,90
3F_N,target_is_top3,day_of_week_num,4.369158080015466,0.5355588822883685,90
3F_N,target_is_top3,is_weekend,3.0517342470167206,0.4730135119987394,90
3F_N,target_is_top5,prior_top1_rate,59.127695770294636,1.9486718547364585,90
3F_N,target_is_top5,weekday_prior_top1_rate,17.571114610506694,1.6951538482533879,90
3F_N,target_is_top5,lag1_rank_pct,15.117572220073221,1.2672253123420025,90
3F_N,target_is_top5,day_of_month,4.561066550337747,0.6430318739498595,90
3F_N,target_is_top5,day_of_week_num,2.3414711691428916,0.5409820991359507,90
3F_N,target_is_top5,is_weekend,1.2810796796448054,0.24315175260501126,90
