date,month,weekday,expert,precision,recall,f1,hit_at_2,hit_at_3,pred_span,n_items,status,window,lambda
2026-01-01,2026-01,Thursday,2F_N,0.5,0.5,0.5,1.0,1.0,0.14123557237140244,10,ok,full_2025,0.75
2026-01-01,2026-01,Thursday,3F_A,0.0,0.0,0.0,0.0,0.0,0.13506948043660394,10,ok,recent_60d,1.0
2026-01-01,2026-01,Thursday,3F_N,1.0,1.0,1.0,1.0,1.0,0.3315737426655482,10,ok,recent_60d,0.75
2026-01-02,2026-01,Friday,2F_N,1.0,1.0,1.0,1.0,1.0,0.9967979072698266,10,ok,full_2025,0.75
2026-01-02,2026-01,Friday,3F_A,1.0,1.0,1.0,1.0,1.0,0.9731802541027198,10,ok,full_2025,0.75
2026-01-02,2026-01,Friday,3F_N,0.5,0.5,0.5,1.0,1.0,0.6568907166069123,10,ok,recent_60d,0.75
2026-01-03,2026-01,Saturday,2F_N,0.5,0.5,0.5,1.0,1.0,0.9880687200638184,10,ok,full_2025,0.75
2026-01-03,2026-01,Saturday,3F_A,0.5,0.5,0.5,1.0,1.0,0.006083089608403859,10,ok,full_2025,0.75
2026-01-03,2026-01,Saturday,3F_N,1.0,1.0,1.0,1.0,1.0,0.8221846528896187,10,ok,recent_60d,0.75
2026-01-04,2026-01,Sunday,2F_N,1.0,1.0,1.0,1.0,1.0,0.9841292355679616,10,ok,full_2025,0.75
2026-01-04,2026-01,Sunday,3F_A,0.5,0.5,0.5,1.0,1.0,0.0010203475456506991,10,ok,full_2025,0.75
2026-01-04,2026-01,Sunday,3F_N,1.0,1.0,1.0,1.0,1.0,0.8264045942106114,10,ok,recent_60d,0.75
2026-01-05,2026-01,Monday,2F_N,1.0,1.0,1.0,1.0,1.0,0.9944140594355528,10,ok,full_2025,0.75
2026-01-05,2026-01,Monday,3F_A,1.0,1.0,1.0,1.0,1.0,0.9863890010823896,10,ok,full_2025,0.75
2026-01-05,2026-01,Monday,3F_N,0.5,0.5,0.5,1.0,1.0,0.9908434648340253,10,ok,full_2025,1.0
2026-01-06,2026-01,Tuesday,2F_N,1.0,1.0,1.0,1.0,1.0,0.9950154821304124,10,ok,recent_60d,1.0
2026-01-06,2026-01,Tuesday,3F_A,1.0,1.0,1.0,1.0,1.0,0.7227818324353793,10,ok,full_2025,0.75
2026-01-06,2026-01,Tuesday,3F_N,1.0,1.0,1.0,1.0,1.0,0.9949107854023626,10,ok,full_2025,1.0
2026-01-07,2026-01,Wednesday,2F_N,0.5,0.5,0.5,1.0,1.0,0.9453189824566314,10,ok,full_2025,0.75
2026-01-07,2026-01,Wednesday,3F_A,0.5,0.5,0.5,1.0,1.0,0.9437824266833252,10,ok,full_2025,0.75
2026-01-07,2026-01,Wednesday,3F_N,0.5,0.5,0.5,1.0,1.0,0.9909522234298683,10,ok,full_2025,0.75
2026-01-08,2026-01,Thursday,2F_N,1.0,1.0,1.0,1.0,1.0,0.9922307278777219,10,ok,recent_60d,0.75
2026-01-08,2026-01,Thursday,3F_A,1.0,1.0,1.0,1.0,1.0,0.9735623216258183,10,ok,full_2025,0.75
2026-01-08,2026-01,Thursday,3F_N,0.5,0.5,0.5,1.0,1.0,0.7930814663550285,10,ok,full_2025,1.0
2026-01-09,2026-01,Friday,2F_N,1.0,1.0,1.0,1.0,1.0,0.5178080014236802,10,ok,recent_60d,1.0
2026-01-09,2026-01,Friday,3F_A,1.0,1.0,1.0,1.0,1.0,0.9185597260449988,10,ok,full_2025,0.75
2026-01-09,2026-01,Friday,3F_N,1.0,1.0,1.0,1.0,1.0,0.9973050443004923,10,ok,full_2025,1.0
2026-01-10,2026-01,Saturday,2F_N,0.5,0.5,0.5,1.0,1.0,0.9931770771818916,10,ok,recent_60d,1.25
2026-01-10,2026-01,Saturday,3F_A,1.0,1.0,1.0,1.0,1.0,0.8042290141644672,10,ok,full_2025,0.75
2026-01-10,2026-01,Saturday,3F_N,1.0,1.0,1.0,1.0,1.0,0.9964625507541153,10,ok,full_2025,1.0
2026-01-11,2026-01,Sunday,2F_N,0.5,0.5,0.5,1.0,1.0,0.9884239692522302,10,ok,recent_60d,0.75
2026-01-11,2026-01,Sunday,3F_A,1.0,1.0,1.0,1.0,1.0,0.9969663756492045,10,ok,full_2025,0.75
2026-01-11,2026-01,Sunday,3F_N,0.0,0.0,0.0,0.0,0.0,0.0005411101899471853,10,ok,full_2025,1.0
2026-01-12,2026-01,Monday,2F_N,1.0,1.0,1.0,1.0,1.0,0.9696897474170351,10,ok,recent_60d,0.75
2026-01-12,2026-01,Monday,3F_A,1.0,1.0,1.0,1.0,1.0,0.4188624353509462,10,ok,full_2025,0.75
2026-01-12,2026-01,Monday,3F_N,1.0,1.0,1.0,1.0,1.0,0.08685431142586145,10,ok,full_2025,1.0
2026-01-13,2026-01,Tuesday,2F_N,1.0,1.0,1.0,1.0,1.0,0.9422391039583098,10,ok,recent_60d,0.75
2026-01-13,2026-01,Tuesday,3F_A,1.0,1.0,1.0,1.0,1.0,0.3428480452357319,10,ok,full_2025,0.75
2026-01-13,2026-01,Tuesday,3F_N,1.0,1.0,1.0,1.0,1.0,0.8819062058466566,10,ok,full_2025,1.0
2026-01-14,2026-01,Wednesday,2F_N,1.0,1.0,1.0,1.0,1.0,0.9913300278300333,10,ok,full_2025,0.75
2026-01-14,2026-01,Wednesday,3F_A,0.5,0.5,0.5,1.0,1.0,0.9898396988490293,10,ok,full_2025,0.75
2026-01-14,2026-01,Wednesday,3F_N,1.0,1.0,1.0,1.0,1.0,0.9885527918571435,10,ok,full_2025,0.75
2026-01-15,2026-01,Thursday,2F_N,0.5,0.5,0.5,1.0,1.0,0.5535160129746873,10,ok,recent_60d,0.75
2026-01-15,2026-01,Thursday,3F_A,1.0,1.0,1.0,1.0,1.0,0.9888722281001986,10,ok,recent_60d,0.75
2026-01-15,2026-01,Thursday,3F_N,1.0,1.0,1.0,1.0,1.0,0.9986952430163542,10,ok,full_2025,1.0
2026-01-16,2026-01,Friday,2F_N,0.5,0.5,0.5,1.0,1.0,0.9928993826535563,10,ok,recent_60d,1.0
2026-01-16,2026-01,Friday,3F_A,0.5,0.5,0.5,1.0,1.0,0.9918403907277912,10,ok,recent_60d,0.75
2026-01-16,2026-01,Friday,3F_N,1.0,1.0,1.0,1.0,1.0,0.9939499535683752,10,ok,recent_60d,1.0
2026-01-17,2026-01,Saturday,2F_N,0.5,0.5,0.5,1.0,1.0,0.9919274700502556,10,ok,full_2025,0.75
2026-01-17,2026-01,Saturday,3F_A,1.0,1.0,1.0,1.0,1.0,0.9826757804589624,10,ok,recent_60d,0.75
2026-01-17,2026-01,Saturday,3F_N,1.0,1.0,1.0,1.0,1.0,0.8857305560893224,10,ok,recent_60d,0.75
2026-01-18,2026-01,Sunday,2F_N,1.0,1.0,1.0,1.0,1.0,0.3910522724437375,10,ok,recent_60d,1.25
2026-01-18,2026-01,Sunday,3F_A,1.0,1.0,1.0,1.0,1.0,0.8734377448901737,10,ok,recent_60d,0.75
2026-01-18,2026-01,Sunday,3F_N,0.5,0.5,0.5,1.0,1.0,0.9845228811474994,10,ok,recent_60d,0.75
2026-01-19,2026-01,Monday,2F_N,1.0,1.0,1.0,1.0,1.0,0.46960656996856726,10,ok,full_2025,0.75
2026-01-19,2026-01,Monday,3F_A,1.0,1.0,1.0,1.0,1.0,0.9354734270166778,10,ok,recent_60d,0.75
2026-01-19,2026-01,Monday,3F_N,1.0,1.0,1.0,1.0,1.0,0.9946977168506246,10,ok,recent_60d,0.75
2026-01-20,2026-01,Tuesday,2F_N,1.0,1.0,1.0,1.0,1.0,0.9724324335542283,10,ok,full_2025,0.75
2026-01-20,2026-01,Tuesday,3F_A,1.0,1.0,1.0,1.0,1.0,0.8645619272465623,10,ok,recent_60d,1.25
2026-01-20,2026-01,Tuesday,3F_N,1.0,1.0,1.0,1.0,1.0,0.9912667430657336,10,ok,recent_60d,1.0
2026-01-21,2026-01,Wednesday,2F_N,0.5,0.5,0.5,1.0,1.0,0.9415392257140089,10,ok,full_2025,0.75
2026-01-21,2026-01,Wednesday,3F_A,0.5,0.5,0.5,1.0,1.0,0.9874161536556296,10,ok,full_2025,0.75
2026-01-21,2026-01,Wednesday,3F_N,1.0,1.0,1.0,1.0,1.0,0.9892542167870659,10,ok,full_2025,0.75
2026-01-22,2026-01,Thursday,2F_N,1.0,1.0,1.0,1.0,1.0,0.5063609867486133,10,ok,recent_60d,0.75
2026-01-22,2026-01,Thursday,3F_A,1.0,1.0,1.0,1.0,1.0,0.8515114343876253,10,ok,full_2025,0.75
2026-01-22,2026-01,Thursday,3F_N,1.0,1.0,1.0,1.0,1.0,0.9949825951605253,10,ok,recent_60d,0.75
2026-01-23,2026-01,Friday,2F_N,1.0,1.0,1.0,1.0,1.0,0.6137031280527916,10,ok,recent_60d,1.0
2026-01-23,2026-01,Friday,3F_A,1.0,1.0,1.0,1.0,1.0,0.9362450705377955,10,ok,full_2025,0.75
2026-01-23,2026-01,Friday,3F_N,1.0,1.0,1.0,1.0,1.0,0.7968239912986603,10,ok,recent_60d,0.75
2026-01-24,2026-01,Saturday,2F_N,1.0,1.0,1.0,1.0,1.0,0.9011237603202865,10,ok,full_2025,0.75
2026-01-24,2026-01,Saturday,3F_A,1.0,1.0,1.0,1.0,1.0,0.9867521201983503,10,ok,full_2025,0.75
2026-01-24,2026-01,Saturday,3F_N,1.0,1.0,1.0,1.0,1.0,0.9747545656450807,10,ok,recent_60d,1.25
2026-01-25,2026-01,Sunday,2F_N,1.0,1.0,1.0,1.0,1.0,0.6068237823805234,10,ok,recent_60d,1.25
2026-01-25,2026-01,Sunday,3F_A,1.0,1.0,1.0,1.0,1.0,0.5373582966686199,10,ok,full_2025,0.75
2026-01-25,2026-01,Sunday,3F_N,1.0,1.0,1.0,1.0,1.0,0.9977379098527269,10,ok,full_2025,1.0
2026-01-26,2026-01,Monday,2F_N,0.5,0.5,0.5,1.0,1.0,0.963585755515222,10,ok,recent_60d,0.75
2026-01-26,2026-01,Monday,3F_A,1.0,1.0,1.0,1.0,1.0,0.9684982161657223,10,ok,full_2025,0.75
2026-01-26,2026-01,Monday,3F_N,1.0,1.0,1.0,1.0,1.0,0.9937766385212908,10,ok,recent_60d,1.25
2026-01-27,2026-01,Tuesday,2F_N,0.5,0.5,0.5,1.0,1.0,0.753139064126929,10,ok,recent_60d,1.25
2026-01-27,2026-01,Tuesday,3F_A,1.0,1.0,1.0,1.0,1.0,0.9955211585963675,10,ok,full_2025,0.75
2026-01-27,2026-01,Tuesday,3F_N,1.0,1.0,1.0,1.0,1.0,0.9951985090809006,10,ok,recent_60d,1.0
2026-01-28,2026-01,Wednesday,2F_N,0.5,0.5,0.5,1.0,1.0,0.9498071289583371,10,ok,full_2025,0.75
2026-01-28,2026-01,Wednesday,3F_A,1.0,1.0,1.0,1.0,1.0,0.9823639350950975,10,ok,full_2025,0.75
2026-01-28,2026-01,Wednesday,3F_N,0.5,0.5,0.5,1.0,1.0,0.9168703739652331,10,ok,full_2025,0.75
2026-01-29,2026-01,Thursday,2F_N,1.0,1.0,1.0,1.0,1.0,0.9211148494401095,10,ok,recent_60d,1.25
2026-01-29,2026-01,Thursday,3F_A,1.0,1.0,1.0,1.0,1.0,0.9872927757052754,10,ok,full_2025,0.75
2026-01-29,2026-01,Thursday,3F_N,1.0,1.0,1.0,1.0,1.0,0.9203707400786147,10,ok,recent_60d,1.0
2026-01-30,2026-01,Friday,2F_N,1.0,1.0,1.0,1.0,1.0,0.9981845696421492,10,ok,full_2025,0.75
2026-01-30,2026-01,Friday,3F_A,1.0,1.0,1.0,1.0,1.0,0.9405750460353847,10,ok,full_2025,0.75
2026-01-30,2026-01,Friday,3F_N,1.0,1.0,1.0,1.0,1.0,0.9762844555795747,10,ok,recent_60d,0.75
2026-01-31,2026-01,Saturday,2F_N,0.5,0.5,0.5,1.0,1.0,0.16483054308258482,10,ok,recent_60d,0.75
2026-01-31,2026-01,Saturday,3F_A,0.5,0.5,0.5,1.0,1.0,0.07112433528640785,10,ok,full_2025,0.75
2026-01-31,2026-01,Saturday,3F_N,1.0,1.0,1.0,1.0,1.0,0.03439498148850377,10,ok,recent_60d,0.75
2026-02-01,2026-02,Sunday,2F_N,1.0,1.0,1.0,1.0,1.0,0.9903318084795504,10,ok,recent_60d,1.0
2026-02-01,2026-02,Sunday,3F_A,0.5,0.5,0.5,1.0,1.0,0.4545544822295349,10,ok,full_2025,0.75
2026-02-01,2026-02,Sunday,3F_N,1.0,1.0,1.0,1.0,1.0,0.8794270887017673,10,ok,recent_60d,1.25
2026-02-02,2026-02,Monday,2F_N,1.0,1.0,1.0,1.0,1.0,0.9938591906724015,10,ok,recent_60d,0.75
2026-02-02,2026-02,Monday,3F_A,1.0,1.0,1.0,1.0,1.0,0.8417544706068529,10,ok,full_2025,0.75
2026-02-02,2026-02,Monday,3F_N,1.0,1.0,1.0,1.0,1.0,0.6219048071653115,10,ok,full_2025,1.0
2026-02-03,2026-02,Tuesday,2F_N,1.0,1.0,1.0,1.0,1.0,0.815247139142609,10,ok,recent_60d,1.0
2026-02-03,2026-02,Tuesday,3F_A,0.5,0.5,0.5,1.0,1.0,0.00717095040006192,10,ok,full_2025,0.75
2026-02-03,2026-02,Tuesday,3F_N,1.0,1.0,1.0,1.0,1.0,0.9841668176556133,10,ok,full_2025,1.0
2026-02-04,2026-02,Wednesday,2F_N,1.0,1.0,1.0,1.0,1.0,0.9907973404851079,10,ok,full_2025,0.75
2026-02-04,2026-02,Wednesday,3F_A,1.0,1.0,1.0,1.0,1.0,0.9890404934716904,10,ok,full_2025,0.75
2026-02-04,2026-02,Wednesday,3F_N,0.5,0.5,0.5,1.0,1.0,0.9759066190005743,10,ok,full_2025,0.75
2026-02-05,2026-02,Thursday,2F_N,1.0,1.0,1.0,1.0,1.0,0.6457415481174478,10,ok,full_2025,0.75
2026-02-05,2026-02,Thursday,3F_A,1.0,1.0,1.0,1.0,1.0,0.9972174315213435,10,ok,full_2025,0.75
2026-02-05,2026-02,Thursday,3F_N,1.0,1.0,1.0,1.0,1.0,0.9939819946353666,10,ok,full_2025,1.0
2026-02-06,2026-02,Friday,2F_N,1.0,1.0,1.0,1.0,1.0,0.9908258948834828,10,ok,recent_60d,0.75
2026-02-06,2026-02,Friday,3F_A,1.0,1.0,1.0,1.0,1.0,0.7409901813367882,10,ok,recent_60d,0.75
2026-02-06,2026-02,Friday,3F_N,1.0,1.0,1.0,1.0,1.0,0.9665423827462886,10,ok,full_2025,1.0
2026-02-07,2026-02,Saturday,2F_N,1.0,1.0,1.0,1.0,1.0,0.9900577550113998,10,ok,recent_60d,0.75
2026-02-07,2026-02,Saturday,3F_A,1.0,1.0,1.0,1.0,1.0,0.9395919331827635,10,ok,full_2025,0.75
2026-02-07,2026-02,Saturday,3F_N,1.0,1.0,1.0,1.0,1.0,0.9961267749130533,10,ok,full_2025,1.0
2026-02-08,2026-02,Sunday,2F_N,1.0,1.0,1.0,1.0,1.0,0.9917575021408621,10,ok,recent_60d,1.0
2026-02-08,2026-02,Sunday,3F_A,1.0,1.0,1.0,1.0,1.0,0.9751764895016487,10,ok,recent_60d,1.0
2026-02-08,2026-02,Sunday,3F_N,1.0,1.0,1.0,1.0,1.0,0.8921051625527485,10,ok,full_2025,1.0
2026-02-09,2026-02,Monday,2F_N,1.0,1.0,1.0,1.0,1.0,0.9930516608948573,10,ok,recent_60d,0.75
2026-02-09,2026-02,Monday,3F_A,1.0,1.0,1.0,1.0,1.0,0.8480256754343501,10,ok,full_2025,0.75
2026-02-09,2026-02,Monday,3F_N,1.0,1.0,1.0,1.0,1.0,0.9965263728860073,10,ok,full_2025,1.0
2026-02-10,2026-02,Tuesday,2F_N,0.5,0.5,0.5,1.0,1.0,0.9935387018122677,10,ok,recent_60d,0.75
2026-02-10,2026-02,Tuesday,3F_A,1.0,1.0,1.0,1.0,1.0,0.8672735841658303,10,ok,full_2025,0.75
2026-02-10,2026-02,Tuesday,3F_N,1.0,1.0,1.0,1.0,1.0,0.9952290902468471,10,ok,full_2025,1.0
2026-02-11,2026-02,Wednesday,2F_N,0.5,0.5,0.5,1.0,1.0,0.17732304416537994,10,ok,full_2025,0.75
2026-02-11,2026-02,Wednesday,3F_A,1.0,1.0,1.0,1.0,1.0,0.07061576076713943,10,ok,full_2025,0.75
2026-02-11,2026-02,Wednesday,3F_N,1.0,1.0,1.0,1.0,1.0,0.9881758066883917,10,ok,full_2025,0.75
2026-02-12,2026-02,Thursday,2F_N,0.5,0.5,0.5,1.0,1.0,0.9770559054120386,10,ok,recent_60d,0.75
2026-02-12,2026-02,Thursday,3F_A,1.0,1.0,1.0,1.0,1.0,0.9965525812397674,10,ok,full_2025,0.75
2026-02-12,2026-02,Thursday,3F_N,1.0,1.0,1.0,1.0,1.0,0.9891693045795485,10,ok,recent_60d,0.75
2026-02-13,2026-02,Friday,2F_N,0.5,0.5,0.5,1.0,1.0,0.6948123757295681,10,ok,recent_60d,1.0
2026-02-13,2026-02,Friday,3F_A,1.0,1.0,1.0,1.0,1.0,0.8697885327255417,10,ok,recent_60d,1.25
2026-02-13,2026-02,Friday,3F_N,1.0,1.0,1.0,1.0,1.0,0.26999910023416196,10,ok,recent_60d,1.0
2026-02-14,2026-02,Saturday,2F_N,0.5,0.5,0.5,1.0,1.0,0.8098249424664951,10,ok,recent_60d,0.75
2026-02-14,2026-02,Saturday,3F_A,1.0,1.0,1.0,1.0,1.0,0.9901578987710223,10,ok,recent_60d,1.0
2026-02-14,2026-02,Saturday,3F_N,0.5,0.5,0.5,1.0,1.0,0.4197444824960278,10,ok,recent_60d,1.0
2026-02-15,2026-02,Sunday,2F_N,1.0,1.0,1.0,1.0,1.0,0.08669159964237463,10,ok,recent_60d,1.0
2026-02-15,2026-02,Sunday,3F_A,0.5,0.5,0.5,1.0,1.0,0.9863733833214303,10,ok,recent_60d,0.75
2026-02-15,2026-02,Sunday,3F_N,0.5,0.5,0.5,1.0,1.0,0.8875357072602635,10,ok,full_2025,1.0
2026-02-16,2026-02,Monday,2F_N,1.0,1.0,1.0,1.0,1.0,0.8725374325379781,10,ok,full_2025,0.75
2026-02-16,2026-02,Monday,3F_A,0.5,0.5,0.5,1.0,1.0,0.9610812811457542,10,ok,recent_60d,1.0
2026-02-16,2026-02,Monday,3F_N,1.0,1.0,1.0,1.0,1.0,0.9859416883596553,10,ok,full_2025,1.0
2026-02-17,2026-02,Tuesday,2F_N,1.0,1.0,1.0,1.0,1.0,0.9643848375716587,10,ok,full_2025,0.75
2026-02-17,2026-02,Tuesday,3F_A,1.0,1.0,1.0,1.0,1.0,0.6131953764406115,10,ok,full_2025,0.75
2026-02-17,2026-02,Tuesday,3F_N,0.5,0.5,0.5,1.0,1.0,0.8797321353113011,10,ok,full_2025,1.0
2026-02-18,2026-02,Wednesday,2F_N,0.5,0.5,0.5,1.0,1.0,0.9777866633947423,10,ok,full_2025,0.75
2026-02-18,2026-02,Wednesday,3F_A,1.0,1.0,1.0,1.0,1.0,0.9922527412378233,10,ok,full_2025,0.75
2026-02-18,2026-02,Wednesday,3F_N,0.5,0.5,0.5,1.0,1.0,0.7374550797615834,10,ok,full_2025,0.75
2026-02-19,2026-02,Thursday,2F_N,0.5,0.5,0.5,1.0,1.0,0.9973492470331035,10,ok,full_2025,0.75
2026-02-19,2026-02,Thursday,3F_A,0.5,0.5,0.5,1.0,1.0,0.9863161763338415,10,ok,full_2025,0.75
2026-02-19,2026-02,Thursday,3F_N,1.0,1.0,1.0,1.0,1.0,0.9331176948545005,10,ok,full_2025,1.0
2026-02-20,2026-02,Friday,2F_N,1.0,1.0,1.0,1.0,1.0,0.45203891564097126,10,ok,full_2025,0.75
2026-02-20,2026-02,Friday,3F_A,0.5,0.5,0.5,1.0,1.0,0.557584706299136,10,ok,recent_60d,0.75
2026-02-20,2026-02,Friday,3F_N,1.0,1.0,1.0,1.0,1.0,0.975360529018432,10,ok,full_2025,1.0
2026-02-21,2026-02,Saturday,2F_N,1.0,1.0,1.0,1.0,1.0,0.5650380343309809,10,ok,full_2025,0.75
2026-02-21,2026-02,Saturday,3F_A,1.0,1.0,1.0,1.0,1.0,0.549803164542398,10,ok,recent_60d,1.0
2026-02-21,2026-02,Saturday,3F_N,1.0,1.0,1.0,1.0,1.0,0.22555579636674394,10,ok,full_2025,1.0
2026-02-22,2026-02,Sunday,2F_N,0.5,0.5,0.5,1.0,1.0,0.9981220710815633,10,ok,full_2025,0.75
2026-02-22,2026-02,Sunday,3F_A,0.5,0.5,0.5,1.0,1.0,0.9932552959477795,10,ok,recent_60d,1.0
2026-02-22,2026-02,Sunday,3F_N,1.0,1.0,1.0,1.0,1.0,0.9880174453142233,10,ok,full_2025,1.0
2026-02-23,2026-02,Monday,2F_N,0.5,0.5,0.5,1.0,1.0,0.03965711326707297,10,ok,recent_60d,1.0
2026-02-23,2026-02,Monday,3F_A,1.0,1.0,1.0,1.0,1.0,0.9764120402828282,10,ok,recent_60d,1.25
2026-02-23,2026-02,Monday,3F_N,1.0,1.0,1.0,1.0,1.0,0.15737386272420847,10,ok,full_2025,1.0
2026-02-24,2026-02,Tuesday,2F_N,1.0,1.0,1.0,1.0,1.0,0.928312228209716,10,ok,full_2025,0.75
2026-02-24,2026-02,Tuesday,3F_A,1.0,1.0,1.0,1.0,1.0,0.9889421922267633,10,ok,recent_60d,0.75
2026-02-24,2026-02,Tuesday,3F_N,1.0,1.0,1.0,1.0,1.0,0.9927196468536195,10,ok,full_2025,1.0
2026-02-25,2026-02,Wednesday,2F_N,1.0,1.0,1.0,1.0,1.0,0.9389900406522882,10,ok,full_2025,0.75
2026-02-25,2026-02,Wednesday,3F_A,1.0,1.0,1.0,1.0,1.0,0.9882602397448508,10,ok,full_2025,0.75
2026-02-25,2026-02,Wednesday,3F_N,1.0,1.0,1.0,1.0,1.0,0.9901616239618338,10,ok,full_2025,0.75
2026-02-26,2026-02,Thursday,2F_N,1.0,1.0,1.0,1.0,1.0,0.9958595019380457,10,ok,recent_60d,0.75
