date,month,weekday,expert,precision,recall,f1,hit_at_2,hit_at_3,pred_span,n_items,status,window,lambda
2026-01-01,2026-01,Thursday,2F_N,1.0,1.0,1.0,1.0,1.0,0.009547281098646655,10,ok,recent_60d,0.75
2026-01-01,2026-01,Thursday,3F_A,0.0,0.0,0.0,0.0,0.0,0.008494640973921275,10,ok,full_2025,1.25
2026-01-01,2026-01,Thursday,3F_N,1.0,1.0,1.0,1.0,1.0,0.2865893306775634,10,ok,recent_60d,0.75
2026-01-02,2026-01,Friday,2F_N,1.0,1.0,1.0,1.0,1.0,0.992544740364166,10,ok,recent_60d,1.25
2026-01-02,2026-01,Friday,3F_A,1.0,1.0,1.0,1.0,1.0,0.9597050845193216,10,ok,full_2025,1.25
2026-01-02,2026-01,Friday,3F_N,1.0,1.0,1.0,1.0,1.0,0.725085244315398,10,ok,recent_60d,1.0
2026-01-03,2026-01,Saturday,2F_N,1.0,1.0,1.0,1.0,1.0,0.9740003731445477,10,ok,full_2025,0.75
2026-01-03,2026-01,Saturday,3F_A,0.5,0.5,0.5,1.0,1.0,0.0031087137396867822,10,ok,full_2025,1.25
2026-01-03,2026-01,Saturday,3F_N,1.0,1.0,1.0,1.0,1.0,0.9451988897872554,10,ok,recent_60d,0.75
2026-01-04,2026-01,Sunday,2F_N,1.0,1.0,1.0,1.0,1.0,0.9812343599249427,10,ok,recent_60d,0.75
2026-01-04,2026-01,Sunday,3F_A,0.0,0.0,0.0,0.0,1.0,0.001237644384009562,10,ok,full_2025,1.25
2026-01-04,2026-01,Sunday,3F_N,0.5,0.5,0.5,1.0,1.0,0.8294050201632017,10,ok,recent_60d,0.75
2026-01-05,2026-01,Monday,2F_N,1.0,1.0,1.0,1.0,1.0,0.99635318449683,10,ok,recent_60d,0.75
2026-01-05,2026-01,Monday,3F_A,1.0,1.0,1.0,1.0,1.0,0.9953132846849145,10,ok,full_2025,1.25
2026-01-05,2026-01,Monday,3F_N,1.0,1.0,1.0,1.0,1.0,0.9945641346490827,10,ok,full_2025,1.0
2026-01-06,2026-01,Tuesday,2F_N,1.0,1.0,1.0,1.0,1.0,0.996471863167667,10,ok,recent_60d,0.75
2026-01-06,2026-01,Tuesday,3F_A,1.0,1.0,1.0,1.0,1.0,0.7722122787159769,10,ok,full_2025,1.25
2026-01-06,2026-01,Tuesday,3F_N,1.0,1.0,1.0,1.0,1.0,0.9922649367951847,10,ok,full_2025,1.0
2026-01-07,2026-01,Wednesday,2F_N,0.5,0.5,0.5,1.0,1.0,0.9511619155316213,10,ok,full_2025,0.75
2026-01-07,2026-01,Wednesday,3F_A,0.5,0.5,0.5,1.0,1.0,0.9273318823877978,10,ok,full_2025,0.75
