date,month,weekday,expert,model,window,lambda,top1_tail,top1_pred,top1_actual_raw_diff,top1_prob_positive,top1_final_score,top2_tail,top2_pred,top2_actual_raw_diff,top2_prob_positive,top2_final_score,pred_span_top12,hit_at_2,hit_at_3
2026-01-08,2026-01,Thursday,3F_A,xgb_ranker_ndcg,full_2025,0.75,6,0.9775235942873445,9800.0,0.5,0.9775235942873445,9,0.782755397435142,9500.0,0.5,0.782755397435142,0.19476819685220248,1.0,1.0
2026-01-08,2026-01,Thursday,3F_N,xgb_ranker_ndcg,full_2025,1.0,0,0.8047172471613623,9900.0,0.5,0.8047172471613623,8,0.06074175497665703,5400.0,0.5,0.06074175497665703,0.7439754921847053,1.0,1.0
2026-01-09,2026-01,Friday,2F_N,xgb_ranker_ndcg,full_2025,1.0,4,0.2635365071402716,10900.0,0.5,0.2635365071402716,6,0.16302363846518006,12000.0,0.5,0.16302363846518006,0.10051286867509154,1.0,1.0
2026-01-09,2026-01,Friday,3F_A,xgb_ranker_ndcg,full_2025,0.75,3,0.9178841187281447,10700.0,0.5,0.9178841187281447,0,0.22323326260538232,5100.0,0.5,0.22323326260538232,0.6946508561227623,1.0,1.0
2026-01-09,2026-01,Friday,3F_N,xgb_ranker_ndcg,recent_60d,0.75,2,0.9975437132264322,35600.0,0.5,0.9975437132264322,6,0.8856807768767987,9500.0,0.5,0.8856807768767987,0.11186293634963351,1.0,1.0
2026-01-10,2026-01,Saturday,2F_N,xgb_ranker_ndcg,recent_60d,1.25,6,0.9951707916054732,54500.0,0.5,0.9951707916054732,2,0.8913408768761336,22300.0,0.5,0.8913408768761336,0.10382991472933956,1.0,1.0
2026-01-10,2026-01,Saturday,3F_A,xgb_ranker_ndcg,full_2025,0.75,2,0.7799452322311298,11600.0,0.5,0.7799452322311298,1,0.7748474925539067,9900.0,0.5,0.7748474925539067,0.0050977396772230454,1.0,1.0
2026-01-10,2026-01,Saturday,3F_N,xgb_ranker_ndcg,full_2025,1.0,2,0.9976540123347184,35200.0,0.5,0.9976540123347184,4,0.6030500166541135,10300.0,0.5,0.6030500166541135,0.3946039956806049,1.0,1.0
2026-01-11,2026-01,Sunday,2F_N,xgb_ranker_ndcg,recent_60d,1.0,1,0.9919416112082384,39900.0,0.5,0.9919416112082384,6,0.9918470989851081,40200.0,0.5,0.9918470989851081,9.451222313028307e-05,1.0,1.0
2026-01-11,2026-01,Sunday,3F_A,xgb_ranker_ndcg,full_2025,0.75,4,0.9982134618825192,27300.0,0.5,0.9982134618825192,7,0.40187914565818067,9400.0,0.5,0.40187914565818067,0.5963343162243386,1.0,1.0
2026-01-11,2026-01,Sunday,3F_N,xgb_ranker_ndcg,full_2025,1.0,2,0.0012018684220236906,-21500.0,0.5,0.0012018684220236906,5,0.0010812289715350332,-1700.0,0.5,0.0010812289715350332,0.0001206394504886573,1.0,1.0
2026-01-12,2026-01,Monday,2F_N,xgb_ranker_ndcg,recent_60d,0.75,2,0.9593914249477307,34900.0,0.5,0.9593914249477307,3,0.12623428286462376,12100.0,0.5,0.12623428286462376,0.8331571420831069,1.0,1.0
2026-01-12,2026-01,Monday,3F_A,xgb_ranker_ndcg,full_2025,0.75,1,0.32702368382495556,8500.0,0.5,0.32702368382495556,6,0.2715897686878001,5600.0,0.5,0.2715897686878001,0.055433915137155454,1.0,1.0
2026-01-12,2026-01,Monday,3F_N,xgb_ranker_ndcg,full_2025,1.0,5,0.05233700331493158,8100.0,0.5,0.05233700331493158,4,0.00852357279955287,5800.0,0.5,0.00852357279955287,0.04381343051537871,1.0,1.0
2026-01-13,2026-01,Tuesday,2F_N,xgb_ranker_ndcg,recent_60d,1.0,0,0.9171940036509656,28000.0,0.5,0.9171940036509656,3,0.5421961808724336,17400.0,0.5,0.5421961808724336,0.374997822778532,1.0,1.0
2026-01-13,2026-01,Tuesday,3F_A,xgb_ranker_ndcg,recent_60d,0.75,1,0.506172428184571,6500.0,0.5,0.506172428184571,7,0.4625665117376478,4500.0,0.5,0.4625665117376478,0.04360591644692319,1.0,1.0
2026-01-13,2026-01,Tuesday,3F_N,xgb_ranker_ndcg,full_2025,1.0,9,0.8989069789520259,16600.0,0.5,0.8989069789520259,5,0.19746729601530924,7700.0,0.5,0.19746729601530924,0.7014396829367167,1.0,1.0
2026-01-14,2026-01,Wednesday,2F_N,xgb_ranker_ndcg,full_2025,0.75,5,0.9953399626132329,38300.0,0.5,0.9953399626132329,1,0.9941361962242823,41300.0,0.5,0.9941361962242823,0.001203766388950589,1.0,1.0
2026-01-14,2026-01,Wednesday,3F_A,xgb_ranker_ndcg,full_2025,0.75,5,0.9932766733384647,11900.0,0.5,0.9932766733384647,7,0.9251558337581075,6900.0,0.5,0.9251558337581075,0.0681208395803572,1.0,1.0
2026-01-14,2026-01,Wednesday,3F_N,xgb_ranker_ndcg,full_2025,0.75,6,0.9920752428751523,17800.0,0.5,0.9920752428751523,2,0.8223139308124359,11900.0,0.5,0.8223139308124359,0.16976131206271639,1.0,1.0
2026-01-15,2026-01,Thursday,2F_N,xgb_ranker_ndcg,recent_60d,0.75,7,0.40837596272396803,13100.0,0.5,0.40837596272396803,9,0.2764501218886995,14200.0,0.5,0.2764501218886995,0.13192584083526854,1.0,1.0
2026-01-15,2026-01,Thursday,3F_A,xgb_ranker_ndcg,recent_60d,0.75,4,0.9895489535321399,9300.0,0.5,0.9895489535321399,7,0.9630906879879105,9300.0,0.5,0.9630906879879105,0.026458265544229365,1.0,1.0
