date,month,weekday,expert,model,window,lambda,top1_tail,top1_pred,top1_actual_raw_diff,top1_prob_positive,top1_final_score,top2_tail,top2_pred,top2_actual_raw_diff,top2_prob_positive,top2_final_score,pred_span_top12,hit_at_2,hit_at_3
2026-01-01,2026-01,Thursday,2F_N,xgb_ranker_ndcg,full_2025,0.75,8,0.11041400071035835,12600.0,0.5,0.11041400071035835,7,0.014166438113272659,4700.0,0.5,0.014166438113272659,0.0962475625970857,1.0,1.0
2026-01-01,2026-01,Thursday,3F_A,xgb_ranker_ndcg,full_2025,1.25,1,0.9982018748673097,39400.0,0.5,0.9982018748673097,9,0.9978289751087737,42300.0,0.5,0.9978289751087737,0.0003728997585360494,0.0,1.0
2026-01-01,2026-01,Thursday,3F_N,xgb_ranker_ndcg,recent_60d,0.75,6,0.30772145278216734,10200.0,0.5,0.30772145278216734,7,0.005093297382993341,5700.0,0.5,0.005093297382993341,0.302628155399174,1.0,1.0
2026-01-02,2026-01,Friday,2F_N,xgb_ranker_ndcg,full_2025,0.75,9,0.9982988095821916,35300.0,0.5,0.9982988095821916,6,0.9963959483570998,33900.0,0.5,0.9963959483570998,0.0019028612250918675,1.0,1.0
2026-01-02,2026-01,Friday,3F_A,xgb_ranker_ndcg,full_2025,1.25,4,0.9676419420639053,16400.0,0.5,0.9676419420639053,7,0.02410040958177219,4700.0,0.5,0.02410040958177219,0.9435415324821331,1.0,1.0
2026-01-02,2026-01,Friday,3F_N,xgb_ranker_ndcg,recent_60d,0.75,5,0.5680467636193641,15200.0,0.5,0.5680467636193641,3,0.0062461409844123085,300.0,0.5,0.0062461409844123085,0.5618006226349518,1.0,1.0
2026-01-03,2026-01,Saturday,2F_N,xgb_ranker_ndcg,full_2025,0.75,0,0.9889377295462157,38800.0,0.5,0.9889377295462157,7,0.7617949922067846,28200.0,0.5,0.7617949922067846,0.22714273733943113,1.0,1.0
2026-01-03,2026-01,Saturday,3F_A,xgb_ranker_ndcg,full_2025,1.25,5,0.0060740179233457255,500.0,0.5,0.0060740179233457255,9,0.000986389726209111,-4500.0,0.5,0.000986389726209111,0.005087628197136615,1.0,1.0
2026-01-03,2026-01,Saturday,3F_N,xgb_ranker_ndcg,recent_60d,0.75,2,0.910589820346486,13000.0,0.5,0.910589820346486,9,0.1498441427058993,7000.0,0.5,0.1498441427058993,0.7607456776405866,1.0,1.0
2026-01-04,2026-01,Sunday,2F_N,xgb_ranker_ndcg,full_2025,0.75,8,0.9825358785795832,33700.0,0.5,0.9825358785795832,7,0.12959593507080167,13400.0,0.5,0.12959593507080167,0.8529399435087816,1.0,1.0
2026-01-04,2026-01,Sunday,3F_A,xgb_ranker_ndcg,full_2025,1.25,0,0.0011655615836739964,-3200.0,0.5,0.0011655615836739964,5,0.0009228583032518596,-4000.0,0.5,0.0009228583032518596,0.00024270328042213672,0.0,0.0
