seed,date,weekday,excess
77,2026-03-30 00:00:00,Monday,1116.5749144472547
77,2026-03-31 00:00:00,Tuesday,1118.5858585858584
77,2026-04-01 00:00:00,Wednesday,1627.5138654449
77,2026-04-02 00:00:00,Thursday,907.4947274947274
77,2026-04-03 00:00:00,Friday,623.0458430458431
77,2026-04-04 00:00:00,Saturday,1249.1783216783217
77,2026-04-05 00:00:00,Sunday,971.9602272727273
77,2026-04-06 00:00:00,Monday,816.8227424749165
77,2026-04-07 00:00:00,Tuesday,1622.7054195804196
77,2026-04-08 00:00:00,Wednesday,0.0
77,2026-04-09 00:00:00,Thursday,1103.484600505877
77,2026-04-10 00:00:00,Friday,1450.003040437823
77,2026-04-11 00:00:00,Saturday,799.1630591630592
77,2026-04-12 00:00:00,Sunday,913.6086136086136
77,2026-04-13 00:00:00,Monday,800.0393356643357
77,2026-04-14 00:00:00,Tuesday,866.9862395668847
77,2026-04-15 00:00:00,Wednesday,0.0
77,2026-04-16 00:00:00,Thursday,1003.3187645687645
77,2026-04-17 00:00:00,Friday,874.251012145749
77,2026-04-18 00:00:00,Saturday,836.7177983307015
77,2026-04-19 00:00:00,Sunday,1364.6748995685166
77,2026-04-20 00:00:00,Monday,1086.088379705401
77,2026-04-21 00:00:00,Tuesday,1260.3642191142192
77,2026-04-22 00:00:00,Wednesday,1380.526707335218
77,2026-04-23 00:00:00,Thursday,1190.989010989011
77,2026-04-24 00:00:00,Friday,918.5716411248326
77,2026-04-25 00:00:00,Saturday,1118.1206293706293
77,2026-04-26 00:00:00,Sunday,2597.5140988044213
77,2026-04-27 00:00:00,Monday,999.2155670416539
77,2026-04-28 00:00:00,Tuesday,976.2703962703962
77,2026-04-29 00:00:00,Wednesday,1087.496052334762
77,2026-04-30 00:00:00,Thursday,1455.0200619053078
77,2026-05-01 00:00:00,Friday,1682.2109805088528
77,2026-05-02 00:00:00,Saturday,684.2544552221972
77,2026-05-03 00:00:00,Sunday,976.8635619699448
77,2026-05-04 00:00:00,Monday,753.5324135324136
77,2026-05-05 00:00:00,Tuesday,1210.5910218813444
77,2026-05-06 00:00:00,Wednesday,1144.1899766899767
77,2026-05-07 00:00:00,Thursday,783.8111888111888
77,2026-05-08 00:00:00,Friday,1195.8376406202494
77,2026-05-09 00:00:00,Saturday,1041.8425053207661
77,2026-05-10 00:00:00,Sunday,1732.5368248772504
77,2026-05-11 00:00:00,Monday,853.9464882943143
77,2026-05-12 00:00:00,Tuesday,456.1771561771561
77,2026-05-13 00:00:00,Wednesday,689.454094292804
77,2026-05-14 00:00:00,Thursday,1009.9038461538462
77,2026-05-15 00:00:00,Friday,849.2465598917212
77,2026-05-16 00:00:00,Saturday,574.6697746697746
77,2026-05-17 00:00:00,Sunday,915.029415029415
77,2026-05-18 00:00:00,Monday,1324.5393736698084
77,2026-05-19 00:00:00,Tuesday,771.2753912753913
77,2026-05-20 00:00:00,Wednesday,2159.2382085999106
123,2026-02-26 00:00:00,Thursday,1003.5258290097
123,2026-02-27 00:00:00,Friday,1308.0208680208682
123,2026-02-28 00:00:00,Saturday,835.0590034965035
123,2026-03-01 00:00:00,Sunday,756.7482517482517
123,2026-03-02 00:00:00,Monday,1989.3240093240092
123,2026-03-03 00:00:00,Tuesday,667.8750281976089
123,2026-03-04 00:00:00,Wednesday,1281.3461538461538
123,2026-03-05 00:00:00,Thursday,620.7263704037897
123,2026-03-06 00:00:00,Friday,862.2089022089021
123,2026-03-07 00:00:00,Saturday,852.1003134796238
123,2026-03-08 00:00:00,Sunday,1943.1513167683381
123,2026-03-09 00:00:00,Monday,616.532822016693
123,2026-03-10 00:00:00,Tuesday,892.7317127317127
123,2026-03-11 00:00:00,Wednesday,1242.3958650045606
123,2026-03-12 00:00:00,Thursday,1084.3424317617867
123,2026-03-13 00:00:00,Friday,1059.9574338704774
123,2026-03-14 00:00:00,Saturday,1337.0629370629372
123,2026-03-15 00:00:00,Sunday,2432.900892211237
123,2026-03-16 00:00:00,Monday,790.7092907092906
123,2026-03-17 00:00:00,Tuesday,779.0098790098789
123,2026-03-18 00:00:00,Wednesday,0.0
123,2026-03-19 00:00:00,Thursday,549.6547202797203
123,2026-03-20 00:00:00,Friday,909.7680097680097
123,2026-03-21 00:00:00,Saturday,1398.8344988344988
123,2026-03-22 00:00:00,Sunday,772.7651515151515
123,2026-03-23 00:00:00,Monday,1147.1359075706903
123,2026-03-24 00:00:00,Tuesday,745.5144855144855
123,2026-03-25 00:00:00,Wednesday,640.2945990180033
123,2026-03-26 00:00:00,Thursday,680.9484265734266
123,2026-03-27 00:00:00,Friday,651.3586413586414
123,2026-03-28 00:00:00,Saturday,1777.8777743995136
123,2026-03-29 00:00:00,Sunday,1073.4134615384614
123,2026-03-30 00:00:00,Monday,723.5320235320235
123,2026-03-31 00:00:00,Tuesday,1118.5858585858584
123,2026-04-01 00:00:00,Wednesday,1627.5138654449
123,2026-04-02 00:00:00,Thursday,921.7804417804418
123,2026-04-03 00:00:00,Friday,623.0458430458431
123,2026-04-04 00:00:00,Saturday,1249.1783216783217
123,2026-04-05 00:00:00,Sunday,971.9602272727273
123,2026-04-06 00:00:00,Monday,816.8227424749165
123,2026-04-07 00:00:00,Tuesday,1622.7054195804196
123,2026-04-08 00:00:00,Wednesday,0.0
123,2026-04-09 00:00:00,Thursday,1103.484600505877
123,2026-04-10 00:00:00,Friday,1450.003040437823
123,2026-04-11 00:00:00,Saturday,799.1630591630592
123,2026-04-12 00:00:00,Sunday,913.6086136086136
123,2026-04-13 00:00:00,Monday,800.0393356643357
123,2026-04-14 00:00:00,Tuesday,866.9862395668847
123,2026-04-15 00:00:00,Wednesday,0.0
123,2026-04-16 00:00:00,Thursday,1003.3187645687645
123,2026-04-17 00:00:00,Friday,874.251012145749
123,2026-04-18 00:00:00,Saturday,836.7177983307015
123,2026-04-19 00:00:00,Sunday,1364.6748995685166
123,2026-04-20 00:00:00,Monday,1086.088379705401
123,2026-04-21 00:00:00,Tuesday,1260.3642191142192
123,2026-04-22 00:00:00,Wednesday,1380.526707335218
123,2026-04-23 00:00:00,Thursday,1190.989010989011
123,2026-04-24 00:00:00,Friday,918.5716411248326
123,2026-04-25 00:00:00,Saturday,1118.1206293706293
123,2026-04-26 00:00:00,Sunday,2597.5140988044213
123,2026-04-27 00:00:00,Monday,999.2155670416539
123,2026-04-28 00:00:00,Tuesday,976.2703962703962
123,2026-04-29 00:00:00,Wednesday,1087.496052334762
123,2026-04-30 00:00:00,Thursday,0.0
123,2026-05-01 00:00:00,Friday,1682.2109805088528
123,2026-05-02 00:00:00,Saturday,684.2544552221972
123,2026-05-03 00:00:00,Sunday,976.8635619699448
123,2026-05-04 00:00:00,Monday,753.5324135324136
123,2026-05-05 00:00:00,Tuesday,1210.5910218813444
123,2026-05-06 00:00:00,Wednesday,1144.1899766899767
123,2026-05-07 00:00:00,Thursday,783.8111888111888
123,2026-05-08 00:00:00,Friday,1195.8376406202494
123,2026-05-09 00:00:00,Saturday,1041.8425053207661
123,2026-05-10 00:00:00,Sunday,1732.5368248772504
123,2026-05-11 00:00:00,Monday,853.9464882943143
123,2026-05-12 00:00:00,Tuesday,456.1771561771561
123,2026-05-13 00:00:00,Wednesday,689.454094292804
123,2026-05-14 00:00:00,Thursday,1009.9038461538462
123,2026-05-15 00:00:00,Friday,849.2465598917212
123,2026-05-16 00:00:00,Saturday,574.6697746697746
123,2026-05-17 00:00:00,Sunday,915.029415029415
123,2026-05-18 00:00:00,Monday,1324.5393736698084
123,2026-05-19 00:00:00,Tuesday,771.2753912753913
123,2026-05-20 00:00:00,Wednesday,2159.2382085999106
202,2026-02-26 00:00:00,Thursday,1003.5258290097
202,2026-02-27 00:00:00,Friday,1308.0208680208682
202,2026-02-28 00:00:00,Saturday,835.0590034965035
202,2026-03-01 00:00:00,Sunday,782.5465100936799
202,2026-03-02 00:00:00,Monday,1989.3240093240092
202,2026-03-03 00:00:00,Tuesday,667.8750281976089
202,2026-03-04 00:00:00,Wednesday,1281.3461538461538
202,2026-03-05 00:00:00,Thursday,620.7263704037897
202,2026-03-06 00:00:00,Friday,862.2089022089021
202,2026-03-07 00:00:00,Saturday,852.1003134796238
202,2026-03-08 00:00:00,Sunday,1943.1513167683381
202,2026-03-09 00:00:00,Monday,616.532822016693
202,2026-03-10 00:00:00,Tuesday,892.7317127317127
202,2026-03-11 00:00:00,Wednesday,1242.3958650045606
202,2026-03-12 00:00:00,Thursday,1084.3424317617867
202,2026-03-13 00:00:00,Friday,1059.9574338704774
202,2026-03-14 00:00:00,Saturday,1337.0629370629372
202,2026-03-15 00:00:00,Sunday,2432.900892211237
202,2026-03-16 00:00:00,Monday,790.7092907092906
202,2026-03-17 00:00:00,Tuesday,779.0098790098789
202,2026-03-18 00:00:00,Wednesday,0.0
202,2026-03-19 00:00:00,Thursday,709.0297202797203
202,2026-03-20 00:00:00,Friday,909.7680097680097
202,2026-03-21 00:00:00,Saturday,1398.8344988344988
202,2026-03-22 00:00:00,Sunday,772.7651515151515
202,2026-03-23 00:00:00,Monday,1147.1359075706903
202,2026-03-24 00:00:00,Tuesday,745.5144855144855
202,2026-03-25 00:00:00,Wednesday,640.2945990180033
202,2026-03-26 00:00:00,Thursday,680.9484265734266
202,2026-03-27 00:00:00,Friday,651.3586413586414
202,2026-03-28 00:00:00,Saturday,1777.8777743995136
202,2026-03-29 00:00:00,Sunday,1073.4134615384614
202,2026-03-30 00:00:00,Monday,723.5320235320235
202,2026-03-31 00:00:00,Tuesday,1766.7084639498432
202,2026-04-01 00:00:00,Wednesday,1627.5138654449
202,2026-04-02 00:00:00,Thursday,907.4947274947274
202,2026-04-03 00:00:00,Friday,623.0458430458431
202,2026-04-04 00:00:00,Saturday,1249.1783216783217
202,2026-04-05 00:00:00,Sunday,971.9602272727273
202,2026-04-06 00:00:00,Monday,816.8227424749165
202,2026-04-07 00:00:00,Tuesday,1622.7054195804196
202,2026-04-08 00:00:00,Wednesday,0.0
202,2026-04-09 00:00:00,Thursday,1807.6689976689977
202,2026-04-10 00:00:00,Friday,1450.003040437823
202,2026-04-11 00:00:00,Saturday,799.1630591630592
202,2026-04-12 00:00:00,Sunday,913.6086136086136
202,2026-04-13 00:00:00,Monday,800.0393356643357
202,2026-04-14 00:00:00,Tuesday,866.9862395668847
202,2026-04-15 00:00:00,Wednesday,0.0
202,2026-04-16 00:00:00,Thursday,1003.3187645687645
202,2026-04-17 00:00:00,Friday,626.3860667634252
202,2026-04-18 00:00:00,Saturday,836.7177983307015
202,2026-04-19 00:00:00,Sunday,1364.6748995685166
202,2026-04-20 00:00:00,Monday,1086.088379705401
202,2026-04-21 00:00:00,Tuesday,1260.3642191142192
202,2026-04-22 00:00:00,Wednesday,1380.526707335218
202,2026-04-23 00:00:00,Thursday,1190.989010989011
202,2026-04-24 00:00:00,Friday,918.5716411248326
202,2026-04-25 00:00:00,Saturday,1118.1206293706293
202,2026-04-26 00:00:00,Sunday,2597.5140988044213
202,2026-04-27 00:00:00,Monday,999.2155670416539
202,2026-04-28 00:00:00,Tuesday,976.2703962703962
202,2026-04-29 00:00:00,Wednesday,1087.496052334762
202,2026-04-30 00:00:00,Thursday,1455.0200619053078
202,2026-05-01 00:00:00,Friday,1682.2109805088528
202,2026-05-02 00:00:00,Saturday,684.2544552221972
202,2026-05-03 00:00:00,Sunday,976.8635619699448
202,2026-05-04 00:00:00,Monday,753.5324135324136
202,2026-05-05 00:00:00,Tuesday,1210.5910218813444
202,2026-05-06 00:00:00,Wednesday,1144.1899766899767
202,2026-05-07 00:00:00,Thursday,783.8111888111888
202,2026-05-08 00:00:00,Friday,1195.8376406202494
202,2026-05-09 00:00:00,Saturday,1041.8425053207661
202,2026-05-10 00:00:00,Sunday,1732.5368248772504
202,2026-05-11 00:00:00,Monday,853.9464882943143
202,2026-05-12 00:00:00,Tuesday,456.1771561771561
202,2026-05-13 00:00:00,Wednesday,689.454094292804
202,2026-05-14 00:00:00,Thursday,1009.9038461538462
202,2026-05-15 00:00:00,Friday,849.2465598917212
202,2026-05-16 00:00:00,Saturday,574.6697746697746
202,2026-05-17 00:00:00,Sunday,915.029415029415
202,2026-05-18 00:00:00,Monday,1324.5393736698084
202,2026-05-19 00:00:00,Tuesday,771.2753912753913
202,2026-05-20 00:00:00,Wednesday,2159.2382085999106
303,2026-02-26 00:00:00,Thursday,1003.5258290097
303,2026-02-27 00:00:00,Friday,1308.0208680208682
303,2026-02-28 00:00:00,Saturday,835.0590034965035
303,2026-03-01 00:00:00,Sunday,782.5465100936799
303,2026-03-02 00:00:00,Monday,1989.3240093240092
303,2026-03-03 00:00:00,Tuesday,667.8750281976089
303,2026-03-04 00:00:00,Wednesday,1281.3461538461538
303,2026-03-05 00:00:00,Thursday,620.7263704037897
303,2026-03-06 00:00:00,Friday,862.2089022089021
303,2026-03-07 00:00:00,Saturday,852.1003134796238
303,2026-03-08 00:00:00,Sunday,1943.1513167683381
303,2026-03-09 00:00:00,Monday,616.532822016693
303,2026-03-10 00:00:00,Tuesday,892.7317127317127
303,2026-03-11 00:00:00,Wednesday,1242.3958650045606
303,2026-03-12 00:00:00,Thursday,1084.3424317617867
303,2026-03-13 00:00:00,Friday,1059.9574338704774
303,2026-03-14 00:00:00,Saturday,1337.0629370629372
303,2026-03-15 00:00:00,Sunday,2432.900892211237
303,2026-03-16 00:00:00,Monday,778.0108780108778
303,2026-03-17 00:00:00,Tuesday,779.0098790098789
303,2026-03-18 00:00:00,Wednesday,0.0
303,2026-03-19 00:00:00,Thursday,709.0297202797203
303,2026-03-20 00:00:00,Friday,909.7680097680097
303,2026-03-21 00:00:00,Saturday,1398.8344988344988
303,2026-03-22 00:00:00,Sunday,772.7651515151515
303,2026-03-23 00:00:00,Monday,1147.1359075706903
303,2026-03-24 00:00:00,Tuesday,745.5144855144855
303,2026-03-25 00:00:00,Wednesday,640.2945990180033
303,2026-03-26 00:00:00,Thursday,680.9484265734266
303,2026-03-27 00:00:00,Friday,651.3586413586414
303,2026-03-28 00:00:00,Saturday,1777.8777743995136
303,2026-03-29 00:00:00,Sunday,1073.4134615384614
303,2026-03-30 00:00:00,Monday,1116.5749144472547
303,2026-03-31 00:00:00,Tuesday,1118.5858585858584
303,2026-04-01 00:00:00,Wednesday,1627.5138654449
303,2026-04-02 00:00:00,Thursday,921.7804417804418
303,2026-04-03 00:00:00,Friday,623.0458430458431
303,2026-04-04 00:00:00,Saturday,1249.1783216783217
303,2026-04-05 00:00:00,Sunday,971.9602272727273
303,2026-04-06 00:00:00,Monday,816.8227424749165
303,2026-04-07 00:00:00,Tuesday,1622.7054195804196
303,2026-04-08 00:00:00,Wednesday,0.0
303,2026-04-09 00:00:00,Thursday,1103.484600505877
303,2026-04-10 00:00:00,Friday,1450.003040437823
303,2026-04-11 00:00:00,Saturday,799.1630591630592
303,2026-04-12 00:00:00,Sunday,913.6086136086136
303,2026-04-13 00:00:00,Monday,800.0393356643357
303,2026-04-14 00:00:00,Tuesday,866.9862395668847
303,2026-04-15 00:00:00,Wednesday,0.0
303,2026-04-16 00:00:00,Thursday,1003.3187645687645
303,2026-04-17 00:00:00,Friday,874.251012145749
303,2026-04-18 00:00:00,Saturday,836.7177983307015
303,2026-04-19 00:00:00,Sunday,1364.6748995685166
303,2026-04-20 00:00:00,Monday,1086.088379705401
303,2026-04-21 00:00:00,Tuesday,1260.3642191142192
303,2026-04-22 00:00:00,Wednesday,1380.526707335218
303,2026-04-23 00:00:00,Thursday,1190.989010989011
303,2026-04-24 00:00:00,Friday,918.5716411248326
303,2026-04-25 00:00:00,Saturday,1118.1206293706293
303,2026-04-26 00:00:00,Sunday,2597.5140988044213
303,2026-04-27 00:00:00,Monday,999.2155670416539
303,2026-04-28 00:00:00,Tuesday,976.2703962703962
303,2026-04-29 00:00:00,Wednesday,1087.496052334762
303,2026-04-30 00:00:00,Thursday,1455.0200619053078
303,2026-05-01 00:00:00,Friday,1682.2109805088528
303,2026-05-02 00:00:00,Saturday,684.2544552221972
303,2026-05-03 00:00:00,Sunday,976.8635619699448
303,2026-05-04 00:00:00,Monday,639.2895992895992
303,2026-05-05 00:00:00,Tuesday,1210.5910218813444
303,2026-05-06 00:00:00,Wednesday,1144.1899766899767
303,2026-05-07 00:00:00,Thursday,783.8111888111888
303,2026-05-08 00:00:00,Friday,1195.8376406202494
303,2026-05-09 00:00:00,Saturday,1041.8425053207661
303,2026-05-10 00:00:00,Sunday,1732.5368248772504
303,2026-05-11 00:00:00,Monday,853.9464882943143
303,2026-05-12 00:00:00,Tuesday,456.1771561771561
303,2026-05-13 00:00:00,Wednesday,689.454094292804
303,2026-05-14 00:00:00,Thursday,1009.9038461538462
303,2026-05-15 00:00:00,Friday,849.2465598917212
303,2026-05-16 00:00:00,Saturday,574.6697746697746
303,2026-05-17 00:00:00,Sunday,915.029415029415
303,2026-05-18 00:00:00,Monday,1324.5393736698084
303,2026-05-19 00:00:00,Tuesday,771.2753912753913
303,2026-05-20 00:00:00,Wednesday,2159.2382085999106
404,2026-02-26 00:00:00,Thursday,1003.5258290097
404,2026-02-27 00:00:00,Friday,1308.0208680208682
404,2026-02-28 00:00:00,Saturday,835.0590034965035
404,2026-03-01 00:00:00,Sunday,802.7793483112632
404,2026-03-02 00:00:00,Monday,1989.3240093240092
404,2026-03-03 00:00:00,Tuesday,667.8750281976089
404,2026-03-04 00:00:00,Wednesday,1281.3461538461538
404,2026-03-05 00:00:00,Thursday,620.7263704037897
404,2026-03-06 00:00:00,Friday,862.2089022089021
404,2026-03-07 00:00:00,Saturday,852.1003134796238
404,2026-03-08 00:00:00,Sunday,1943.1513167683381
404,2026-03-09 00:00:00,Monday,616.532822016693
404,2026-03-10 00:00:00,Tuesday,892.7317127317127
404,2026-03-11 00:00:00,Wednesday,1242.3958650045606
404,2026-03-12 00:00:00,Thursday,1084.3424317617867
404,2026-03-13 00:00:00,Friday,1059.9574338704774
404,2026-03-14 00:00:00,Saturday,1337.0629370629372
404,2026-03-15 00:00:00,Sunday,2432.900892211237
404,2026-03-16 00:00:00,Monday,790.7092907092906
404,2026-03-17 00:00:00,Tuesday,779.0098790098789
404,2026-03-18 00:00:00,Wednesday,0.0
404,2026-03-19 00:00:00,Thursday,709.0297202797203
404,2026-03-20 00:00:00,Friday,905.2109181141439
404,2026-03-21 00:00:00,Saturday,1398.8344988344988
404,2026-03-22 00:00:00,Sunday,772.7651515151515
404,2026-03-23 00:00:00,Monday,1147.1359075706903
404,2026-03-24 00:00:00,Tuesday,745.5144855144855
404,2026-03-25 00:00:00,Wednesday,640.2945990180033
404,2026-03-26 00:00:00,Thursday,680.9484265734266
404,2026-03-27 00:00:00,Friday,651.3586413586414
404,2026-03-28 00:00:00,Saturday,1777.8777743995136
404,2026-03-29 00:00:00,Sunday,1073.4134615384614
404,2026-03-30 00:00:00,Monday,1116.5749144472547
404,2026-03-31 00:00:00,Tuesday,1118.5858585858584
404,2026-04-01 00:00:00,Wednesday,1627.5138654449
404,2026-04-02 00:00:00,Thursday,907.4947274947274
404,2026-04-03 00:00:00,Friday,623.0458430458431
404,2026-04-04 00:00:00,Saturday,1249.1783216783217
404,2026-04-05 00:00:00,Sunday,971.9602272727273
404,2026-04-06 00:00:00,Monday,816.8227424749165
404,2026-04-07 00:00:00,Tuesday,1622.7054195804196
404,2026-04-08 00:00:00,Wednesday,0.0
404,2026-04-09 00:00:00,Thursday,1103.484600505877
404,2026-04-10 00:00:00,Friday,1450.003040437823
404,2026-04-11 00:00:00,Saturday,799.1630591630592
404,2026-04-12 00:00:00,Sunday,913.6086136086136
404,2026-04-13 00:00:00,Monday,800.0393356643357
404,2026-04-14 00:00:00,Tuesday,866.9862395668847
404,2026-04-15 00:00:00,Wednesday,0.0
404,2026-04-16 00:00:00,Thursday,1003.3187645687645
404,2026-04-17 00:00:00,Friday,626.3860667634252
404,2026-04-18 00:00:00,Saturday,836.7177983307015
404,2026-04-19 00:00:00,Sunday,1364.6748995685166
404,2026-04-20 00:00:00,Monday,1086.088379705401
404,2026-04-21 00:00:00,Tuesday,1260.3642191142192
404,2026-04-22 00:00:00,Wednesday,1380.526707335218
404,2026-04-23 00:00:00,Thursday,1190.989010989011
404,2026-04-24 00:00:00,Friday,1620.6993006993007
404,2026-04-25 00:00:00,Saturday,1118.1206293706293
404,2026-04-26 00:00:00,Sunday,2597.5140988044213
404,2026-04-27 00:00:00,Monday,999.2155670416539
404,2026-04-28 00:00:00,Tuesday,976.2703962703962
404,2026-04-29 00:00:00,Wednesday,1087.496052334762
404,2026-04-30 00:00:00,Thursday,1455.0200619053078
404,2026-05-01 00:00:00,Friday,1682.2109805088528
404,2026-05-02 00:00:00,Saturday,684.2544552221972
404,2026-05-03 00:00:00,Sunday,976.8635619699448
404,2026-05-04 00:00:00,Monday,753.5324135324136
404,2026-05-05 00:00:00,Tuesday,1210.5910218813444
404,2026-05-06 00:00:00,Wednesday,1144.1899766899767
404,2026-05-07 00:00:00,Thursday,783.8111888111888
404,2026-05-08 00:00:00,Friday,924.4548893729223
404,2026-05-09 00:00:00,Saturday,1041.8425053207661
404,2026-05-10 00:00:00,Sunday,1732.5368248772504
404,2026-05-11 00:00:00,Monday,853.9464882943143
404,2026-05-12 00:00:00,Tuesday,456.1771561771561
