month,expert,precision,recall,f1,hit_at_2,hit_at_3,n_days
2026-01,2F_N,0.8387096774193549,0.8387096774193549,0.8387096774193549,1.0,1.0,31
2026-01,3F_A,0.8225806451612904,0.8225806451612904,0.8225806451612904,0.9354838709677419,0.967741935483871,31
2026-01,3F_N,0.8709677419354839,0.8709677419354839,0.8709677419354839,1.0,1.0,31
2026-02,2F_N,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,1.0,28
2026-02,3F_A,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,1.0,28
2026-02,3F_N,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,1.0,28
2026-03,2F_N,0.7903225806451613,0.7903225806451613,0.7903225806451613,1.0,1.0,31
2026-03,3F_A,0.8387096774193549,0.8387096774193549,0.8387096774193549,1.0,1.0,31
2026-03,3F_N,0.9032258064516129,0.9032258064516129,0.9032258064516129,1.0,1.0,31
2026-04,2F_N,0.85,0.85,0.85,1.0,1.0,30
2026-04,3F_A,0.85,0.85,0.85,1.0,1.0,30
2026-04,3F_N,0.8833333333333333,0.8833333333333333,0.8833333333333333,1.0,1.0,30
2026-05,2F_N,0.8958333333333334,0.8958333333333334,0.8958333333333334,1.0,1.0,24
2026-05,3F_A,0.875,0.875,0.875,0.9583333333333334,1.0,24
2026-05,3F_N,0.875,0.875,0.875,1.0,1.0,24
