month,expert,precision,recall,f1,hit_at_2,hit_at_3,n_days
2026-05,2F_A,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.7142857142857143,0.7142857142857143,7
2026-05,2F_N,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,1.0,7
2026-05,3F_A,0.7857142857142857,0.7857142857142857,0.7857142857142857,1.0,1.0,7
2026-05,3F_N,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,1.0,7
