month,expert,precision,recall,f1,hit_at_2,hit_at_3,n_days
2026-05,2F_N,0.875,0.875,0.875,1.0,1.0,4
2026-05,3F_A,0.625,0.625,0.625,1.0,1.0,4
2026-05,3F_N,0.875,0.875,0.875,1.0,1.0,4
