metric,test_type,n_current,n_baseline,n_paired,mean_current,mean_baseline,delta_mean,ci_low,ci_high,p_value,cohens_d,cohens_d_label,condition,difficulty,p_value_adj_bonferroni,p_value_adj_bh,sig_raw_0_05,sig_bh_0_05,sig_bonf_0_05
hit_at_2,mannwhitneyu,33,33,33,1.0,1.0,0.0,0.0,0.0,1.0,,na,anomaly_direction,high_anomaly,1.0,1.0,False,False,False
loss_value,wilcoxon,33,33,33,496.969696969697,1900.0,-1403.030303030303,-3921.212121212121,103.03030303030303,0.28504940740261275,-0.28922603681769415,small,anomaly_direction,high_anomaly,1.0,1.0,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,3,2,0,1.0,1.0,0.0,0.0,0.0,,,na,anomaly_direction,high_anomaly,,,False,False,False
hit_at_2,mannwhitneyu,24,24,24,0.9583333333333334,0.9583333333333334,0.0,-0.125,0.125,1.0,0.0,negligible,anomaly_direction,low_anomaly,1.0,1.0,False,False,False
loss_value,wilcoxon,24,24,24,241.66666666666666,275.0,-33.33333333333334,-100.0,0.0,0.31731050786291415,-0.0335147554781741,negligible,anomaly_direction,low_anomaly,1.0,1.0,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,3,2,0,0.6666666666666666,0.5,0.16666666666666663,-0.6666666666666667,1.0,,0.26726124191242434,small,anomaly_direction,low_anomaly,,,False,False,False
hit_at_2,wilcoxon,375,375,375,0.992,0.9946666666666667,-0.002666666666666706,-0.010666666666666666,0.005333333333333333,0.5637028616507731,-0.032729948861136206,negligible,anomaly_direction,normal,1.0,1.0,False,False,False
loss_value,wilcoxon,375,375,375,847.2,861.3333333333334,-14.133333333333326,-232.34,220.80666666666664,0.4344029090524181,-0.004376145597084299,negligible,anomaly_direction,normal,1.0,1.0,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,20,19,0,0.7,0.7894736842105263,-0.08947368421052637,-0.35,0.16842105263157903,0.5400121513126686,-0.20064086765727476,small,anomaly_direction,normal,1.0,1.0,False,False,False
hit_at_2,mannwhitneyu,420,423,417,1.0,1.0,0.0,0.0,0.0,1.0,,na,difficulty_failure,hit_day,1.0,1.0,False,False,False
loss_value,wilcoxon,420,423,417,721.4285714285714,813.4751773049645,-92.04660587639307,-325.68944844124695,141.73261390887288,0.171285788661397,-0.029018804898524042,negligible,difficulty_failure,hit_day,1.0,1.0,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,22,19,0,0.8636363636363636,0.8947368421052632,-0.031100478468899517,-0.22009569377990423,0.16507177033492826,0.7820213874219097,-0.09279900993291201,negligible,difficulty_failure,hit_day,1.0,1.0,False,False,False
hit_at_2,mannwhitneyu,12,9,6,0.6666666666666666,0.6666666666666666,0.0,-0.38888888888888884,0.4166666666666667,1.0,0.0,negligible,difficulty_failure,miss_day,1.0,1.0,False,False,False
loss_value,mannwhitneyu,12,9,6,3075.0,5355.555555555556,-2280.5555555555557,-7903.333333333333,2555.763888888888,0.7632853979605122,-0.37579746626084476,small,difficulty_failure,miss_day,1.0,1.0,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,4,4,0,0.0,0.25,-0.25,-0.75,0.0,,-0.7071067811865475,medium,difficulty_failure,miss_day,,,False,False,False
