dd,category,value,win_rate,hit104_rate,avg_diff,n_records,n_machines,n_dates
1,machine_tail,0,34.89473684210526,0.0,-35.17611336032389,494,26,19
1,machine_tail,1,34.89473684210526,0.0,-161.25925925925927,513,27,19
1,machine_tail,2,34.89473684210526,0.0,-160.27095516569202,513,27,19
1,machine_tail,3,34.89473684210526,0.0,98.53801169590643,513,27,19
1,machine_tail,4,34.89473684210526,0.0,-221.16959064327486,513,27,19
1,machine_tail,5,34.89473684210526,0.0,-205.99436090225564,532,28,19
1,machine_tail,6,34.89473684210526,0.0,47.572874493927124,494,26,19
1,machine_tail,7,34.89473684210526,0.0,-57.70445344129555,494,26,19
1,machine_tail,8,34.89473684210526,0.0,-36.60121457489878,494,26,19
1,machine_tail,9,34.89473684210526,0.0,-80.12753036437248,494,26,19
1,machine_type,その他,34.81389830508475,0.0,-146.89898305084745,2950,182,19
1,machine_type,ジャグラー,34.92814371257485,0.0,-13.323952095808384,1670,92,19
1,machine_type,ハナハナ,35.4375,0.0,-98.375,16,3,6
1,machine_type,化物語,35.63414634146341,0.0,-494.8536585365854,41,7,7
1,machine_type,北斗,35.275862068965516,0.0,159.08753315649867,377,34,19
1,rank_from_max,1,34.89473684210526,0.0,-278.7046783625731,342,18,19
1,rank_from_max,10,34.89473684210526,0.0,-81.89473684210526,323,17,19
1,rank_from_max,11,34.89473684210526,0.0,-114.74613003095975,323,17,19
1,rank_from_max,12,34.89473684210526,0.0,43.411483253588514,209,11,19
1,rank_from_max,13,34.89473684210526,0.0,-252.7511961722488,209,11,19
1,rank_from_max,14,34.89473684210526,0.0,-180.98564593301435,209,11,19
1,rank_from_max,15,34.89473684210526,0.0,-30.014354066985646,209,11,19
1,rank_from_max,16,34.89473684210526,0.0,-417.50717703349284,209,11,19
1,rank_from_max,17,34.89473684210526,0.0,-28.436842105263157,190,10,19
1,rank_from_max,18,34.89473684210526,0.0,93.47368421052632,19,1,19
1,rank_from_max,19,34.89473684210526,0.0,-1224.842105263158,19,1,19
1,rank_from_max,2,34.89473684210526,0.0,-159.35672514619884,342,18,19
1,rank_from_max,20,34.89473684210526,0.0,7.578947368421052,19,1,19
1,rank_from_max,21,34.89473684210526,0.0,-540.8421052631579,19,1,19
1,rank_from_max,22,34.89473684210526,0.0,465.63157894736844,19,1,19
1,rank_from_max,3,34.89473684210526,0.0,-62.78947368421053,342,18,19
1,rank_from_max,4,34.89473684210526,0.0,13.292397660818713,342,18,19
1,rank_from_max,5,34.89473684210526,0.0,179.9298245614035,342,18,19
