segment,machine_instance_id,dd,avg_diff_on_dd,n_dd,rate_104_on_dd,avg_winrate_on_dd,avg_diff_non_dd,rate_104_non_dd,avg_winrate_non_dd,low_confidence,new_machine_flag,exclusion_flag,exclusion_reason,machine_number,machine_name,section,rank_from_aisle,instance_start,instance_end
2001-2020,2001|マギアレコード 魔法少女まどか☆マギカ外伝|20260302-20260607,1,-266.6666666666667,3,0.3333333333333333,97.10465126665842,160.0,0.29213483146067415,100.29693923129396,True,False,False,,2001,マギアレコード 魔法少女まどか☆マギカ外伝,2001-2020,,20260302,20260607
2001-2020,2001|モンスターハンターライズ|20250101-20250817,1,987.5,8,0.375,105.67487280508044,-159.2760180995475,0.3076923076923077,100.27477530178929,True,True,False,,2001,モンスターハンターライズ,2001-2020,,20250101,20250817
2001-2020,2001|戦国乙女5 業火を穿つ宿焔の双刃|20260608-20260711,1,-2500.0,1,0.0,86.68583905842254,-703.2258064516129,0.2903225806451613,96.86089009776599,True,True,False,,2001,戦国乙女5 業火を穿つ宿焔の双刃,2001-2020,,20260608,20260711
2001-2020,2001|新鬼武者3|20251006-20260301,1,660.0,5,0.4,104.8647019182697,-427.46478873239437,0.2695035460992908,97.36967485030584,True,True,False,,2001,新鬼武者3,2001-2020,,20251006,20260301
2001-2020,2002|スーパーブラックジャック|20250901-20251005,1,-350.0,2,0.0,96.69297529380604,430.3030303030303,0.3870967741935484,100.70444749928316,True,True,False,,2002,スーパーブラックジャック,2001-2020,,20250901,20251005
2001-2020,2002|マギアレコード 魔法少女まどか☆マギカ外伝|20260302-20260607,1,0.0,3,0.3333333333333333,91.53314070566735,-243.1578947368421,0.3068181818181818,97.60733297172668,True,False,False,,2002,マギアレコード 魔法少女まどか☆マギカ外伝,2001-2020,,20260302,20260607
2001-2020,2002|モンスターハンターライズ|20250101-20250817,1,2037.5,8,0.5,120.75700774115053,259.2760180995475,0.3076923076923077,103.85775587902583,True,True,False,,2002,モンスターハンターライズ,2001-2020,,20250101,20250817
2001-2020,2002|戦国乙女5 業火を穿つ宿焔の双刃|20260608-20260711,1,-2200.0,1,0.0,82.68807050676739,-483.8709677419355,0.3225806451612903,96.5233625766,True,True,False,,2002,戦国乙女5 業火を穿つ宿焔の双刃,2001-2020,,20260608,20260711
2001-2020,2002|新鬼武者3|20251006-20260301,1,1540.0,5,0.6,114.75670718013794,352.8169014084507,0.34285714285714286,104.89059992877759,True,True,False,,2002,新鬼武者3,2001-2020,,20251006,20260301
2001-2020,2003|スーパーブラックジャック|20250901-20251005,1,650.0,2,0.5,104.26080514874006,84.84848484848484,0.30303030303030304,105.49702195410337,True,True,False,,2003,スーパーブラックジャック,2001-2020,,20250901,20251005
2001-2020,2003|マギアレコード 魔法少女まどか☆マギカ外伝|20260302-20260607,1,333.3333333333333,3,0.3333333333333333,98.14940085235712,236.8421052631579,0.367816091954023,102.76639741481064,True,True,False,,2003,マギアレコード 魔法少女まどか☆マギカ外伝,2001-2020,,20260302,20260607
2001-2020,2003|モンスターハンターライズ|20250101-20250817,1,-512.5,8,0.25,95.094284513449,231.22171945701356,0.3031674208144796,105.36628811229387,True,True,False,,2003,モンスターハンターライズ,2001-2020,,20250101,20250817
2001-2020,2003|戦国乙女5 業火を穿つ宿焔の双刃|20260608-20260711,1,-3200.0,1,0.0,80.70429329474193,-1467.741935483871,0.1935483870967742,89.87359307097462,True,True,False,,2003,戦国乙女5 業火を穿つ宿焔の双刃,2001-2020,,20260608,20260711
2001-2020,2003|新鬼武者3|20251006-20260301,1,-2400.0,5,0.0,77.81922019316426,-66.90140845070422,0.3333333333333333,99.88877212886571,True,True,False,,2003,新鬼武者3,2001-2020,,20251006,20260301
2001-2020,2004|スーパーブラックジャック|20250901-20251005,1,-2150.0,2,0.0,84.88862526679978,878.7878787878788,0.41935483870967744,107.1160394178688,True,True,False,,2004,スーパーブラックジャック,2001-2020,,20250901,20251005
2001-2020,2004|マギアレコード 魔法少女まどか☆マギカ外伝|20260302-20260607,1,3333.3333333333335,3,0.3333333333333333,164.96206457908124,628.421052631579,0.3411764705882353,107.23275983388221,True,False,False,,2004,マギアレコード 魔法少女まどか☆マギカ外伝,2001-2020,,20260302,20260607
2001-2020,2004|モンスターハンターライズ|20250101-20250817,1,2675.0,8,0.5,140.14435143267826,2.262443438914027,0.3257918552036199,101.34224057240657,True,False,False,,2004,モンスターハンターライズ,2001-2020,,20250101,20250817
2001-2020,2004|戦国乙女5 業火を穿つ宿焔の双刃|20260608-20260711,1,-1000.0,1,0.0,93.4857663995831,-335.48387096774195,0.3548387096774194,98.73124866715551,True,True,False,,2004,戦国乙女5 業火を穿つ宿焔の双刃,2001-2020,,20260608,20260711
2001-2020,2004|新鬼武者3|20251006-20260301,1,-2120.0,5,0.0,84.96383485883868,-83.09859154929578,0.2556390977443609,94.57736666351255,True,True,False,,2004,新鬼武者3,2001-2020,,20251006,20260301
2001-2020,2005|スーパーブラックジャック|20250901-20251005,1,-150.0,2,0.5,88.88136993011237,569.6969696969697,0.36363636363636365,106.56569739797632,True,True,False,,2005,スーパーブラックジャック,2001-2020,,20250901,20251005
2001-2020,2005|マギアレコード 魔法少女まどか☆マギカ外伝|20260302-20260607,1,1366.6666666666667,3,0.6666666666666666,108.7799910441757,130.52631578947367,0.3625,107.15460113766744,True,False,False,,2005,マギアレコード 魔法少女まどか☆マギカ外伝,2001-2020,,20260302,20260607
2001-2020,2005|モンスターハンターライズ|20250101-20250817,1,1625.0,8,0.625,118.34107743342076,-285.0678733031674,0.2727272727272727,99.12211785857431,True,False,False,,2005,モンスターハンターライズ,2001-2020,,20250101,20250817
2001-2020,2005|戦国乙女5 業火を穿つ宿焔の双刃|20260608-20260711,1,-2300.0,1,0.0,86.87214611872146,267.741935483871,0.3548387096774194,99.75688705026145,True,True,False,,2005,戦国乙女5 業火を穿つ宿焔の双刃,2001-2020,,20260608,20260711
2001-2020,2005|新鬼武者3|20251006-20260301,1,-340.0,5,0.4,93.76591408219407,-306.3380281690141,0.2826086956521739,97.50915013025606,True,True,False,,2005,新鬼武者3,2001-2020,,20251006,20260301
2001-2020,2006|スーパーブラックジャック|20250901-20251005,1,1850.0,2,0.5,115.99468379183406,709.0909090909091,0.41935483870967744,102.59200311818385,True,True,False,,2006,スーパーブラックジャック,2001-2020,,20250901,20251005
2001-2020,2006|マギアレコード 魔法少女まどか☆マギカ外伝|20260302-20260607,1,-733.3333333333334,3,0.6666666666666666,98.88920315635488,450.5263157894737,0.4482758620689655,108.6077750867288,True,False,False,,2006,マギアレコード 魔法少女まどか☆マギカ外伝,2001-2020,,20260302,20260607
2001-2020,2006|モンスターハンターライズ|20250101-20250817,1,112.5,8,0.375,106.69524459735416,47.963800904977376,0.3393665158371041,101.89602422582517,True,True,False,,2006,モンスターハンターライズ,2001-2020,,20250101,20250817
2001-2020,2006|戦国乙女5 業火を穿つ宿焔の双刃|20260608-20260711,1,-3400.0,1,0.0,80.70921985815603,-825.8064516129032,0.2903225806451613,102.45795553337078,True,True,False,,2006,戦国乙女5 業火を穿つ宿焔の双刃,2001-2020,,20260608,20260711
2001-2020,2006|新鬼武者3|20251006-20260301,1,-60.0,5,0.4,97.97922765208133,583.0985915492957,0.37777777777777777,105.74152340578442,True,True,False,,2006,新鬼武者3,2001-2020,,20251006,20260301
2001-2020,2007|スーパーブラックジャック|20250901-20251005,1,1400.0,2,0.5,99.7959407175183,-715.1515151515151,0.25,88.7115093786879,True,True,False,,2007,スーパーブラックジャック,2001-2020,,20250901,20251005
2001-2020,2007|マギアレコード 魔法少女まどか☆マギカ外伝|20260302-20260607,1,233.33333333333334,3,0.6666666666666666,96.99000909006133,-6.315789473684211,0.3563218390804598,105.87704350855765,True,True,False,,2007,マギアレコード 魔法少女まどか☆マギカ外伝,2001-2020,,20260302,20260607
2001-2020,2007|モンスターハンターライズ|20250101-20250817,1,2400.0,8,0.375,128.07335625456852,-25.79185520361991,0.334841628959276,99.2226548432486,True,True,False,,2007,モンスターハンターライズ,2001-2020,,20250101,20250817
2001-2020,2007|戦国乙女5 業火を穿つ宿焔の双刃|20260608-20260711,1,-5200.0,1,0.0,58.8477366255144,-551.6129032258065,0.25806451612903225,98.59379700450597,True,True,False,,2007,戦国乙女5 業火を穿つ宿焔の双刃,2001-2020,,20260608,20260711
2001-2020,2007|新鬼武者3|20251006-20260301,1,-1000.0,5,0.2,92.55660605827151,-124.64788732394366,0.28776978417266186,100.08800748273504,True,True,False,,2007,新鬼武者3,2001-2020,,20251006,20260301
2001-2020,2008|スーパーブラックジャック|20250901-20251005,1,-850.0,2,0.5,92.60302517911532,587.8787878787879,0.3939393939393939,121.39151671807794,True,True,False,,2008,スーパーブラックジャック,2001-2020,,20250901,20251005
2001-2020,2008|モンスターハンターライズ|20250101-20250817,1,2512.5,8,0.5,131.05119130682706,504.07239819004525,0.38009049773755654,106.3608870600534,True,False,False,,2008,モンスターハンターライズ,2001-2020,,20250101,20250817
2001-2020,2008|戦国乙女5 業火を穿つ宿焔の双刃|20260608-20260711,1,-1900.0,1,0.0,88.58035821613174,-735.483870967742,0.3548387096774194,95.92835259301616,True,True,False,,2008,戦国乙女5 業火を穿つ宿焔の双刃,2001-2020,,20260608,20260711
2001-2020,2008|新鬼武者3|20251006-20260201,1,-725.0,4,0.25,96.91825100132031,-313.9130434782609,0.25,95.20435774443926,True,True,False,,2008,新鬼武者3,2001-2020,,20251006,20260201
2001-2020,2008|東京リベンジャーズ|20260202-20260607,1,-675.0,4,0.25,92.9366638785037,327.8688524590164,0.34579439252336447,98.0037224632293,True,False,False,,2008,東京リベンジャーズ,2001-2020,,20260202,20260607
2001-2020,2009|スーパーブラックジャック|20250901-20251005,1,-1850.0,2,0.0,82.6432415925994,215.15151515151516,0.3939393939393939,98.71646912391316,True,True,False,,2009,スーパーブラックジャック,2001-2020,,20250901,20251005
2001-2020,2009|モンスターハンターライズ|20250101-20250817,1,250.0,8,0.375,104.07619557962403,282.3529411764706,0.36818181818181817,102.73938064006506,True,True,False,,2009,モンスターハンターライズ,2001-2020,,20250101,20250817
2001-2020,2009|戦国乙女5 業火を穿つ宿焔の双刃|20260615-20260711,1,3600.0,1,1.0,127.063599458728,-852.0,0.32,93.79219538609122,True,True,False,,2009,戦国乙女5 業火を穿つ宿焔の双刃,2001-2020,,20260615,20260711
2001-2020,2009|新鬼武者3|20251006-20260201,1,1925.0,4,0.75,115.60318022913113,-94.78260869565217,0.2894736842105263,96.32216041767504,True,True,False,,2009,新鬼武者3,2001-2020,,20251006,20260201
2001-2020,2009|東京リベンジャーズ|20260202-20260607,1,-1375.0,4,0.0,85.80343419949116,-15.573770491803279,0.2616822429906542,95.77492086344891,True,True,False,,2009,東京リベンジャーズ,2001-2020,,20260202,20260607
2001-2020,2010|スーパーブラックジャック|20250901-20250921,1,-1800.0,1,0.0,89.05508938343671,-240.0,0.3,97.9046625422079,True,True,False,,2010,スーパーブラックジャック,2001-2020,,20250901,20250921
2001-2020,2010|モンスターハンターライズ|20250101-20250817,1,212.5,8,0.375,101.4252127053351,272.3981900452489,0.35909090909090907,104.15121912518282,True,True,False,,2010,モンスターハンターライズ,2001-2020,,20250101,20250817
2001-2020,2010|モンスターハンターライズ|20250922-20251005,1,11300.0,1,1.0,221.93805978202224,907.6923076923077,0.46153846153846156,115.41329290686227,True,True,False,,2010,モンスターハンターライズ,2001-2020,,20250922,20251005
2001-2020,2010|戦国乙女5 業火を穿つ宿焔の双刃|20260615-20260711,1,2400.0,1,1.0,119.559902200489,-1544.0,0.24,91.5408564073504,True,True,False,,2010,戦国乙女5 業火を穿つ宿焔の双刃,2001-2020,,20260615,20260711
2001-2020,2010|新鬼武者3|20251006-20260201,1,-1175.0,4,0.25,87.00806947206834,-177.3913043478261,0.3008849557522124,101.40658587733733,True,True,False,,2010,新鬼武者3,2001-2020,,20251006,20260201
2001-2020,2010|東京リベンジャーズ|20260202-20260607,1,800.0,4,0.5,108.21877847363757,48.36065573770492,0.3137254901960784,96.48646668672436,True,True,False,,2010,東京リベンジャーズ,2001-2020,,20260202,20260607
2001-2020,2011|Re:ゼロから始める異世界生活 season2|20250101-20250106,1,3000.0,1,1.0,136.1271676300578,2240.0,0.25,110.64184553978812,True,False,False,,2011,Re:ゼロから始める異世界生活 season2,2001-2020,,20250101,20250106
2001-2020,2011|マギアレコード 魔法少女まどか☆マギカ外伝|20260608-20260711,1,200.0,1,0.0,103.67917586460634,1170.967741935484,0.39285714285714285,116.7298722047019,True,False,False,,2011,マギアレコード 魔法少女まどか☆マギカ外伝,2001-2020,,20260608,20260711
2001-2020,2011|モンスターハンターライズ|20250114-20251005,1,1177.7777777777778,9,0.2222222222222222,115.2920489619226,602.0661157024794,0.3403361344537815,113.67748395842169,True,True,False,,2011,モンスターハンターライズ,2001-2020,,20250114,20251005
2001-2020,2011|新鬼武者3|20251006-20260105,1,-1833.3333333333333,3,0.0,89.48074852414841,-374.1573033707865,0.26136363636363635,94.8224352376446,True,True,False,,2011,新鬼武者3,2001-2020,,20251006,20260105
2001-2020,2011|東京リベンジャーズ|20260106-20260607,1,1020.0,5,0.4,99.68207780347939,542.5675675675676,0.3253968253968254,97.45392227390847,True,False,False,,2011,東京リベンジャーズ,2001-2020,,20260106,20260607
2001-2020,2012|Re:ゼロから始める異世界生活 season2|20250101-20250106,1,-300.0,1,0.0,72.6775956284153,-620.0,0.2,81.77481341388213,True,False,False,,2012,Re:ゼロから始める異世界生活 season2,2001-2020,,20250101,20250106
2001-2020,2012|マギアレコード 魔法少女まどか☆マギカ外伝|20260608-20260711,1,0.0,1,0.0,100.0,341.93548387096774,0.4230769230769231,108.24975449515463,True,False,False,,2012,マギアレコード 魔法少女まどか☆マギカ外伝,2001-2020,,20260608,20260711
2001-2020,2012|モンスターハンターライズ|20250114-20260105,1,708.3333333333334,12,0.25,110.90119760695346,26.58610271903323,0.2888198757763975,101.8711319192645,False,True,False,,2012,モンスターハンターライズ,2001-2020,,20250114,20260105
2001-2020,2012|東京リベンジャーズ|20260106-20260607,1,-1500.0,5,0.0,84.64766728393074,280.4054054054054,0.3157894736842105,96.7128361008882,True,False,False,,2012,東京リベンジャーズ,2001-2020,,20260106,20260607
2001-2020,2013|Re:ゼロから始める異世界生活 season2|20250101-20250106,1,0.0,1,0.0,100.0,-2460.0,0.0,82.3034379989242,True,False,False,,2013,Re:ゼロから始める異世界生活 season2,2001-2020,,20250101,20250106
2001-2020,2013|にゃんこ大戦争 超神速|20250121-20250203,1,-3000.0,1,0.0,86.27127951674905,-76.92307692307692,0.3076923076923077,97.27006598378237,True,True,False,,2013,にゃんこ大戦争 超神速,2001-2020,,20250121,20250203
2001-2020,2013|ゴッドイーター リザレクション|20250204-20250817,1,1650.0,6,0.5,113.70156098383785,253.96825396825398,0.291005291005291,101.33893208483919,True,False,False,,2013,ゴッドイーター リザレクション,2001-2020,,20250204,20250817
2001-2020,2013|スマスロ炎炎ノ消防隊2|20260420-20260607,1,1100.0,2,0.5,106.59661242225073,285.1063829787234,0.3617021276595745,100.80462015159023,True,False,False,,2013,スマスロ炎炎ノ消防隊2,2001-2020,,20260420,20260607
2001-2020,2013|マギアレコード 魔法少女まどか☆マギカ外伝|20260608-20260711,1,0.0,1,0.0,100.0,216.1290322580645,0.48148148148148145,111.42818910666026,True,False,False,,2013,マギアレコード 魔法少女まどか☆マギカ外伝,2001-2020,,20260608,20260711
2001-2020,2013|モンスターハンターライズ|20250901-20260105,1,20.0,5,0.2,101.03246760600672,-185.24590163934425,0.2672413793103448,101.22242658374665,True,True,False,,2013,モンスターハンターライズ,2001-2020,,20250901,20260105
2001-2020,2013|東京リベンジャーズ|20260106-20260419,1,-2500.0,3,0.0,83.15311040058748,332.6732673267327,0.32954545454545453,97.24160507853935,True,False,False,,2013,東京リベンジャーズ,2001-2020,,20260106,20260419
2001-2020,2014|Re:ゼロから始める異世界生活 season2|20250101-20250106,1,-1100.0,1,0.0,77.35227506691373,220.0,0.25,86.78345490623671,True,False,False,,2014,Re:ゼロから始める異世界生活 season2,2001-2020,,20250101,20250106
2001-2020,2014|にゃんこ大戦争 超神速|20250121-20250203,1,-3000.0,1,0.0,86.23537508602891,-2469.230769230769,0.0,85.2342273778411,True,True,False,,2014,にゃんこ大戦争 超神速,2001-2020,,20250121,20250203
2001-2020,2014|ゴッドイーター リザレクション|20250204-20250817,1,-33.333333333333336,6,0.3333333333333333,96.4559610689708,95.76719576719577,0.30687830687830686,100.42639293189137,True,False,False,,2014,ゴッドイーター リザレクション,2001-2020,,20250204,20250817
2001-2020,2014|スマスロ炎炎ノ消防隊2|20260420-20260607,1,100.0,2,0.5,101.20482178721134,40.42553191489362,0.3617021276595745,100.3811500068893,True,False,False,,2014,スマスロ炎炎ノ消防隊2,2001-2020,,20260420,20260607
2001-2020,2014|マギアレコード 魔法少女まどか☆マギカ外伝|20260608-20260711,1,-1300.0,1,0.0,62.931280296549765,248.38709677419354,0.42857142857142855,100.68092640594448,True,False,False,,2014,マギアレコード 魔法少女まどか☆マギカ外伝,2001-2020,,20260608,20260711
2001-2020,2014|モンスターハンターライズ|20250901-20260105,1,-1680.0,5,0.0,86.66553137754052,439.344262295082,0.3944954128440367,113.96643594337947,True,True,False,,2014,モンスターハンターライズ,2001-2020,,20250901,20260105
2001-2020,2014|東京リベンジャーズ|20260106-20260419,1,2966.6666666666665,3,0.3333333333333333,109.40057168414275,314.8514851485148,0.3793103448275862,101.96736621631938,True,False,False,,2014,東京リベンジャーズ,2001-2020,,20260106,20260419
2001-2020,2015|Re:ゼロから始める異世界生活 season2|20250101-20250106,1,-600.0,1,0.0,92.09798498617148,-360.0,0.4,94.73038688922108,True,False,False,,2015,Re:ゼロから始める異世界生活 season2,2001-2020,,20250101,20250106
2001-2020,2015|にゃんこ大戦争 超神速|20250121-20250203,1,-2500.0,1,0.0,89.51913805391355,-146.15384615384616,0.38461538461538464,96.34400247810763,True,True,False,,2015,にゃんこ大戦争 超神速,2001-2020,,20250121,20250203
2001-2020,2015|ゴッドイーター リザレクション|20250204-20250817,1,-2150.0,6,0.0,78.83683689820388,8.465608465608465,0.31746031746031744,100.71613637545279,True,False,False,,2015,ゴッドイーター リザレクション,2001-2020,,20250204,20250817
2001-2020,2015|スマスロ炎炎ノ消防隊2|20260420-20260607,1,450.0,2,0.5,101.75968918187318,-195.74468085106383,0.2978723404255319,96.39093198387032,True,False,False,,2015,スマスロ炎炎ノ消防隊2,2001-2020,,20260420,20260607
2001-2020,2015|マギアレコード 魔法少女まどか☆マギカ外伝|20260608-20260711,1,-1100.0,1,0.0,72.636815920398,-74.19354838709677,0.27586206896551724,97.2789992872542,True,False,False,,2015,マギアレコード 魔法少女まどか☆マギカ外伝,2001-2020,,20260608,20260711
2001-2020,2015|モンスターハンターライズ|20250901-20260105,1,-200.0,5,0.4,102.92678906613173,268.8524590163934,0.33043478260869563,105.45512115794725,True,True,False,,2015,モンスターハンターライズ,2001-2020,,20250901,20260105
2001-2020,2015|東京リベンジャーズ|20260106-20260419,1,-533.3333333333334,3,0.3333333333333333,98.07847869187005,282.1782178217822,0.36904761904761907,100.14780044650512,True,False,False,,2015,東京リベンジャーズ,2001-2020,,20260106,20260419
2001-2020,2016|ゴッドイーター リザレクション|20250204-20250817,1,1733.3333333333333,6,0.6666666666666666,118.98441221780996,639.1534391534392,0.3862433862433862,107.28763261473453,True,False,False,,2016,ゴッドイーター リザレクション,2001-2020,,20250204,20250817
2001-2020,2016|スマスロ炎炎ノ消防隊2|20260202-20260705,1,-1120.0,5,0.2,91.91832860514228,-368.9189189189189,0.2972972972972973,97.22920977549826,True,True,False,,2016,スマスロ炎炎ノ消防隊2,2001-2020,,20260202,20260705
2001-2020,2016|ダンベル何キロ持てる？|20250101-20250203,1,200.0,2,0.5,92.39203082476203,-403.125,0.28125,96.75496900734412,True,False,False,,2016,ダンベル何キロ持てる？,2001-2020,,20250101,20250203
2001-2020,2016|モンスターハンターライズ|20250901-20260105,1,2020.0,5,0.4,111.52352884914043,-183.60655737704917,0.3217391304347826,97.81604825344805,True,False,False,,2016,モンスターハンターライズ,2001-2020,,20250901,20260105
2001-2020,2016|東京リベンジャーズ|20260106-20260201,1,-1800.0,1,0.0,80.32141685798622,111.53846153846153,0.3181818181818182,92.64043476897865,True,False,False,,2016,東京リベンジャーズ,2001-2020,,20260106,20260201
2001-2020,2017|ゴッドイーター リザレクション|20250204-20250817,1,-433.3333333333333,6,0.3333333333333333,97.65235852338257,39.682539682539684,0.30158730158730157,99.56337928306897,True,False,False,,2017,ゴッドイーター リザレクション,2001-2020,,20250204,20250817
2001-2020,2017|ゴッドイーター リザレクション|20250908-20260105,1,4300.0,4,0.75,162.48625082696262,14.655172413793103,0.2782608695652174,105.29035506645236,True,False,False,,2017,ゴッドイーター リザレクション,2001-2020,,20250908,20260105
2001-2020,2017|スマスロ炎炎ノ消防隊2|20260202-20260705,1,-1920.0,5,0.2,84.28317436310348,-186.48648648648648,0.28378378378378377,97.49447236204065,True,True,False,,2017,スマスロ炎炎ノ消防隊2,2001-2020,,20260202,20260705
2001-2020,2017|ダンベル何キロ持てる？|20250101-20250203,1,-50.0,2,0.0,99.92389885488123,-668.75,0.25,93.60416250177508,True,True,False,,2017,ダンベル何キロ持てる？,2001-2020,,20250101,20250203
2001-2020,2017|モンスターハンターライズ|20250901-20250907,1,4000.0,1,1.0,143.06632213608958,1250.0,0.5,110.77647580418112,True,False,False,,2017,モンスターハンターライズ,2001-2020,,20250901,20250907
2001-2020,2017|東京リベンジャーズ|20260106-20260201,1,-1200.0,1,0.0,92.88888888888889,46.15384615384615,0.20833333333333334,95.95823034462849,True,False,False,,2017,東京リベンジャーズ,2001-2020,,20260106,20260201
2001-2020,2018|にゃんこ大戦争 超神速|20250204-20250407,1,-1400.0,2,0.0,82.23623610707898,67.21311475409836,0.3770491803278688,101.51406989132043,True,True,False,,2018,にゃんこ大戦争 超神速,2001-2020,,20250204,20250407
2001-2020,2018|ゴジラ|20250408-20250601,1,2200.0,2,0.5,108.41839655821106,194.33962264150944,0.37735849056603776,103.89022334312872,True,True,False,,2018,ゴジラ,2001-2020,,20250408,20250601
2001-2020,2018|ゴッドイーター リザレクション|20250908-20260105,1,1500.0,4,0.5,116.49565200078803,-512.9310344827586,0.21739130434782608,89.6607709222043,True,False,False,,2018,ゴッドイーター リザレクション,2001-2020,,20250908,20260105
2001-2020,2018|スマスロ炎炎ノ消防隊2|20260202-20260419,1,7100.0,2,1.0,138.82718622041622,-304.0,0.25333333333333335,97.0117107064439,True,True,False,,2018,スマスロ炎炎ノ消防隊2,2001-2020,,20260202,20260419
