dd,category,value,win_rate,hit104_rate,avg_diff,n_records,n_machines,n_dates
10,machine_name,ゴーゴージャグラー3,0.41919191919191917,0.2676767676767677,168.40404040404042,198,11,18
10,machine_name,サラリーマン金太郎～MAX～,1.0,1.0,1085.0,1,1,1
10,machine_name,シャーマンキング,0.25,0.2,-784.25,20,11,8
10,machine_name,シン・エヴァンゲリオン,0.14285714285714285,0.14285714285714285,-401.7142857142857,7,7,2
10,machine_name,ジャグラーガールズ,0.4351851851851852,0.23148148148148148,36.0462962962963,108,6,18
10,machine_name,スマスロ サンダーV,0.125,0.125,-335.1875,16,8,4
10,machine_name,スマスロ ドルアーガの塔,0.3333333333333333,0.3333333333333333,-229.33333333333334,6,6,2
10,machine_name,スマスロ ハナビ,0.45,0.25,-215.05,20,4,5
10,machine_name,スマスロ北斗の拳,0.4411764705882353,0.39338235294117646,437.0845588235294,272,29,17
10,machine_name,スマスロ炎炎ノ消防隊,0.18181818181818182,0.13636363636363635,-259.5,22,11,11
10,machine_name,スマスロ炎炎ノ消防隊2,0.36,0.32,-63.8,25,5,5
10,machine_name,スマスロ秘宝伝,0.3333333333333333,0.3333333333333333,-247.6,15,10,3
10,machine_name,スマート沖スロ ニューキングハナハナV,0.23529411764705882,0.11764705882352941,-303.2352941176471,17,3,6
10,machine_name,スーパーブラックジャック,0.30864197530864196,0.2839506172839506,-72.04938271604938,81,25,17
10,machine_name,スーパーリオエース2,0.25,0.25,-386.75,4,4,1
10,machine_name,ソードアート・オンライン,0.6,0.6,1168.8,5,5,2
10,machine_name,ソードアート・オンラインII,0.5,0.5,387.25,4,4,1
10,machine_name,ゾンビランドサガ,0.5,0.0,-17.5,2,1,2
10,machine_name,タクトオーパス デスティニー,0.0,0.0,-1721.0,1,1,1
10,machine_name,ダンベル何キロ持てる？,0.1875,0.0625,-492.875,16,15,4
10,machine_name,ダーリン・イン・ザ・フランキス,0.26666666666666666,0.26666666666666666,-56.0,15,15,4
10,machine_name,チバリヨ2,0.25,0.25,-909.0,4,4,1
10,machine_name,チバリヨ2プラス,0.16666666666666666,0.16666666666666666,-277.75,12,4,3
10,machine_name,ディスクアップ ULTRAREMIX,0.43478260869565216,0.3695652173913043,-101.08695652173913,46,15,17
10,machine_name,ディスクアップ2,0.3333333333333333,0.3333333333333333,474.3333333333333,3,1,3
10,machine_name,デビル メイ クライ5 スタイリッシュトライブ,0.3125,0.25,-286.9375,16,15,6
10,machine_name,ドッチ,0.5,0.5,546.25,4,2,2
10,machine_name,ナイツ,0.4,0.2,-56.6,5,2,5
10,machine_name,ニューパルサーBT,0.4,0.2,21.2,5,5,2
10,machine_name,ネオアイムジャグラーEX,0.3706293706293706,0.1888111888111888,-73.73426573426573,143,17,10
10,machine_name,ネオプラネット,0.5,0.5,1414.75,4,4,2
10,machine_name,ハイパーラッシュ,0.4166666666666667,0.25,-262.0833333333333,12,2,6
10,machine_name,バイオハザード RE:3,0.0,0.0,-944.2,5,5,1
10,machine_name,バイオハザード5,0.25,0.2,-756.475,40,27,10
10,machine_name,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,0.25,0.25,-323.5,4,2,4
10,machine_name,バベル,0.16666666666666666,0.16666666666666666,-669.5,6,3,2
10,machine_name,バンドリ！,0.0,0.0,-508.4,5,5,2
10,machine_name,バーサスリヴァイズ,0.5,0.16666666666666666,-178.0,6,1,6
10,machine_name,バーニングエクスプレス,0.5,0.3333333333333333,568.0,6,3,2
10,machine_name,ビッグドリーム THE GOLDEN PUSHER,0.4,0.4,1255.6,5,5,1
10,machine_name,ファンキージャグラー2,0.42528735632183906,0.27586206896551724,116.88505747126437,87,17,18
10,machine_name,マイジャグラーV,0.46568627450980393,0.28104575163398693,108.40522875816994,612,34,18
10,machine_name,マギアレコード 魔法少女まどか☆マギカ外伝,0.4367816091954023,0.41379310344827586,301.9080459770115,87,16,15
10,machine_name,マジカルハロウィン ボーナストリガー,0.4,0.2,-203.8,5,4,3
10,machine_name,マジカルハロウィン8,0.0,0.0,-156.0,1,1,1
10,machine_name,マタドールIII,0.2,0.2,-359.4,5,3,2
10,machine_name,ミスタージャグラー,0.3888888888888889,0.2,93.65555555555555,90,10,18
10,machine_name,ミリオンゴッド‐神々の軌跡‐,0.4411764705882353,0.4411764705882353,607.2352941176471,34,17,2
10,machine_name,モンキーターンV,0.35096153846153844,0.28365384615384615,256.9855769230769,208,17,18
10,machine_name,モンスターハンターライズ,0.30392156862745096,0.28431372549019607,-244.27450980392157,102,42,18
10,machine_name,ヨルムンガンド,0.3333333333333333,0.3333333333333333,-622.3333333333334,3,2,3
10,machine_name,ラブ嬢3～Wご指名はいかがですか?～,0.5,0.5,45.0,4,3,4
10,machine_name,ルパン三世 大航海者の秘宝,0.16666666666666666,0.16666666666666666,-598.2777777777778,18,9,7
10,machine_name,ヱヴァンゲリヲン ～約束の扉～,0.24,0.2,-251.0,25,8,8
10,machine_name,一方通行 とある魔術の禁書目録,0.2,0.2,166.0,5,4,3
10,machine_name,七つの魔剣が支配する,0.14285714285714285,0.14285714285714285,-678.7857142857143,14,13,7
10,machine_name,不二子BT,0.625,0.375,-76.125,8,3,6
10,machine_name,主役は銭形4,0.2727272727272727,0.09090909090909091,-511.72727272727275,11,5,4
10,machine_name,主役は銭形5,0.3333333333333333,0.3333333333333333,154.1904761904762,21,15,5
10,machine_name,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE‐ART,0.55,0.4,353.75,20,9,7
10,machine_name,仮面ライダー電王,0.0,0.0,-709.0,1,1,1
10,machine_name,化物語,0.2682926829268293,0.24390243902439024,-268.3414634146341,41,7,7
