segment,machine_instance_id,dd,avg_diff_on_dd,n_dd,rate_104_on_dd,avg_winrate_on_dd,avg_diff_non_dd,rate_104_non_dd,avg_winrate_non_dd,low_confidence,new_machine_flag,exclusion_flag,exclusion_reason,machine_number,machine_name,section,rank_from_aisle,instance_start,instance_end
1000-1005,1000|ゴッドイーター リザレクション|20250101-20250420,1,2726.5,4,0.75,111.69589615955728,208.97142857142856,0.33980582524271846,96.76570685875488,True,True,False,,1000,ゴッドイーター リザレクション,1000-1005,,20250101,20250420
1000-1005,1000|ミリオンゴッド‐神々の軌跡‐|20260420-20260710,1,-1174.3333333333333,3,0.0,91.65561835772972,-86.35897435897436,0.2857142857142857,98.35484054668039,True,True,False,,1000,ミリオンゴッド‐神々の軌跡‐,1000-1005,,20260420,20260710
1000-1005,1000|モンキーターンV|20251006-20260419,1,-491.6666666666667,6,0.0,91.28277565051745,25.38421052631579,0.24210526315789474,94.32552675707919,True,True,False,,1000,モンキーターンV,1000-1005,,20251006,20260419
1000-1005,1000|吉宗|20250421-20251005,1,-2460.0,6,0.0,80.5081152575718,-447.89506172839504,0.2670807453416149,95.51166399756033,True,False,False,,1000,吉宗,1000-1005,,20250421,20251005
1000-1005,1001|ゴッドイーター リザレクション|20250101-20250420,1,-2892.75,4,0.0,79.5478625785708,809.9333333333333,0.41346153846153844,101.50536287771693,True,True,False,,1001,ゴッドイーター リザレクション,1000-1005,,20250101,20250420
1000-1005,1001|ミリオンゴッド‐神々の軌跡‐|20260420-20260710,1,-777.3333333333334,3,0.3333333333333333,92.36583701332778,-379.34615384615387,0.2077922077922078,94.0337317179745,True,True,False,,1001,ミリオンゴッド‐神々の軌跡‐,1000-1005,,20260420,20260710
1000-1005,1001|モンキーターンV|20251006-20260419,1,71.83333333333333,6,0.3333333333333333,97.21195366832559,69.0421052631579,0.2736842105263158,95.28999293050782,True,False,False,,1001,モンキーターンV,1000-1005,,20251006,20260419
1000-1005,1001|吉宗|20250421-20251005,1,-364.8333333333333,6,0.16666666666666666,87.89411673830925,-84.8641975308642,0.34782608695652173,101.15201845582969,True,False,False,,1001,吉宗,1000-1005,,20250421,20251005
1000-1005,1002|ゴッドイーター リザレクション|20250101-20250420,1,-1356.75,4,0.0,79.67430789151453,-41.333333333333336,0.2571428571428571,94.399584052298,True,False,False,,1002,ゴッドイーター リザレクション,1000-1005,,20250101,20250420
1000-1005,1002|ミリオンゴッド‐神々の軌跡‐|20260420-20260710,1,-2888.3333333333335,3,0.0,78.19647747632222,-417.1794871794872,0.2597402597402597,94.54186444590626,True,True,False,,1002,ミリオンゴッド‐神々の軌跡‐,1000-1005,,20260420,20260710
1000-1005,1002|モンキーターンV|20251006-20260419,1,-682.0,6,0.16666666666666666,93.33600136686668,10.93157894736842,0.23684210526315788,92.340495101469,True,False,False,,1002,モンキーターンV,1000-1005,,20251006,20260419
1000-1005,1002|吉宗|20250421-20251005,1,24.166666666666668,6,0.16666666666666666,89.4148696205819,-265.0432098765432,0.2857142857142857,97.63916419096027,True,False,False,,1002,吉宗,1000-1005,,20250421,20251005
1000-1005,1003|ゴッドイーター リザレクション|20250101-20250420,1,798.0,4,0.75,98.05391404077733,261.5809523809524,0.3523809523809524,99.29589892523987,True,False,False,,1003,ゴッドイーター リザレクション,1000-1005,,20250101,20250420
1000-1005,1003|ミリオンゴッド‐神々の軌跡‐|20260420-20260710,1,1000.3333333333334,3,0.3333333333333333,98.34311964786887,-354.3076923076923,0.23376623376623376,94.89508707219076,True,True,False,,1003,ミリオンゴッド‐神々の軌跡‐,1000-1005,,20260420,20260710
1000-1005,1003|モンキーターンV|20251006-20260419,1,-214.0,6,0.16666666666666666,98.50537781443995,240.47368421052633,0.3,95.46004297574386,True,False,False,,1003,モンキーターンV,1000-1005,,20251006,20260419
1000-1005,1003|吉宗|20250421-20251005,1,389.3333333333333,6,0.5,97.25501006675397,29.771604938271604,0.32298136645962733,98.91239802195028,True,False,False,,1003,吉宗,1000-1005,,20250421,20251005
1000-1005,1004|ゴッドイーター リザレクション|20250101-20250420,1,-1380.75,4,0.0,88.18258191191683,-204.1904761904762,0.23809523809523808,92.95500915506382,True,True,False,,1004,ゴッドイーター リザレクション,1000-1005,,20250101,20250420
1000-1005,1004|ミリオンゴッド‐神々の軌跡‐|20260420-20260710,1,79.66666666666667,3,0.3333333333333333,87.6372256367356,-750.5512820512821,0.15584415584415584,92.40585995683719,True,True,False,,1004,ミリオンゴッド‐神々の軌跡‐,1000-1005,,20260420,20260710
1000-1005,1004|モンキーターンV|20251006-20260419,1,-666.3333333333334,6,0.16666666666666666,92.13557197915361,159.76315789473685,0.3157894736842105,95.56973361061115,True,True,False,,1004,モンキーターンV,1000-1005,,20251006,20260419
1000-1005,1004|吉宗|20250421-20251005,1,532.1666666666666,6,0.5,114.03479741181225,-122.22222222222223,0.33540372670807456,102.17818971485539,True,False,False,,1004,吉宗,1000-1005,,20250421,20251005
1000-1005,1005|ゴッドイーター リザレクション|20250101-20250420,1,-1559.0,4,0.0,88.87963479659663,-271.25714285714287,0.2857142857142857,95.922695064529,True,True,False,,1005,ゴッドイーター リザレクション,1000-1005,,20250101,20250420
1000-1005,1005|ミリオンゴッド‐神々の軌跡‐|20260420-20260710,1,7460.666666666667,3,0.6666666666666666,134.60351240844577,-31.987179487179485,0.33766233766233766,97.1034176925521,True,True,False,,1005,ミリオンゴッド‐神々の軌跡‐,1000-1005,,20260420,20260710
1000-1005,1005|モンキーターンV|20251006-20260419,1,921.0,6,0.5,103.00941625942114,105.34736842105264,0.26842105263157895,94.99180634975438,True,False,False,,1005,モンキーターンV,1000-1005,,20251006,20260419
1000-1005,1005|吉宗|20250421-20251005,1,-761.5,6,0.5,101.01714821642229,7.407407407407407,0.36645962732919257,100.0374858824126,True,False,False,,1005,吉宗,1000-1005,,20250421,20251005
1006-1016,1006|スマスロ北斗の拳|20250507-20251005,1,-1056.6,5,0.2,85.80098165342825,138.0204081632653,0.35374149659863946,103.73327413619101,True,True,False,,1006,スマスロ北斗の拳,1006-1016,,20250507,20251005
1006-1016,1006|スマスロ北斗の拳|20260105-20260419,1,-1174.0,3,0.0,86.73238584142388,34.431372549019606,0.30392156862745096,100.5593457724462,True,True,False,,1006,スマスロ北斗の拳,1006-1016,,20260105,20260419
1006-1016,1006|モンキーターンV|20250101-20250506,1,-1723.4,5,0.0,87.00431451221827,191.66666666666666,0.31932773109243695,97.401157157543,True,False,False,,1006,モンキーターンV,1006-1016,,20250101,20250506
1006-1016,1006|モンキーターンV|20260420-20260528,1,-1571.0,1,0.0,87.7504873294347,-136.23684210526315,0.3157894736842105,95.0988877099689,True,True,False,,1006,モンキーターンV,1006-1016,,20260420,20260528
1006-1016,1006|モンスターハンターライズ|20251006-20260104,1,2810.0,3,0.6666666666666666,107.96285575688194,286.07954545454544,0.29411764705882354,96.40471353898106,True,False,False,,1006,モンスターハンターライズ,1006-1016,,20251006,20260104
1006-1016,1006|真打 吉宗|20260529-20260710,1,-1404.0,2,0.0,76.5914760304078,-441.275,0.3333333333333333,94.29652098013928,True,True,False,,1006,真打 吉宗,1006-1016,,20260529,20260710
1006-1016,1007|スマスロ北斗の拳|20250507-20251005,1,533.8,5,0.8,122.997281053894,604.5034013605442,0.4217687074829932,109.63649550678149,True,True,False,,1007,スマスロ北斗の拳,1006-1016,,20250507,20251005
1006-1016,1007|スマスロ北斗の拳|20260105-20260419,1,-1777.6666666666667,3,0.0,73.44894368629336,289.79411764705884,0.4215686274509804,105.74234413221691,True,True,False,,1007,スマスロ北斗の拳,1006-1016,,20260105,20260419
1006-1016,1007|モンキーターンV|20250101-20250506,1,438.6,5,0.4,96.83527886635282,-17.5,0.2605042016806723,93.69630174366145,True,True,False,,1007,モンキーターンV,1006-1016,,20250101,20250506
1006-1016,1007|モンキーターンV|20260420-20260528,1,-238.0,1,0.0,81.50738150738151,-53.55263157894737,0.3157894736842105,95.74505012059906,True,False,False,,1007,モンキーターンV,1006-1016,,20260420,20260528
1006-1016,1007|モンスターハンターライズ|20251006-20260104,1,921.3333333333334,3,0.3333333333333333,88.74841988379274,154.02272727272728,0.3815789473684211,97.08478857413995,True,False,False,,1007,モンスターハンターライズ,1006-1016,,20251006,20260104
1006-1016,1007|真打 吉宗|20260529-20260710,1,-714.0,2,0.0,94.53744379534463,-244.9,0.2894736842105263,90.4664216484757,True,False,False,,1007,真打 吉宗,1006-1016,,20260529,20260710
1006-1016,1008|スマスロ北斗の拳|20250507-20251005,1,1047.8,5,0.2,98.03336912399014,328.1904761904762,0.4013605442176871,103.38621866536387,True,True,False,,1008,スマスロ北斗の拳,1006-1016,,20250507,20251005
1006-1016,1008|スマスロ北斗の拳|20260105-20260419,1,-301.3333333333333,3,0.3333333333333333,87.97096394442728,646.0294117647059,0.5098039215686274,111.14869765519784,True,True,False,,1008,スマスロ北斗の拳,1006-1016,,20260105,20260419
1006-1016,1008|モンキーターンV|20250101-20250506,1,-1285.4,5,0.0,90.72487791428354,-203.59166666666667,0.2605042016806723,93.7612097220163,True,True,False,,1008,モンキーターンV,1006-1016,,20250101,20250506
1006-1016,1008|モンキーターンV|20260420-20260528,1,1905.0,1,1.0,112.66453928998803,223.47368421052633,0.2631578947368421,95.33549160157531,True,True,False,,1008,モンキーターンV,1006-1016,,20260420,20260528
1006-1016,1008|モンスターハンターライズ|20251006-20260104,1,-920.3333333333334,3,0.0,79.95765118584144,551.2159090909091,0.25,91.26122695399297,True,True,False,,1008,モンスターハンターライズ,1006-1016,,20251006,20260104
1006-1016,1008|真打 吉宗|20260529-20260710,1,-832.5,2,0.0,82.6079520302628,-1379.45,0.15789473684210525,85.48716261439945,True,True,False,,1008,真打 吉宗,1006-1016,,20260529,20260710
1006-1016,1009|スマスロ北斗の拳|20250507-20251005,1,-94.8,5,0.4,100.68058213140796,503.14285714285717,0.42857142857142855,105.34140351158551,True,True,False,,1009,スマスロ北斗の拳,1006-1016,,20250507,20251005
1006-1016,1009|スマスロ北斗の拳|20260105-20260419,1,-682.3333333333334,3,0.3333333333333333,86.02515527233386,161.87254901960785,0.37254901960784315,102.45005187753169,True,False,False,,1009,スマスロ北斗の拳,1006-1016,,20260105,20260419
1006-1016,1009|モンキーターンV|20250101-20250506,1,1467.2,5,0.2,92.63796833291391,582.15,0.37815126050420167,99.7514899139897,True,True,False,,1009,モンキーターンV,1006-1016,,20250101,20250506
1006-1016,1009|モンキーターンV|20260420-20260528,1,-95.0,1,0.0,99.47658402203857,-242.73684210526315,0.21052631578947367,91.40431052593829,True,False,False,,1009,モンキーターンV,1006-1016,,20260420,20260528
1006-1016,1009|モンスターハンターライズ|20251006-20260104,1,-619.0,3,0.3333333333333333,92.27779377383229,163.22727272727272,0.3116883116883117,94.00396762507714,True,False,False,,1009,モンスターハンターライズ,1006-1016,,20251006,20260104
1006-1016,1009|真打 吉宗|20260529-20260710,1,-2594.5,2,0.0,67.27617850707779,-50.825,0.3611111111111111,92.93335956239594,True,True,False,,1009,真打 吉宗,1006-1016,,20260529,20260710
1006-1016,1010|スマスロ北斗の拳|20250507-20251005,1,-504.4,5,0.2,88.69330848489908,647.6326530612245,0.46258503401360546,107.90668208543505,True,False,False,,1010,スマスロ北斗の拳,1006-1016,,20250507,20251005
1006-1016,1010|スマスロ北斗の拳|20260105-20260419,1,-555.0,3,0.3333333333333333,82.19625573091287,27.392156862745097,0.39215686274509803,102.58330369024232,True,True,False,,1010,スマスロ北斗の拳,1006-1016,,20260105,20260419
1006-1016,1010|モンキーターンV|20250101-20250506,1,-1952.0,5,0.0,80.96995348656432,-17.033333333333335,0.2773109243697479,95.71504162022218,True,False,False,,1010,モンキーターンV,1006-1016,,20250101,20250506
1006-1016,1010|モンキーターンV|20260420-20260528,1,-142.0,1,0.0,78.38660578386606,252.28947368421052,0.3684210526315789,96.46832023963522,True,False,False,,1010,モンキーターンV,1006-1016,,20260420,20260528
1006-1016,1010|モンスターハンターライズ|20251006-20260104,1,397.0,3,0.3333333333333333,74.18693724165045,110.77272727272727,0.24691358024691357,92.01605187095349,True,False,False,,1010,モンスターハンターライズ,1006-1016,,20251006,20260104
1006-1016,1010|真打 吉宗|20260529-20260710,1,1262.0,2,1.0,109.62653494290319,-649.575,0.2222222222222222,93.03972411532149,True,True,False,,1010,真打 吉宗,1006-1016,,20260529,20260710
1006-1016,1011|スマスロ北斗の拳|20250507-20251005,1,829.0,5,0.6,106.88178307868725,426.03401360544217,0.3835616438356164,105.97083561460796,True,True,False,,1011,スマスロ北斗の拳,1006-1016,,20250507,20251005
1006-1016,1011|スマスロ北斗の拳|20260105-20260419,1,1571.6666666666667,3,0.6666666666666666,113.7787696653236,641.343137254902,0.4019607843137255,106.92979285068569,True,True,False,,1011,スマスロ北斗の拳,1006-1016,,20260105,20260419
1006-1016,1011|スマスロ北斗の拳|20260529-20260710,1,-2737.5,2,0.0,79.21495026732157,-215.075,0.3333333333333333,102.80364985281186,True,True,False,,1011,スマスロ北斗の拳,1006-1016,,20260529,20260710
1006-1016,1011|モンキーターンV|20250101-20250506,1,324.0,5,0.4,101.25400526451499,404.71666666666664,0.31092436974789917,98.24448921253516,True,True,False,,1011,モンキーターンV,1006-1016,,20250101,20250506
1006-1016,1011|モンキーターンV|20260420-20260528,1,-1523.0,1,0.0,74.15139171758315,1234.6315789473683,0.47368421052631576,101.51864187106764,True,False,False,,1011,モンキーターンV,1006-1016,,20260420,20260528
1006-1016,1011|モンスターハンターライズ|20251006-20260104,1,-1888.6666666666667,3,0.0,86.90395422824695,326.6931818181818,0.3076923076923077,92.17985637615045,True,False,False,,1011,モンスターハンターライズ,1006-1016,,20251006,20260104
1006-1016,1012|スマスロ北斗の拳|20250507-20251005,1,-304.4,5,0.2,95.61385764945689,278.3469387755102,0.3835616438356164,101.60900335695639,True,True,False,,1012,スマスロ北斗の拳,1006-1016,,20250507,20251005
1006-1016,1012|スマスロ北斗の拳|20260105-20260419,1,127.33333333333333,3,0.3333333333333333,90.71255627642104,141.36274509803923,0.3333333333333333,104.34129057539029,True,False,False,,1012,スマスロ北斗の拳,1006-1016,,20260105,20260419
1006-1016,1012|スマスロ北斗の拳|20260529-20260710,1,-2166.0,2,0.0,69.28834171317149,-268.775,0.3333333333333333,99.03048722016065,True,True,False,,1012,スマスロ北斗の拳,1006-1016,,20260529,20260710
1006-1016,1012|モンキーターンV|20250101-20250506,1,-1304.2,5,0.2,86.87629038322123,-123.79166666666667,0.2605042016806723,94.38674386122537,True,True,False,,1012,モンキーターンV,1006-1016,,20250101,20250506
1006-1016,1012|モンキーターンV|20260420-20260528,1,-2095.0,1,0.0,66.37778847697,93.02631578947368,0.3157894736842105,93.12868819026534,True,False,False,,1012,モンキーターンV,1006-1016,,20260420,20260528
1006-1016,1012|モンスターハンターライズ|20251006-20260104,1,-126.66666666666667,3,0.3333333333333333,83.12905208893164,-292.3863636363636,0.24358974358974358,89.08703506818811,True,False,False,,1012,モンスターハンターライズ,1006-1016,,20251006,20260104
1006-1016,1013|スマスロ北斗の拳|20250507-20251005,1,619.4,5,0.4,96.99098416168383,532.9319727891157,0.40816326530612246,108.253109135692,True,True,False,,1013,スマスロ北斗の拳,1006-1016,,20250507,20251005
1006-1016,1013|スマスロ北斗の拳|20260105-20260419,1,1349.6666666666667,3,1.0,195.53053459119496,110.8529411764706,0.3333333333333333,103.43706293885309,True,False,False,,1013,スマスロ北斗の拳,1006-1016,,20260105,20260419
1006-1016,1013|スマスロ北斗の拳|20260529-20260710,1,-380.5,2,0.0,95.52356043499307,132.525,0.3076923076923077,96.7623999348414,True,False,False,,1013,スマスロ北斗の拳,1006-1016,,20260529,20260710
1006-1016,1013|モンキーターンV|20250101-20250506,1,619.6,5,0.6,102.95383442128907,3.533333333333333,0.226890756302521,93.3965911812797,True,True,False,,1013,モンキーターンV,1006-1016,,20250101,20250506
1006-1016,1013|モンキーターンV|20260420-20260528,1,5096.0,1,1.0,145.34614700124578,-563.5,0.15789473684210525,86.0742484843946,True,True,False,,1013,モンキーターンV,1006-1016,,20260420,20260528
1006-1016,1013|モンスターハンターライズ|20251006-20260104,1,-1666.3333333333333,3,0.3333333333333333,92.1546748345889,-317.8863636363636,0.13513513513513514,88.99999610295644,True,False,False,,1013,モンスターハンターライズ,1006-1016,,20251006,20260104
1006-1016,1014|スマスロ北斗の拳|20250507-20251005,1,-390.4,5,0.0,94.94543678423231,535.4965986394558,0.4489795918367347,107.36628827632849,True,True,False,,1014,スマスロ北斗の拳,1006-1016,,20250507,20251005
1006-1016,1014|スマスロ北斗の拳|20260105-20260419,1,-475.6666666666667,3,0.3333333333333333,92.97430220028747,332.7843137254902,0.4117647058823529,104.23984958052102,True,False,False,,1014,スマスロ北斗の拳,1006-1016,,20260105,20260419
1006-1016,1014|スマスロ北斗の拳|20260529-20260710,1,4262.5,2,1.0,146.12616713955836,107.425,0.41025641025641024,100.23179382382071,True,True,False,,1014,スマスロ北斗の拳,1006-1016,,20260529,20260710
1006-1016,1014|モンキーターンV|20250101-20250506,1,610.0,5,0.2,99.57370994824156,-25.808333333333334,0.31932773109243695,94.58407437291436,True,True,False,,1014,モンキーターンV,1006-1016,,20250101,20250506
1006-1016,1014|モンキーターンV|20260420-20260528,1,-285.0,1,0.0,95.33398821218074,842.421052631579,0.34210526315789475,99.10434520283219,True,False,False,,1014,モンキーターンV,1006-1016,,20260420,20260528
1006-1016,1014|モンスターハンターライズ|20251006-20260104,1,-412.3333333333333,3,0.3333333333333333,94.22415754767603,208.13636363636363,0.3150684931506849,93.44173007750308,True,True,False,,1014,モンスターハンターライズ,1006-1016,,20251006,20260104
1006-1016,1015|スマスロ北斗の拳|20250507-20251005,1,-485.4,5,0.2,91.65805474409822,562.6870748299319,0.35374149659863946,104.32906525674133,True,False,False,,1015,スマスロ北斗の拳,1006-1016,,20250507,20251005
1006-1016,1015|スマスロ北斗の拳|20260105-20260419,1,-2237.6666666666665,3,0.0,79.87515913128021,211.86274509803923,0.38235294117647056,105.44730848588152,True,False,False,,1015,スマスロ北斗の拳,1006-1016,,20260105,20260419
1006-1016,1015|スマスロ北斗の拳|20260529-20260710,1,1762.0,2,1.0,111.02744824607055,105.175,0.358974358974359,105.09398628915861,True,True,False,,1015,スマスロ北斗の拳,1006-1016,,20260529,20260710
1006-1016,1015|モンキーターンV|20250101-20250506,1,-933.0,5,0.0,88.09496269563206,198.01666666666668,0.3445378151260504,96.7769010061279,True,True,False,,1015,モンキーターンV,1006-1016,,20250101,20250506
1006-1016,1015|モンキーターンV|20260420-20260528,1,5858.0,1,1.0,119.35441239633924,-28.31578947368421,0.3157894736842105,94.97058999976886,True,False,False,,1015,モンキーターンV,1006-1016,,20260420,20260528
1006-1016,1015|モンスターハンターライズ|20251006-20260104,1,810.0,3,0.6666666666666666,116.5984298559054,-19.181818181818183,0.2875,91.82355112426765,True,False,False,,1015,モンスターハンターライズ,1006-1016,,20251006,20260104
1006-1016,1016|スマスロ北斗の拳|20250507-20251005,1,-237.6,5,0.4,103.92617382553237,185.6734693877551,0.29931972789115646,101.50091393697605,True,True,False,,1016,スマスロ北斗の拳,1006-1016,,20250507,20251005
1006-1016,1016|スマスロ北斗の拳|20260105-20260419,1,206.66666666666666,3,0.6666666666666666,104.83277611392687,-135.97058823529412,0.3235294117647059,100.06389594746946,True,True,False,,1016,スマスロ北斗の拳,1006-1016,,20260105,20260419
1006-1016,1016|スマスロ北斗の拳|20260529-20260710,1,-833.0,2,0.5,97.37442739955304,-572.175,0.28205128205128205,95.26135731392702,True,True,False,,1016,スマスロ北斗の拳,1006-1016,,20260529,20260710
1006-1016,1016|モンキーターンV|20250101-20250506,1,-409.2,5,0.2,92.76078287552005,199.63333333333333,0.29411764705882354,97.42874023638007,True,True,False,,1016,モンキーターンV,1006-1016,,20250101,20250506
1006-1016,1016|モンキーターンV|20260420-20260528,1,-619.0,1,0.0,96.3680103268204,-630.0,0.2894736842105263,92.87601546448431,True,True,False,,1016,モンキーターンV,1006-1016,,20260420,20260528
1006-1016,1016|モンスターハンターライズ|20251020-20260104,1,-1746.0,3,0.0,83.69497461235649,-30.5,0.2,91.34325300696945,True,True,False,,1016,モンスターハンターライズ,1006-1016,,20251020,20260104
1017-1036,1017|スマスロ北斗の拳|20250616-20250817,1,2405.0,2,0.5,108.29443012264667,541.2950819672132,0.4098360655737705,105.76002618665471,True,True,False,,1017,スマスロ北斗の拳,1017-1036,,20250616,20250817
1017-1036,1017|バイオハザード5|20250407-20250506,1,-333.0,1,0.0,97.95240730492529,-101.57142857142857,0.2222222222222222,96.14160461946803,True,True,False,,1017,バイオハザード5,1017-1036,,20250407,20250506
1017-1036,1017|ミリオンゴッド‐神々の軌跡‐|20260420-20260710,1,-158.33333333333334,3,0.3333333333333333,90.21172222128253,82.78205128205128,0.3116883116883117,103.50288407474079,True,True,False,,1017,ミリオンゴッド‐神々の軌跡‐,1017-1036,,20260420,20260710
1017-1036,1017|モンキーターンV|20250818-20260419,1,143.25,8,0.25,97.08741819747809,130.37130801687763,0.29535864978902954,96.39747533985182,True,False,False,,1017,モンキーターンV,1017-1036,,20250818,20260419
1017-1036,1017|ルパン三世 大航海者の秘宝|20250303-20250406,1,-1190.0,1,0.0,53.875968992248055,297.2352941176471,0.24242424242424243,96.41435543540918,True,False,False,,1017,ルパン三世 大航海者の秘宝,1017-1036,,20250303,20250406
1017-1036,1017|押忍！番長4|20250101-20250302,1,-1412.3333333333333,3,0.3333333333333333,88.00292134277335,67.74137931034483,0.29310344827586204,90.19605894766548,True,False,False,,1017,押忍！番長4,1017-1036,,20250101,20250302
1017-1036,1017|緑ドン VIVA!情熱南米編 REVIVAL|20250507-20250615,1,-2000.0,1,0.0,88.6890623232666,-359.7435897435897,0.28205128205128205,96.2935608458849,True,True,False,,1017,緑ドン VIVA!情熱南米編 REVIVAL,1017-1036,,20250507,20250615
1017-1036,1018|スマスロ北斗の拳|20250616-20250817,1,3119.0,2,1.0,122.01313495458879,343.8688524590164,0.3770491803278688,110.2384198394185,True,False,False,,1018,スマスロ北斗の拳,1017-1036,,20250616,20250817
1017-1036,1018|バイオハザード5|20250407-20250506,1,-1381.0,1,0.0,86.02509613438575,-475.67857142857144,0.18518518518518517,91.51358716427893,True,True,False,,1018,バイオハザード5,1017-1036,,20250407,20250506
1017-1036,1018|ミリオンゴッド‐神々の軌跡‐|20260420-20260710,1,698.6666666666666,3,0.3333333333333333,109.27881765215527,-385.44871794871796,0.22077922077922077,93.94829744786718,True,True,False,,1018,ミリオンゴッド‐神々の軌跡‐,1017-1036,,20260420,20260710
1017-1036,1018|モンキーターンV|20250818-20260419,1,-1029.375,8,0.25,96.43835886625665,-5.476793248945148,0.270042194092827,92.71095585861514,True,False,False,,1018,モンキーターンV,1017-1036,,20250818,20260419
1017-1036,1018|ルパン三世 大航海者の秘宝|20250303-20250406,1,9000.0,1,1.0,134.18803418803418,-239.1764705882353,0.2,90.88222528878896,True,False,False,,1018,ルパン三世 大航海者の秘宝,1017-1036,,20250303,20250406
1017-1036,1018|押忍！番長4|20250101-20250302,1,572.0,3,0.6666666666666666,103.49256059570014,-189.29310344827587,0.22413793103448276,90.34449968626495,True,True,False,,1018,押忍！番長4,1017-1036,,20250101,20250302
1017-1036,1018|緑ドン VIVA!情熱南米編 REVIVAL|20250507-20250615,1,-48.0,1,0.0,99.69941762164193,-142.3846153846154,0.1794871794871795,92.47186089428865,True,True,False,,1018,緑ドン VIVA!情熱南米編 REVIVAL,1017-1036,,20250507,20250615
1017-1036,1019|スマスロ北斗の拳|20250616-20250817,1,-666.0,2,0.0,94.16082744392426,155.72131147540983,0.3442622950819672,100.83853330864639,True,True,False,,1019,スマスロ北斗の拳,1017-1036,,20250616,20250817
1017-1036,1019|バイオハザード5|20250407-20250506,1,1667.0,1,1.0,107.33359729004444,-477.4642857142857,0.2222222222222222,93.18626269364887,True,True,False,,1019,バイオハザード5,1017-1036,,20250407,20250506
1017-1036,1019|ミリオンゴッド‐神々の軌跡‐|20260420-20260710,1,-2492.0,3,0.0,84.66531468788334,-621.1410256410256,0.23376623376623376,93.93082978495174,True,True,False,,1019,ミリオンゴッド‐神々の軌跡‐,1017-1036,,20260420,20260710
1017-1036,1019|モンキーターンV|20250818-20260419,1,405.25,8,0.5,100.12581797295704,-167.41350210970464,0.270042194092827,93.0538461154211,True,False,False,,1019,モンキーターンV,1017-1036,,20250818,20260419
1017-1036,1019|ルパン三世 大航海者の秘宝|20250303-20250406,1,-238.0,1,0.0,95.89159330226134,392.47058823529414,0.25806451612903225,90.99021478849649,True,False,False,,1019,ルパン三世 大航海者の秘宝,1017-1036,,20250303,20250406
1017-1036,1019|押忍！番長4|20250101-20250302,1,-713.6666666666666,3,0.0,88.77024203625054,54.55172413793103,0.30357142857142855,93.35149097519614,True,False,False,,1019,押忍！番長4,1017-1036,,20250101,20250302
1017-1036,1019|緑ドン VIVA!情熱南米編 REVIVAL|20250507-20250615,1,-2333.0,1,0.0,78.23490997294523,50.48717948717949,0.358974358974359,93.4914068968531,True,True,False,,1019,緑ドン VIVA!情熱南米編 REVIVAL,1017-1036,,20250507,20250615
1017-1036,1020|スマスロ北斗の拳|20250616-20250817,1,2691.0,2,0.5,116.4995801968241,770.8524590163935,0.48333333333333334,108.88910079454091,True,True,False,,1020,スマスロ北斗の拳,1017-1036,,20250616,20250817
1017-1036,1020|バイオハザード5|20250407-20250506,1,286.0,1,0.0,103.12158917266972,-642.5,0.18518518518518517,91.34431362121775,True,True,False,,1020,バイオハザード5,1017-1036,,20250407,20250506
1017-1036,1020|ミリオンゴッド‐神々の軌跡‐|20260420-20260710,1,-1539.3333333333333,3,0.0,92.23836291199633,-540.5128205128206,0.19480519480519481,92.36993177012492,True,True,False,,1020,ミリオンゴッド‐神々の軌跡‐,1017-1036,,20260420,20260710
1017-1036,1020|モンキーターンV|20250818-20260419,1,2244.375,8,0.42857142857142855,108.65948282837209,-98.9113924050633,0.22325581395348837,93.46134127227087,True,True,False,,1020,モンキーターンV,1017-1036,,20250818,20260419
1017-1036,1020|ルパン三世 大航海者の秘宝|20250303-20250406,1,8000.0,1,1.0,135.71269139770544,343.44117647058823,0.3333333333333333,94.37539899143945,True,False,False,,1020,ルパン三世 大航海者の秘宝,1017-1036,,20250303,20250406
1017-1036,1020|押忍！番長4|20250101-20250302,1,524.3333333333334,3,0.6666666666666666,103.63967453041789,-17.637931034482758,0.27586206896551724,92.42133470630291,True,False,False,,1020,押忍！番長4,1017-1036,,20250101,20250302
1017-1036,1020|緑ドン VIVA!情熱南米編 REVIVAL|20250507-20250615,1,10810.0,1,1.0,161.91294387170677,-33.717948717948715,0.3333333333333333,95.45109036240275,True,True,False,,1020,緑ドン VIVA!情熱南米編 REVIVAL,1017-1036,,20250507,20250615
1017-1036,1021|スマスロ北斗の拳|20250616-20250817,1,3072.0,2,1.0,121.81530449742006,534.344262295082,0.38333333333333336,110.10175284380401,True,True,False,,1021,スマスロ北斗の拳,1017-1036,,20250616,20250817
1017-1036,1021|バイオハザード5|20250407-20250506,1,-3047.0,1,0.0,85.94816454528684,-557.4285714285714,0.25925925925925924,93.46548239275201,True,True,False,,1021,バイオハザード5,1017-1036,,20250407,20250506
1017-1036,1021|ミリオンゴッド‐神々の軌跡‐|20260420-20260710,1,-475.6666666666667,3,0.3333333333333333,97.31541752137798,-227.30769230769232,0.33766233766233766,97.38737537209045,True,True,False,,1021,ミリオンゴッド‐神々の軌跡‐,1017-1036,,20260420,20260710
1017-1036,1021|モンキーターンV|20250818-20260419,1,-315.125,8,0.25,93.51420337549513,59.81856540084388,0.3037974683544304,96.08404776023143,True,False,False,,1021,モンキーターンV,1017-1036,,20250818,20260419
