segment,machine_instance_id,dd,avg_diff_on_dd,n_dd,rate_104_on_dd,avg_winrate_on_dd,avg_diff_non_dd,rate_104_non_dd,avg_winrate_non_dd,low_confidence,new_machine_flag,exclusion_flag,exclusion_reason,machine_number,machine_name,section,rank_from_aisle,instance_start,instance_end
2011-2022,2012|甲鉄城のカバネリ 海門(うなと)決戦|20260608-20260711,1,-900.0,1,0.0,94.46187926896806,812.9032258064516,0.4838709677419355,107.350692394371,True,True,False,,2012,甲鉄城のカバネリ 海門(うなと)決戦,2011-2022,11,20260608,20260711
2011-2022,2013|マギアレコード 魔法少女まどか☆マギカ外伝|20250707-20260104,1,2366.6666666666665,6,0.6666666666666666,124.62889701178631,331.42857142857144,0.34285714285714286,103.82583991838777,True,True,False,,2013,マギアレコード 魔法少女まどか☆マギカ外伝,2011-2022,10,20250707,20260104
2011-2022,2013|モンキーターンV|20260105-20260510,1,-200.0,4,0.0,96.62281165842259,178.68852459016392,0.3360655737704918,96.91158817817892,True,True,False,,2013,モンキーターンV,2011-2022,10,20260105,20260510
2011-2022,2013|戦国乙女4 戦乱に閃く炯眼の軍師|20260511-20260607,1,200.0,1,0.0,100.85001487526031,-11.538461538461538,0.15384615384615385,88.87140897921512,True,True,False,,2013,戦国乙女4 戦乱に閃く炯眼の軍師,2011-2022,10,20260511,20260607
2011-2022,2013|甲鉄城のカバネリ 海門(うなと)決戦|20260608-20260711,1,-1800.0,1,0.0,80.436909031627,251.61290322580646,0.3548387096774194,101.37843200350707,True,True,False,,2013,甲鉄城のカバネリ 海門(うなと)決戦,2011-2022,10,20260608,20260711
2011-2022,2014|マギアレコード 魔法少女まどか☆マギカ外伝|20250707-20260104,1,-1616.6666666666667,6,0.16666666666666666,82.40454229408992,177.14285714285714,0.3657142857142857,100.56614264921497,True,True,False,,2014,マギアレコード 魔法少女まどか☆マギカ外伝,2011-2022,9,20250707,20260104
2011-2022,2014|モンキーターンV|20260105-20260510,1,-1025.0,4,0.25,90.12510660479956,144.2622950819672,0.39344262295081966,97.759199157048,True,False,False,,2014,モンキーターンV,2011-2022,9,20260105,20260510
2011-2022,2014|戦国乙女4 戦乱に閃く炯眼の軍師|20260511-20260607,1,-3200.0,1,0.0,63.866305329719964,261.53846153846155,0.2692307692307692,90.88611110315966,True,True,False,,2014,戦国乙女4 戦乱に閃く炯眼の軍師,2011-2022,9,20260511,20260607
2011-2022,2014|甲鉄城のカバネリ 海門(うなと)決戦|20260608-20260711,1,-1000.0,1,0.0,93.29039184111649,1009.6774193548387,0.45161290322580644,108.7032490713935,True,True,False,,2014,甲鉄城のカバネリ 海門(うなと)決戦,2011-2022,9,20260608,20260711
2011-2022,2015|マギアレコード 魔法少女まどか☆マギカ外伝|20250707-20260104,1,250.0,6,0.16666666666666666,97.85420762387234,284.0,0.37714285714285717,102.19695589178765,True,True,False,,2015,マギアレコード 魔法少女まどか☆マギカ外伝,2011-2022,8,20250707,20260104
2011-2022,2015|モンキーターンV|20260105-20260607,1,2180.0,5,0.6,117.31362378266431,-172.97297297297297,0.24324324324324326,95.06135279708104,True,True,False,,2015,モンキーターンV,2011-2022,8,20260105,20260607
2011-2022,2015|甲鉄城のカバネリ 海門(うなと)決戦|20260608-20260711,1,-400.0,1,0.0,97.05405803505671,-1003.2258064516129,0.22580645161290322,92.2306105130028,True,True,False,,2015,甲鉄城のカバネリ 海門(うなと)決戦,2011-2022,8,20260608,20260711
2011-2022,2016|マギアレコード 魔法少女まどか☆マギカ外伝|20250707-20260104,1,566.6666666666666,6,0.5,104.88017286640316,429.14285714285717,0.36,102.81224829380825,True,True,False,,2016,マギアレコード 魔法少女まどか☆マギカ外伝,2011-2022,7,20250707,20260104
2011-2022,2016|モンキーターンV|20260105-20260607,1,40.0,5,0.4,99.21565868146314,606.7567567567568,0.3581081081081081,102.60700783375194,True,True,False,,2016,モンキーターンV,2011-2022,7,20260105,20260607
2011-2022,2016|甲鉄城のカバネリ 海門(うなと)決戦|20260608-20260711,1,500.0,1,0.0,103.31147758129677,641.9354838709677,0.3870967741935484,104.63652063432981,True,False,False,,2016,甲鉄城のカバネリ 海門(うなと)決戦,2011-2022,7,20260608,20260711
2011-2022,2017|マギアレコード 魔法少女まどか☆マギカ外伝|20250707-20260104,1,-1600.0,6,0.0,88.58729376048352,452.0,0.35428571428571426,102.12756162945921,True,True,False,,2017,マギアレコード 魔法少女まどか☆マギカ外伝,2011-2022,6,20250707,20260104
2011-2022,2017|モンキーターンV|20260105-20260607,1,280.0,5,0.4,93.34098077430079,584.4594594594595,0.38513513513513514,102.37863841796153,True,False,False,,2017,モンキーターンV,2011-2022,6,20260105,20260607
2011-2022,2017|甲鉄城のカバネリ 海門(うなと)決戦|20260608-20260711,1,-2100.0,1,0.0,88.62897985705003,141.93548387096774,0.3548387096774194,99.31463890137294,True,True,False,,2017,甲鉄城のカバネリ 海門(うなと)決戦,2011-2022,6,20260608,20260711
2011-2022,2018|マギアレコード 魔法少女まどか☆マギカ外伝|20250707-20260104,1,2050.0,6,0.5,114.85290435848476,582.2857142857143,0.4057142857142857,104.6803936110281,True,True,False,,2018,マギアレコード 魔法少女まどか☆マギカ外伝,2011-2022,5,20250707,20260104
2011-2022,2018|モンキーターンV|20260105-20260607,1,1500.0,5,0.4,111.90770176680803,290.5405405405405,0.28378378378378377,100.09963519156253,True,False,False,,2018,モンキーターンV,2011-2022,5,20260105,20260607
2011-2022,2018|甲鉄城のカバネリ 海門(うなと)決戦|20260608-20260711,1,600.0,1,1.0,104.56100342075257,538.7096774193549,0.3225806451612903,104.93032591048537,True,False,False,,2018,甲鉄城のカバネリ 海門(うなと)決戦,2011-2022,5,20260608,20260711
2011-2022,2019|マギアレコード 魔法少女まどか☆マギカ外伝|20250707-20260104,1,800.0,6,0.3333333333333333,103.88822642816598,907.4285714285714,0.4425287356321839,109.05237346893344,True,True,False,,2019,マギアレコード 魔法少女まどか☆マギカ外伝,2011-2022,4,20250707,20260104
2011-2022,2019|モンキーターンV|20260105-20260607,1,400.0,5,0.4,92.95600641899418,41.891891891891895,0.27702702702702703,95.8462800280562,True,True,False,,2019,モンキーターンV,2011-2022,4,20260105,20260607
2011-2022,2019|甲鉄城のカバネリ 海門(うなと)決戦|20260608-20260711,1,3100.0,1,1.0,118.24387947269304,290.3225806451613,0.45161290322580644,102.36997185543188,True,True,False,,2019,甲鉄城のカバネリ 海門(うなと)決戦,2011-2022,4,20260608,20260711
2011-2022,2020|マギアレコード 魔法少女まどか☆マギカ外伝|20250707-20260104,1,33.333333333333336,6,0.3333333333333333,96.44287078536149,454.2857142857143,0.3142857142857143,104.66161994835731,True,True,False,,2020,マギアレコード 魔法少女まどか☆マギカ外伝,2011-2022,3,20250707,20260104
2011-2022,2020|モンキーターンV|20260105-20260607,1,660.0,5,0.4,100.0978887814875,452.02702702702703,0.39864864864864863,101.32856508597219,True,False,False,,2020,モンキーターンV,2011-2022,3,20260105,20260607
2011-2022,2020|甲鉄城のカバネリ 海門(うなと)決戦|20260608-20260711,1,-300.0,1,0.0,98.02058590657165,-6.451612903225806,0.3548387096774194,100.59891932994302,True,True,False,,2020,甲鉄城のカバネリ 海門(うなと)決戦,2011-2022,3,20260608,20260711
2011-2022,2021|マギアレコード 魔法少女まどか☆マギカ外伝|20250707-20260104,1,2033.3333333333333,6,0.5,114.61446694725332,245.14285714285714,0.33714285714285713,100.25897708593111,True,True,False,,2021,マギアレコード 魔法少女まどか☆マギカ外伝,2011-2022,2,20250707,20260104
2011-2022,2021|モンキーターンV|20260105-20260607,1,520.0,5,0.4,105.33175601472374,304.05405405405406,0.2972972972972973,98.56131824635456,True,False,False,,2021,モンキーターンV,2011-2022,2,20260105,20260607
2011-2022,2021|甲鉄城のカバネリ 海門(うなと)決戦|20260608-20260711,1,0.0,1,0.0,100.0,296.7741935483871,0.45161290322580644,102.19207150868631,True,True,False,,2021,甲鉄城のカバネリ 海門(うなと)決戦,2011-2022,2,20260608,20260711
2011-2022,2022|マギアレコード 魔法少女まどか☆マギカ外伝|20250707-20260104,1,-500.0,6,0.3333333333333333,93.34449367705342,92.57142857142857,0.32,101.76626050706571,True,True,False,,2022,マギアレコード 魔法少女まどか☆マギカ外伝,2011-2022,1,20250707,20260104
2011-2022,2022|モンキーターンV|20260105-20260607,1,-360.0,5,0.2,94.84602215528452,117.56756756756756,0.3108108108108108,100.65760095178254,True,True,False,,2022,モンキーターンV,2011-2022,1,20260105,20260607
2011-2022,2022|甲鉄城のカバネリ 海門(うなと)決戦|20260608-20260711,1,-2000.0,1,0.0,89.66087675765095,335.48387096774195,0.3870967741935484,100.57085641943682,True,True,False,,2022,甲鉄城のカバネリ 海門(うなと)決戦,2011-2022,1,20260608,20260711
2023-2031,2023|マギアレコード 魔法少女まどか☆マギカ外伝|20250707-20260104,1,1150.0,6,0.5,106.2207149535149,46.857142857142854,0.3333333333333333,101.20173519663575,True,True,False,,2023,マギアレコード 魔法少女まどか☆マギカ外伝,2023-2031,1,20250707,20260104
2023-2031,2023|モンキーターンV|20260105-20260607,1,-1540.0,5,0.0,85.77907501971873,-193.24324324324326,0.2972972972972973,95.92679889491993,True,False,False,,2023,モンキーターンV,2023-2031,1,20260105,20260607
2023-2031,2023|甲鉄城のカバネリ 海門(うなと)決戦|20260608-20260711,1,-500.0,1,0.0,97.17848879860053,441.93548387096774,0.4838709677419355,103.73458958576691,True,True,False,,2023,甲鉄城のカバネリ 海門(うなと)決戦,2023-2031,1,20260608,20260711
2023-2031,2024|マギアレコード 魔法少女まどか☆マギカ外伝|20250707-20260104,1,1466.6666666666667,6,0.6666666666666666,111.33881362689958,562.8571428571429,0.32571428571428573,106.8286549674961,True,True,False,,2024,マギアレコード 魔法少女まどか☆マギカ外伝,2023-2031,2,20250707,20260104
2023-2031,2024|モンキーターンV|20260105-20260607,1,1000.0,5,0.6,98.84808508902759,321.6216216216216,0.30405405405405406,98.78642197351472,True,False,False,,2024,モンキーターンV,2023-2031,2,20260105,20260607
2023-2031,2024|甲鉄城のカバネリ 海門(うなと)決戦|20260608-20260711,1,-1200.0,1,0.0,92.80187151340652,48.38709677419355,0.25806451612903225,97.06753770017288,True,True,False,,2024,甲鉄城のカバネリ 海門(うなと)決戦,2023-2031,2,20260608,20260711
2023-2031,2025|マギアレコード 魔法少女まどか☆マギカ外伝|20250707-20260104,1,1800.0,6,0.6666666666666666,111.44028505171433,179.42857142857142,0.3563218390804598,101.09247218535951,True,True,False,,2025,マギアレコード 魔法少女まどか☆マギカ外伝,2023-2031,3,20250707,20260104
2023-2031,2025|モンキーターンV|20260105-20260607,1,1340.0,5,0.6,108.52734338490771,283.7837837837838,0.31756756756756754,99.62912655666555,True,True,False,,2025,モンキーターンV,2023-2031,3,20260105,20260607
2023-2031,2025|甲鉄城のカバネリ 海門(うなと)決戦|20260608-20260711,1,-2900.0,1,0.0,83.75350140056022,203.2258064516129,0.3870967741935484,99.2769079081286,True,True,False,,2025,甲鉄城のカバネリ 海門(うなと)決戦,2023-2031,3,20260608,20260711
2023-2031,2026|マギアレコード 魔法少女まどか☆マギカ外伝|20250707-20260104,1,1866.6666666666667,6,0.5,116.09869365512698,974.2857142857143,0.47126436781609193,107.4525876282491,True,False,False,,2026,マギアレコード 魔法少女まどか☆マギカ外伝,2023-2031,4,20250707,20260104
2023-2031,2026|モンキーターンV|20260105-20260607,1,2840.0,5,1.0,123.2415819625756,3680.4054054054054,0.7804878048780488,133.2305547028248,True,True,False,,2026,モンキーターンV,2023-2031,4,20260105,20260607
2023-2031,2026|甲鉄城のカバネリ 海門(うなと)決戦|20260608-20260711,1,900.0,1,1.0,105.72628364191638,3990.3225806451615,0.6774193548387096,132.99649931023123,True,True,False,,2026,甲鉄城のカバネリ 海門(うなと)決戦,2023-2031,4,20260608,20260711
2023-2031,2027|マギアレコード 魔法少女まどか☆マギカ外伝|20250707-20260104,1,2333.3333333333335,6,0.8333333333333334,120.91039544874052,460.0,0.38285714285714284,103.8954990329848,True,True,False,,2027,マギアレコード 魔法少女まどか☆マギカ外伝,2023-2031,5,20250707,20260104
2023-2031,2027|モンキーターンV|20260105-20260607,1,1400.0,5,0.6,115.13913143176542,593.918918918919,0.3581081081081081,101.3061412809969,True,True,False,,2027,モンキーターンV,2023-2031,5,20260105,20260607
2023-2031,2027|甲鉄城のカバネリ 海門(うなと)決戦|20260608-20260711,1,10000.0,1,1.0,175.96475235490732,-287.0967741935484,0.25806451612903225,97.52645520776827,True,True,False,,2027,甲鉄城のカバネリ 海門(うなと)決戦,2023-2031,5,20260608,20260711
2023-2031,2028|マギアレコード 魔法少女まどか☆マギカ外伝|20250707-20260104,1,-2100.0,6,0.16666666666666666,85.32021374951638,480.57142857142856,0.38285714285714284,104.35497846234203,True,True,False,,2028,マギアレコード 魔法少女まどか☆マギカ外伝,2023-2031,6,20250707,20260104
2023-2031,2028|モンキーターンV|20260105-20260607,1,-1620.0,5,0.2,81.2419602381888,181.0810810810811,0.2972972972972973,97.94220766835349,True,False,False,,2028,モンキーターンV,2023-2031,6,20260105,20260607
2023-2031,2028|甲鉄城のカバネリ 海門(うなと)決戦|20260608-20260711,1,0.0,1,0.0,100.0,16.129032258064516,0.2903225806451613,99.21712594995512,True,True,False,,2028,甲鉄城のカバネリ 海門(うなと)決戦,2023-2031,6,20260608,20260711
2023-2031,2029|マギアレコード 魔法少女まどか☆マギカ外伝|20250707-20260104,1,200.0,6,0.3333333333333333,103.25633793975635,294.85714285714283,0.38285714285714284,102.14120979224735,True,True,False,,2029,マギアレコード 魔法少女まどか☆マギカ外伝,2023-2031,7,20250707,20260104
2023-2031,2029|モンキーターンV|20260105-20260510,1,3000.0,4,0.5,124.19279928397664,724.5901639344262,0.3442622950819672,102.72329725143707,True,False,False,,2029,モンキーターンV,2023-2031,7,20260105,20260510
2023-2031,2029|戦国乙女4 戦乱に閃く炯眼の軍師|20260511-20260607,1,-3600.0,1,0.0,82.21958808712402,992.3076923076923,0.38461538461538464,100.15128654907767,True,True,False,,2029,戦国乙女4 戦乱に閃く炯眼の軍師,2023-2031,7,20260511,20260607
2023-2031,2029|攻殻機動隊|20260608-20260711,1,-1300.0,1,0.0,92.41097489784005,-574.1935483870968,0.1935483870967742,94.30714659647842,True,True,False,,2029,攻殻機動隊,2023-2031,7,20260608,20260711
2023-2031,2030|マギアレコード 魔法少女まどか☆マギカ外伝|20250707-20260104,1,350.0,6,0.5,97.79181606379119,668.5714285714286,0.37142857142857144,104.5051317077908,True,True,False,,2030,マギアレコード 魔法少女まどか☆マギカ外伝,2023-2031,8,20250707,20260104
2023-2031,2030|モンキーターンV|20260105-20260510,1,-500.0,4,0.25,93.62781524443139,260.655737704918,0.3114754098360656,99.43902095573148,True,False,False,,2030,モンキーターンV,2023-2031,8,20260105,20260510
2023-2031,2030|戦国乙女4 戦乱に閃く炯眼の軍師|20260511-20260607,1,-700.0,1,0.0,93.59502241742153,1065.3846153846155,0.5,105.27370004897725,True,True,False,,2030,戦国乙女4 戦乱に閃く炯眼の軍師,2023-2031,8,20260511,20260607
2023-2031,2030|攻殻機動隊|20260608-20260711,1,-4300.0,1,0.0,66.21887029617409,1054.8387096774193,0.3870967741935484,107.67936339125697,True,False,False,,2030,攻殻機動隊,2023-2031,8,20260608,20260711
2023-2031,2031|マギアレコード 魔法少女まどか☆マギカ外伝|20250707-20260104,1,66.66666666666667,6,0.3333333333333333,102.05350745604134,194.28571428571428,0.33714285714285713,101.33206314111149,True,True,False,,2031,マギアレコード 魔法少女まどか☆マギカ外伝,2023-2031,9,20250707,20260104
2023-2031,2031|モンキーターンV|20260105-20260510,1,-425.0,4,0.25,95.00528029210608,354.0983606557377,0.38524590163934425,102.15658566032158,True,True,False,,2031,モンキーターンV,2023-2031,9,20260105,20260510
2023-2031,2031|戦国乙女4 戦乱に閃く炯眼の軍師|20260511-20260607,1,3400.0,1,1.0,118.77312130749269,53.84615384615385,0.15384615384615385,93.438130160116,True,True,False,,2031,戦国乙女4 戦乱に閃く炯眼の軍師,2023-2031,9,20260511,20260607
2023-2031,2031|攻殻機動隊|20260608-20260711,1,-4300.0,1,0.0,67.71044529548698,180.6451612903226,0.3225806451612903,98.62706050052658,True,False,False,,2031,攻殻機動隊,2023-2031,9,20260608,20260711
2032-2040,2032|マギアレコード 魔法少女まどか☆マギカ外伝|20250707-20260104,1,-50.0,6,0.16666666666666666,97.64041542015154,298.2857142857143,0.3314285714285714,103.28319209401444,True,False,False,,2032,マギアレコード 魔法少女まどか☆マギカ外伝,2032-2040,9,20250707,20260104
2032-2040,2032|モンキーターンV|20260105-20260510,1,1375.0,4,0.5,116.5059894998059,390.9836065573771,0.3524590163934426,100.34102159333327,True,True,False,,2032,モンキーターンV,2032-2040,9,20260105,20260510
2032-2040,2032|戦国乙女4 戦乱に閃く炯眼の軍師|20260511-20260607,1,1100.0,1,1.0,104.43048171419365,-130.76923076923077,0.23076923076923078,92.88657172742704,True,True,False,,2032,戦国乙女4 戦乱に閃く炯眼の軍師,2032-2040,9,20260511,20260607
2032-2040,2032|甲鉄城のカバネリ 海門(うなと)決戦|20260608-20260711,1,-1900.0,1,0.0,85.36660505237215,-625.8064516129032,0.16129032258064516,95.26851157504073,True,False,False,,2032,甲鉄城のカバネリ 海門(うなと)決戦,2032-2040,9,20260608,20260711
2032-2040,2033|マギアレコード 魔法少女まどか☆マギカ外伝|20250707-20260104,1,-300.0,6,0.3333333333333333,99.44688200852232,554.8571428571429,0.39080459770114945,105.95801151393766,True,True,False,,2033,マギアレコード 魔法少女まどか☆マギカ外伝,2032-2040,8,20250707,20260104
2032-2040,2033|モンキーターンV|20260105-20260510,1,-50.0,4,0.25,98.13649397527487,349.1803278688525,0.3360655737704918,100.36031867765425,True,False,False,,2033,モンキーターンV,2032-2040,8,20260105,20260510
2032-2040,2033|戦国乙女4 戦乱に閃く炯眼の軍師|20260511-20260607,1,-1700.0,1,0.0,68.98376208721037,73.07692307692308,0.23076923076923078,93.72368167365288,True,True,False,,2033,戦国乙女4 戦乱に閃く炯眼の軍師,2032-2040,8,20260511,20260607
2032-2040,2033|甲鉄城のカバネリ 海門(うなと)決戦|20260608-20260711,1,1500.0,1,1.0,112.1124031007752,358.06451612903226,0.41935483870967744,100.98637191161605,True,False,False,,2033,甲鉄城のカバネリ 海門(うなと)決戦,2032-2040,8,20260608,20260711
2032-2040,2034|マギアレコード 魔法少女まどか☆マギカ外伝|20250707-20260104,1,450.0,6,0.3333333333333333,109.28048467863334,199.42857142857142,0.30857142857142855,100.22954062097128,True,True,False,,2034,マギアレコード 魔法少女まどか☆マギカ外伝,2032-2040,7,20250707,20260104
2032-2040,2034|モンキーターンV|20260105-20260510,1,-1000.0,4,0.0,87.07846975554193,550.8196721311475,0.32786885245901637,101.38143681151273,True,False,False,,2034,モンキーターンV,2032-2040,7,20260105,20260510
2032-2040,2034|戦国乙女4 戦乱に閃く炯眼の軍師|20260511-20260607,1,-1400.0,1,0.0,89.47289269869914,-11.538461538461538,0.23076923076923078,88.51616942793414,True,True,False,,2034,戦国乙女4 戦乱に閃く炯眼の軍師,2032-2040,7,20260511,20260607
2032-2040,2034|甲鉄城のカバネリ 海門(うなと)決戦|20260608-20260711,1,-2200.0,1,0.0,84.07873787812997,538.7096774193549,0.45161290322580644,104.34991289786804,True,True,False,,2034,甲鉄城のカバネリ 海門(うなと)決戦,2032-2040,7,20260608,20260711
2032-2040,2035|マギアレコード 魔法少女まどか☆マギカ外伝|20250707-20260104,1,400.0,6,0.3333333333333333,101.26532963862905,-29.714285714285715,0.3028571428571429,100.44391079876506,True,True,False,,2035,マギアレコード 魔法少女まどか☆マギカ外伝,2032-2040,6,20250707,20260104
2032-2040,2035|モンキーターンV|20260105-20260607,1,1560.0,5,0.6,111.45009306785012,521.6216216216217,0.4189189189189189,103.45081515033837,True,False,False,,2035,モンキーターンV,2032-2040,6,20260105,20260607
2032-2040,2035|甲鉄城のカバネリ 海門(うなと)決戦|20260608-20260711,1,-4300.0,1,0.0,67.71771771771772,458.06451612903226,0.41935483870967744,102.36981662451947,True,True,False,,2035,甲鉄城のカバネリ 海門(うなと)決戦,2032-2040,6,20260608,20260711
