hall_label,section,segment,dd,section_machine_count,n_rows,n_days,avg_diff,median_diff,std_diff,min_diff,max_diff,machine_number_min,machine_number_max,section_min,section_max,rank_from_min,rank_from_max,rank_from_aisle,section_orientation
楽園,1000-1005,all,26,6,108,18,-423.8,-690.0,2359.3,-5095,8810,1000,1005,1000,1005,1.0,1.0,,v
楽園,1000-1005,all,27,6,108,18,444.8,-190.0,2884.6,-5095,13905,1000,1005,1000,1005,1.0,1.0,,v
楽園,1000-1005,all,28,6,108,18,328.0,-381.0,2993.7,-4762,10096,1000,1005,1000,1005,1.0,1.0,,v
楽園,1000-1005,all,29,6,96,16,-18.0,-476.0,2933.5,-5095,14667,1000,1005,1000,1005,1.0,1.0,,v
楽園,1000-1005,all,30,6,96,16,-586.4,-1094.5,2395.3,-5095,8572,1000,1005,1000,1005,1.0,1.0,,v
楽園,1000-1005,all,31,6,60,10,-121.1,-618.5,2296.5,-3857,5953,1000,1005,1000,1005,1.0,1.0,,v
楽園,1006-1016,all,1,11,209,19,-203.8,-619.0,2368.9,-5095,15191,1006,1016,1006,1016,1.0,1.0,,h
楽園,1006-1016,all,2,11,209,19,406.4,-333.0,2590.4,-3619,14334,1006,1016,1006,1016,1.0,1.0,,h
楽園,1006-1016,all,3,11,209,19,-20.1,-285.0,1860.2,-4762,9429,1006,1016,1006,1016,1.0,1.0,,h
楽園,1006-1016,all,4,11,209,19,83.7,-285.0,1888.6,-3904,10381,1006,1016,1006,1016,1.0,1.0,,h
楽園,1006-1016,all,5,11,209,19,156.4,-285.0,2156.9,-4619,9429,1006,1016,1006,1016,1.0,1.0,,h
楽園,1006-1016,all,6,11,208,19,-58.7,-238.0,2847.8,-6142,15477,1006,1016,1006,1016,1.0,1.0,,h
楽園,1006-1016,all,7,11,208,19,865.5,-48.0,3116.6,-5095,15477,1006,1016,1006,1016,1.0,1.0,,h
楽園,1006-1016,all,8,11,197,18,223.2,-190.0,2128.5,-3762,11429,1006,1016,1006,1016,1.0,1.0,,h
楽園,1006-1016,all,9,11,208,19,207.8,-95.0,1939.3,-3333,8572,1006,1016,1006,1016,1.0,1.0,,h
楽園,1006-1016,all,10,11,197,18,149.5,-285.0,2352.7,-4571,10191,1006,1016,1006,1016,1.0,1.0,,h
楽園,1006-1016,all,11,11,197,18,355.4,-381.0,2950.9,-4809,15477,1006,1016,1006,1016,1.0,1.0,,h
楽園,1006-1016,all,12,11,197,18,254.0,-142.0,2248.1,-4047,12667,1006,1016,1006,1016,1.0,1.0,,h
楽園,1006-1016,all,13,11,197,18,57.2,-285.0,1883.9,-4238,11096,1006,1016,1006,1016,1.0,1.0,,h
楽園,1006-1016,all,14,11,197,18,375.8,-142.0,2172.4,-4047,10429,1006,1016,1006,1016,1.0,1.0,,h
楽園,1006-1016,all,15,11,197,18,234.8,-190.0,2032.9,-3857,13477,1006,1016,1006,1016,1.0,1.0,,h
楽園,1006-1016,all,16,11,197,18,201.7,-333.0,2328.5,-5095,10858,1006,1016,1006,1016,1.0,1.0,,h
楽園,1006-1016,all,17,11,197,18,121.2,-238.0,1908.8,-3571,8477,1006,1016,1006,1016,1.0,1.0,,h
楽園,1006-1016,all,18,11,197,18,262.2,-190.0,2435.1,-3857,15477,1006,1016,1006,1016,1.0,1.0,,h
楽園,1006-1016,all,19,11,197,18,177.8,-95.0,1770.3,-3190,8096,1006,1016,1006,1016,1.0,1.0,,h
楽園,1006-1016,all,20,11,198,18,37.2,-357.0,1929.9,-4809,10810,1006,1016,1006,1016,1.0,1.0,,h
楽園,1006-1016,all,21,11,198,18,-420.0,-381.0,2191.5,-6142,8191,1006,1016,1006,1016,1.0,1.0,,h
楽園,1006-1016,all,22,11,198,18,465.7,-95.0,2702.4,-4952,15286,1006,1016,1006,1016,1.0,1.0,,h
楽園,1006-1016,all,23,11,198,18,-10.7,-357.0,2236.3,-4142,15096,1006,1016,1006,1016,1.0,1.0,,h
楽園,1006-1016,all,24,11,198,18,57.8,-285.0,1863.0,-4476,9858,1006,1016,1006,1016,1.0,1.0,,h
楽園,1006-1016,all,25,11,198,18,138.2,-142.0,1757.5,-4095,9096,1006,1016,1006,1016,1.0,1.0,,h
楽園,1006-1016,all,26,11,198,18,33.6,-285.0,1998.9,-3952,11429,1006,1016,1006,1016,1.0,1.0,,h
楽園,1006-1016,all,27,11,198,18,492.2,-95.0,2745.9,-4571,15477,1006,1016,1006,1016,1.0,1.0,,h
楽園,1006-1016,all,28,11,198,18,61.7,-238.0,1934.4,-4000,12667,1006,1016,1006,1016,1.0,1.0,,h
楽園,1006-1016,all,29,11,176,16,56.4,-285.0,2225.8,-4381,12238,1006,1016,1006,1016,1.0,1.0,,h
楽園,1006-1016,all,30,11,176,16,427.0,-95.0,2742.3,-5095,10096,1006,1016,1006,1016,1.0,1.0,,h
楽園,1006-1016,all,31,11,110,10,171.8,-214.0,2058.0,-3238,10477,1006,1016,1006,1016,1.0,1.0,,h
楽園,1017-1036,all,1,20,380,19,566.9,-190.0,2839.5,-4381,12048,1017,1036,1017,1036,1.0,1.0,,v
楽園,1017-1036,all,2,20,380,19,57.7,-285.0,2182.7,-4666,10762,1017,1036,1017,1036,1.0,1.0,,v
楽園,1017-1036,all,3,20,380,19,11.9,-285.0,2339.9,-5095,13905,1017,1036,1017,1036,1.0,1.0,,v
楽園,1017-1036,all,4,20,380,19,-162.6,-428.0,2105.3,-5095,11096,1017,1036,1017,1036,1.0,1.0,,v
楽園,1017-1036,all,5,20,380,19,291.5,-238.0,2780.1,-5095,14429,1017,1036,1017,1036,1.0,1.0,,v
楽園,1017-1036,all,6,20,380,19,-146.6,-285.0,2982.4,-6142,15477,1017,1036,1017,1036,1.0,1.0,,v
楽園,1017-1036,all,7,20,380,19,108.3,-428.0,2985.8,-5095,15477,1017,1036,1017,1036,1.0,1.0,,v
楽園,1017-1036,all,8,20,360,18,43.2,-428.0,2458.9,-5000,15096,1017,1036,1017,1036,1.0,1.0,,v
楽園,1017-1036,all,9,20,380,19,162.8,-333.0,2408.6,-5095,12953,1017,1036,1017,1036,1.0,1.0,,v
楽園,1017-1036,all,10,20,360,18,146.4,-333.0,2864.9,-5095,15477,1017,1036,1017,1036,1.0,1.0,,v
楽園,1017-1036,all,11,20,360,18,235.7,-381.0,2795.0,-5095,15477,1017,1036,1017,1036,1.0,1.0,,v
楽園,1017-1036,all,12,20,360,18,57.2,-333.0,2375.1,-4952,15477,1017,1036,1017,1036,1.0,1.0,,v
楽園,1017-1036,all,13,20,360,18,116.2,-309.0,2379.4,-4571,15334,1017,1036,1017,1036,1.0,1.0,,v
楽園,1017-1036,all,14,20,360,18,195.6,-333.0,2398.4,-4190,15477,1017,1036,1017,1036,1.0,1.0,,v
楽園,1017-1036,all,15,20,360,18,-120.1,-381.0,2429.9,-5095,15477,1017,1036,1017,1036,1.0,1.0,,v
楽園,1017-1036,all,16,20,360,18,319.1,-333.0,2506.9,-5095,11238,1017,1036,1017,1036,1.0,1.0,,v
楽園,1017-1036,all,17,20,360,18,181.6,-333.0,2612.7,-5095,15477,1017,1036,1017,1036,1.0,1.0,,v
楽園,1017-1036,all,18,20,360,18,-64.7,-333.0,2044.0,-4095,12762,1017,1036,1017,1036,1.0,1.0,,v
楽園,1017-1036,all,19,20,360,18,49.7,-333.0,2144.1,-3952,15477,1017,1036,1017,1036,1.0,1.0,,v
楽園,1017-1036,all,20,20,360,18,-184.3,-571.0,2503.8,-5095,14191,1017,1036,1017,1036,1.0,1.0,,v
楽園,1017-1036,all,21,20,360,18,-326.9,-381.0,2461.3,-6142,14048,1017,1036,1017,1036,1.0,1.0,,v
楽園,1017-1036,all,22,20,360,18,289.7,-381.0,3074.5,-5095,15477,1017,1036,1017,1036,1.0,1.0,,v
楽園,1017-1036,all,23,20,360,18,241.1,-285.0,2723.4,-5095,11238,1017,1036,1017,1036,1.0,1.0,,v
楽園,1017-1036,all,24,20,360,18,143.4,-285.0,2523.8,-5095,12334,1017,1036,1017,1036,1.0,1.0,,v
楽園,1017-1036,all,25,20,360,18,23.1,-238.0,2034.6,-5095,12572,1017,1036,1017,1036,1.0,1.0,,v
楽園,1017-1036,all,26,20,360,18,-112.8,-571.0,2553.8,-5095,15477,1017,1036,1017,1036,1.0,1.0,,v
楽園,1017-1036,all,27,20,360,18,74.3,-547.0,2701.6,-5047,13715,1017,1036,1017,1036,1.0,1.0,,v
楽園,1017-1036,all,28,20,360,18,-126.7,-357.0,2207.1,-5095,14334,1017,1036,1017,1036,1.0,1.0,,v
楽園,1017-1036,all,29,20,320,16,329.9,-333.0,3049.3,-5095,15477,1017,1036,1017,1036,1.0,1.0,,v
楽園,1017-1036,all,30,20,320,16,17.8,-571.0,3107.4,-5095,14000,1017,1036,1017,1036,1.0,1.0,,v
楽園,1017-1036,all,31,20,200,10,183.4,-381.0,2902.9,-5095,12238,1017,1036,1017,1036,1.0,1.0,,v
楽園,1037-1056,all,1,20,380,19,246.3,-238.0,2568.3,-5095,13953,1037,1056,1037,1056,1.0,1.0,,v
楽園,1037-1056,all,2,20,380,19,257.4,-142.0,2376.2,-5047,14810,1037,1056,1037,1056,1.0,1.0,,v
楽園,1037-1056,all,3,20,380,19,125.2,-309.0,2451.4,-5095,15477,1037,1056,1037,1056,1.0,1.0,,v
楽園,1037-1056,all,4,20,380,19,225.6,-142.0,2196.7,-5095,10143,1037,1056,1037,1056,1.0,1.0,,v
楽園,1037-1056,all,5,20,380,19,-64.6,-309.0,2131.3,-5095,15477,1037,1056,1037,1056,1.0,1.0,,v
楽園,1037-1056,all,6,20,380,19,-101.6,-285.0,2857.9,-6142,15477,1037,1056,1037,1056,1.0,1.0,,v
楽園,1037-1056,all,7,20,380,19,300.5,-381.0,2813.1,-5095,15477,1037,1056,1037,1056,1.0,1.0,,v
楽園,1037-1056,all,8,20,360,18,150.3,-190.0,2341.4,-5095,15477,1037,1056,1037,1056,1.0,1.0,,v
楽園,1037-1056,all,9,20,380,19,-65.8,-261.5,2041.9,-5095,10619,1037,1056,1037,1056,1.0,1.0,,v
楽園,1037-1056,all,10,20,360,18,401.1,-95.0,2729.7,-5095,12905,1037,1056,1037,1056,1.0,1.0,,v
楽園,1037-1056,all,11,20,360,18,225.4,-428.0,2757.2,-5095,14810,1037,1056,1037,1056,1.0,1.0,,v
楽園,1037-1056,all,12,20,360,18,212.7,-166.0,2053.3,-5095,10477,1037,1056,1037,1056,1.0,1.0,,v
楽園,1037-1056,all,13,20,360,18,235.3,-285.0,2148.9,-4857,9381,1037,1056,1037,1056,1.0,1.0,,v
楽園,1037-1056,all,14,20,360,18,14.4,-285.0,2274.2,-5095,11191,1037,1056,1037,1056,1.0,1.0,,v
楽園,1037-1056,all,15,20,360,18,-4.9,-285.0,2335.4,-5095,14238,1037,1056,1037,1056,1.0,1.0,,v
楽園,1037-1056,all,16,20,360,18,58.1,-261.5,2280.5,-5095,14762,1037,1056,1037,1056,1.0,1.0,,v
楽園,1037-1056,all,17,20,360,18,165.0,-285.0,2413.8,-5095,9762,1037,1056,1037,1056,1.0,1.0,,v
楽園,1037-1056,all,18,20,360,18,312.9,-95.0,2595.2,-5095,15477,1037,1056,1037,1056,1.0,1.0,,v
楽園,1037-1056,all,19,20,360,18,195.8,-190.0,2258.3,-4904,11572,1037,1056,1037,1056,1.0,1.0,,v
楽園,1037-1056,all,20,20,360,18,33.7,-428.0,2411.8,-5095,15477,1037,1056,1037,1056,1.0,1.0,,v
楽園,1037-1056,all,21,20,360,18,-134.6,-190.0,2660.4,-6142,14953,1037,1056,1037,1056,1.0,1.0,,v
楽園,1037-1056,all,22,20,360,18,320.6,-166.0,2780.6,-5095,10000,1037,1056,1037,1056,1.0,1.0,,v
楽園,1037-1056,all,23,20,360,18,400.6,-238.0,2655.6,-5095,12715,1037,1056,1037,1056,1.0,1.0,,v
楽園,1037-1056,all,24,20,360,18,-23.3,-190.0,1974.5,-5095,8143,1037,1056,1037,1056,1.0,1.0,,v
楽園,1037-1056,all,25,20,360,18,149.8,-142.0,2168.2,-5000,11953,1037,1056,1037,1056,1.0,1.0,,v
楽園,1037-1056,all,26,20,360,18,358.9,-238.0,2744.8,-4904,15477,1037,1056,1037,1056,1.0,1.0,,v
楽園,1037-1056,all,27,20,360,18,612.8,-95.0,2738.7,-4285,15477,1037,1056,1037,1056,1.0,1.0,,v
楽園,1037-1056,all,28,20,360,18,70.6,-238.0,2064.7,-4428,15477,1037,1056,1037,1056,1.0,1.0,,v
楽園,1037-1056,all,29,20,320,16,324.0,-166.0,2993.5,-5095,15477,1037,1056,1037,1056,1.0,1.0,,v
楽園,1037-1056,all,30,20,320,16,592.0,-238.0,3192.5,-5047,15477,1037,1056,1037,1056,1.0,1.0,,v
楽園,1037-1056,all,31,20,200,10,13.2,-381.0,2482.2,-4809,15477,1037,1056,1037,1056,1.0,1.0,,v
楽園,1057-1059,all,1,3,57,19,530.8,0.0,3121.3,-5095,15477,1057,1059,1057,1059,1.0,1.0,,v
楽園,1057-1059,all,2,3,57,19,212.6,0.0,1920.3,-2476,6953,1057,1059,1057,1059,1.0,1.0,,v
楽園,1057-1059,all,3,3,57,19,660.3,-48.0,2860.7,-3428,10191,1057,1059,1057,1059,1.0,1.0,,v
楽園,1057-1059,all,4,3,57,19,105.6,-238.0,2632.1,-5095,10191,1057,1059,1057,1059,1.0,1.0,,v
楽園,1057-1059,all,5,3,57,19,860.1,-48.0,2576.4,-2523,9524,1057,1059,1057,1059,1.0,1.0,,v
楽園,1057-1059,all,6,3,57,19,-803.3,-666.0,2256.3,-6142,5191,1057,1059,1057,1059,1.0,1.0,,v
楽園,1057-1059,all,7,3,57,19,-11.4,-285.0,2833.0,-5095,11619,1057,1059,1057,1059,1.0,1.0,,v
楽園,1057-1059,all,8,3,54,18,-49.9,-95.0,1770.6,-4190,4762,1057,1059,1057,1059,1.0,1.0,,v
楽園,1057-1059,all,9,3,57,19,745.6,0.0,2760.4,-3190,9477,1057,1059,1057,1059,1.0,1.0,,v
楽園,1057-1059,all,10,3,54,18,918.3,-166.0,3760.0,-4952,13715,1057,1059,1057,1059,1.0,1.0,,v
楽園,1057-1059,all,11,3,54,18,-159.2,-333.0,2664.6,-5095,8334,1057,1059,1057,1059,1.0,1.0,,v
楽園,1057-1059,all,12,3,54,18,224.3,0.0,2038.1,-3904,8762,1057,1059,1057,1059,1.0,1.0,,v
楽園,1057-1059,all,13,3,54,18,334.5,-404.5,2453.7,-2904,8667,1057,1059,1057,1059,1.0,1.0,,v
楽園,1057-1059,all,14,3,54,18,110.5,-71.5,2002.8,-5000,7429,1057,1059,1057,1059,1.0,1.0,,v
楽園,1057-1059,all,15,3,54,18,71.8,-452.0,2358.4,-4523,7048,1057,1059,1057,1059,1.0,1.0,,v
楽園,1057-1059,all,16,3,54,18,26.8,-475.5,2290.7,-4428,8191,1057,1059,1057,1059,1.0,1.0,,v
楽園,1057-1059,all,17,3,54,18,84.1,-118.5,1987.9,-3142,5572,1057,1059,1057,1059,1.0,1.0,,v
楽園,1057-1059,all,18,3,54,18,233.1,-214.0,2902.1,-5095,11572,1057,1059,1057,1059,1.0,1.0,,v
楽園,1057-1059,all,19,3,54,18,226.1,0.0,1779.7,-3000,7858,1057,1059,1057,1059,1.0,1.0,,v
楽園,1057-1059,all,20,3,54,18,140.5,-309.0,2014.5,-3142,5762,1057,1059,1057,1059,1.0,1.0,,v
楽園,1057-1059,all,21,3,54,18,-606.3,-356.5,2271.0,-6142,5715,1057,1059,1057,1059,1.0,1.0,,v
楽園,1057-1059,all,22,3,54,18,148.5,-357.0,3053.2,-5095,11048,1057,1059,1057,1059,1.0,1.0,,v
楽園,1057-1059,all,23,3,54,18,695.3,0.0,2870.1,-3476,14381,1057,1059,1057,1059,1.0,1.0,,v
楽園,1057-1059,all,24,3,54,18,160.0,-142.5,2016.6,-3285,7810,1057,1059,1057,1059,1.0,1.0,,v
楽園,1057-1059,all,25,3,54,18,28.6,-333.0,2241.2,-4381,8572,1057,1059,1057,1059,1.0,1.0,,v
楽園,1057-1059,all,26,3,54,18,635.3,-24.0,3081.0,-3571,12858,1057,1059,1057,1059,1.0,1.0,,v
楽園,1057-1059,all,27,3,54,18,561.2,-309.0,2579.9,-3476,9572,1057,1059,1057,1059,1.0,1.0,,v
楽園,1057-1059,all,28,3,54,18,-154.8,-285.5,2293.0,-3523,10191,1057,1059,1057,1059,1.0,1.0,,v
楽園,1057-1059,all,29,3,48,16,271.2,-95.0,3001.6,-4381,13238,1057,1059,1057,1059,1.0,1.0,,v
楽園,1057-1059,all,30,3,48,16,269.1,-404.5,3540.7,-4190,13762,1057,1059,1057,1059,1.0,1.0,,v
楽園,1057-1059,all,31,3,30,10,-285.4,-404.0,1328.5,-2523,3381,1057,1059,1057,1059,1.0,1.0,,v
楽園,1100-1121,all,1,12,228,19,-125.1,-285.0,1270.2,-3571,5096,1100,1121,1100,1121,1.0,1.0,,v
楽園,1100-1121,all,2,12,228,19,-31.2,-190.0,1116.9,-3571,4858,1100,1121,1100,1121,1.0,1.0,,v
楽園,1100-1121,all,3,12,228,19,120.0,-166.0,1382.5,-5095,5381,1100,1121,1100,1121,1.0,1.0,,v
楽園,1100-1121,all,4,12,228,19,105.0,-142.0,1131.8,-2142,4477,1100,1121,1100,1121,1.0,1.0,,v
楽園,1100-1121,all,5,12,228,19,42.6,-238.0,1371.7,-4428,6477,1100,1121,1100,1121,1.0,1.0,,v
楽園,1100-1121,all,6,12,228,19,-330.4,-238.0,1879.2,-6142,5619,1100,1121,1100,1121,1.0,1.0,,v
楽園,1100-1121,all,7,12,228,19,554.7,357.5,1814.5,-4762,7572,1100,1121,1100,1121,1.0,1.0,,v
楽園,1100-1121,all,8,12,216,18,-182.6,-285.0,1089.6,-3809,3715,1100,1121,1100,1121,1.0,1.0,,v
楽園,1100-1121,all,9,12,228,19,20.0,-142.0,1086.6,-4714,5048,1100,1121,1100,1121,1.0,1.0,,v
楽園,1100-1121,all,10,12,216,18,90.1,-190.0,1372.1,-4619,5143,1100,1121,1100,1121,1.0,1.0,,v
楽園,1100-1121,all,11,12,216,18,129.3,-166.0,1798.0,-5095,13000,1100,1121,1100,1121,1.0,1.0,,v
楽園,1100-1121,all,12,12,216,18,-4.5,-190.0,1074.3,-5095,4048,1100,1121,1100,1121,1.0,1.0,,v
楽園,1100-1121,all,13,12,216,18,-135.4,-285.0,1004.6,-2809,5429,1100,1121,1100,1121,1.0,1.0,,v
楽園,1100-1121,all,14,12,216,18,-145.2,-238.0,1196.6,-5047,6286,1100,1121,1100,1121,1.0,1.0,,v
楽園,1100-1121,all,15,12,216,18,-102.8,-142.0,1143.1,-5095,4619,1100,1121,1100,1121,1.0,1.0,,v
楽園,1100-1121,all,16,12,216,18,-75.7,-190.0,1034.3,-2523,5048,1100,1121,1100,1121,1.0,1.0,,v
楽園,1100-1121,all,17,12,216,18,221.3,-95.0,1578.8,-4476,4905,1100,1121,1100,1121,1.0,1.0,,v
楽園,1100-1121,all,18,12,216,18,-89.1,-238.0,1242.4,-5095,8572,1100,1121,1100,1121,1.0,1.0,,v
楽園,1100-1121,all,19,12,216,18,-85.4,-95.0,1118.6,-5095,5524,1100,1121,1100,1121,1.0,1.0,,v
楽園,1100-1121,all,20,12,216,18,27.0,-142.0,1281.0,-4714,4858,1100,1121,1100,1121,1.0,1.0,,v
楽園,1100-1121,all,21,12,216,18,-292.6,-95.0,1740.4,-6142,5048,1100,1121,1100,1121,1.0,1.0,,v
楽園,1100-1121,all,22,12,216,18,158.7,-95.0,1338.8,-3666,4429,1100,1121,1100,1121,1.0,1.0,,v
楽園,1100-1121,all,23,12,216,18,22.9,-142.0,1104.4,-3142,4572,1100,1121,1100,1121,1.0,1.0,,v
楽園,1100-1121,all,24,12,216,18,-175.3,-190.0,1005.1,-3952,3286,1100,1121,1100,1121,1.0,1.0,,v
楽園,1100-1121,all,25,12,216,18,-110.8,-190.0,1064.9,-3762,4238,1100,1121,1100,1121,1.0,1.0,,v
楽園,1100-1121,all,26,12,216,18,-2.5,-238.0,1549.5,-4238,6143,1100,1121,1100,1121,1.0,1.0,,v
楽園,1100-1121,all,27,12,216,18,225.0,-95.0,1519.0,-4571,6334,1100,1121,1100,1121,1.0,1.0,,v
楽園,1100-1121,all,28,12,216,18,-164.8,-238.0,1202.6,-4952,4858,1100,1121,1100,1121,1.0,1.0,,v
楽園,1100-1121,all,29,12,192,16,9.5,-238.0,1196.3,-3523,5143,1100,1121,1100,1121,1.0,1.0,,v
楽園,1100-1121,all,30,12,192,16,254.6,48.0,1494.7,-4190,5905,1100,1121,1100,1121,1.0,1.0,,v
楽園,1100-1121,all,31,12,120,10,-71.1,-166.0,1090.3,-4095,3715,1100,1121,1100,1121,1.0,1.0,,v
楽園,1106-1115,all,1,10,185,19,-320.9,-333.0,1670.8,-5095,6286,1106,1115,1106,1115,1.0,1.0,,v
楽園,1106-1115,all,2,10,190,19,-113.1,-333.0,1484.4,-4904,6429,1106,1115,1106,1115,1.0,1.0,,v
楽園,1106-1115,all,3,10,190,19,-14.6,-285.0,1498.7,-3190,6810,1106,1115,1106,1115,1.0,1.0,,v
楽園,1106-1115,all,4,10,190,19,-157.2,-142.0,1556.4,-5095,6572,1106,1115,1106,1115,1.0,1.0,,v
楽園,1106-1115,all,5,10,185,19,-154.6,-238.0,1477.0,-4095,5858,1106,1115,1106,1115,1.0,1.0,,v
楽園,1106-1115,all,6,10,185,19,-343.8,-285.0,2214.6,-6142,14000,1106,1115,1106,1115,1.0,1.0,,v
楽園,1106-1115,all,7,10,185,19,-66.8,-190.0,1623.7,-5095,7143,1106,1115,1106,1115,1.0,1.0,,v
楽園,1106-1115,all,8,10,175,18,-44.0,-95.0,1496.2,-4190,6048,1106,1115,1106,1115,1.0,1.0,,v
楽園,1106-1115,all,9,10,185,19,-166.2,-142.0,1488.3,-4619,6000,1106,1115,1106,1115,1.0,1.0,,v
楽園,1106-1115,all,10,10,175,18,-5.3,-95.0,1614.1,-5095,7762,1106,1115,1106,1115,1.0,1.0,,v
楽園,1106-1115,all,11,10,175,18,-316.9,-333.0,1713.4,-5095,5477,1106,1115,1106,1115,1.0,1.0,,v
楽園,1106-1115,all,12,10,175,18,-162.6,-238.0,1819.9,-4285,15477,1106,1115,1106,1115,1.0,1.0,,v
楽園,1106-1115,all,13,10,175,18,67.1,-190.0,1728.2,-5095,11858,1106,1115,1106,1115,1.0,1.0,,v
楽園,1106-1115,all,14,10,175,18,-34.5,-190.0,1753.9,-4666,14429,1106,1115,1106,1115,1.0,1.0,,v
楽園,1106-1115,all,15,10,180,18,51.4,-190.0,1645.3,-3904,8715,1106,1115,1106,1115,1.0,1.0,,v
楽園,1106-1115,all,16,10,180,18,-247.3,-285.0,1204.4,-3476,4524,1106,1115,1106,1115,1.0,1.0,,v
楽園,1106-1115,all,17,10,180,18,-283.5,-238.0,1481.6,-4762,4619,1106,1115,1106,1115,1.0,1.0,,v
楽園,1106-1115,all,18,10,180,18,43.7,-95.0,1488.3,-4714,6858,1106,1115,1106,1115,1.0,1.0,,v
楽園,1106-1115,all,19,10,180,18,7.8,-190.0,1584.7,-5095,7524,1106,1115,1106,1115,1.0,1.0,,v
楽園,1106-1115,all,20,10,180,18,-154.7,-142.0,1504.4,-5047,3953,1106,1115,1106,1115,1.0,1.0,,v
楽園,1106-1115,all,21,10,180,18,-365.7,-190.0,2154.1,-6142,6096,1106,1115,1106,1115,1.0,1.0,,v
楽園,1106-1115,all,22,10,180,18,-161.8,-261.5,1854.9,-5095,11762,1106,1115,1106,1115,1.0,1.0,,v
楽園,1106-1115,all,23,10,180,18,-93.0,-190.0,1518.3,-4428,6524,1106,1115,1106,1115,1.0,1.0,,v
楽園,1106-1115,all,24,10,180,18,-28.0,-142.0,1485.1,-4809,9143,1106,1115,1106,1115,1.0,1.0,,v
楽園,1106-1115,all,25,10,180,18,-81.6,-190.0,1426.4,-4333,7953,1106,1115,1106,1115,1.0,1.0,,v
楽園,1106-1115,all,26,10,180,18,-285.1,-238.0,1280.7,-3714,3762,1106,1115,1106,1115,1.0,1.0,,v
楽園,1106-1115,all,27,10,180,18,-222.1,-142.0,1741.8,-4666,9524,1106,1115,1106,1115,1.0,1.0,,v
楽園,1106-1115,all,28,10,175,18,-212.7,-190.0,1504.6,-5095,6191,1106,1115,1106,1115,1.0,1.0,,v
