dd,segment,rank_from_aisle,machine_instance_id,machine_number,machine_name,instance_start,instance_end,avg_diff_on_dd,n_dd,avg_diff_non_dd,n_non_dd,dd_specific_lift,low_confidence,new_machine_flag,exclusion_flag,exclusion_reason,single_machine_dominance_flag
1,h_jug,3,677|アイムジャグラーEX-TP|20250101-20250831,677,アイムジャグラーEX-TP,20250101,20250831,-430.625,8,38.43589743589744,234,-469.06089743589746,True,True,False,,False
1,h_jug,3,677|ネオアイムジャグラーEX|20250901-20260709,677,ネオアイムジャグラーEX,20250901,20260709,-100.27272727272727,11,104.41216216216216,296,-204.68488943488944,False,True,False,,False
1,h_jug,4,644|マイジャグラーV|20250101-20260709,644,マイジャグラーV,20250101,20260709,-688.8421052631579,19,26.19811320754717,530,-715.0402184707051,False,False,False,,True
1,h_jug,4,671|マイジャグラーV|20250101-20260709,671,マイジャグラーV,20250101,20260709,-382.7368421052632,19,16.767924528301887,530,-399.50476663356505,False,True,False,,False
1,h_jug,4,678|アイムジャグラーEX-TP|20250101-20250831,678,アイムジャグラーEX-TP,20250101,20250831,-448.375,8,-58.65384615384615,234,-389.72115384615387,True,False,False,,False
1,h_jug,4,678|ネオアイムジャグラーEX|20250901-20260709,678,ネオアイムジャグラーEX,20250901,20260709,-153.27272727272728,11,34.87162162162162,296,-188.1443488943489,False,True,False,,False
1,h_jug,5,645|マイジャグラーV|20250101-20260709,645,マイジャグラーV,20250101,20260709,-149.52631578947367,19,47.469811320754715,530,-196.99612711022837,False,False,False,,False
1,h_jug,5,670|マイジャグラーV|20250101-20260709,670,マイジャグラーV,20250101,20260709,299.89473684210526,19,129.0,530,170.89473684210526,False,True,False,,False
1,h_jug,5,679|アイムジャグラーEX-TP|20250101-20250831,679,アイムジャグラーEX-TP,20250101,20250831,224.25,8,76.12820512820512,234,148.12179487179486,True,True,False,,False
1,h_jug,5,679|ネオアイムジャグラーEX|20250901-20260709,679,ネオアイムジャグラーEX,20250901,20260709,-174.36363636363637,11,122.05067567567568,296,-296.41431203931205,False,True,False,,False
1,h_jug,6,646|マイジャグラーV|20250101-20260709,646,マイジャグラーV,20250101,20260709,327.7368421052632,19,35.10943396226415,530,292.627408142999,False,True,False,,False
1,h_jug,6,669|マイジャグラーV|20250101-20260709,669,マイジャグラーV,20250101,20260709,-310.10526315789474,19,96.55094339622642,530,-406.6562065541211,False,True,False,,False
1,h_jug,6,680|アイムジャグラーEX-TP|20250101-20250831,680,アイムジャグラーEX-TP,20250101,20250831,-533.875,8,0.8076923076923077,234,-534.6826923076923,True,True,False,,False
1,h_jug,6,680|ネオアイムジャグラーEX|20250901-20260709,680,ネオアイムジャグラーEX,20250901,20260709,283.72727272727275,11,-132.16554054054055,296,415.89281326781327,False,True,False,,False
1,h_jug,7,647|マイジャグラーV|20250101-20260709,647,マイジャグラーV,20250101,20260709,86.94736842105263,19,72.35094339622641,530,14.596425024826218,False,True,False,,False
1,h_jug,7,668|マイジャグラーV|20250101-20260709,668,マイジャグラーV,20250101,20260709,-162.0,19,67.59245283018868,530,-229.59245283018868,False,True,False,,False
1,h_jug,7,681|アイムジャグラーEX-TP|20250101-20250831,681,アイムジャグラーEX-TP,20250101,20250831,-190.875,8,48.034188034188034,234,-238.90918803418805,True,True,False,,False
1,h_jug,7,681|ネオアイムジャグラーEX|20250901-20260709,681,ネオアイムジャグラーEX,20250901,20260709,-722.5454545454545,11,-71.66216216216216,296,-650.8832923832923,False,True,False,,True
1,h_jug,8,648|マイジャグラーV|20250101-20260709,648,マイジャグラーV,20250101,20260709,-383.1578947368421,19,54.81509433962264,530,-437.9729890764647,False,True,False,,False
1,h_jug,8,667|マイジャグラーV|20250101-20260709,667,マイジャグラーV,20250101,20260709,343.0,19,46.990566037735846,530,296.00943396226415,False,False,False,,False
1,h_jug,8,682|アイムジャグラーEX-TP|20250101-20250928,682,アイムジャグラーEX-TP,20250101,20250928,741.3333333333334,9,25.800766283524904,261,715.5325670498084,True,True,False,,False
1,h_jug,8,682|ネオアイムジャグラーEX|20250929-20260709,682,ネオアイムジャグラーEX,20250929,20260709,-186.5,10,-40.49442379182156,269,-146.00557620817844,False,True,False,,False
1,h_jug,9,649|マイジャグラーV|20250101-20260709,649,マイジャグラーV,20250101,20260709,-72.36842105263158,19,-56.075471698113205,530,-16.29294935451837,False,True,False,,False
1,h_jug,9,666|マイジャグラーV|20250101-20260709,666,マイジャグラーV,20250101,20260709,390.42105263157896,19,34.53584905660377,530,355.8852035749752,False,True,False,,True
1,h_jug,9,683|アイムジャグラーEX-TP|20250101-20250928,683,アイムジャグラーEX-TP,20250101,20250928,-274.44444444444446,9,-63.12643678160919,261,-211.31800766283527,True,False,False,,False
1,h_jug,9,683|ネオアイムジャグラーEX|20250929-20260709,683,ネオアイムジャグラーEX,20250929,20260709,161.1,10,18.13754646840149,269,142.9624535315985,False,False,False,,False
1,h_jug,10,650|マイジャグラーV|20250101-20260709,650,マイジャグラーV,20250101,20260709,-101.10526315789474,19,45.552830188679245,530,-146.658093346574,False,True,False,,False
1,h_jug,10,665|マイジャグラーV|20250101-20260709,665,マイジャグラーV,20250101,20260709,332.5263157894737,19,22.82264150943396,530,309.70367428003976,False,True,False,,True
1,h_jug,10,684|アイムジャグラーEX-TP|20250101-20250928,684,アイムジャグラーEX-TP,20250101,20250928,-97.55555555555556,9,-65.13793103448276,261,-32.417624521072796,True,False,False,,False
1,h_jug,10,684|ネオアイムジャグラーEX|20250929-20260709,684,ネオアイムジャグラーEX,20250929,20260709,-57.9,10,11.256505576208179,269,-69.15650557620818,False,True,False,,False
1,h_jug,11,651|マイジャグラーV|20250101-20260709,651,マイジャグラーV,20250101,20260709,-209.8421052631579,19,-34.971698113207545,530,-174.87040714995035,False,True,False,,False
1,h_jug,11,664|マイジャグラーV|20250101-20260709,664,マイジャグラーV,20250101,20260709,-86.47368421052632,19,28.116981132075473,530,-114.5906653426018,False,True,False,,False
1,h_jug,11,685|アイムジャグラーEX-TP|20250101-20251026,685,アイムジャグラーEX-TP,20250101,20251026,307.3,10,-87.67708333333333,288,394.9770833333333,False,True,False,,False
1,h_jug,11,685|ネオアイムジャグラーEX|20251027-20260709,685,ネオアイムジャグラーEX,20251027,20260709,512.3333333333334,9,-0.028925619834710745,242,512.3622589531681,True,True,False,,False
1,h_jug,12,652|マイジャグラーV|20250101-20260709,652,マイジャグラーV,20250101,20260709,-111.26315789473684,19,-19.38490566037736,530,-91.87825223435948,False,True,False,,False
1,h_jug,12,663|マイジャグラーV|20250101-20260709,663,マイジャグラーV,20250101,20260709,271.7894736842105,19,76.38679245283019,530,195.4026812313803,False,True,False,,True
1,h_jug,12,686|アイムジャグラーEX-TP|20250101-20251026,686,アイムジャグラーEX-TP,20250101,20251026,-27.5,10,74.65625,288,-102.15625,False,True,False,,False
1,h_jug,12,686|ネオアイムジャグラーEX|20251027-20260709,686,ネオアイムジャグラーEX,20251027,20260709,-134.66666666666666,9,-139.87603305785123,242,5.209366391184574,True,True,False,,False
1,h_jug,13,653|マイジャグラーV|20250101-20260709,653,マイジャグラーV,20250101,20260709,-251.73684210526315,19,4.122641509433962,530,-255.85948361469713,False,True,False,,False
1,h_jug,13,662|マイジャグラーV|20250101-20260709,662,マイジャグラーV,20250101,20260709,-162.31578947368422,19,94.93584905660377,530,-257.251638530288,False,True,False,,False
1,h_jug,13,687|アイムジャグラーEX-TP|20250101-20251221,687,アイムジャグラーEX-TP,20250101,20251221,-569.5833333333334,12,-53.961988304093566,342,-515.6213450292398,False,False,False,,False
1,h_jug,13,687|ネオアイムジャグラーEX|20251222-20260709,687,ネオアイムジャグラーEX,20251222,20260709,108.0,7,62.202127659574465,188,45.797872340425535,True,True,False,,False
1,h_jug,14,654|マイジャグラーV|20250101-20260709,654,マイジャグラーV,20250101,20260709,135.8421052631579,19,73.37924528301886,530,62.46285998013903,False,True,False,,False
1,h_jug,14,661|マイジャグラーV|20250101-20260709,661,マイジャグラーV,20250101,20260709,280.94736842105266,19,14.888679245283019,530,266.05868917576964,False,False,False,,False
1,h_jug,14,688|アイムジャグラーEX-TP|20250101-20251221,688,アイムジャグラーEX-TP,20250101,20251221,-535.3333333333334,12,14.678362573099415,342,-550.0116959064328,False,True,False,,False
1,h_jug,14,688|ネオアイムジャグラーEX|20251222-20260709,688,ネオアイムジャグラーEX,20251222,20260709,-631.8571428571429,7,30.095744680851062,188,-661.952887537994,True,True,False,,False
1,h_jug,15,655|マイジャグラーV|20250101-20260709,655,マイジャグラーV,20250101,20260709,95.94736842105263,19,-48.78679245283019,530,144.73416087388281,False,False,False,,False
1,h_jug,15,660|マイジャグラーV|20250101-20260709,660,マイジャグラーV,20250101,20260709,-230.47368421052633,19,-48.85094339622641,530,-181.6227408142999,False,True,False,,True
1,h_jug,15,689|アイムジャグラーEX-TP|20250101-20251221,689,アイムジャグラーEX-TP,20250101,20251221,112.91666666666667,12,50.41228070175438,342,62.50438596491229,False,True,False,,False
1,h_jug,15,689|ネオアイムジャグラーEX|20251222-20260709,689,ネオアイムジャグラーEX,20251222,20260709,-100.42857142857143,7,53.962765957446805,188,-154.39133738601822,True,True,False,,False
1,h_jug,16,656|マイジャグラーV|20250101-20260709,656,マイジャグラーV,20250101,20260709,-345.1578947368421,19,-15.641509433962264,530,-329.5163853028798,False,True,False,,False
1,h_jug,16,659|マイジャグラーV|20250101-20260709,659,マイジャグラーV,20250101,20260709,-357.0,19,-78.42641509433962,530,-278.57358490566037,False,True,False,,False
1,h_jug,16,690|アイムジャグラーEX-TP|20250101-20251221,690,アイムジャグラーEX-TP,20250101,20251221,469.0833333333333,12,-0.9532163742690059,342,470.0365497076023,False,False,False,,False
1,h_jug,16,690|ネオアイムジャグラーEX|20251222-20260709,690,ネオアイムジャグラーEX,20251222,20260709,-394.7142857142857,7,-151.51063829787233,188,-243.2036474164134,True,True,False,,False
1,h_jug,17,657|マイジャグラーV|20250101-20260709,657,マイジャグラーV,20250101,20260709,60.31578947368421,19,-119.76037735849057,530,180.07616683217478,False,True,False,,False
1,h_jug,17,658|マイジャグラーV|20250101-20260709,658,マイジャグラーV,20250101,20260709,-243.1578947368421,19,-146.1433962264151,530,-97.01449851042702,False,True,False,,False
1,h_jug,17,691|アイムジャグラーEX-TP|20250101-20251221,691,アイムジャグラーEX-TP,20250101,20251221,-386.4166666666667,12,18.89766081871345,342,-405.31432748538015,False,False,False,,False
1,h_jug,17,691|ネオアイムジャグラーEX|20251222-20260709,691,ネオアイムジャグラーEX,20251222,20260709,-409.42857142857144,7,-57.111702127659576,188,-352.3168693009119,True,True,False,,False
1,h_nonjug,1,501|スーパーブラックジャック|20250203-20250506,501,スーパーブラックジャック,20250203,20250506,2381.6666666666665,3,-127.85555555555555,90,2509.522222222222,True,True,False,,False
1,h_nonjug,1,501|ダンベル何キロ持てる？|20250101-20250202,501,ダンベル何キロ持てる？,20250101,20250202,383.5,2,88.25806451612904,31,295.241935483871,True,True,False,,False
1,h_nonjug,1,501|ダーリン・イン・ザ・フランキス|20250804-20250907,501,ダーリン・イン・ザ・フランキス,20250804,20250907,-1368.0,1,-214.97058823529412,34,-1153.0294117647059,True,True,False,,False
1,h_nonjug,1,501|吉宗|20250707-20250803,501,吉宗,20250707,20250803,1635.0,1,666.5769230769231,26,968.4230769230769,True,True,False,,False
1,h_nonjug,1,501|東京リベンジャーズ|20250908-20260104,501,東京リベンジャーズ,20250908,20260104,231.0,4,40.54782608695652,115,190.45217391304348,True,True,False,,False
1,h_nonjug,1,501|甲鉄城のカバネリ 海門(うなと)決戦|20260302-20260709,501,甲鉄城のカバネリ 海門(うなと)決戦,20260302,20260709,1022.0,4,402.46280991735534,121,619.5371900826447,True,True,False,,False
1,h_nonjug,1,501|緑ドン VIVA!情熱南米編 REVIVAL|20250507-20250706,501,緑ドン VIVA!情熱南米編 REVIVAL,20250507,20250706,-2489.5,2,-552.457627118644,59,-1937.042372881356,True,True,False,,False
1,h_nonjug,1,501|鉄拳6|20260105-20260301,501,鉄拳6,20260105,20260301,317.5,2,-343.44444444444446,54,660.9444444444445,True,True,False,,False
1,h_nonjug,1,539|ゴッドイーター リザレクション|20250101-20250202,539,ゴッドイーター リザレクション,20250101,20250202,2167.5,2,-326.19354838709677,31,2493.6935483870966,True,False,False,,False
1,h_nonjug,1,539|スマスロ秘宝伝|20251222-20260104,539,スマスロ秘宝伝,20251222,20260104,-2718.0,1,1200.7692307692307,13,-3918.7692307692305,True,True,False,,False
1,h_nonjug,1,539|主役は銭形5|20251006-20251103,539,主役は銭形5,20251006,20251103,6188.0,1,295.89285714285717,28,5892.107142857143,True,True,False,,False
1,h_nonjug,1,539|吉宗|20250804-20251005,539,吉宗,20250804,20251005,3169.0,2,181.7377049180328,61,2987.2622950819673,True,True,False,,False
1,h_nonjug,1,539|戦国乙女5 業火を穿つ宿焔の双刃|20260608-20260709,539,戦国乙女5 業火を穿つ宿焔の双刃,20260608,20260709,-6471.0,1,316.9642857142857,28,-6787.964285714285,True,True,False,,False
1,h_nonjug,1,539|新鬼武者3|20251104-20251221,539,新鬼武者3,20251104,20251221,-724.0,1,77.65957446808511,47,-801.6595744680851,True,True,False,,False
1,h_nonjug,1,539|東京喰種|20250203-20250803,539,東京喰種,20250203,20250803,-279.0,6,-736.9085714285715,175,457.90857142857146,True,True,False,,False
1,h_nonjug,1,539|機動戦士ガンダムユニコーン 覚醒DRIVE|20260420-20260607,539,機動戦士ガンダムユニコーン 覚醒DRIVE,20260420,20260607,-979.5,2,-647.6222222222223,45,-331.87777777777774,True,True,False,,False
1,h_nonjug,1,539|革命機ヴァルヴレイヴ2|20260105-20260419,539,革命機ヴァルヴレイヴ2,20260105,20260419,-2240.3333333333335,3,66.79411764705883,102,-2307.1274509803925,True,False,False,,False
1,h_nonjug,1,540|スマスロ北斗の拳|20250101-20260419,540,スマスロ北斗の拳,20250101,20260419,1341.3125,16,415.38074398249455,457,925.9317560175054,False,True,False,,False
1,h_nonjug,1,540|ミリオンゴッド‐神々の軌跡‐|20260420-20260709,540,ミリオンゴッド‐神々の軌跡‐,20260420,20260709,-3045.3333333333335,3,151.27397260273972,73,-3196.6073059360733,True,True,False,,False
1,h_nonjug,1,573|スマスロ北斗の拳|20250101-20251005,573,スマスロ北斗の拳,20250101,20251005,-446.1,10,348.87640449438203,267,-794.976404494382,False,True,False,,False
1,h_nonjug,1,573|北斗の拳 転生の章2|20260105-20260709,573,北斗の拳 転生の章2,20260105,20260709,2537.6666666666665,6,84.04571428571428,175,2453.620952380952,True,True,False,,False
1,h_nonjug,1,573|新鬼武者3|20251006-20251103,573,新鬼武者3,20251006,20251103,2485.0,1,-280.5357142857143,28,2765.535714285714,True,True,False,,False
1,h_nonjug,1,573|革命機ヴァルヴレイヴ2|20251104-20260104,573,革命機ヴァルヴレイヴ2,20251104,20260104,-2317.5,2,72.65,60,-2390.15,True,True,False,,False
1,h_nonjug,1,574|からくりサーカス|20250602-20250803,574,からくりサーカス,20250602,20250803,-1185.0,2,-516.1666666666666,60,-668.8333333333334,True,True,False,,False
1,h_nonjug,1,574|モンスターハンターライズ|20250101-20250601,574,モンスターハンターライズ,20250101,20250601,513.5,6,200.5205479452055,146,312.9794520547945,True,False,False,,False
1,h_nonjug,1,574|東京喰種|20250804-20260709,574,東京喰種,20250804,20260709,-809.6363636363636,11,182.08641975308643,324,-991.7227833894501,False,True,False,,False
1,h_nonjug,1,607|ソードアート・オンラインII|20260608-20260709,607,ソードアート・オンラインII,20260608,20260709,-3632.0,1,803.0357142857143,28,-4435.035714285715,True,True,False,,False
1,h_nonjug,1,607|バイオハザード RE:3|20260511-20260607,607,バイオハザード RE:3,20260511,20260607,2388.0,1,-380.36,25,2768.36,True,True,False,,False
1,h_nonjug,1,607|モンキーターンV|20250101-20260510,607,モンキーターンV,20250101,20260510,-508.05882352941177,17,149.58909853249475,477,-657.6479220619065,False,True,False,,False
1,h_nonjug,1,608|ToLOVEるダークネス|20250101-20250119,608,ToLOVEるダークネス,20250101,20250119,-2479.0,1,597.7222222222222,18,-3076.722222222222,True,True,False,,False
1,h_nonjug,1,608|ゴッドイーター リザレクション|20250507-20251207,608,ゴッドイーター リザレクション,20250507,20251207,-618.4285714285714,7,-3.5072463768115942,207,-614.9213250517598,True,False,False,,False
1,h_nonjug,1,608|化物語|20251208-20260709,608,化物語,20251208,20260709,-1171.857142857143,7,-184.7871287128713,202,-987.0700141442716,True,True,False,,False
1,h_nonjug,1,608|戦国乙女4 戦乱に閃く炯眼の軍師|20250120-20250506,608,戦国乙女4 戦乱に閃く炯眼の軍師,20250120,20250506,-628.25,4,242.16504854368932,103,-870.4150485436893,True,True,False,,False
1,h_nonjug,1,640|かぐや様は告らせたい|20250101-20260104,640,かぐや様は告らせたい,20250101,20260104,-146.3846153846154,13,-135.143661971831,355,-11.240953412784393,False,True,False,,False
1,h_nonjug,1,640|スマスロ炎炎ノ消防隊2|20260202-20260709,640,スマスロ炎炎ノ消防隊2,20260202,20260709,-1457.2,5,-98.77702702702703,148,-1358.422972972973,True,True,False,,False
1,h_nonjug,1,640|スマスロ秘宝伝|20260105-20260201,640,スマスロ秘宝伝,20260105,20260201,309.0,1,342.1111111111111,27,-33.111111111111086,True,True,False,,False
1,h_nonjug,2,502|スーパーブラックジャック|20250203-20250506,502,スーパーブラックジャック,20250203,20250506,-1021.6666666666666,3,-81.05555555555556,90,-940.6111111111111,True,True,False,,False
1,h_nonjug,2,502|ダンベル何キロ持てる？|20250101-20250202,502,ダンベル何キロ持てる？,20250101,20250202,-2019.0,2,-226.7741935483871,31,-1792.225806451613,True,False,False,,False
1,h_nonjug,2,502|ダーリン・イン・ザ・フランキス|20250804-20250907,502,ダーリン・イン・ザ・フランキス,20250804,20250907,-1509.0,1,-150.94117647058823,34,-1358.0588235294117,True,True,False,,False
1,h_nonjug,2,502|吉宗|20250707-20250803,502,吉宗,20250707,20250803,5579.0,1,-566.5769230769231,26,6145.576923076923,True,True,False,,False
1,h_nonjug,2,502|東京リベンジャーズ|20250908-20260104,502,東京リベンジャーズ,20250908,20260104,1153.0,4,414.8608695652174,115,738.1391304347826,True,True,False,,False
1,h_nonjug,2,502|甲鉄城のカバネリ 海門(うなと)決戦|20260302-20260709,502,甲鉄城のカバネリ 海門(うなと)決戦,20260302,20260709,-1366.0,4,421.26446280991735,121,-1787.2644628099174,True,True,False,,False
1,h_nonjug,2,502|緑ドン VIVA!情熱南米編 REVIVAL|20250507-20250706,502,緑ドン VIVA!情熱南米編 REVIVAL,20250507,20250706,-429.0,2,-247.4406779661017,59,-181.5593220338983,True,True,False,,False
1,h_nonjug,2,502|鉄拳6|20260105-20260301,502,鉄拳6,20260105,20260301,-2766.5,2,-14.703703703703704,54,-2751.796296296296,True,True,False,,False
1,h_nonjug,2,538|ゴッドイーター リザレクション|20250101-20250202,538,ゴッドイーター リザレクション,20250101,20250202,663.0,2,46.32258064516129,31,616.6774193548387,True,False,False,,False
1,h_nonjug,2,538|スマスロ秘宝伝|20251222-20260104,538,スマスロ秘宝伝,20251222,20260104,3544.0,1,796.2307692307693,13,2747.7692307692305,True,True,False,,False
1,h_nonjug,2,538|主役は銭形5|20251006-20251103,538,主役は銭形5,20251006,20251103,-62.0,1,-454.10714285714283,28,392.10714285714283,True,True,False,,False
1,h_nonjug,2,538|吉宗|20250804-20251005,538,吉宗,20250804,20251005,866.0,2,76.62295081967213,61,789.3770491803278,True,True,False,,False
1,h_nonjug,2,538|戦国乙女5 業火を穿つ宿焔の双刃|20260608-20260709,538,戦国乙女5 業火を穿つ宿焔の双刃,20260608,20260709,11279.0,1,-482.75,28,11761.75,True,True,False,,False
1,h_nonjug,2,538|新鬼武者3|20251104-20251221,538,新鬼武者3,20251104,20251221,-1368.0,1,-0.2127659574468085,47,-1367.787234042553,True,True,False,,False
1,h_nonjug,2,538|東京喰種|20250203-20250803,538,東京喰種,20250203,20250803,133.66666666666666,6,-279.8457142857143,175,413.5123809523809,True,True,False,,False
1,h_nonjug,2,538|機動戦士ガンダムユニコーン 覚醒DRIVE|20260420-20260607,538,機動戦士ガンダムユニコーン 覚醒DRIVE,20260420,20260607,-984.0,2,-103.04444444444445,45,-880.9555555555555,True,True,False,,False
1,h_nonjug,2,538|革命機ヴァルヴレイヴ2|20260105-20260419,538,革命機ヴァルヴレイヴ2,20260105,20260419,-628.3333333333334,3,-17.03921568627451,102,-611.2941176470589,True,False,False,,False
1,h_nonjug,2,541|スマスロ北斗の拳|20250101-20260419,541,スマスロ北斗の拳,20250101,20260419,76.25,16,198.054704595186,457,-121.804704595186,False,True,False,,False
1,h_nonjug,2,541|ミリオンゴッド‐神々の軌跡‐|20260420-20260709,541,ミリオンゴッド‐神々の軌跡‐,20260420,20260709,-1743.0,3,587.5479452054794,73,-2330.5479452054797,True,True,False,,False
1,h_nonjug,2,572|スマスロ北斗の拳|20250101-20251005,572,スマスロ北斗の拳,20250101,20251005,332.8,10,442.2696629213483,267,-109.46966292134829,False,False,False,,False
1,h_nonjug,2,572|北斗の拳 転生の章2|20260105-20260709,572,北斗の拳 転生の章2,20260105,20260709,-327.0,6,392.0571428571429,175,-719.0571428571429,True,True,False,,False
1,h_nonjug,2,572|新鬼武者3|20251006-20251103,572,新鬼武者3,20251006,20251103,-4076.0,1,771.75,28,-4847.75,True,True,False,,False
1,h_nonjug,2,572|革命機ヴァルヴレイヴ2|20251104-20260104,572,革命機ヴァルヴレイヴ2,20251104,20260104,-239.5,2,-64.45,60,-175.05,True,True,False,,False
1,h_nonjug,2,575|からくりサーカス|20250602-20250803,575,からくりサーカス,20250602,20250803,-707.5,2,-33.63333333333333,60,-673.8666666666667,True,True,False,,False
1,h_nonjug,2,575|モンスターハンターライズ|20250101-20250601,575,モンスターハンターライズ,20250101,20250601,-1308.3333333333333,6,-92.23972602739725,146,-1216.093607305936,True,False,False,,False
1,h_nonjug,2,575|東京喰種|20250804-20260709,575,東京喰種,20250804,20260709,-269.8181818181818,11,381.608024691358,324,-651.4262065095398,False,True,False,,False
1,h_nonjug,2,606|ソードアート・オンラインII|20260608-20260709,606,ソードアート・オンラインII,20260608,20260709,-6000.0,1,1230.4285714285713,28,-7230.428571428572,True,True,False,,False
1,h_nonjug,2,606|バイオハザード RE:3|20260511-20260607,606,バイオハザード RE:3,20260511,20260607,11126.0,1,-43.92,25,11169.92,True,False,False,,False
1,h_nonjug,2,606|モンキーターンV|20250101-20260510,606,モンキーターンV,20250101,20260510,-54.588235294117645,17,314.6687631027254,477,-369.256998396843,False,True,False,,False
1,h_nonjug,2,609|ToLOVEるダークネス|20250101-20250119,609,ToLOVEるダークネス,20250101,20250119,-2550.0,1,-875.5555555555555,18,-1674.4444444444443,True,False,False,,False
1,h_nonjug,2,609|ゴッドイーター リザレクション|20250507-20251207,609,ゴッドイーター リザレクション,20250507,20251207,-41.142857142857146,7,211.42995169082127,207,-252.5728088336784,True,True,False,,False
1,h_nonjug,2,609|化物語|20251208-20260709,609,化物語,20251208,20260709,-371.14285714285717,7,53.084158415841586,202,-424.2270155586988,True,True,False,,False
1,h_nonjug,2,609|戦国乙女4 戦乱に閃く炯眼の軍師|20250120-20250506,609,戦国乙女4 戦乱に閃く炯眼の軍師,20250120,20250506,-967.75,4,-49.029126213592235,103,-918.7208737864078,True,True,False,,False
1,h_nonjug,2,639|かぐや様は告らせたい|20250101-20260104,639,かぐや様は告らせたい,20250101,20260104,-74.0,13,-193.31830985915494,355,119.31830985915494,False,True,False,,False
1,h_nonjug,2,639|スマスロ炎炎ノ消防隊2|20260202-20260709,639,スマスロ炎炎ノ消防隊2,20260202,20260709,1088.4,5,-101.27702702702703,148,1189.6770270270272,True,True,False,,False
1,h_nonjug,2,639|スマスロ秘宝伝|20260105-20260201,639,スマスロ秘宝伝,20260105,20260201,-1350.0,1,-270.55555555555554,27,-1079.4444444444443,True,True,False,,False
1,h_nonjug,3,503|スーパーブラックジャック|20250203-20250506,503,スーパーブラックジャック,20250203,20250506,302.6666666666667,3,-69.42222222222222,90,372.0888888888889,True,True,False,,False
1,h_nonjug,3,503|ダンベル何キロ持てる？|20250101-20250202,503,ダンベル何キロ持てる？,20250101,20250202,-160.0,2,-241.5483870967742,31,81.5483870967742,True,True,False,,False
1,h_nonjug,3,503|ダーリン・イン・ザ・フランキス|20250804-20250907,503,ダーリン・イン・ザ・フランキス,20250804,20250907,-2835.0,1,966.8235294117648,34,-3801.823529411765,True,True,False,,False
1,h_nonjug,3,503|吉宗|20250707-20250803,503,吉宗,20250707,20250803,-218.0,1,-137.73076923076923,26,-80.26923076923077,True,False,False,,False
1,h_nonjug,3,503|東京リベンジャーズ|20250908-20260104,503,東京リベンジャーズ,20250908,20260104,497.0,4,271.18260869565216,115,225.81739130434784,True,True,False,,False
1,h_nonjug,3,503|甲鉄城のカバネリ 海門(うなと)決戦|20260302-20260709,503,甲鉄城のカバネリ 海門(うなと)決戦,20260302,20260709,1384.5,4,439.2314049586777,121,945.2685950413223,True,True,False,,False
1,h_nonjug,3,503|緑ドン VIVA!情熱南米編 REVIVAL|20250507-20250706,503,緑ドン VIVA!情熱南米編 REVIVAL,20250507,20250706,-905.5,2,-153.88135593220338,59,-751.6186440677966,True,True,False,,False
1,h_nonjug,3,503|鉄拳6|20260105-20260301,503,鉄拳6,20260105,20260301,-1553.0,2,-191.14814814814815,54,-1361.8518518518517,True,True,False,,False
1,h_nonjug,3,537|ゴッドイーター リザレクション|20250101-20250202,537,ゴッドイーター リザレクション,20250101,20250202,-1925.0,2,359.64516129032256,31,-2284.6451612903224,True,True,False,,False
1,h_nonjug,3,537|スマスロ秘宝伝|20251222-20260104,537,スマスロ秘宝伝,20251222,20260104,-2576.0,1,-363.0,13,-2213.0,True,True,False,,False
