dd,category,value,win_rate,hit104_rate,avg_diff,n_records,n_machines,n_dates
1,machine_name, サラリーマン金太郎,0.21052631578947367,0.10526315789473684,-19.68421052631579,19,10,4
1,machine_name,009 RE:CYBORG,0.25,0.25,-166.25,4,2,2
1,machine_name,1000ちゃんA,0.25,0.0,-118.75,4,3,2
1,machine_name,A‐SLOT+ この素晴らしい世界に祝福を！,0.3793103448275862,0.3448275862068966,-7.862068965517241,29,15,12
1,machine_name,A‐SLOT+ 異世界かるてっと,0.5,0.5,-39.333333333333336,6,4,3
1,machine_name,BIRDIE WING ‐Golf Girls' Story‐,0.0,0.0,-464.0,4,4,1
1,machine_name,D4DJ Pachi‐Slot Mix,0.75,0.25,60.0,4,1,4
1,machine_name,GALFY,0.16666666666666666,0.0,-380.8333333333333,6,3,2
1,machine_name,GI優駿倶楽部黄金,0.36363636363636365,0.36363636363636365,-34.36363636363637,11,6,7
1,machine_name,HEY！エリートサラリーマン鏡,0.39705882352941174,0.3235294117647059,-26.264705882352942,68,14,19
1,machine_name,OVER-SLOT「AINZ OOAL GOWN絶対支配者光臨」,0.0,0.0,0.0,1,1,1
1,machine_name,OVERLORD絶対支配者光臨II,0.05,0.05,-38.05,20,3,8
1,machine_name,Re:ゼロから始める異世界生活,0.0,0.0,0.0,1,1,1
1,machine_name,Re:ゼロから始める異世界生活 season2,0.17391304347826086,0.17391304347826086,-171.52173913043478,23,16,4
1,machine_name,SHAKE BONUS TRIGGER,0.5,0.3888888888888889,24.22222222222222,18,5,9
1,machine_name,SLOTドルアーガの塔,0.4,0.3333333333333333,-202.86666666666667,15,7,10
1,machine_name,Sister Quest,0.21428571428571427,0.21428571428571427,-448.7857142857143,14,10,9
1,machine_name,ToLOVEるダークネス,0.3382352941176471,0.29411764705882354,-134.11764705882354,68,19,14
1,machine_name,ToLOVEるダークネス TRANCE ver.8.7,0.36363636363636365,0.3333333333333333,375.5151515151515,33,13,13
1,machine_name,ULTRAMAN,0.5,0.5,-452.0,2,2,1
1,machine_name,あの日見た花の名前を僕達はまだ知らない。,0.5,0.5,333.5,2,1,2
1,machine_name,ありふれた職業で世界最強,0.2647058823529412,0.2647058823529412,-418.38235294117646,34,16,16
1,machine_name,いざ！番長,0.43478260869565216,0.34782608695652173,591.4347826086956,46,8,12
1,machine_name,うしおととら 白面決戦,0.25,0.25,-714.0,4,4,1
1,machine_name,うみねこのなく頃に2,0.7,0.55,583.8,20,8,5
1,machine_name,えとたま,0.25,0.25,12.25,4,2,2
1,machine_name,かぐや様は告らせたい,0.30952380952380953,0.27976190476190477,234.74404761904762,168,37,19
1,machine_name,からくりサーカス,0.2936170212765957,0.26382978723404255,-40.16595744680851,235,57,19
1,machine_name,けものフレンズ,0.625,0.5625,461.75,16,3,16
1,machine_name,この素晴らしい世界に祝福を！,0.3389830508474576,0.23728813559322035,-58.57627118644068,59,15,19
1,machine_name,とある科学の超電磁砲,0.8,0.6,2172.0,5,3,5
1,machine_name,とある科学の超電磁砲2,0.2608695652173913,0.21739130434782608,-461.3478260869565,46,22,8
1,machine_name,とある魔術の禁書目録,0.3,0.3,-466.3,10,2,10
1,machine_name,なめ猫～液晶ないけどなめんじゃねぇ～,1.0,1.0,4143.0,1,1,1
1,machine_name,にゃんこ大戦争 超神速,0.375,0.3125,345.6875,16,8,4
1,machine_name,ひぐらしのなく頃に祭2,0.38095238095238093,0.38095238095238093,376.76190476190476,21,6,11
1,machine_name,ようこそ実力至上主義の教室へ,0.23076923076923078,0.23076923076923078,271.3076923076923,13,8,4
1,machine_name,わたしの幸せな結婚,0.36363636363636365,0.18181818181818182,441.90909090909093,11,7,4
1,machine_name,アイドルマスター ミリオンライブ！,0.09090909090909091,0.09090909090909091,-177.36363636363637,11,6,6
1,machine_name,アイドルマスター ミリオンライブ！ ネクストプロローグ,0.35294117647058826,0.35294117647058826,742.5882352941177,17,11,4
1,machine_name,アイムジャグラーEX-TP,0.45422535211267606,0.2852112676056338,83.6830985915493,284,32,11
1,machine_name,アオハル♪操 A‐LIVE,0.42857142857142855,0.2857142857142857,-226.42857142857142,21,7,13
1,machine_name,アカメが斬る！2,0.0,0.0,-381.0,2,1,2
1,machine_name,アクエリオン ALL STARS,0.0,0.0,-431.6,15,3,9
1,machine_name,アズールレーン THE ANIMATION,0.3333333333333333,0.3333333333333333,10.454545454545455,33,13,11
1,machine_name,アナザーゴッドハーデス‐解き放たれし槍撃ver.‐,0.1111111111111111,0.1111111111111111,5.388888888888889,18,3,6
1,machine_name,アレックス ブライト,0.22916666666666666,0.16666666666666666,-425.2291666666667,48,12,12
1,machine_name,ガメラ2,0.5625,0.4375,577.6875,16,3,6
1,machine_name,ガールズ&パンツァー 最終章,0.16666666666666666,0.16666666666666666,-347.52777777777777,36,20,14
1,machine_name,キングハナハナ-30,0.33203125,0.24609375,37.578125,256,22,19
1,machine_name,キン肉マン～7人の悪魔超人編～,0.16666666666666666,0.16666666666666666,32.0,6,6,1
1,machine_name,ギルティクラウン2,0.4117647058823529,0.35294117647058826,36.76470588235294,17,5,13
1,machine_name,クランキークレスト,0.42857142857142855,0.32653061224489793,139.3673469387755,98,27,19
1,machine_name,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,0.4473684210526316,0.34210526315789475,464.13157894736844,38,16,10
1,machine_name,グランベルム,0.19047619047619047,0.14285714285714285,-51.92063492063492,63,13,19
1,machine_name,ケロット4,0.5,0.5,167.0,2,1,2
1,machine_name,ゲゲゲの鬼太郎 覚醒,0.16666666666666666,0.16666666666666666,-333.0,6,3,2
1,machine_name,コードギアス 反逆のルルーシュ/復活のルルーシュ,1.0,1.0,1381.5,2,2,2
1,machine_name,コードギアス反逆のルルーシュ3,0.30434782608695654,0.21739130434782608,-169.56521739130434,23,5,17
1,machine_name,コードギアス反逆のルルーシュ3 C.C.&Kallen ver.,0.37142857142857144,0.2857142857142857,179.9142857142857,35,18,19
1,machine_name,ゴジラ,0.5384615384615384,0.46153846153846156,1026.076923076923,13,7,5
1,machine_name,ゴジラ対エヴァンゲリオン,0.1875,0.125,-114.25,32,17,11
1,machine_name,ゴッドイーター リザレクション,0.3584905660377358,0.3018867924528302,40.35849056603774,106,29,19
1,machine_name,ゴブリンスレイヤー,0.08333333333333333,0.08333333333333333,-1015.5833333333334,12,4,10
1,machine_name,ゴブリンスレイヤーII,0.11538461538461539,0.11538461538461539,-598.5769230769231,26,21,4
1,machine_name,ゴーゴージャグラー3,0.39849624060150374,0.24436090225563908,4.676691729323308,266,14,19
1,machine_name,ゴールデンカムイ,0.36363636363636365,0.36363636363636365,952.5454545454545,11,3,10
1,machine_name,シャア専用パチスロ 逆襲の赤い彗星,0.17647058823529413,0.17647058823529413,-324.6470588235294,17,1,17
1,machine_name,シャーマンキング,0.3684210526315789,0.34210526315789475,218.28947368421052,38,24,17
1,machine_name,シン・エヴァンゲリオン,0.125,0.125,-249.875,8,6,3
1,machine_name,ジャグラーガールズ,0.4473684210526316,0.25,-12.789473684210526,76,4,19
1,machine_name,ストライクウィッチーズ2,0.2857142857142857,0.2857142857142857,-271.7142857142857,7,1,7
1,machine_name,ストライク・ザ・ブラッド,0.5,0.5,268.125,8,4,4
1,machine_name,スマスロ サンダーV,0.4583333333333333,0.2916666666666667,159.16666666666666,24,6,4
1,machine_name,スマスロ ハナビ,0.36363636363636365,0.22727272727272727,-66.70454545454545,44,17,5
1,machine_name,スマスロキングパルサー,0.5,0.5,-446.125,8,8,2
1,machine_name,スマスロ北斗の拳,0.41106719367588934,0.35375494071146246,386.4703557312253,506,54,19
1,machine_name,スマスロ炎炎ノ消防隊,0.375,0.25,3.95,40,21,12
1,machine_name,スマスロ炎炎ノ消防隊2,0.4,0.35555555555555557,310.4,45,20,5
1,machine_name,スマスロ真・北斗無双,0.16666666666666666,0.16666666666666666,-515.6666666666666,6,3,2
1,machine_name,スマスロ秘宝伝,0.23809523809523808,0.19047619047619047,-462.23809523809524,21,6,5
1,machine_name,スマート沖スロ スターハナハナ,0.18333333333333332,0.11666666666666667,-309.1333333333333,60,5,12
1,machine_name,スロドル,0.2,0.2,9.733333333333333,15,3,9
1,machine_name,スーパービンゴネオクラシック,0.3333333333333333,0.3333333333333333,444.6666666666667,6,2,3
1,machine_name,スーパーブラックジャック,0.3620689655172414,0.28448275862068967,-155.2155172413793,116,29,17
1,machine_name,スーパーリオエース,0.41379310344827586,0.3448275862068966,524.0689655172414,29,7,9
1,machine_name,スーパーリオエース2,0.21052631578947367,0.10526315789473684,-596.1578947368421,19,12,2
1,machine_name,スーパー海物語 IN JAPAN祭,0.21428571428571427,0.14285714285714285,13.714285714285714,14,3,8
1,machine_name,ソードアート・オンライン,0.21428571428571427,0.18571428571428572,14.628571428571428,70,36,19
1,machine_name,ソードアート・オンラインII,0.3333333333333333,0.3333333333333333,448.9166666666667,12,12,1
1,machine_name,ゾンビランドサガ,0.36666666666666664,0.3,124.06666666666666,30,10,19
1,machine_name,ダンジョンに出会いを求めるのは間違っているだろうか2,0.24528301886792453,0.22641509433962265,-251.24528301886792,53,20,19
1,machine_name,ダンベル何キロ持てる？,0.34375,0.328125,167.796875,64,27,6
1,machine_name,ダーリン・イン・ザ・フランキス,0.36363636363636365,0.2727272727272727,-363.27272727272725,11,7,3
1,machine_name,ディスクアップ ULTRAREMIX,0.45394736842105265,0.3618421052631579,156.05263157894737,152,19,18
1,machine_name,デビル メイ クライ 5,0.21052631578947367,0.21052631578947367,-139.94736842105263,19,3,19
1,machine_name,デビル メイ クライ5 スタイリッシュトライブ,0.35135135135135137,0.32432432432432434,64.72972972972973,37,24,10
1,machine_name,ドッチ,0.16666666666666666,0.16666666666666666,-793.1666666666666,6,4,3
1,machine_name,ドリフターズ,0.2413793103448276,0.1724137931034483,-231.20689655172413,29,8,16
1,machine_name,ドンちゃん2,0.0,0.0,-190.0,2,1,2
1,machine_name,ニューキングハナハナV‐30,0.2916666666666667,0.22916666666666666,-48.166666666666664,48,8,6
1,machine_name,ニューゲッターマウス,0.38461538461538464,0.23076923076923078,32.05128205128205,39,11,17
1,machine_name,ニューパルサーBT,0.23076923076923078,0.23076923076923078,-212.15384615384616,13,5,9
1,machine_name,ニューパルサーSP4 with 太鼓の達人,0.375,0.2916666666666667,204.625,24,4,14
1,machine_name,ネオアイムジャグラーEX,0.4497991967871486,0.27309236947791166,69.77911646586345,249,27,10
1,machine_name,ネオプラネット,0.34782608695652173,0.30434782608695654,-421.95652173913044,23,7,8
1,machine_name,ハイパーラッシュ,0.4444444444444444,0.3055555555555556,-52.5,36,8,19
1,machine_name,ハッピージャグラーVIII,0.4745762711864407,0.2711864406779661,228.77401129943502,177,11,19
1,machine_name,ハードボイルド,0.25,0.25,62.2,20,4,13
1,machine_name,バイオハザード RE:2,0.3333333333333333,0.25,29.135416666666668,96,12,19
1,machine_name,バイオハザード RE:3,0.19047619047619047,0.19047619047619047,-323.8095238095238,21,11,2
1,machine_name,バイオハザード5,0.3125,0.234375,-65.09375,64,29,16
1,machine_name,バイオハザード7 レジデント イービル,0.34375,0.25,38.9375,64,11,18
1,machine_name,バイオハザード:ヴェンデッタ,0.0,0.0,-1106.75,4,1,4
1,machine_name,バキ 強くなりたくば喰らえ!!!,0.16666666666666666,0.16666666666666666,-555.1666666666666,6,2,3
1,machine_name,バジリスク絆2,0.13513513513513514,0.08108108108108109,-209.51351351351352,37,9,13
1,machine_name,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,0.2857142857142857,0.24489795918367346,-23.979591836734695,49,24,19
1,machine_name,バベル,0.07692307692307693,0.07692307692307693,-117.07692307692308,13,12,3
1,machine_name,バンドリ！,0.22857142857142856,0.2,245.2,35,16,8
1,machine_name,バーサスリヴァイズ,0.43859649122807015,0.3333333333333333,97.24561403508773,114,12,19
1,machine_name,バーニングエクスプレス,0.26666666666666666,0.26666666666666666,-282.2,15,6,5
1,machine_name,パチスロ新鬼武者,0.3333333333333333,0.3333333333333333,111.33333333333333,6,1,6
1,machine_name,ピンクパンサーSP,0.47368421052631576,0.34210526315789475,86.73684210526316,38,8,19
1,machine_name,ファイヤードリフト,0.2631578947368421,0.2631578947368421,195.78947368421052,19,4,13
1,machine_name,ファミスタ回胴版!!,0.3888888888888889,0.3333333333333333,10.907407407407407,54,13,17
1,machine_name,ファンキージャグラー2,0.3888888888888889,0.2777777777777778,4.5,126,8,19
1,machine_name,ファンタシースターオンライン2,0.42857142857142855,0.42857142857142855,340.42857142857144,7,1,7
1,machine_name,フレームアームズ・ガール,0.3333333333333333,0.3333333333333333,-71.33333333333333,6,1,6
1,machine_name,プリズムナナ,0.2857142857142857,0.2857142857142857,195.33333333333334,21,6,7
1,machine_name,ベルセルク無双,0.0,0.0,-333.0,1,1,1
1,machine_name,ペルソナ5,0.3090909090909091,0.2727272727272727,35.81818181818182,55,14,19
1,machine_name,マイジャグラーV,0.3894736842105263,0.22894736842105262,-101.52631578947368,380,20,19
1,machine_name,マギアレコード 魔法少女まどか☆マギカ外伝,0.37037037037037035,0.3111111111111111,108.31851851851852,135,27,15
1,machine_name,マクロスデルタ,0.3191489361702128,0.23404255319148937,42.808510638297875,47,11,19
1,machine_name,マクロスフロンティア4,0.25925925925925924,0.2222222222222222,46.18518518518518,27,19,7
1,machine_name,マジカルハロウィン ボーナストリガー,0.21428571428571427,0.14285714285714285,-261.5,14,9,7
1,machine_name,マジカルハロウィン8,0.34615384615384615,0.2692307692307692,-129.69230769230768,26,8,19
1,machine_name,マタドールIII,0.35294117647058826,0.29411764705882354,92.94117647058823,17,3,6
1,machine_name,マッピー,0.5789473684210527,0.5263157894736842,570.578947368421,38,8,19
1,machine_name,ミリオンゴッド‐神々の軌跡‐,0.3333333333333333,0.2916666666666667,242.45833333333334,48,16,3
1,machine_name,メイドインアビス,0.14285714285714285,0.14285714285714285,105.57142857142857,14,4,6
1,machine_name,モモキュンソード,0.5714285714285714,0.5714285714285714,265.57142857142856,7,2,7
1,machine_name,モンキーターンV,0.36909871244635195,0.30042918454935624,198.03004291845494,233,57,19
1,machine_name,モンキーターンⅣ,0.5,0.5,405.0,2,2,1
1,machine_name,モンスターハンターライズ,0.34532374100719426,0.31654676258992803,176.77697841726618,139,37,19
1,machine_name,モンスターハンターワールド:アイスボーン,0.21153846153846154,0.21153846153846154,71.65384615384616,52,9,14
1,machine_name,ヨルムンガンド,0.2727272727272727,0.2727272727272727,-315.72727272727275,11,6,3
1,machine_name,ラブ嬢3～Wご指名はいかがですか?～,0.3939393939393939,0.2727272727272727,-195.87878787878788,33,9,19
1,machine_name,リング 恐襲ノ連鎖,0.5,0.5,286.0,4,1,4
1,machine_name,リングにかけろ1 V,0.0,0.0,-714.0,3,1,3
1,machine_name,ルパン三世 大航海者の秘宝,0.18518518518518517,0.18518518518518517,-168.96296296296296,27,20,11
1,machine_name,ワンパンマン,0.25,0.25,-309.25,4,4,2
1,machine_name,ワードオブライツII,0.41935483870967744,0.41935483870967744,310.7096774193548,31,7,14
1,machine_name,ヱヴァンゲリヲン ～約束の扉～,0.38461538461538464,0.3333333333333333,242.12820512820514,39,22,10
1,machine_name,一方通行 とある魔術の禁書目録,0.3333333333333333,0.3333333333333333,383.94444444444446,18,18,5
1,machine_name,七つの魔剣が支配する,0.32,0.2,-477.84,25,11,18
1,machine_name,不二子BT,0.2857142857142857,0.14285714285714285,-217.28571428571428,14,3,7
1,machine_name,主役は銭形4,0.15384615384615385,0.038461538461538464,-402.61538461538464,26,13,11
1,machine_name,主役は銭形5,0.34375,0.3125,473.5625,32,16,8
1,machine_name,乃木坂46,0.25,0.25,393.25,4,2,2
1,machine_name,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE‐ART,0.5345268542199488,0.42710997442455245,575.5754475703325,391,47,19
1,machine_name,交響詩篇エウレカセブン3 HI-EVOLUTION ZERO,0.0,0.0,0.0,1,1,1
1,machine_name,冴えない彼女の育てかた,0.0,0.0,-952.0,3,1,3
1,machine_name,劇場版 魔法少女まどか☆マギカ[前編]始まりの物語/[後編]永遠の物語,0.28205128205128205,0.23076923076923078,62.53846153846154,39,10,15
1,machine_name,劇場版魔法少女まどか☆マギカ[新編]叛逆の物語,0.38636363636363635,0.22727272727272727,187.5681818181818,44,7,8
1,machine_name,化物語,0.43209876543209874,0.32098765432098764,280.8024691358025,81,12,7
1,machine_name,北斗の拳 宿命,0.3333333333333333,0.3333333333333333,206.66666666666666,3,1,3
1,machine_name,北斗の拳 転生の章2,0.4178082191780822,0.3698630136986301,677.4931506849315,146,33,6
1,machine_name,十字架5,0.0,0.0,-285.6666666666667,3,2,3
1,machine_name,南国育ち,0.14285714285714285,0.14285714285714285,-605.0,7,7,2
1,machine_name,吉宗,0.2962962962962963,0.25925925925925924,-404.4259259259259,54,12,12
1,machine_name,咲‐Saki‐ 頂上決戦,0.2857142857142857,0.2857142857142857,-836.2857142857143,7,4,3
1,machine_name,回胴黙示録カイジ 狂宴,0.52,0.48,-30.2,25,13,10
1,machine_name,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,0.3508771929824561,0.2631578947368421,-13.894736842105264,57,19,15
1,machine_name,幼女戦記,0.2222222222222222,0.2222222222222222,-394.77777777777777,27,5,18
1,machine_name,忍魂参 ～奥義皆伝ノ章～,0.5,0.5,1976.6666666666667,6,3,2
1,machine_name,戦国†恋姫,0.38095238095238093,0.35714285714285715,-240.02380952380952,42,14,19
1,machine_name,戦国乙女4 戦乱に閃く炯眼の軍師,0.2857142857142857,0.22448979591836735,-55.68027210884354,147,37,19
1,machine_name,戦国乙女5 業火を穿つ宿焔の双刃,0.45454545454545453,0.2727272727272727,502.54545454545456,22,22,1
1,machine_name,戦姫絶唱シンフォギア 勇気の歌,0.32142857142857145,0.32142857142857145,-16.678571428571427,28,7,16
1,machine_name,戦姫絶唱シンフォギア 正義の歌,0.125,0.125,18.0625,16,12,6
1,machine_name,押忍!番長ZERO,0.32710280373831774,0.2803738317757009,-73.95327102803738,107,12,19
1,machine_name,押忍！番長4,0.37681159420289856,0.3188405797101449,63.89855072463768,69,18,16
1,machine_name,攻殻機動隊,0.13333333333333333,0.06666666666666667,-1533.0,15,9,5
1,machine_name,政宗 戦極,0.2,0.2,4.9,10,3,7
1,machine_name,新ハナビ,0.46745562130177515,0.3609467455621302,258.1656804733728,169,23,19
1,machine_name,新・必殺仕置人 回胴 CRASH SPEC,0.25,0.25,-237.75,4,2,2
1,machine_name,新鬼武者2,0.32673267326732675,0.2871287128712871,99.34653465346534,101,21,19
1,machine_name,新鬼武者3,0.3108108108108108,0.24324324324324326,-51.74324324324324,74,35,9
1,machine_name,東京リベンジャーズ,0.3392857142857143,0.3125,521.1696428571429,112,32,10
1,machine_name,東京喰種,0.44502617801047123,0.387434554973822,416.4712041884817,191,38,17
1,machine_name,桃太郎電鉄 ～パチスロも定番!～,0.1,0.1,-171.2,10,5,4
1,machine_name,機動戦士ガンダムSEED,0.36363636363636365,0.3181818181818182,257.95454545454544,22,10,4
1,machine_name,機動戦士ガンダムユニコーン 覚醒DRIVE,0.3333333333333333,0.2,670.2,15,13,2
1,machine_name,武装神姫,0.0967741935483871,0.0967741935483871,30.870967741935484,31,8,18
1,machine_name,沖ドキ!BLACK,0.3515625,0.3359375,-273.09375,128,21,19
1,machine_name,沖ドキ!DUO アンコール,0.37142857142857144,0.37142857142857144,-218.68571428571428,35,15,6
1,machine_name,沖ドキ!GOLD‐30,0.38461538461538464,0.38461538461538464,-349.1307692307692,130,10,13
1,machine_name,炎炎ノ消防隊,0.3,0.26666666666666666,-95.63333333333334,60,14,15
1,machine_name,無職転生 ～異世界行ったら本気だす～,0.3181818181818182,0.2727272727272727,-320.09090909090907,22,12,7
1,machine_name,物語シリーズ セカンドシーズン,0.2857142857142857,0.14285714285714285,-101.85714285714286,7,3,7
1,machine_name,犬夜叉,0.05,0.0,-249.85,20,4,8
1,machine_name,犬夜叉2,0.0,0.0,-1559.25,4,2,2
1,machine_name,甲鉄城のカバネリ,0.35172413793103446,0.2689655172413793,87.36551724137931,145,31,19
1,machine_name,甲鉄城のカバネリ 海門(うなと)決戦,0.4090909090909091,0.3333333333333333,-8.93939393939394,66,18,4
1,machine_name,痛いのは嫌なので防御力に極振りしたいと思います。,0.32432432432432434,0.24324324324324326,-266.05945945945945,185,22,19
1,machine_name,盾の勇者の成り上がり,0.2857142857142857,0.2653061224489796,-94.9795918367347,49,11,18
1,machine_name,真・一騎当千,0.36363636363636365,0.2727272727272727,-64.5,22,11,12
1,machine_name,真俺の空,0.35714285714285715,0.35714285714285715,473.2142857142857,14,2,14
1,machine_name,真打 吉宗,0.3333333333333333,0.3333333333333333,229.06666666666666,15,10,3
1,machine_name,笑ゥせぇるすまん4,0.8,0.6,524.2,5,1,5
1,machine_name,範馬刃牙,0.2222222222222222,0.2222222222222222,-618.6666666666666,9,6,3
1,machine_name,絶対衝激IV,0.18181818181818182,0.18181818181818182,-233.45454545454547,11,6,4
1,machine_name,絶対衝激～PLATONIC HEART～,0.125,0.125,-493.75,8,4,4
1,machine_name,緋弾のアリアII,0.2727272727272727,0.2727272727272727,415.90909090909093,11,3,10
1,machine_name,緑ドン VIVA!情熱南米編 REVIVAL,0.2777777777777778,0.2777777777777778,328.27777777777777,18,14,5
1,machine_name,織田信奈の野望 全国版,0.16666666666666666,0.16666666666666666,-603.0,6,1,6
1,machine_name,翔べ！ハーレムエース,0.25,0.16666666666666666,-269.5416666666667,24,10,13
1,machine_name,聖戦士ダンバイン,0.1935483870967742,0.16129032258064516,-465.1290322580645,31,26,10
1,machine_name,聖闘士星矢 海皇覚醒 CUSTOM EDITION,0.18421052631578946,0.18421052631578946,-299.2105263157895,38,20,12
1,machine_name,花火絶景,0.21739130434782608,0.21739130434782608,18.695652173913043,23,5,13
1,machine_name,荒野のコトブキ飛行隊,0.2,0.0,-495.0,5,5,2
1,machine_name,蒼穹のファフナー EXODUS,0.0,0.0,-595.0,4,1,4
1,machine_name,蛇喰夢子という女,0.34782608695652173,0.2608695652173913,-204.7826086956522,23,4,18
1,machine_name,賞金首Angel,0.0,0.0,0.0,1,1,1
1,machine_name,転生したらスライムだった件,0.375,0.375,-82.75,8,2,8
1,machine_name,転生したら剣でした,0.29411764705882354,0.11764705882352941,-237.76470588235293,17,5,11
1,machine_name,鉄拳5,0.36,0.36,-45.28,25,8,19
1,machine_name,鉄拳6,0.36666666666666664,0.3333333333333333,400.43333333333334,30,17,6
1,machine_name,閃乱カグラ2 SHINOVI MASTER,0.1,0.1,243.3,10,6,5
1,machine_name,革命機ヴァルヴレイヴ,0.27927927927927926,0.24324324324324326,-137.35135135135135,111,46,12
1,machine_name,革命機ヴァルヴレイヴ2,0.3157894736842105,0.2736842105263158,-270.3157894736842,95,40,8
1,machine_name,頭文字D,0.3409090909090909,0.29545454545454547,-29.954545454545453,44,16,19
1,machine_name,頭文字D 2nd,0.3103448275862069,0.3103448275862069,259.7931034482759,29,16,9
1,machine_name,鬼武者3,0.25,0.16666666666666666,-737.75,12,4,3
1,machine_name,魔法少女育成計画,0.2222222222222222,0.2222222222222222,-216.61111111111111,18,1,18
1,machine_name,麻雀格闘倶楽部 覚醒,0.6666666666666666,0.6666666666666666,175.33333333333334,3,1,3
1,machine_name,麻雀格闘倶楽部参,0.2,0.2,28.8,5,1,5
1,machine_name,麻雀物語,0.21428571428571427,0.17857142857142858,-248.0,28,10,7
1,machine_name,黄門ちゃま天,0.0,0.0,0.0,2,2,1
1,machine_tail,0,0.3384064458370636,0.26768128916741274,-32.53357206803939,1117,59,19
1,machine_tail,1,0.37662337662337664,0.2894248608534323,93.25324675324676,1078,57,19
1,machine_tail,2,0.3302411873840445,0.27087198515769945,-32.43877551020408,1078,57,19
1,machine_tail,3,0.3632993512511585,0.283595922150139,5.9082483781278965,1079,57,19
1,machine_tail,4,0.372330547818013,0.30269266480965645,70.0677808727948,1077,57,19
1,machine_tail,5,0.37662337662337664,0.300556586270872,172.50185528756958,1078,57,19
1,machine_tail,6,0.3586654309545876,0.3002780352177943,127.45505097312326,1079,57,19
1,machine_tail,7,0.36192271442035817,0.294062205466541,121.87087653157398,1061,56,19
1,machine_tail,8,0.34995206136145734,0.26174496644295303,61.767018216682644,1043,55,19
1,machine_tail,9,0.34197886647454373,0.2632084534101825,35.20076849183477,1041,55,19
1,rank_from_max,1.0,0.37392373923739236,0.3062730627306273,135.53628536285362,813,43,19
1,rank_from_max,10.0,0.3638211382113821,0.2886178861788618,80.5040650406504,492,26,19
1,rank_from_max,11.0,0.3730684326710817,0.30242825607064017,68.48344370860927,453,24,19
1,rank_from_max,12.0,0.37626262626262624,0.2803030303030303,70.69949494949495,396,21,19
1,rank_from_max,13.0,0.3944099378881988,0.30745341614906835,132.40062111801242,322,17,19
1,rank_from_max,14.0,0.39009287925696595,0.29721362229102166,276.1733746130031,323,17,19
1,rank_from_max,15.0,0.3782894736842105,0.3092105263157895,284.79276315789474,304,16,19
1,rank_from_max,16.0,0.3333333333333333,0.2508250825082508,-58.917491749174914,303,16,19
1,rank_from_max,17.0,0.35714285714285715,0.2888198757763975,169.08074534161491,322,17,19
1,rank_from_max,18.0,0.3274647887323944,0.2711267605633803,-126.42605633802818,284,15,19
1,rank_from_max,19.0,0.375,0.3068181818181818,106.74621212121212,264,14,19
1,rank_from_max,2.0,0.36039360393603936,0.29274292742927427,88.84378843788438,813,43,19
1,rank_from_max,20.0,0.3484848484848485,0.2689393939393939,-79.93939393939394,264,14,19
1,rank_from_max,21.0,0.3141592920353982,0.25663716814159293,-179.81415929203538,226,12,19
1,rank_from_max,22.0,0.34134615384615385,0.22115384615384615,-128.58173076923077,208,11,19
1,rank_from_max,23.0,0.40131578947368424,0.3026315789473684,258.1842105263158,152,8,19
1,rank_from_max,24.0,0.3355263157894737,0.2631578947368421,146.67105263157896,152,8,19
1,rank_from_max,25.0,0.37719298245614036,0.2719298245614035,66.76315789473684,114,6,19
1,rank_from_max,26.0,0.30526315789473685,0.2631578947368421,-125.45263157894736,95,5,19
1,rank_from_max,27.0,0.4473684210526316,0.3157894736842105,-14.631578947368421,38,2,19
1,rank_from_max,28.0,0.3157894736842105,0.2631578947368421,-200.05263157894737,19,1,19
1,rank_from_max,3.0,0.37610062893081764,0.30440251572327043,94.27295597484277,795,42,19
1,rank_from_max,4.0,0.33739837398373984,0.26151761517615174,-4.808943089430894,738,39,19
1,rank_from_max,5.0,0.35714285714285715,0.2919254658385093,9.72360248447205,644,34,19
1,rank_from_max,6.0,0.33772652388797364,0.2784184514003295,99.44810543657331,607,32,19
1,rank_from_max,7.0,0.3406193078324226,0.2459016393442623,-15.956284153005464,549,29,19
1,rank_from_max,8.0,0.3114754098360656,0.2586520947176685,-26.974499089253186,549,29,19
1,rank_from_max,9.0,0.3638211382113821,0.2967479674796748,117.34756097560975,492,26,19
1,rank_from_min,1.0,0.35828220858895704,0.28957055214723926,-47.74478527607362,815,43,19
1,rank_from_min,10.0,0.3407707910750507,0.29006085192697767,82.4158215010142,493,26,19
1,rank_from_min,11.0,0.32456140350877194,0.25877192982456143,-105.23245614035088,456,24,19
1,rank_from_min,12.0,0.4090909090909091,0.3349282296650718,103.10287081339713,418,22,19
1,rank_from_min,13.0,0.32748538011695905,0.2719298245614035,50.3421052631579,342,18,19
1,rank_from_min,14.0,0.36024844720496896,0.2826086956521739,129.6304347826087,322,17,19
1,rank_from_min,15.0,0.39933993399339934,0.2871287128712871,260.5940594059406,303,16,19
1,rank_from_min,16.0,0.39072847682119205,0.2980132450331126,321.72185430463577,302,16,19
1,rank_from_min,17.0,0.37888198757763975,0.2826086956521739,129.90372670807454,322,17,19
1,rank_from_min,18.0,0.33098591549295775,0.25,-49.971830985915496,284,15,19
