dd,category,value,win_rate,hit104_rate,avg_diff,n_records,n_machines,n_dates
1,machine_name, サラリーマン金太郎,0.6666666666666666,0.6666666666666666,2666.6666666666665,3,1,3
1,machine_name,A‐SLOT+ この素晴らしい世界に祝福を！,0.3333333333333333,0.3333333333333333,66.66666666666667,3,2,2
1,machine_name,A‐SLOT+ 異世界かるてっと,1.0,0.6666666666666666,2166.6666666666665,3,1,3
1,machine_name,BIRDIE WING ‐Golf Girls' Story‐,0.5,0.5,600.0,2,2,1
1,machine_name,HEY！エリートサラリーマン鏡,0.21428571428571427,0.21428571428571427,-192.85714285714286,28,3,12
1,machine_name,Re:ゼロから始める異世界生活 season2,0.4,0.4,1140.0,10,10,1
1,machine_name,SHAKE BONUS TRIGGER,0.42857142857142855,0.42857142857142855,14.285714285714286,14,4,9
1,machine_name,Sister Quest,0.0,0.0,-1900.0,2,2,1
1,machine_name,ToLOVEるダークネス,0.4666666666666667,0.43333333333333335,-40.0,30,9,5
1,machine_name,ToLOVEるダークネス TRANCE ver.8.7,0.463768115942029,0.43478260869565216,326.0869565217391,69,10,14
1,machine_name,ULTRAMAN,0.0,0.0,-250.0,2,2,1
1,machine_name,ありふれた職業で世界最強,0.3333333333333333,0.3333333333333333,-300.0,12,8,4
1,machine_name,いざ！番長,0.2898550724637681,0.2318840579710145,-582.6086956521739,69,20,13
1,machine_name,うしおととら 白面決戦,0.3333333333333333,0.3333333333333333,-166.66666666666666,3,3,3
1,machine_name,うみねこのなく頃に2,0.6153846153846154,0.38461538461538464,323.0769230769231,13,6,5
1,machine_name,かぐや様は告らせたい,0.38515901060070673,0.31802120141342755,-153.71024734982333,283,30,19
1,machine_name,からくりサーカス,0.42168674698795183,0.39759036144578314,396.7871485943775,249,38,19
1,machine_name,とある科学の超電磁砲2,0.38461538461538464,0.38461538461538464,-253.84615384615384,13,5,5
1,machine_name,にゃんこ大戦争 超神速,0.2222222222222222,0.2222222222222222,-1211.111111111111,9,6,3
1,machine_name,ようこそ実力至上主義の教室へ,0.125,0.0,-875.0,8,8,3
1,machine_name,わたしの幸せな結婚,0.36363636363636365,0.36363636363636365,636.3636363636364,11,10,3
1,machine_name,アイドルマスター ミリオンライブ！ ネクストプロローグ,0.3333333333333333,0.3333333333333333,-716.6666666666666,6,3,2
1,machine_name,アイムジャグラーEX-TP,0.46774193548387094,0.26129032258064516,109.35483870967742,310,40,13
1,machine_name,アクダマドライブ,0.25,0.25,25.0,4,4,2
1,machine_name,アズールレーン THE ANIMATION,0.24242424242424243,0.18181818181818182,6.0606060606060606,33,15,11
1,machine_name,アレックス ブライト,0.3333333333333333,0.25,-316.6666666666667,12,6,12
1,machine_name,ウルトラミラクルジャグラー,0.47368421052631576,0.2894736842105263,182.89473684210526,76,8,19
1,machine_name,ガールズ&パンツァー 最終章,0.3333333333333333,0.3333333333333333,1600.0,3,3,1
1,machine_name,キングハナハナ-30,0.4105263157894737,0.24210526315789474,39.473684210526315,190,16,19
1,machine_name,ギルティクラウン2,0.4444444444444444,0.4444444444444444,455.55555555555554,9,9,3
1,machine_name,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,0.3157894736842105,0.21052631578947367,-263.1578947368421,19,8,7
1,machine_name,グランベルム,0.6,0.5,1140.0,10,2,5
1,machine_name,コードギアス 反逆のルルーシュ/復活のルルーシュ,0.25,0.25,-375.0,12,3,4
1,machine_name,ゴジラ,0.3333333333333333,0.3333333333333333,111.11111111111111,9,6,3
1,machine_name,ゴジラ対エヴァンゲリオン,0.2857142857142857,0.2857142857142857,-164.28571428571428,14,14,4
1,machine_name,ゴッドイーター リザレクション,0.44785276073619634,0.4110429447852761,796.9325153374233,163,33,19
1,machine_name,ゴブリンスレイヤーII,0.4,0.2,-470.0,10,5,2
1,machine_name,ゴーゴージャグラー3,0.41754385964912283,0.30526315789473685,236.140350877193,285,21,19
1,machine_name,シャーマンキング,0.2413793103448276,0.2413793103448276,-427.58620689655174,29,20,11
1,machine_name,シン・エヴァンゲリオン,0.13333333333333333,0.06666666666666667,-1113.3333333333333,15,7,4
1,machine_name,ジャグラーガールズ,0.45,0.31,354.0,100,11,19
1,machine_name,スマスロ サンダーV,0.4,0.2,-200.0,5,3,4
1,machine_name,スマスロ ドルアーガの塔,0.0,0.0,-200.0,2,2,1
1,machine_name,スマスロ ハナビ,0.38461538461538464,0.15384615384615385,-161.53846153846155,13,6,5
1,machine_name,スマスロ北斗の拳,0.5513513513513514,0.47297297297297297,1031.081081081081,370,33,19
1,machine_name,スマスロ炎炎ノ消防隊,0.35294117647058826,0.23529411764705882,-382.3529411764706,17,10,4
1,machine_name,スマスロ炎炎ノ消防隊2,0.64,0.52,940.0,25,8,5
1,machine_name,スマスロ秘宝伝,0.25,0.25,-283.3333333333333,12,3,4
1,machine_name,スマート沖スロ ドラゴンハナハナ～閃光～,0.36363636363636365,0.20454545454545456,-25.0,44,4,11
1,machine_name,スーパービンゴネオ,0.28888888888888886,0.24444444444444444,-115.55555555555556,45,12,15
1,machine_name,スーパーブラックジャック,0.336,0.32,-354.4,125,34,17
1,machine_name,スーパーリオエース2,0.5,0.5,83.33333333333333,6,3,2
1,machine_name,ソードアート・オンライン,0.3877551020408163,0.3469387755102041,110.20408163265306,49,21,17
1,machine_name,ソードアート・オンラインII,0.4,0.4,-2060.0,5,5,1
1,machine_name,ゾンビランドサガ,0.3333333333333333,0.26666666666666666,-460.0,15,11,7
1,machine_name,タクトオーパス デスティニー,0.0,0.0,-1150.0,2,1,2
1,machine_name,ダンベル何キロ持てる？,0.5,0.3125,-206.25,16,8,4
1,machine_name,ダークハイビ,0.0,0.0,-2000.0,2,2,1
1,machine_name,ダーリン・イン・ザ・フランキス,0.05555555555555555,0.0,-1866.6666666666667,18,18,5
1,machine_name,チバリヨ2プラス,0.3333333333333333,0.30303030303030304,-433.3333333333333,66,22,18
1,machine_name,ディスクアップ ULTRAREMIX,0.36363636363636365,0.2727272727272727,190.9090909090909,11,7,7
1,machine_name,ディスクアップ2,0.5,0.35714285714285715,392.85714285714283,14,2,14
1,machine_name,デビル メイ クライ5 スタイリッシュトライブ,0.4523809523809524,0.38095238095238093,495.23809523809524,42,25,13
1,machine_name,ドッチ,0.6666666666666666,0.3333333333333333,366.6666666666667,3,2,3
1,machine_name,ニューパルサーBT,0.16666666666666666,0.16666666666666666,-366.6666666666667,6,4,2
1,machine_name,ネオアイムジャグラーEX,0.4387755102040816,0.2755102040816326,157.14285714285714,196,22,10
1,machine_name,ネオプラネット,0.5,0.5,525.0,4,2,2
1,machine_name,ハイパーラッシュ,0.25,0.125,-500.0,8,1,8
1,machine_name,ハッピージャグラーVIII,0.5123152709359606,0.33497536945812806,313.7931034482759,203,13,19
1,machine_name,バイオハザード RE:2,0.3125,0.3125,37.5,16,4,8
1,machine_name,バイオハザード RE:3,0.5,0.5,1480.0,10,5,2
1,machine_name,バイオハザード5,0.4,0.28,788.0,50,25,9
1,machine_name,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,0.125,0.125,412.5,8,4,4
1,machine_name,バベル,0.0,0.0,-1100.0,1,1,1
1,machine_name,バンドリ！,0.5,0.5,-400.0,2,2,1
1,machine_name,ビッグドリーム THE GOLDEN PUSHER,0.3333333333333333,0.3333333333333333,16.666666666666668,6,6,2
1,machine_name,ファンキージャグラー2,0.5269230769230769,0.3038461538461538,338.84615384615387,260,16,19
1,machine_name,プリズムナナ,0.5,0.375,862.5,8,5,3
1,machine_name,マイジャグラーV,0.4905263157894737,0.30105263157894735,293.6842105263158,475,47,19
1,machine_name,マギアレコード 魔法少女まどか☆マギカ外伝,0.45132743362831856,0.3893805309734513,349.5575221238938,113,43,15
1,machine_name,マジカルハロウィン ボーナストリガー,0.5,0.5,950.0,2,1,2
1,machine_name,マジカルハロウィン8,0.25,0.25,750.0,4,2,2
1,machine_name,ミスタージャグラー,0.4605263157894737,0.3684210526315789,350.0,76,8,19
1,machine_name,ミリオンゴッド‐神々の軌跡‐,0.21739130434782608,0.21739130434782608,-1308.695652173913,23,8,3
1,machine_name,モンキーターンV,0.38064516129032255,0.34516129032258064,233.2258064516129,310,52,19
1,machine_name,モンスターハンターライズ,0.4126984126984127,0.35978835978835977,866.1375661375662,189,35,19
1,machine_name,ヨルムンガンド,0.625,0.625,1762.5,8,5,3
1,machine_name,ラブ嬢3～Wご指名はいかがですか?～,0.5,0.25,275.0,4,2,2
1,machine_name,ルパン三世 大航海者の秘宝,0.5192307692307693,0.5,1315.3846153846155,52,32,13
1,machine_name,ワンパンマン,0.4,0.3,1510.0,10,5,2
1,machine_name,ヱヴァンゲリヲン ～約束の扉～,0.4090909090909091,0.3181818181818182,113.63636363636364,22,8,8
1,machine_name,一方通行 とある魔術の禁書目録,0.5,0.3333333333333333,-216.66666666666666,6,3,2
1,machine_name,七つの魔剣が支配する,0.09090909090909091,0.09090909090909091,-336.3636363636364,11,8,10
1,machine_name,不二子BT,0.25,0.25,-225.0,4,1,4
1,machine_name,主役は銭形4,0.6666666666666666,0.6666666666666666,3833.3333333333335,3,3,1
1,machine_name,主役は銭形5,0.2727272727272727,0.2727272727272727,-1090.909090909091,22,9,6
1,machine_name,仮面ライダー電王,1.0,1.0,3200.0,1,1,1
1,machine_name,化物語,0.3076923076923077,0.3076923076923077,103.84615384615384,26,6,7
1,machine_name,北斗の拳 転生の章2,0.38235294117647056,0.3333333333333333,421.5686274509804,102,17,6
1,machine_name,吉宗,0.3707865168539326,0.3146067415730337,-398.87640449438203,89,26,15
1,machine_name,咲‐Saki‐ 頂上決戦,0.5,0.4,1530.0,10,6,3
1,machine_name,回胴黙示録カイジ 狂宴,0.3333333333333333,0.16666666666666666,-1266.6666666666667,6,6,3
1,machine_name,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,0.5128205128205128,0.3333333333333333,707.6923076923077,39,15,16
1,machine_name,戦国†恋姫,0.5454545454545454,0.45454545454545453,272.72727272727275,11,2,11
1,machine_name,戦国乙女4 戦乱に閃く炯眼の軍師,0.37593984962406013,0.3157894736842105,495.4887218045113,133,17,19
1,machine_name,戦国乙女5 業火を穿つ宿焔の双刃,0.2,0.2,-1570.0,10,10,1
1,machine_name,戦姫絶唱シンフォギア 正義の歌,0.3333333333333333,0.16666666666666666,-683.3333333333334,6,3,2
1,machine_name,押忍!番長ZERO,0.43333333333333335,0.3,176.66666666666666,30,8,13
1,machine_name,攻殻機動隊,0.4666666666666667,0.4,-106.66666666666667,15,6,5
1,machine_name,新ハナビ,0.6428571428571429,0.5714285714285714,857.1428571428571,14,2,14
1,machine_name,新鬼武者3,0.2916666666666667,0.2638888888888889,-343.05555555555554,72,17,9
1,machine_name,東京リベンジャーズ,0.3176470588235294,0.21176470588235294,-352.94117647058823,85,29,10
1,machine_name,東京喰種,0.46113989637305697,0.42487046632124353,79.79274611398964,193,39,17
1,machine_name,桃太郎電鉄 ～パチスロも定番!～,0.5,0.5,800.0,4,2,2
1,machine_name,機動戦士ガンダムSEED,0.16666666666666666,0.16666666666666666,-1041.6666666666667,12,10,2
1,machine_name,機動戦士ガンダムユニコーン 覚醒DRIVE,0.2,0.2,440.0,10,8,3
1,machine_name,沖ドキ!BLACK,0.3900709219858156,0.36879432624113473,-428.36879432624113,141,20,19
1,machine_name,沖ドキ!DUO アンコール,0.4375,0.4375,206.25,32,6,7
1,machine_name,沖ドキ!GOLD‐30,0.3333333333333333,0.3333333333333333,-325.0,12,6,2
1,machine_name,沖ドキ!ゴージャス 30Φ,0.5208333333333334,0.4791666666666667,152.08333333333334,48,12,16
1,machine_name,炎炎ノ消防隊,0.5882352941176471,0.5588235294117647,926.4705882352941,34,5,8
1,machine_name,無職転生 ～異世界行ったら本気だす～,0.21428571428571427,0.21428571428571427,542.8571428571429,14,9,7
1,machine_name,犬夜叉2,0.2,0.2,-560.0,5,5,1
1,machine_name,甲鉄城のカバネリ,0.4307692307692308,0.36923076923076925,350.7692307692308,65,9,19
1,machine_name,甲鉄城のカバネリ 海門(うなと)決戦,0.4782608695652174,0.43478260869565216,426.0869565217391,46,13,4
1,machine_name,痛いのは嫌なので防御力に極振りしたいと思います。,0.5316455696202531,0.4050632911392405,678.4810126582279,79,23,19
1,machine_name,真・一騎当千,0.4,0.4,-570.0,10,7,5
1,machine_name,真打 吉宗,0.3333333333333333,0.3333333333333333,-983.3333333333334,12,4,3
1,machine_name,範馬刃牙,0.16666666666666666,0.16666666666666666,-300.0,6,4,3
1,machine_name,絶対衝激IV,0.3333333333333333,0.0,-366.6666666666667,3,3,1
1,machine_name,絶対衝激～PLATONIC HEART～,0.5,0.25,150.0,4,4,2
1,machine_name,緑ドン VIVA!情熱南米編 REVIVAL,0.47058823529411764,0.47058823529411764,1311.764705882353,17,10,4
1,machine_name,翔べ！ハーレムエース,0.42857142857142855,0.2857142857142857,171.42857142857142,7,4,4
1,machine_name,聖戦士ダンバイン,1.0,1.0,3740.0,5,3,5
1,machine_name,花笠,0.3076923076923077,0.2692307692307692,507.6923076923077,26,10,3
1,machine_name,荒野のコトブキ飛行隊,0.0,0.0,-2133.3333333333335,3,3,1
1,machine_name,虚構推理,0.3333333333333333,0.3333333333333333,183.33333333333334,6,4,3
1,machine_name,転生したら剣でした,0.5,0.5,816.6666666666666,6,6,2
1,machine_name,鉄拳6,0.2631578947368421,0.23684210526315788,-413.1578947368421,38,25,6
1,machine_name,革命機ヴァルヴレイヴ,0.34057971014492755,0.3188405797101449,492.7536231884058,138,29,16
1,machine_name,革命機ヴァルヴレイヴ2,0.3173076923076923,0.27884615384615385,-150.0,104,18,8
1,machine_name,頭文字D 2nd,0.6,0.4,260.0,5,3,3
