dd,segment,rank_from_aisle,machine_instance_id,machine_number,machine_name,avg_diff_on_dd,n_dd,avg_diff_non_dd,n_non_dd,dd_specific_lift,low_confidence,new_machine_flag,exclusion_flag,exclusion_reason,single_machine_dominance_flag
5,h_nonjug,7,slot_614,614,ALL_MODELS,576.2105263157895,19,-22.550943396226415,530,598.7614697120159,False,False,False,,False
5,h_nonjug,7,slot_634,634,ALL_MODELS,-456.1578947368421,19,63.283018867924525,530,-519.4409136047666,False,False,False,,False
5,h_nonjug,8,slot_508,508,ALL_MODELS,-422.2631578947368,19,-63.16603773584906,530,-359.0971201588878,False,True,False,,False
5,h_nonjug,8,slot_532,532,ALL_MODELS,348.2105263157895,19,-55.0188679245283,530,403.2293942403178,False,True,False,,False
5,h_nonjug,8,slot_547,547,ALL_MODELS,1027.9473684210527,19,182.12075471698114,530,845.8266137040716,False,True,False,,False
5,h_nonjug,8,slot_566,566,ALL_MODELS,-91.52631578947368,19,307.4566037735849,530,-398.9829195630586,False,True,False,,False
5,h_nonjug,8,slot_581,581,ALL_MODELS,-460.89473684210526,19,172.34339622641508,530,-633.2381330685204,False,False,False,,False
5,h_nonjug,8,slot_600,600,ALL_MODELS,-467.2631578947368,19,250.85094339622643,530,-718.1141012909633,False,True,False,,False
5,h_nonjug,8,slot_615,615,ALL_MODELS,29.57894736842105,19,-48.24716981132075,530,77.8261171797418,False,False,False,,False
5,h_nonjug,8,slot_633,633,ALL_MODELS,487.5263157894737,19,-126.51698113207547,530,614.0432969215492,False,True,False,,False
5,h_nonjug,9,slot_509,509,ALL_MODELS,419.6842105263158,19,-197.4320754716981,530,617.1162859980138,False,False,False,,False
5,h_nonjug,9,slot_531,531,ALL_MODELS,-1447.1052631578948,19,-163.49245283018868,530,-1283.612810327706,False,False,False,,False
5,h_nonjug,9,slot_548,548,ALL_MODELS,352.42105263157896,19,67.60754716981133,530,284.81350546176765,False,False,False,,False
5,h_nonjug,9,slot_565,565,ALL_MODELS,292.7368421052632,19,85.40377358490566,530,207.33306852035753,False,False,False,,False
5,h_nonjug,9,slot_582,582,ALL_MODELS,-861.6842105263158,19,171.4679245283019,530,-1033.1521350546177,False,True,False,,False
5,h_nonjug,9,slot_599,599,ALL_MODELS,-496.7368421052632,19,325.3622641509434,530,-822.0991062562066,False,False,False,,False
5,h_nonjug,9,slot_616,616,ALL_MODELS,-597.3157894736842,19,-183.45283018867926,530,-413.8629592850049,False,False,False,,False
5,h_nonjug,9,slot_632,632,ALL_MODELS,855.6842105263158,19,-301.6490566037736,530,1157.3332671300896,False,False,False,,False
5,h_nonjug,10,slot_510,510,ALL_MODELS,-14.578947368421053,19,184.61698113207547,530,-199.1959285004965,False,False,False,,False
5,h_nonjug,10,slot_530,530,ALL_MODELS,-958.9473684210526,19,-172.47735849056605,530,-786.4700099304865,False,False,False,,False
5,h_nonjug,10,slot_549,549,ALL_MODELS,441.42105263157896,19,77.49811320754716,530,363.9229394240318,False,True,False,,False
5,h_nonjug,10,slot_564,564,ALL_MODELS,1209.6315789473683,19,43.077358490566034,530,1166.5542204568023,False,True,False,,False
5,h_nonjug,10,slot_583,583,ALL_MODELS,-761.2631578947369,19,-52.324528301886794,530,-708.9386295928501,False,False,False,,False
5,h_nonjug,10,slot_598,598,ALL_MODELS,951.1052631578947,19,104.32452830188679,530,846.7807348560079,False,True,False,,False
5,h_nonjug,10,slot_617,617,ALL_MODELS,-147.0,19,-101.9679245283019,530,-45.03207547169811,False,False,False,,False
5,h_nonjug,10,slot_631,631,ALL_MODELS,660.578947368421,19,-173.85849056603774,530,834.4374379344588,False,True,False,,False
5,h_nonjug,11,slot_511,511,ALL_MODELS,1891.0,19,76.01886792452831,530,1814.9811320754716,False,False,False,,False
5,h_nonjug,11,slot_529,529,ALL_MODELS,1182.1052631578948,19,-154.84339622641508,530,1336.9486593843098,False,False,False,,False
5,h_nonjug,11,slot_550,550,ALL_MODELS,-323.7894736842105,19,-112.36981132075472,530,-211.4196623634558,False,True,False,,False
5,h_nonjug,11,slot_563,563,ALL_MODELS,1143.7368421052631,19,88.89056603773585,530,1054.8462760675272,False,False,False,,False
5,h_nonjug,11,slot_584,584,ALL_MODELS,-291.42105263157896,19,105.75471698113208,530,-397.17576961271106,False,False,False,,False
5,h_nonjug,11,slot_597,597,ALL_MODELS,-564.3157894736842,19,115.01698113207547,530,-679.3327706057596,False,True,False,,False
5,h_nonjug,11,slot_618,618,ALL_MODELS,-33.36842105263158,19,-186.00566037735848,530,152.6372393247269,False,False,False,,False
5,h_nonjug,11,slot_630,630,ALL_MODELS,960.9473684210526,19,-249.96226415094338,530,1210.909632571996,False,False,False,,False
5,h_nonjug,12,slot_512,512,ALL_MODELS,499.4736842105263,19,71.74150943396226,530,427.732174776564,False,False,False,,False
5,h_nonjug,12,slot_528,528,ALL_MODELS,-521.2631578947369,19,41.239622641509435,530,-562.5027805362463,False,True,False,,False
5,h_nonjug,12,slot_551,551,ALL_MODELS,751.421052631579,19,-76.28301886792453,530,827.7040714995035,False,False,False,,False
5,h_nonjug,12,slot_562,562,ALL_MODELS,-526.4736842105264,19,-37.26603773584905,530,-489.2076464746773,False,True,False,,False
5,h_nonjug,12,slot_585,585,ALL_MODELS,748.8421052631579,19,188.93018867924528,530,559.9119165839127,False,False,False,,False
5,h_nonjug,12,slot_596,596,ALL_MODELS,372.7894736842105,19,106.6622641509434,530,266.1272095332671,False,False,False,,False
5,h_nonjug,12,slot_619,619,ALL_MODELS,-565.2105263157895,19,9.745283018867925,530,-574.9558093346574,False,False,False,,False
5,h_nonjug,12,slot_629,629,ALL_MODELS,557.6842105263158,19,-37.471698113207545,530,595.1559086395234,False,False,False,,False
5,h_nonjug,13,slot_513,513,ALL_MODELS,503.10526315789474,19,51.74905660377358,530,451.3562065541212,False,True,False,,False
5,h_nonjug,13,slot_527,527,ALL_MODELS,540.2631578947369,19,-136.83018867924528,530,677.0933465739822,False,False,False,,False
5,h_nonjug,13,slot_552,552,ALL_MODELS,159.73684210526315,19,61.31320754716981,530,98.42363455809334,False,False,False,,False
5,h_nonjug,13,slot_561,561,ALL_MODELS,-271.36842105263156,19,-49.56981132075472,530,-221.79860973187684,False,True,False,,False
5,h_nonjug,13,slot_586,586,ALL_MODELS,-1429.5263157894738,19,-61.64716981132076,530,-1367.879145978153,False,False,False,,False
5,h_nonjug,13,slot_595,595,ALL_MODELS,-548.2631578947369,19,-141.26792452830188,530,-406.995233366435,False,False,False,,False
5,h_nonjug,13,slot_620,620,ALL_MODELS,-105.57894736842105,19,-118.42641509433962,530,12.847467725918563,False,False,False,,False
5,h_nonjug,13,slot_628,628,ALL_MODELS,216.94736842105263,19,-108.26981132075471,530,325.21717974180734,False,False,False,,False
5,h_nonjug,14,slot_514,514,ALL_MODELS,1094.2631578947369,19,129.43396226415095,530,964.8291956305859,False,True,False,,False
5,h_nonjug,14,slot_526,526,ALL_MODELS,498.10526315789474,19,-23.635849056603774,530,521.7411122144986,False,False,False,,False
5,h_nonjug,14,slot_553,553,ALL_MODELS,93.10526315789474,19,-19.249056603773585,530,112.35431976166832,False,False,False,,False
5,h_nonjug,14,slot_560,560,ALL_MODELS,-297.8421052631579,19,-9.2,530,-288.64210526315793,False,False,False,,False
5,h_nonjug,14,slot_587,587,ALL_MODELS,506.36842105263156,19,79.93584905660377,530,426.4325719960278,False,False,False,,False
5,h_nonjug,14,slot_594,594,ALL_MODELS,-735.6842105263158,19,193.6943396226415,530,-929.3785501489574,False,True,False,,False
5,h_nonjug,14,slot_621,621,ALL_MODELS,287.3157894736842,19,-22.969811320754715,530,310.28560079443895,False,False,False,,False
5,h_nonjug,14,slot_627,627,ALL_MODELS,-138.31578947368422,19,-11.760377358490565,530,-126.55541211519366,False,False,False,,False
5,h_nonjug,15,slot_515,515,ALL_MODELS,-313.36842105263156,19,-58.46415094339623,530,-254.90427010923534,False,True,False,,False
5,h_nonjug,15,slot_525,525,ALL_MODELS,63.578947368421055,19,-190.31698113207548,530,253.89592850049655,False,False,False,,False
5,h_nonjug,15,slot_554,554,ALL_MODELS,447.5263157894737,19,115.29433962264152,530,332.23197616683217,False,True,False,,False
5,h_nonjug,15,slot_559,559,ALL_MODELS,726.0,19,-120.27924528301887,530,846.2792452830189,False,False,False,,False
5,h_nonjug,15,slot_588,588,ALL_MODELS,-234.42105263157896,19,-91.47735849056603,530,-142.94369414101294,False,False,False,,False
5,h_nonjug,15,slot_593,593,ALL_MODELS,-380.1578947368421,19,-128.3490566037736,530,-251.8088381330685,False,False,False,,False
5,h_nonjug,15,slot_622,622,ALL_MODELS,-308.63157894736844,19,-3.952830188679245,530,-304.6787487586892,False,False,False,,False
5,h_nonjug,15,slot_626,626,ALL_MODELS,-247.31578947368422,19,-191.35471698113207,530,-55.96107249255215,False,False,False,,False
5,h_nonjug,16,slot_516,516,ALL_MODELS,290.05263157894734,19,87.57924528301886,530,202.4733862959285,False,False,False,,False
5,h_nonjug,16,slot_524,524,ALL_MODELS,-691.5263157894736,19,-129.5566037735849,530,-561.9697120158887,False,False,False,,False
5,h_nonjug,16,slot_555,555,ALL_MODELS,-1195.0526315789473,19,-246.65849056603773,530,-948.3941410129096,False,False,False,,False
5,h_nonjug,16,slot_558,558,ALL_MODELS,-1003.2631578947369,19,21.12264150943396,530,-1024.385799404171,False,False,False,,False
5,h_nonjug,16,slot_589,589,ALL_MODELS,529.8421052631579,19,-213.5132075471698,530,743.3553128103277,False,False,False,,False
5,h_nonjug,16,slot_592,592,ALL_MODELS,-587.8421052631579,19,-103.21132075471698,530,-484.6307845084409,False,False,False,,False
5,h_nonjug,16,slot_623,623,ALL_MODELS,456.2631578947368,19,-53.158490566037734,530,509.4216484607746,False,False,False,,False
5,h_nonjug,16,slot_625,625,ALL_MODELS,711.3684210526316,19,-181.91509433962264,530,893.2835153922542,False,True,False,,False
5,h_nonjug,17,slot_517,517,ALL_MODELS,-182.42105263157896,19,-110.67169811320754,530,-71.74935451837142,False,True,False,,False
5,h_nonjug,17,slot_523,523,ALL_MODELS,-125.3157894736842,19,-262.3905660377358,530,137.0747765640516,False,False,False,,False
5,h_nonjug,17,slot_556,556,ALL_MODELS,651.8421052631579,19,-149.85849056603774,530,801.7005958291957,False,False,False,,False
5,h_nonjug,17,slot_557,557,ALL_MODELS,116.94736842105263,19,-263.85283018867926,530,380.80019860973186,False,False,False,,False
5,h_nonjug,17,slot_590,590,ALL_MODELS,-427.2105263157895,19,-202.79622641509434,530,-224.41429990069514,False,False,False,,False
5,h_nonjug,17,slot_591,591,ALL_MODELS,-17.68421052631579,19,-155.0622641509434,530,137.37805362462763,False,True,False,,False
5,h_nonjug,17,slot_624,624,ALL_MODELS,479.63157894736844,19,-316.9792452830189,530,796.6108242303874,False,True,False,,False
5,h_nonjug,18,slot_518,518,ALL_MODELS,-567.2105263157895,19,75.48301886792453,530,-642.693545183714,False,True,False,,True
5,h_nonjug,19,slot_519,519,ALL_MODELS,165.6315789473684,19,8.164150943396226,530,157.46742800397217,False,True,False,,True
5,h_nonjug,20,slot_520,520,ALL_MODELS,306.42105263157896,19,62.386792452830186,530,244.03426017874878,False,True,False,,True
5,h_nonjug,21,slot_521,521,ALL_MODELS,-493.7894736842105,19,52.19245283018868,530,-545.9819265143992,False,True,False,,True
5,h_nonjug,22,slot_522,522,ALL_MODELS,207.47368421052633,19,-134.59622641509435,530,342.06991062562065,False,True,False,,True
5,mixed_805,1,slot_805,805,ALL_MODELS,404.2631578947368,19,25.650943396226417,530,378.6122144985104,False,True,False,,True
5,mixed_805,2,slot_806,806,ALL_MODELS,169.1578947368421,19,80.42641509433962,530,88.73147964250249,False,False,False,,True
5,mixed_805,3,slot_807,807,ALL_MODELS,-31.263157894736842,19,45.198113207547166,530,-76.461271102284,False,False,False,,True
5,mixed_805,4,slot_808,808,ALL_MODELS,-26.94736842105263,19,66.7188679245283,530,-93.66623634558093,False,True,False,,True
5,mixed_805,5,slot_809,809,ALL_MODELS,-24.894736842105264,19,17.558490566037737,530,-42.453227408143,False,True,False,,True
5,mixed_805,6,slot_810,810,ALL_MODELS,-281.89473684210526,19,-55.488679245283016,530,-226.40605759682225,False,True,False,,True
5,mixed_805,7,slot_811,811,ALL_MODELS,125.3157894736842,19,5.684905660377359,530,119.63088381330685,False,True,False,,True
5,mixed_805,8,slot_812,812,ALL_MODELS,-388.63157894736844,19,-27.39433962264151,530,-361.23723932472694,False,True,False,,True
5,mixed_805,9,slot_813,813,ALL_MODELS,-233.68421052631578,19,90.21132075471698,530,-323.89553128103273,False,False,False,,True
5,mixed_805,10,slot_814,814,ALL_MODELS,-317.10526315789474,19,68.56603773584905,530,-385.6713008937438,False,True,False,,True
5,mixed_805,11,slot_815,815,ALL_MODELS,241.0,19,55.2,530,185.8,False,True,False,,True
5,v_jug,1,slot_712,712,ALL_MODELS,771.8421052631579,19,25.852830188679246,530,745.9892750744787,False,True,False,,True
5,v_jug,1,slot_733,733,ALL_MODELS,357.89473684210526,19,157.49622641509433,530,200.39851042701093,False,True,False,,False
5,v_jug,1,slot_734,734,ALL_MODELS,-197.73684210526315,19,114.65094339622641,530,-312.3877855014896,False,True,False,,False
5,v_jug,2,slot_713,713,ALL_MODELS,618.7368421052631,19,30.043396226415094,530,588.693445878848,False,True,False,,True
5,v_jug,2,slot_732,732,ALL_MODELS,-173.3684210526316,19,223.5547169811321,530,-396.9231380337637,False,True,False,,False
5,v_jug,2,slot_735,735,ALL_MODELS,315.5263157894737,19,91.66415094339622,530,223.86216484607746,False,False,False,,False
5,v_jug,3,slot_714,714,ALL_MODELS,657.8421052631579,19,-22.767924528301887,530,680.6100297914599,False,False,False,,True
5,v_jug,3,slot_731,731,ALL_MODELS,-12.368421052631579,19,101.66415094339622,530,-114.0325719960278,False,True,False,,False
5,v_jug,3,slot_736,736,ALL_MODELS,148.1578947368421,19,16.058490566037737,530,132.09940417080438,False,True,False,,False
5,v_jug,4,slot_715,715,ALL_MODELS,771.6842105263158,19,-14.030188679245283,530,785.7143992055611,False,True,False,,True
5,v_jug,4,slot_730,730,ALL_MODELS,-251.31578947368422,19,-32.179245283018865,530,-219.13654419066535,False,False,False,,False
5,v_jug,4,slot_737,737,ALL_MODELS,151.78947368421052,19,105.18679245283019,530,46.60268123138033,False,True,False,,False
5,v_jug,5,slot_716,716,ALL_MODELS,160.47368421052633,19,13.394339622641509,530,147.07934458788483,False,False,False,,False
5,v_jug,5,slot_729,729,ALL_MODELS,68.15789473684211,19,19.464150943396227,530,48.69374379344588,False,False,False,,False
5,v_jug,5,slot_738,738,ALL_MODELS,-232.6315789473684,19,81.60188679245283,530,-314.2334657398212,False,False,False,,True
5,v_jug,6,slot_717,717,ALL_MODELS,-96.21052631578948,19,71.56226415094339,530,-167.77279046673289,False,True,False,,False
5,v_jug,6,slot_728,728,ALL_MODELS,-203.6315789473684,19,38.866037735849055,530,-242.49761668321747,False,True,False,,True
5,v_jug,6,slot_739,739,ALL_MODELS,-18.157894736842106,19,-39.82830188679245,530,21.670407149950346,False,False,False,,False
5,v_jug,7,slot_718,718,ALL_MODELS,345.0,19,45.71509433962264,530,299.2849056603774,False,True,False,,True
5,v_jug,7,slot_727,727,ALL_MODELS,1.631578947368421,19,68.59056603773585,530,-66.95898709036743,False,True,False,,False
5,v_jug,7,slot_740,740,ALL_MODELS,-284.7368421052632,19,-47.23207547169811,530,-237.50476663356505,False,False,False,,False
5,v_jug,8,slot_719,719,ALL_MODELS,567.1578947368421,19,2.090566037735849,530,565.0673286991063,False,True,False,,False
5,v_jug,8,slot_726,726,ALL_MODELS,152.05263157894737,19,49.08867924528302,530,102.96395233366435,False,True,False,,False
5,v_jug,8,slot_741,741,ALL_MODELS,686.4736842105264,19,37.91698113207547,530,648.5567030784509,False,False,False,,False
5,v_jug,9,slot_720,720,ALL_MODELS,133.6315789473684,19,12.360377358490567,530,121.27120158887784,False,True,False,,False
5,v_jug,9,slot_725,725,ALL_MODELS,261.57894736842104,19,73.64339622641509,530,187.93555114200595,False,True,False,,False
5,v_jug,9,slot_742,742,ALL_MODELS,410.36842105263156,19,51.88301886792453,530,358.485402184707,False,True,False,,True
5,v_jug,10,slot_721,721,ALL_MODELS,266.10526315789474,19,47.16226415094339,530,218.94299900695134,False,False,False,,False
5,v_jug,10,slot_724,724,ALL_MODELS,-273.36842105263156,19,38.00754716981132,530,-311.3759682224429,False,True,False,,False
5,v_jug,10,slot_743,743,ALL_MODELS,-40.05263157894737,19,78.21698113207547,530,-118.26961271102284,False,False,False,,False
5,v_jug,11,slot_722,722,ALL_MODELS,265.3157894736842,19,-26.881132075471697,530,292.19692154915595,False,True,False,,True
5,v_jug,11,slot_723,723,ALL_MODELS,-123.26315789473684,19,-46.45471698113207,530,-76.80844091360476,False,True,False,,False
5,v_jug,11,slot_744,744,ALL_MODELS,80.26315789473684,19,-10.59433962264151,530,90.85749751737835,False,True,False,,False
5,v_nonjug,1,slot_692,692,ALL_MODELS,-299.42105263157896,19,-255.7188679245283,530,-43.70218470705066,False,False,False,,False
5,v_nonjug,1,slot_711,711,ALL_MODELS,118.0,19,-270.6981132075472,530,388.6981132075472,False,False,False,,False
5,v_nonjug,1,slot_755,755,ALL_MODELS,-366.5263157894737,19,-224.8622641509434,530,-141.6640516385303,False,True,False,,False
5,v_nonjug,2,slot_693,693,ALL_MODELS,-566.7368421052631,19,-213.69811320754718,530,-353.03872889771594,False,False,False,,False
5,v_nonjug,2,slot_710,710,ALL_MODELS,369.1578947368421,19,-99.68679245283019,530,468.8446871896723,False,True,False,,False
5,v_nonjug,2,slot_754,754,ALL_MODELS,-506.5263157894737,19,-112.83396226415094,530,-393.69235352532274,False,False,False,,False
5,v_nonjug,3,slot_694,694,ALL_MODELS,-443.6842105263158,19,-95.6566037735849,530,-348.0276067527309,False,False,False,,True
5,v_nonjug,3,slot_709,709,ALL_MODELS,-11.263157894736842,19,-60.75283018867925,530,49.489672293942405,False,True,False,,False
5,v_nonjug,3,slot_753,753,ALL_MODELS,-298.4736842105263,19,-17.49245283018868,530,-280.98123138033765,False,False,False,,False
5,v_nonjug,4,slot_695,695,ALL_MODELS,139.8421052631579,19,-126.75094339622642,530,266.5930486593843,False,False,False,,False
5,v_nonjug,4,slot_708,708,ALL_MODELS,-106.21052631578948,19,-130.21509433962265,530,24.004568023833173,False,True,False,,False
5,v_nonjug,4,slot_752,752,ALL_MODELS,-304.42105263157896,19,92.10754716981133,530,-396.52859980139027,False,True,False,,True
5,v_nonjug,5,slot_696,696,ALL_MODELS,514.3157894736842,19,-77.56981132075472,530,591.8856007944389,False,False,False,,False
5,v_nonjug,5,slot_707,707,ALL_MODELS,163.94736842105263,19,-12.018867924528301,530,175.96623634558094,False,False,False,,False
5,v_nonjug,5,slot_751,751,ALL_MODELS,-351.5263157894737,19,-87.10566037735849,530,-264.4206554121152,False,True,False,,False
5,v_nonjug,6,slot_697,697,ALL_MODELS,143.89473684210526,19,16.720754716981133,530,127.17398212512413,False,False,False,,False
5,v_nonjug,6,slot_706,706,ALL_MODELS,-491.94736842105266,19,-154.93396226415095,530,-337.01340615690174,False,False,False,,False
5,v_nonjug,6,slot_750,750,ALL_MODELS,-443.0,19,-8.252830188679246,530,-434.74716981132076,False,True,False,,False
5,v_nonjug,7,slot_698,698,ALL_MODELS,-272.57894736842104,19,-219.39811320754717,530,-53.18083416087387,False,False,False,,False
5,v_nonjug,7,slot_705,705,ALL_MODELS,-457.10526315789474,19,-110.56792452830189,530,-346.53733862959285,False,False,False,,False
5,v_nonjug,7,slot_749,749,ALL_MODELS,-224.52631578947367,19,-47.32641509433962,530,-177.19990069513403,False,False,False,,False
5,v_nonjug,8,slot_699,699,ALL_MODELS,-492.42105263157896,19,-73.52264150943397,530,-418.898411122145,False,False,False,,True
5,v_nonjug,8,slot_704,704,ALL_MODELS,-32.73684210526316,19,-38.12830188679245,530,5.391459781529292,False,False,False,,False
5,v_nonjug,8,slot_748,748,ALL_MODELS,-12.789473684210526,19,-52.37924528301887,530,39.58977159880834,False,False,False,,False
5,v_nonjug,9,slot_700,700,ALL_MODELS,369.5263157894737,19,-200.46037735849058,530,569.9866931479643,False,False,False,,False
5,v_nonjug,9,slot_703,703,ALL_MODELS,-126.3157894736842,19,-135.50377358490567,530,9.187984111221468,False,False,False,,False
5,v_nonjug,9,slot_747,747,ALL_MODELS,-385.36842105263156,19,10.00943396226415,530,-395.3778550148957,False,False,False,,False
5,v_nonjug,10,slot_702,702,ALL_MODELS,-248.68421052631578,19,-126.76037735849057,530,-121.92383316782521,False,False,False,,True
5,v_nonjug,10,slot_746,746,ALL_MODELS,106.15789473684211,19,97.59433962264151,530,8.563555114200597,False,False,False,,False
5,v_nonjug,11,slot_701,701,ALL_MODELS,-414.89473684210526,19,-200.61320754716982,530,-214.28152929493544,False,False,False,,True
5,v_nonjug,11,slot_745,745,ALL_MODELS,-79.52631578947368,19,1.441509433962264,530,-80.96782522343595,False,True,False,,False
6,h_jug,1,slot_641,641,ALL_MODELS,1014.2105263157895,19,506.2396226415094,530,507.97090367428007,False,True,False,,True
6,h_jug,1,slot_674,674,ALL_MODELS,265.6842105263158,19,573.4943396226415,530,-307.81012909632574,False,True,False,,False
6,h_jug,1,slot_675,675,ALL_MODELS,617.1052631578947,19,237.3,530,379.8052631578947,False,True,False,,False
6,h_jug,2,slot_642,642,ALL_MODELS,-67.6842105263158,19,349.7132075471698,530,-417.3974180734856,False,True,False,,False
6,h_jug,2,slot_673,673,ALL_MODELS,136.3684210526316,19,268.46792452830186,530,-132.09950347567028,False,True,False,,False
6,h_jug,2,slot_676,676,ALL_MODELS,218.3684210526316,19,118.32264150943396,530,100.04577954319763,False,False,False,,True
6,h_jug,3,slot_643,643,ALL_MODELS,648.6842105263158,19,107.13584905660377,530,541.5483614697121,False,True,False,,False
6,h_jug,3,slot_672,672,ALL_MODELS,-333.4736842105263,19,174.92075471698112,530,-508.3944389275074,False,True,False,,False
6,h_jug,3,slot_677,677,ALL_MODELS,-409.0,19,81.36415094339623,530,-490.3641509433962,False,True,False,,False
6,h_jug,4,slot_644,644,ALL_MODELS,361.2105263157895,19,-11.445283018867924,530,372.6558093346574,False,False,False,,False
6,h_jug,4,slot_671,671,ALL_MODELS,466.94736842105266,19,-13.69245283018868,530,480.63982125124136,False,True,False,,False
6,h_jug,4,slot_678,678,ALL_MODELS,-123.3157894736842,19,-11.949056603773585,530,-111.36673286991062,False,False,False,,False
6,h_jug,5,slot_645,645,ALL_MODELS,-448.0,19,58.16981132075472,530,-506.1698113207547,False,False,False,,False
6,h_jug,5,slot_670,670,ALL_MODELS,-576.421052631579,19,160.41509433962264,530,-736.8361469712016,False,True,False,,False
6,h_jug,5,slot_679,679,ALL_MODELS,290.57894736842104,19,91.1245283018868,530,199.45441906653423,False,True,False,,False
6,h_jug,6,slot_646,646,ALL_MODELS,934.3684210526316,19,13.362264150943396,530,921.0061569016882,False,True,False,,True
6,h_jug,6,slot_669,669,ALL_MODELS,-93.57894736842105,19,88.78867924528302,530,-182.3676266137041,False,True,False,,False
6,h_jug,6,slot_680,680,ALL_MODELS,-140.6315789473684,19,-70.58490566037736,530,-70.04667328699105,False,True,False,,False
6,h_jug,7,slot_647,647,ALL_MODELS,258.63157894736844,19,66.19622641509434,530,192.4353525322741,False,True,False,,False
6,h_jug,7,slot_668,668,ALL_MODELS,-73.63157894736842,19,64.4245283018868,530,-138.0561072492552,False,True,False,,False
6,h_jug,7,slot_681,681,ALL_MODELS,234.1578947368421,19,-45.08679245283019,530,279.2446871896723,False,True,False,,False
6,h_jug,8,slot_648,648,ALL_MODELS,159.6315789473684,19,35.35660377358491,530,124.2749751737835,False,True,False,,True
6,h_jug,8,slot_667,667,ALL_MODELS,12.842105263157896,19,58.82641509433962,530,-45.984309831181726,False,False,False,,False
6,h_jug,8,slot_682,682,ALL_MODELS,-90.63157894736842,19,4.471698113207547,530,-95.10327706057598,False,True,False,,False
6,h_jug,9,slot_649,649,ALL_MODELS,79.26315789473684,19,-61.511320754716984,530,140.7744786494538,False,True,False,,False
6,h_jug,9,slot_666,666,ALL_MODELS,-105.57894736842105,19,52.31698113207547,530,-157.89592850049652,False,True,False,,False
6,h_jug,9,slot_683,683,ALL_MODELS,152.68421052631578,19,-28.975471698113207,530,181.659682224429,False,False,False,,False
6,h_jug,10,slot_650,650,ALL_MODELS,-229.89473684210526,19,50.16981132075472,530,-280.06454816286,False,True,False,,False
6,h_jug,10,slot_665,665,ALL_MODELS,-114.0,19,38.83018867924528,530,-152.83018867924528,False,True,False,,False
6,h_jug,10,slot_684,684,ALL_MODELS,173.8421052631579,19,-35.345283018867924,530,209.1873882820258,False,False,False,,False
6,h_jug,11,slot_651,651,ALL_MODELS,-220.3684210526316,19,-34.594339622641506,530,-185.77408142999008,False,True,False,,False
6,h_jug,11,slot_664,664,ALL_MODELS,-464.7894736842105,19,41.679245283018865,530,-506.4687189672294,False,True,False,,True
6,h_jug,11,slot_685,685,ALL_MODELS,52.473684210526315,19,-35.03962264150943,530,87.51330685203575,False,True,False,,False
6,h_jug,12,slot_652,652,ALL_MODELS,-233.47368421052633,19,-15.00377358490566,530,-218.46991062562066,False,True,False,,False
6,h_jug,12,slot_663,663,ALL_MODELS,59.10526315789474,19,84.01132075471698,530,-24.906057596822237,False,True,False,,False
6,h_jug,12,slot_686,686,ALL_MODELS,-314.0,19,-14.849056603773585,530,-299.1509433962264,False,True,False,,True
6,h_jug,13,slot_653,653,ALL_MODELS,-194.52631578947367,19,2.0716981132075474,530,-196.59801390268123,False,True,False,,False
6,h_jug,13,slot_662,662,ALL_MODELS,180.68421052631578,19,82.63962264150943,530,98.04458788480635,False,True,False,,False
6,h_jug,13,slot_687,687,ALL_MODELS,-90.57894736842105,19,-20.97924528301887,530,-69.59970208540219,False,False,False,,False
6,h_jug,14,slot_654,654,ALL_MODELS,18.842105263157894,19,77.57358490566038,530,-58.73147964250249,False,True,False,,False
6,h_jug,14,slot_661,661,ALL_MODELS,503.36842105263156,19,6.915094339622642,530,496.4533267130089,False,False,False,,True
6,h_jug,14,slot_688,688,ALL_MODELS,421.2631578947368,19,-15.420754716981133,530,436.683912611718,False,True,False,,False
6,h_jug,15,slot_655,655,ALL_MODELS,-52.578947368421055,19,-43.4622641509434,530,-9.116683217477657,False,False,False,,False
6,h_jug,15,slot_660,660,ALL_MODELS,96.89473684210526,19,-60.58679245283019,530,157.48152929493546,False,True,False,,False
6,h_jug,15,slot_689,689,ALL_MODELS,-94.36842105263158,19,56.28490566037736,530,-150.65332671300894,False,True,False,,False
6,h_jug,16,slot_656,656,ALL_MODELS,-139.73684210526315,19,-23.005660377358492,530,-116.73118172790466,False,True,False,,False
6,h_jug,16,slot_659,659,ALL_MODELS,-170.26315789473685,19,-85.12075471698114,530,-85.14240317775571,False,True,False,,True
6,h_jug,16,slot_690,690,ALL_MODELS,5.947368421052632,19,-49.16415094339623,530,55.11151936444886,False,False,False,,False
6,h_jug,17,slot_657,657,ALL_MODELS,-279.2105263157895,19,-107.58867924528302,530,-171.62184707050648,False,True,False,,True
6,h_jug,17,slot_658,658,ALL_MODELS,-147.26315789473685,19,-149.5811320754717,530,2.3179741807348364,False,True,False,,False
6,h_jug,17,slot_691,691,ALL_MODELS,117.42105263157895,19,-26.430188679245283,530,143.85124131082424,False,False,False,,False
6,h_nonjug,1,slot_501,501,ALL_MODELS,-464.7368421052632,19,39.90188679245283,530,-504.638728897716,False,True,False,,False
6,h_nonjug,1,slot_539,539,ALL_MODELS,-694.8947368421053,19,-196.41132075471697,530,-498.4834160873884,False,False,False,,False
6,h_nonjug,1,slot_540,540,ALL_MODELS,704.4736842105264,19,377.0037735849057,530,327.4699106256207,False,True,False,,False
