variant,window,event_type,avg_diff,avg_diff_other,avg_diff_vs_other,win_rate,payout_rate,hit@10,hit@20,hit@50,lift@10,lift@20,lift@50,n_test_days
v6a_hit_an,90,all,169.578125,119.5241905120482,50.05393448795181,38.7734375,99.89575404103577,0.83984375,1.6484375,4.3671875,1.1992968750000002,1.1769843750000002,1.24726875,256
v6a_hit_an,90,event,221.01492537313433,150.4158424743751,70.5990828987592,41.1044776119403,100.76823614179433,0.7611940298507462,1.626865671641791,4.597014925373134,1.0869850746268657,1.1615820895522389,1.312907462686567,67
v6a_hit_an,90,non_event,151.34391534391534,108.5731816153503,42.770733728565055,37.94708994708995,99.58646144447056,0.8677248677248677,1.656084656084656,4.285714285714286,1.2391111111111113,1.1824444444444446,1.224,189
v7_lift_weights,90,all,159.3125,120.29720444277109,39.01529555722892,38.640625,99.72903831156522,0.8203125,1.58984375,4.2421875,1.1714062500000002,1.1351484375,1.21156875,256
v7_lift_weights,90,event,241.43283582089552,148.8783492177666,92.55448660312892,41.52238805970149,101.12210505704068,0.9402985074626866,1.7164179104477613,4.611940298507463,1.3427462686567166,1.2255223880597017,1.3171701492537313,67
v7_lift_weights,90,non_event,130.2010582010582,110.16526423152929,20.03579396952891,37.61904761904762,99.23519983565593,0.7777777777777778,1.5449735449735449,4.111111111111111,1.1106666666666667,1.1031111111111112,1.1741333333333335,189
v8_dynamic,90,all,147.859375,121.15963855421687,26.699736445783135,38.453125,99.65296120318241,0.828125,1.640625,4.3515625,1.1825625000000002,1.1714062500000002,1.2428062500000001,256
v8_dynamic,90,event,218.0,150.64286998741233,67.35713001258766,41.28358208955224,100.93553498294479,0.8507462686567164,1.6567164179104477,4.537313432835821,1.2148656716417914,1.1828955223880597,1.2958567164179104,67
v8_dynamic,90,non_event,122.994708994709,110.70791100911583,12.286797985593166,37.44973544973545,99.19829219130897,0.8201058201058201,1.6349206349206349,4.285714285714286,1.1711111111111112,1.1673333333333336,1.224,189
