test_date,variant,window,DD,dow,is_event,event_type,avg_diff,avg_diff_other,avg_diff_vs_other,win_rate,payout_rate,hit@10,hit@20,hit@50,lift@10,lift@20,lift@50,n_machines_scored,n_actual_machines,split_period,a_seg_hist_coverage,a_seg_fallback_count
2025-10-06,v6a_hit_an,90,6,0,False,non_event,244.0,164.90963855421683,79.09036144578315,42.0,99.44995436968924,1.0,2.0,5.0,1.4280000000000002,1.4280000000000002,1.428,714,714,front,100.0,0
2025-10-06,v7_lift_weights,90,6,0,False,non_event,390.0,153.9156626506024,236.0843373493976,46.0,101.35747802257004,1.0,2.0,4.0,1.4280000000000002,1.4280000000000002,1.1424,714,714,front,100.0,0
2025-10-06,v8_dynamic,90,6,0,False,non_event,424.0,151.35542168674698,272.644578313253,44.0,101.73724054689563,1.0,2.0,5.0,1.4280000000000002,1.4280000000000002,1.428,714,714,front,100.0,0
2025-10-07,v6a_hit_an,90,7,1,True,event,-266.0,210.84337349397592,-476.843373493976,38.0,98.38886682239324,1.0,2.0,2.0,1.4280000000000002,1.4280000000000002,0.5712,714,714,front,100.0,0
2025-10-07,v7_lift_weights,90,7,1,True,event,-444.0,224.24698795180723,-668.2469879518072,36.0,96.6959979635092,1.0,1.0,1.0,1.4280000000000002,0.7140000000000001,0.2856,714,714,front,100.0,0
2025-10-07,v8_dynamic,90,7,1,True,event,-284.0,212.1987951807229,-496.19879518072287,38.0,98.23491783681396,1.0,2.0,2.0,1.4280000000000002,1.4280000000000002,0.5712,714,714,front,100.0,0
2025-10-08,v6a_hit_an,90,8,2,False,non_event,444.0,111.74698795180724,332.2530120481928,38.0,104.7617732911849,2.0,2.0,6.0,2.8560000000000003,1.4280000000000002,1.7136,714,714,front,100.0,0
2025-10-08,v7_lift_weights,90,8,2,False,non_event,-58.0,149.54819277108433,-207.54819277108436,36.0,100.86052384185017,1.0,1.0,4.0,1.4280000000000002,0.7140000000000001,1.1424,714,714,front,100.0,0
2025-10-08,v8_dynamic,90,8,2,False,non_event,82.0,139.00602409638554,-57.006024096385545,40.0,101.56658711461488,1.0,1.0,4.0,1.4280000000000002,0.7140000000000001,1.1424,714,714,front,100.0,0
2025-10-09,v6a_hit_an,90,9,3,False,non_event,372.0,198.49397590361448,173.50602409638554,44.0,98.39391069793412,1.0,1.0,4.0,1.4280000000000002,0.7140000000000001,1.1424,714,714,front,100.0,0
2025-10-09,v7_lift_weights,90,9,3,False,non_event,18.0,225.15060240963857,-207.15060240963857,42.0,96.1849794906196,0.0,0.0,3.0,0.0,0.0,0.8568,714,714,front,100.0,0
2025-10-09,v8_dynamic,90,9,3,False,non_event,312.0,203.0120481927711,108.98795180722892,44.0,97.33980929841483,1.0,1.0,4.0,1.4280000000000002,0.7140000000000001,1.1424,714,714,front,100.0,0
2025-10-10,v6a_hit_an,90,10,4,False,non_event,126.0,210.5421686746988,-84.54216867469879,42.0,100.7830457575187,0.0,0.0,1.0,0.0,0.0,0.2856,714,714,front,100.0,0
2025-10-10,v7_lift_weights,90,10,4,False,non_event,34.0,217.46987951807228,-183.46987951807228,40.0,99.4882077744326,0.0,0.0,1.0,0.0,0.0,0.2856,714,714,front,100.0,0
2025-10-10,v8_dynamic,90,10,4,False,non_event,20.0,218.52409638554215,-198.52409638554215,40.0,98.55878505834669,0.0,0.0,1.0,0.0,0.0,0.2856,714,714,front,100.0,0
2025-10-11,v6a_hit_an,90,11,5,True,event,-372.0,-172.59036144578317,-199.40963855421683,44.0,96.04759093712094,0.0,2.0,6.0,0.0,1.4280000000000002,1.7136,714,714,front,100.0,0
2025-10-11,v7_lift_weights,90,11,5,True,event,-338.0,-175.15060240963857,-162.84939759036143,46.0,96.23182354176063,0.0,2.0,5.0,0.0,1.4280000000000002,1.428,714,714,front,100.0,0
2025-10-11,v8_dynamic,90,11,5,True,event,-410.0,-169.7289156626506,-240.2710843373494,44.0,95.37539588287302,0.0,2.0,5.0,0.0,1.4280000000000002,1.428,714,714,front,100.0,0
2025-10-13,v6a_hit_an,90,13,0,False,non_event,64.0,361.144578313253,-297.144578313253,44.0,101.04505854569808,0.0,0.0,4.0,0.0,0.0,1.1424,714,714,front,100.0,0
2025-10-13,v7_lift_weights,90,13,0,False,non_event,394.0,336.2951807228916,57.70481927710841,48.0,103.27242678354249,0.0,0.0,4.0,0.0,0.0,1.1424,714,714,front,100.0,0
2025-10-13,v8_dynamic,90,13,0,False,non_event,248.0,347.28915662650604,-99.28915662650604,46.0,102.03768749333354,0.0,0.0,4.0,0.0,0.0,1.1424,714,714,front,100.0,0
2025-10-14,v6a_hit_an,90,14,1,False,non_event,180.0,243.97590361445785,-63.97590361445782,38.0,100.5127173755603,0.0,0.0,2.0,0.0,0.0,0.5712,714,714,front,100.0,0
2025-10-14,v7_lift_weights,90,14,1,False,non_event,94.0,250.45180722891567,-156.45180722891567,36.0,98.4593863089194,0.0,0.0,2.0,0.0,0.0,0.5712,714,714,front,100.0,0
2025-10-14,v8_dynamic,90,14,1,False,non_event,116.0,248.7951807228916,-132.79518072289156,38.0,99.50446917327304,0.0,0.0,2.0,0.0,0.0,0.5712,714,714,front,100.0,0
2025-10-15,v6a_hit_an,90,15,2,False,non_event,-102.0,109.78915662650604,-211.78915662650604,32.0,98.39300960529624,0.0,0.0,4.0,0.0,0.0,1.1424,714,714,front,100.0,0
2025-10-15,v7_lift_weights,90,15,2,False,non_event,4.0,101.80722891566263,-97.80722891566263,32.0,97.98933336944816,0.0,0.0,5.0,0.0,0.0,1.428,714,714,front,100.0,0
2025-10-15,v8_dynamic,90,15,2,False,non_event,-166.0,114.60843373493977,-280.6084337349397,34.0,98.5384189119012,0.0,0.0,4.0,0.0,0.0,1.1424,714,714,front,100.0,0
2025-10-16,v6a_hit_an,90,16,3,False,non_event,580.0,153.6144578313253,426.3855421686747,40.0,101.03824131290904,0.0,0.0,6.0,0.0,0.0,1.7136,714,714,front,100.0,0
2025-10-16,v7_lift_weights,90,16,3,False,non_event,430.0,164.90963855421683,265.0903614457832,40.0,99.17767612071891,0.0,0.0,4.0,0.0,0.0,1.1424,714,714,front,100.0,0
2025-10-16,v8_dynamic,90,16,3,False,non_event,696.0,144.87951807228916,551.1204819277109,44.0,102.34059557989544,0.0,0.0,6.0,0.0,0.0,1.7136,714,714,front,100.0,0
2025-10-17,v6a_hit_an,90,17,4,True,event,54.0,105.42168674698796,-51.42168674698796,38.0,99.24287114892176,0.0,0.0,2.0,0.0,0.0,0.5712,714,714,front,100.0,0
2025-10-17,v7_lift_weights,90,17,4,True,event,106.0,101.50602409638554,4.493975903614455,42.0,99.72676148829822,1.0,1.0,2.0,1.4280000000000002,0.7140000000000001,0.5712,714,714,front,100.0,0
2025-10-17,v8_dynamic,90,17,4,True,event,422.0,77.71084337349397,344.28915662650604,42.0,101.76022416876243,1.0,1.0,6.0,1.4280000000000002,0.7140000000000001,1.7136,714,714,front,100.0,0
2025-10-18,v6a_hit_an,90,18,5,False,non_event,-90.0,-8.132530120481928,-81.86746987951807,44.0,98.7857420733589,0.0,1.0,4.0,0.0,0.7140000000000001,1.1424,714,714,front,100.0,0
2025-10-18,v7_lift_weights,90,18,5,False,non_event,164.0,-27.259036144578317,191.25903614457832,46.0,100.86277602421406,0.0,1.0,4.0,0.0,0.7140000000000001,1.1424,714,714,front,100.0,0
2025-10-18,v8_dynamic,90,18,5,False,non_event,272.0,-35.39156626506024,307.39156626506025,46.0,101.73757401571714,0.0,1.0,5.0,0.0,0.7140000000000001,1.428,714,714,front,100.0,0
2025-10-19,v6a_hit_an,90,19,6,False,non_event,474.0,138.70481927710844,335.2951807228916,54.0,100.65399401469904,0.0,0.0,3.0,0.0,0.0,0.8568,714,714,front,100.0,0
2025-10-19,v7_lift_weights,90,19,6,False,non_event,414.0,143.22289156626505,270.7771084337349,56.00000000000001,101.23708719496176,0.0,0.0,2.0,0.0,0.0,0.5712,714,714,front,100.0,0
2025-10-19,v8_dynamic,90,19,6,False,non_event,196.0,159.63855421686748,36.36144578313253,48.0,99.26399402091296,0.0,0.0,3.0,0.0,0.0,0.8568,714,714,front,100.0,0
2025-10-20,v6a_hit_an,90,20,0,False,non_event,408.0,-64.60843373493977,472.60843373493975,44.0,105.09626541841006,2.0,3.0,5.0,2.8560000000000003,2.1420000000000003,1.428,714,714,front,100.0,0
2025-10-20,v7_lift_weights,90,20,0,False,non_event,346.0,-59.93975903614458,405.93975903614455,46.0,105.6839972374574,1.0,2.0,4.0,1.4280000000000002,1.4280000000000002,1.1424,714,714,front,100.0,0
2025-10-20,v8_dynamic,90,20,0,False,non_event,8.0,-34.48795180722892,42.48795180722892,40.0,102.37934535556596,1.0,2.0,4.0,1.4280000000000002,1.4280000000000002,1.1424,714,714,front,100.0,0
2025-10-21,v6a_hit_an,90,21,1,True,event,116.0,265.9638554216868,-149.96385542168673,44.0,95.66021287704298,0.0,0.0,2.0,0.0,0.0,0.5712,714,714,front,100.0,0
2025-10-21,v7_lift_weights,90,21,1,True,event,486.0,238.1024096385542,247.8975903614458,40.0,100.45026582754504,1.0,3.0,5.0,1.4280000000000002,2.1420000000000003,1.428,714,714,front,100.0,0
2025-10-21,v8_dynamic,90,21,1,True,event,222.0,257.98192771084337,-35.981927710843365,38.0,97.86132105343198,1.0,2.0,3.0,1.4280000000000002,1.4280000000000002,0.8568,714,714,front,100.0,0
2025-10-22,v6a_hit_an,90,22,2,True,event,-168.0,168.3734939759036,-336.3734939759036,36.0,95.73564181853112,0.0,0.0,2.0,0.0,0.0,0.5712,714,714,front,100.0,0
2025-10-22,v7_lift_weights,90,22,2,True,event,-120.0,164.75903614457832,-284.7590361445783,40.0,96.78092012036817,0.0,0.0,1.0,0.0,0.0,0.2856,714,714,front,100.0,0
2025-10-22,v8_dynamic,90,22,2,True,event,-170.0,168.52409638554218,-338.5240963855422,36.0,95.82486581879922,0.0,0.0,2.0,0.0,0.0,0.5712,714,714,front,100.0,0
2025-10-23,v6a_hit_an,90,23,3,False,non_event,456.0,157.2289156626506,298.7710843373494,42.0,101.35347711839354,1.0,1.0,4.0,1.4280000000000002,0.7140000000000001,1.1424,714,714,front,100.0,0
2025-10-23,v7_lift_weights,90,23,3,False,non_event,376.0,163.25301204819277,212.74698795180723,42.0,100.27901469882704,1.0,1.0,4.0,1.4280000000000002,0.7140000000000001,1.1424,714,714,front,100.0,0
2025-10-23,v8_dynamic,90,23,3,False,non_event,328.0,166.86746987951807,161.13253012048193,40.0,99.57343195910582,1.0,1.0,4.0,1.4280000000000002,0.7140000000000001,1.1424,714,714,front,100.0,0
2025-10-24,v6a_hit_an,90,24,4,False,non_event,124.0,124.09638554216868,-0.0963855421686759,40.0,97.28630563625792,1.0,1.0,2.0,1.4280000000000002,0.7140000000000001,0.5712,714,714,front,100.0,0
2025-10-24,v7_lift_weights,90,24,4,False,non_event,-8.0,134.03614457831324,-142.03614457831324,36.0,97.00089980860508,1.0,1.0,3.0,1.4280000000000002,0.7140000000000001,0.8568,714,714,front,100.0,0
2025-10-24,v8_dynamic,90,24,4,False,non_event,170.0,120.63253012048192,49.36746987951807,40.0,97.68885554433828,1.0,1.0,2.0,1.4280000000000002,0.7140000000000001,0.5712,714,714,front,100.0,0
2025-10-25,v6a_hit_an,90,25,5,False,non_event,132.0,57.37951807228916,74.62048192771084,40.0,101.57292131421464,2.0,2.0,5.0,2.8560000000000003,1.4280000000000002,1.428,714,714,front,100.0,0
2025-10-25,v7_lift_weights,90,25,5,False,non_event,166.0,54.81927710843374,111.18072289156626,42.0,101.0329048314489,2.0,2.0,4.0,2.8560000000000003,1.4280000000000002,1.1424,714,714,front,100.0,0
2025-10-25,v8_dynamic,90,25,5,False,non_event,54.0,63.25301204819277,-9.253012048192772,40.0,100.96658571377996,2.0,2.0,5.0,2.8560000000000003,1.4280000000000002,1.428,714,714,front,100.0,0
2025-10-26,v6a_hit_an,90,26,6,False,non_event,240.0,37.65060240963855,202.34939759036143,28.000000000000004,98.50451292920629,1.0,2.0,4.0,1.4280000000000002,1.4280000000000002,1.1424,714,714,front,100.0,0
2025-10-26,v7_lift_weights,90,26,6,False,non_event,420.0,24.09638554216868,395.90361445783134,32.0,99.90871305241475,1.0,2.0,3.0,1.4280000000000002,1.4280000000000002,0.8568,714,714,front,100.0,0
2025-10-26,v8_dynamic,90,26,6,False,non_event,214.0,39.60843373493976,174.39156626506025,30.0,98.9248309842486,1.0,2.0,4.0,1.4280000000000002,1.4280000000000002,1.1424,714,714,front,100.0,0
2025-10-27,v6a_hit_an,90,27,0,True,event,282.0,221.53614457831324,60.46385542168676,42.0,103.50396804870212,1.0,2.0,4.0,1.4280000000000002,1.4280000000000002,1.1424,714,714,front,100.0,0
2025-10-27,v7_lift_weights,90,27,0,True,event,310.0,219.4277108433735,90.57228915662652,38.0,104.59903419740192,1.0,2.0,5.0,1.4280000000000002,1.4280000000000002,1.428,714,714,front,100.0,0
2025-10-27,v8_dynamic,90,27,0,True,event,-262.0,262.5,-524.5,36.0,100.07112117010468,1.0,1.0,2.0,1.4280000000000002,0.7140000000000001,0.5712,714,714,front,100.0,0
2025-10-28,v6a_hit_an,90,28,1,False,non_event,-14.0,201.05421686746988,-215.05421686746988,36.0,98.1500711525186,1.0,1.0,1.0,1.4280000000000002,0.7140000000000001,0.2856,714,714,front,100.0,0
2025-10-28,v7_lift_weights,90,28,1,False,non_event,-96.0,207.2289156626506,-303.2289156626506,28.000000000000004,94.79394474170094,1.0,1.0,1.0,1.4280000000000002,0.7140000000000001,0.2856,714,714,front,100.0,0
2025-10-28,v8_dynamic,90,28,1,False,non_event,4.0,199.6987951807229,-195.6987951807229,36.0,97.02513988885332,1.0,1.0,1.0,1.4280000000000002,0.7140000000000001,0.2856,714,714,front,100.0,0
2025-10-29,v6a_hit_an,90,29,2,False,non_event,342.0,165.8132530120482,176.1867469879518,30.0,101.14881431739036,3.0,3.0,5.0,4.284000000000001,2.1420000000000003,1.428,714,714,front,100.0,0
2025-10-29,v7_lift_weights,90,29,2,False,non_event,276.0,170.78313253012047,105.21686746987952,36.0,100.5763056622944,2.0,2.0,4.0,2.8560000000000003,1.4280000000000002,1.1424,714,714,front,100.0,0
2025-10-29,v8_dynamic,90,29,2,False,non_event,268.0,171.3855421686747,96.6144578313253,30.0,101.322651873239,3.0,3.0,5.0,4.284000000000001,2.1420000000000003,1.428,714,714,front,100.0,0
2025-10-30,v6a_hit_an,90,30,3,False,non_event,-72.0,628.6144578313254,-700.6144578313254,34.0,98.07827543697752,1.0,1.0,2.0,1.4280000000000002,0.7140000000000001,0.5712,714,714,front,100.0,0
2025-10-30,v7_lift_weights,90,30,3,False,non_event,54.0,619.1265060240963,-565.1265060240963,40.0,99.52637409272238,1.0,1.0,2.0,1.4280000000000002,0.7140000000000001,0.5712,714,714,front,100.0,0
2025-10-30,v8_dynamic,90,30,3,False,non_event,256.0,603.9156626506024,-347.9156626506024,40.0,102.60515895335976,2.0,2.0,3.0,2.8560000000000003,1.4280000000000002,0.8568,714,714,front,100.0,0
2025-10-31,v6a_hit_an,90,31,4,True,event,340.0,78.3132530120482,261.6867469879518,28.000000000000004,99.0656235081627,1.0,4.0,4.0,1.4280000000000002,2.8560000000000003,1.1424,714,714,front,100.0,0
2025-10-31,v7_lift_weights,90,31,4,True,event,-24.0,105.72289156626506,-129.72289156626505,26.0,95.6732316998137,1.0,3.0,3.0,1.4280000000000002,2.1420000000000003,0.8568,714,714,front,100.0,0
2025-10-31,v8_dynamic,90,31,4,True,event,456.0,69.57831325301204,386.421686746988,32.0,99.89980209293265,1.0,4.0,4.0,1.4280000000000002,2.8560000000000003,1.1424,714,714,front,100.0,0
2025-11-01,v6a_hit_an,90,1,5,True,event,600.0,177.710843373494,422.2891566265061,50.0,104.53199442212986,1.0,2.0,6.0,1.4280000000000002,1.4280000000000002,1.7136,714,714,front,100.0,0
2025-11-01,v7_lift_weights,90,1,5,True,event,706.0,169.7289156626506,536.2710843373494,54.0,105.4156773970506,1.0,2.0,6.0,1.4280000000000002,1.4280000000000002,1.7136,714,714,front,100.0,0
2025-11-01,v8_dynamic,90,1,5,True,event,770.0,164.90963855421683,605.0903614457832,54.0,105.78974180632558,1.0,2.0,6.0,1.4280000000000002,1.4280000000000002,1.7136,714,714,front,100.0,0
