metric,test_type,n_current,n_baseline,n_paired,mean_current,mean_baseline,delta_mean,ci_low,ci_high,p_value,cohens_d,cohens_d_label,condition,difficulty,p_value_adj_bonferroni,p_value_adj_bh,sig_raw_0_05,sig_bh_0_05,sig_bonf_0_05
hit_at_2,wilcoxon,33,33,33,0.9696969696969697,1.0,-0.030303030303030276,-0.09090909090909091,0.0,0.31731050786291415,-0.24618298195866523,small,anomaly_direction,high_anomaly,1.0,1.0,False,False,False
loss_value,wilcoxon,33,33,33,1824.2424242424242,1900.0,-75.75757575757575,-1148.4848484848485,872.7272727272727,1.0,-0.011605202853081517,negligible,anomaly_direction,high_anomaly,1.0,1.0,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,7,2,0,0.8571428571428571,1.0,-0.1428571428571429,-0.4285714285714286,0.0,,-0.40824829046386313,small,anomaly_direction,high_anomaly,,,False,False,False
hit_at_2,wilcoxon,24,24,24,1.0,0.9583333333333334,0.04166666666666663,0.0,0.125,0.31731050786291415,0.2886751345948126,small,anomaly_direction,low_anomaly,1.0,1.0,False,False,False
loss_value,wilcoxon,24,24,24,137.5,275.0,-137.5,-379.1666666666667,0.0,0.17971249487899976,-0.1740729174854324,negligible,anomaly_direction,low_anomaly,1.0,1.0,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,3,2,0,1.0,0.5,0.5,0.0,1.0,,1.224744871391589,large,anomaly_direction,low_anomaly,,,False,False,False
hit_at_2,wilcoxon,375,375,375,0.992,0.9946666666666667,-0.002666666666666706,-0.008,0.0,0.31731050786291415,-0.032729948861136206,negligible,anomaly_direction,normal,1.0,1.0,False,False,False
loss_value,wilcoxon,375,375,375,888.0,861.3333333333334,26.66666666666663,-213.08666666666667,282.9533333333332,0.19277833435925884,0.007882155033009413,negligible,anomaly_direction,normal,1.0,1.0,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,20,19,0,0.7,0.7894736842105263,-0.08947368421052637,-0.3921052631578947,0.16842105263157903,0.5400121513126686,-0.20064086765727476,small,anomaly_direction,normal,1.0,1.0,False,False,False
hit_at_2,mannwhitneyu,420,423,417,1.0,1.0,0.0,0.0,0.0,1.0,,na,difficulty_failure,hit_day,1.0,1.0,False,False,False
loss_value,wilcoxon,420,423,417,795.4761904761905,813.4751773049645,-17.998986828774036,-186.09112709832135,214.4244604316545,0.10158144503226113,-0.00528619797659117,negligible,difficulty_failure,hit_day,1.0,1.0,False,False,False
rank2_rescue_on_miss1,mannwhitneyu,25,19,0,0.88,0.8947368421052632,-0.01473684210526316,-0.19999999999999996,0.17052631578947364,0.8971384459326468,-0.045378800571685404,negligible,difficulty_failure,hit_day,1.0,1.0,False,False,False
hit_at_2,mannwhitneyu,12,9,6,0.6666666666666666,0.6666666666666666,0.0,-0.38888888888888884,0.4166666666666667,1.0,0.0,negligible,difficulty_failure,miss_day,1.0,1.0,False,False,False
loss_value,mannwhitneyu,12,9,6,5200.0,5355.555555555556,-155.55555555555566,-6934.097222222223,6630.763888888888,0.9399821277206878,-0.019222345059570805,negligible,difficulty_failure,miss_day,1.0,1.0,False,False,False
