index,segment,avg_diff,avg_diff_other,win_rate,payout_rate,avg_diff_vs_other,hit@10,lift@10,hit@20,lift@20,hit@50,lift@50,hit_t2500,lift_t2500,hit_t3500,lift_t3500,hit_t4500,lift_t4500,test_date,variant,window,event_type
4,3F_R_A,270.0,135.39156626506025,52.0,99.73436675619392,134.60843373493975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1604494382022472,0.0,0.0,0.0,0.0,2025-10-22,v9b_blend_05,90,event
5,3F_R_N,68.0,150.6024096385542,38.0,100.24446684284038,-82.6024096385542,1.0,1.4280000000000002,4.0,2.8560000000000003,6.0,1.7136,12.0,1.9253932584269662,6.0,1.5866666666666667,5.0,1.7850000000000001,2025-10-22,v9b_blend_05,90,event
0,2F_L_N,432.0,123.19277108433735,40.0,100.79427191467033,308.8072289156627,2.0,2.8560000000000003,3.0,2.1420000000000003,5.0,1.428,7.0,1.1231460674157303,5.0,1.3222222222222222,3.0,1.0710000000000002,2025-10-22,v9c_percentile,90,event
1,2F_R_N,-4.0,156.02409638554218,40.0,97.73207861738514,-160.02409638554218,0.0,0.0,0.0,0.0,2.0,0.5712,3.0,0.48134831460674155,2.0,0.5288888888888889,2.0,0.7140000000000001,2025-10-22,v9c_percentile,90,event
2,3F_L_A,208.0,140.06024096385542,42.0,96.68785975268106,67.93975903614458,0.0,0.0,0.0,0.0,1.0,0.2856,2.0,0.3208988764044944,1.0,0.2644444444444444,1.0,0.35700000000000004,2025-10-22,v9c_percentile,90,event
3,3F_L_N,-862.0,220.63253012048193,30.0,89.16690558992488,-1082.632530120482,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.48134831460674155,1.0,0.2644444444444444,0.0,0.0,2025-10-22,v9c_percentile,90,event
4,3F_R_A,280.0,134.63855421686748,52.0,99.99329785114816,145.36144578313252,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1604494382022472,0.0,0.0,0.0,0.0,2025-10-22,v9c_percentile,90,event
5,3F_R_N,68.0,150.6024096385542,38.0,100.24446684284038,-82.6024096385542,1.0,1.4280000000000002,4.0,2.8560000000000003,6.0,1.7136,12.0,1.9253932584269662,6.0,1.5866666666666667,5.0,1.7850000000000001,2025-10-22,v9c_percentile,90,event
0,2F_L_N,-178.0,204.96987951807228,42.0,95.63438230656394,-382.9698795180723,0.0,0.0,0.0,0.0,1.0,0.2856,3.0,0.5224390243902439,1.0,0.26943396226415095,0.0,0.0,2025-10-23,v6a_hit_an,90,non_event
1,2F_R_N,34.0,189.00602409638554,26.0,95.73962597892697,-155.00602409638554,1.0,1.4280000000000002,2.0,1.4280000000000002,5.0,1.428,6.0,1.0448780487804878,6.0,1.6166037735849057,3.0,1.224,2025-10-23,v6a_hit_an,90,non_event
2,3F_L_A,288.0,169.87951807228916,34.0,97.59059526430589,118.12048192771084,0.0,0.0,0.0,0.0,1.0,0.2856,6.0,1.0448780487804878,1.0,0.26943396226415095,0.0,0.0,2025-10-23,v6a_hit_an,90,non_event
3,3F_L_N,-334.0,216.71686746987953,32.0,97.62948179968413,-550.7168674698795,0.0,0.0,2.0,1.4280000000000002,2.0,0.5712,4.0,0.6965853658536585,2.0,0.5388679245283019,2.0,0.816,2025-10-23,v6a_hit_an,90,non_event
4,3F_R_A,12.0,190.66265060240963,36.0,95.22746509035312,-178.66265060240963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-23,v6a_hit_an,90,non_event
5,3F_R_N,1022.0,114.60843373493977,44.0,113.55483906445961,907.3915662650602,3.0,4.284000000000001,4.0,2.8560000000000003,10.0,2.856,13.0,2.26390243902439,10.0,2.6943396226415093,9.0,3.6719999999999997,2025-10-23,v6a_hit_an,90,non_event
0,2F_L_N,100.0,184.03614457831324,46.0,99.39142508070103,-84.03614457831324,0.0,0.0,0.0,0.0,3.0,0.8568,4.0,0.6965853658536585,3.0,0.8083018867924529,1.0,0.408,2025-10-23,v9b_blend_05,90,non_event
1,2F_R_N,-42.0,194.7289156626506,28.000000000000004,94.98824537761129,-236.7289156626506,1.0,1.4280000000000002,1.0,0.7140000000000001,4.0,1.1424,5.0,0.8707317073170732,5.0,1.3471698113207546,2.0,0.816,2025-10-23,v9b_blend_05,90,non_event
2,3F_L_A,288.0,169.87951807228916,34.0,97.59059526430586,118.12048192771084,0.0,0.0,0.0,0.0,1.0,0.2856,6.0,1.0448780487804878,1.0,0.26943396226415095,0.0,0.0,2025-10-23,v9b_blend_05,90,non_event
3,3F_L_N,-500.0,229.21686746987953,30.0,94.74532626129616,-729.2168674698795,0.0,0.0,1.0,0.7140000000000001,1.0,0.2856,3.0,0.5224390243902439,1.0,0.26943396226415095,1.0,0.408,2025-10-23,v9b_blend_05,90,non_event
4,3F_R_A,12.0,190.66265060240963,36.0,95.22746509035312,-178.66265060240963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-23,v9b_blend_05,90,non_event
5,3F_R_N,1022.0,114.60843373493977,44.0,113.5548390644596,907.3915662650602,3.0,4.284000000000001,4.0,2.8560000000000003,10.0,2.856,13.0,2.26390243902439,10.0,2.6943396226415093,9.0,3.6719999999999997,2025-10-23,v9b_blend_05,90,non_event
0,2F_L_N,86.0,185.09036144578315,46.0,99.05816021483126,-99.09036144578315,0.0,0.0,0.0,0.0,2.0,0.5712,4.0,0.6965853658536585,2.0,0.5388679245283019,1.0,0.408,2025-10-23,v9c_percentile,90,non_event
1,2F_R_N,-42.0,194.7289156626506,28.000000000000004,94.98824537761129,-236.7289156626506,1.0,1.4280000000000002,1.0,0.7140000000000001,4.0,1.1424,5.0,0.8707317073170732,5.0,1.3471698113207546,2.0,0.816,2025-10-23,v9c_percentile,90,non_event
2,3F_L_A,288.0,169.87951807228916,34.0,97.59059526430586,118.12048192771084,0.0,0.0,0.0,0.0,1.0,0.2856,6.0,1.0448780487804878,1.0,0.26943396226415095,0.0,0.0,2025-10-23,v9c_percentile,90,non_event
3,3F_L_N,-500.0,229.21686746987953,30.0,94.74532626129616,-729.2168674698795,0.0,0.0,1.0,0.7140000000000001,1.0,0.2856,3.0,0.5224390243902439,1.0,0.26943396226415095,1.0,0.408,2025-10-23,v9c_percentile,90,non_event
4,3F_R_A,12.0,190.66265060240963,36.0,95.2274650903531,-178.66265060240963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-23,v9c_percentile,90,non_event
5,3F_R_N,794.0,131.77710843373495,42.0,111.54866681370193,662.222891566265,2.0,2.8560000000000003,3.0,2.1420000000000003,9.0,2.5704,12.0,2.0897560975609757,9.0,2.4249056603773584,8.0,3.264,2025-10-23,v9c_percentile,90,non_event
0,2F_L_N,-28.0,135.5421686746988,34.0,91.79004439344608,-163.5421686746988,0.0,0.0,0.0,0.0,2.0,0.5712,6.0,1.0710000000000002,3.0,0.765,1.0,0.38594594594594595,2025-10-24,v6a_hit_an,90,non_event
1,2F_R_N,94.0,126.355421686747,38.0,98.01857072239538,-32.35542168674699,1.0,1.4280000000000002,1.0,0.7140000000000001,4.0,1.1424,5.0,0.8925000000000001,4.0,1.02,2.0,0.7718918918918919,2025-10-24,v6a_hit_an,90,non_event
2,3F_L_A,-80.0,139.4578313253012,32.0,95.67817620432264,-219.4578313253012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-24,v6a_hit_an,90,non_event
3,3F_L_N,0.0,133.43373493975903,36.0,91.99870774521689,-133.43373493975903,0.0,0.0,2.0,1.4280000000000002,3.0,0.8568,5.0,0.8925000000000001,3.0,0.765,3.0,1.1578378378378378,2025-10-24,v6a_hit_an,90,non_event
4,3F_R_A,116.0,124.6987951807229,40.0,96.41110799807446,-8.698795180722897,0.0,0.0,0.0,0.0,1.0,0.2856,2.0,0.35700000000000004,1.0,0.255,0.0,0.0,2025-10-24,v6a_hit_an,90,non_event
5,3F_R_N,-100.0,140.96385542168676,46.0,103.4096585047134,-240.96385542168676,0.0,0.0,2.0,1.4280000000000002,6.0,1.7136,9.0,1.6065,6.0,1.53,4.0,1.5437837837837838,2025-10-24,v6a_hit_an,90,non_event
0,2F_L_N,-16.0,134.63855421686748,34.0,92.64399687261158,-150.63855421686748,0.0,0.0,0.0,0.0,2.0,0.5712,7.0,1.2495,4.0,1.02,1.0,0.38594594594594595,2025-10-24,v9b_blend_05,90,non_event
1,2F_R_N,-40.0,136.44578313253012,36.0,97.02482935296719,-176.44578313253012,1.0,1.4280000000000002,1.0,0.7140000000000001,3.0,0.8568,4.0,0.7140000000000001,3.0,0.765,1.0,0.38594594594594595,2025-10-24,v9b_blend_05,90,non_event
2,3F_L_A,-30.0,135.69277108433735,36.0,95.41588315513067,-165.69277108433735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-24,v9b_blend_05,90,non_event
3,3F_L_N,222.0,116.71686746987952,36.0,94.82784916265149,105.28313253012048,1.0,1.4280000000000002,3.0,2.1420000000000003,4.0,1.1424,6.0,1.0710000000000002,4.0,1.02,4.0,1.5437837837837838,2025-10-24,v9b_blend_05,90,non_event
4,3F_R_A,80.0,127.40963855421687,40.0,96.26745494154252,-47.40963855421687,0.0,0.0,0.0,0.0,1.0,0.2856,2.0,0.35700000000000004,1.0,0.255,0.0,0.0,2025-10-24,v9b_blend_05,90,non_event
5,3F_R_N,-220.0,150.0,44.0,100.5552799180583,-370.0,0.0,0.0,2.0,1.4280000000000002,6.0,1.7136,9.0,1.6065,6.0,1.53,4.0,1.5437837837837838,2025-10-24,v9b_blend_05,90,non_event
0,2F_L_N,-16.0,134.63855421686748,34.0,92.64399687261161,-150.63855421686748,0.0,0.0,0.0,0.0,2.0,0.5712,7.0,1.2495,4.0,1.02,1.0,0.38594594594594595,2025-10-24,v9c_percentile,90,non_event
1,2F_R_N,-40.0,136.44578313253012,36.0,97.02482935296719,-176.44578313253012,1.0,1.4280000000000002,1.0,0.7140000000000001,3.0,0.8568,4.0,0.7140000000000001,3.0,0.765,1.0,0.38594594594594595,2025-10-24,v9c_percentile,90,non_event
2,3F_L_A,-42.0,136.59638554216866,34.0,95.31916356212761,-178.59638554216866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-24,v9c_percentile,90,non_event
3,3F_L_N,222.0,116.71686746987952,36.0,94.82784916265149,105.28313253012048,1.0,1.4280000000000002,3.0,2.1420000000000003,4.0,1.1424,6.0,1.0710000000000002,4.0,1.02,4.0,1.5437837837837838,2025-10-24,v9c_percentile,90,non_event
4,3F_R_A,194.0,118.82530120481928,44.0,96.93640428685835,75.17469879518072,0.0,0.0,0.0,0.0,1.0,0.2856,3.0,0.5355000000000001,1.0,0.255,0.0,0.0,2025-10-24,v9c_percentile,90,non_event
5,3F_R_N,-220.0,150.0,44.0,100.5552799180583,-370.0,0.0,0.0,2.0,1.4280000000000002,6.0,1.7136,9.0,1.6065,6.0,1.53,4.0,1.5437837837837838,2025-10-24,v9c_percentile,90,non_event
0,2F_L_N,682.0,15.963855421686747,48.0,103.63826579327707,666.0361445783133,3.0,4.284000000000001,4.0,2.8560000000000003,7.0,1.9992,12.0,1.6014953271028036,8.0,1.5649315068493153,7.0,1.9223076923076923,2025-10-25,v6a_hit_an,90,non_event
1,2F_R_N,-330.0,92.16867469879519,34.0,96.15209083306183,-422.1686746987952,0.0,0.0,0.0,0.0,3.0,0.8568,9.0,1.2011214953271028,8.0,1.5649315068493153,3.0,0.8238461538461539,2025-10-25,v6a_hit_an,90,non_event
2,3F_L_A,318.0,43.373493975903614,48.0,99.17569498368368,274.6265060240964,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6672897196261682,0.0,0.0,0.0,0.0,2025-10-25,v6a_hit_an,90,non_event
3,3F_L_N,58.0,62.95180722891566,36.0,98.3152999235338,-4.951807228915662,2.0,2.8560000000000003,2.0,1.4280000000000002,5.0,1.428,8.0,1.067663551401869,7.0,1.3693150684931508,6.0,1.6476923076923078,2025-10-25,v6a_hit_an,90,non_event
4,3F_R_A,326.0,42.7710843373494,42.0,99.37002279777553,283.2289156626506,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6672897196261682,2.0,0.3912328767123288,0.0,0.0,2025-10-25,v6a_hit_an,90,non_event
5,3F_R_N,-1100.0,150.15060240963857,30.0,90.8548335943809,-1250.1506024096386,0.0,0.0,0.0,0.0,2.0,0.5712,4.0,0.5338317757009345,3.0,0.5868493150684932,2.0,0.5492307692307692,2025-10-25,v6a_hit_an,90,non_event
0,2F_L_N,682.0,15.963855421686747,48.0,103.63826579327707,666.0361445783133,3.0,4.284000000000001,4.0,2.8560000000000003,7.0,1.9992,12.0,1.6014953271028036,8.0,1.5649315068493153,7.0,1.9223076923076923,2025-10-25,v9b_blend_05,90,non_event
1,2F_R_N,-112.0,75.75301204819277,38.0,98.33184845936718,-187.75301204819277,0.0,0.0,0.0,0.0,4.0,1.1424,9.0,1.2011214953271028,9.0,1.7605479452054795,4.0,1.0984615384615384,2025-10-25,v9b_blend_05,90,non_event
2,3F_L_A,460.0,32.68072289156626,54.0,100.208715475195,427.31927710843377,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.8007476635514018,1.0,0.1956164383561644,0.0,0.0,2025-10-25,v9b_blend_05,90,non_event
3,3F_L_N,84.0,60.993975903614455,38.0,98.64951084612694,23.006024096385545,2.0,2.8560000000000003,2.0,1.4280000000000002,5.0,1.428,7.0,0.9342056074766355,6.0,1.1736986301369865,5.0,1.373076923076923,2025-10-25,v9b_blend_05,90,non_event
4,3F_R_A,326.0,42.7710843373494,42.0,99.37002279777553,283.2289156626506,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6672897196261682,2.0,0.3912328767123288,0.0,0.0,2025-10-25,v9b_blend_05,90,non_event
5,3F_R_N,-1204.0,157.98192771084337,28.000000000000004,90.30639186784212,-1361.9819277108434,0.0,0.0,0.0,0.0,3.0,0.8568,5.0,0.6672897196261682,4.0,0.7824657534246576,3.0,0.8238461538461539,2025-10-25,v9b_blend_05,90,non_event
0,2F_L_N,682.0,15.963855421686747,48.0,103.63826579327707,666.0361445783133,3.0,4.284000000000001,4.0,2.8560000000000003,7.0,1.9992,12.0,1.6014953271028036,8.0,1.5649315068493153,7.0,1.9223076923076923,2025-10-25,v9c_percentile,90,non_event
1,2F_R_N,-524.0,106.77710843373494,32.0,95.73734917334846,-630.777108433735,0.0,0.0,0.0,0.0,3.0,0.8568,7.0,0.9342056074766355,7.0,1.3693150684931508,3.0,0.8238461538461539,2025-10-25,v9c_percentile,90,non_event
2,3F_L_A,364.0,39.90963855421687,52.0,99.73341719644291,324.0903614457831,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6672897196261682,1.0,0.1956164383561644,0.0,0.0,2025-10-25,v9c_percentile,90,non_event
3,3F_L_N,84.0,60.993975903614455,38.0,98.64951084612696,23.006024096385545,2.0,2.8560000000000003,2.0,1.4280000000000002,5.0,1.428,7.0,0.9342056074766355,6.0,1.1736986301369865,5.0,1.373076923076923,2025-10-25,v9c_percentile,90,non_event
4,3F_R_A,326.0,42.7710843373494,42.0,99.38753583239526,283.2289156626506,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6672897196261682,2.0,0.3912328767123288,0.0,0.0,2025-10-25,v9c_percentile,90,non_event
5,3F_R_N,-1248.0,161.29518072289156,30.0,90.7110813905209,-1409.2951807228915,0.0,0.0,0.0,0.0,3.0,0.8568,5.0,0.6672897196261682,4.0,0.7824657534246576,3.0,0.8238461538461539,2025-10-25,v9c_percentile,90,non_event
0,2F_L_N,84.0,49.397590361445786,34.0,100.36799037709001,34.602409638554214,1.0,1.4280000000000002,2.0,1.4280000000000002,3.0,0.8568,7.0,0.9897029702970297,4.0,0.8278260869565218,3.0,0.931304347826087,2025-10-26,v6a_hit_an,90,non_event
1,2F_R_N,436.0,22.89156626506024,32.0,100.58113600256345,413.10843373493975,1.0,1.4280000000000002,3.0,2.1420000000000003,6.0,1.7136,12.0,1.6966336633663366,8.0,1.6556521739130436,6.0,1.862608695652174,2025-10-26,v6a_hit_an,90,non_event
