variant,window,event_type,avg_diff,avg_diff_other,avg_diff_vs_other,win_rate,payout_rate,hit@10,hit@20,hit@50,lift@10,lift@20,lift@50,hit_t2500,hit_t3500,hit_t4500,lift_t2500,lift_t3500,lift_t4500,n_test_days
v6a_hit_an,90,all,170.484375,119.45594879518072,51.028426204819276,38.75,99.96611285317398,0.875,1.671875,4.375,1.2495,1.1937187500000002,1.2495,7.82421875,5.67578125,4.05078125,1.146664413673371,1.2464954746594807,1.265953784787007,256
v6a_hit_an,90,event,230.6865671641791,149.68755619492896,80.99901096925014,41.343283582089555,100.9795891022297,0.8507462686567164,1.6865671641791045,4.626865671641791,1.2148656716417914,1.2042089552238808,1.3214328358208955,9.044776119402986,6.537313432835821,4.82089552238806,1.1665851526833815,1.2590449391073966,1.3159390841711336,67
v6a_hit_an,90,non_event,149.14285714285714,108.73892394976733,40.40393319308982,37.83068783068783,99.60683820403784,0.8835978835978836,1.6666666666666667,4.285714285714286,1.2617777777777779,1.1900000000000002,1.224,7.391534391534392,5.37037037037037,3.7777777777777777,1.13960256439469,1.242046722712336,1.248234128391576,189
v9b_blend_05,90,all,166.71875,119.73950489457832,46.97924510542168,38.9453125,100.03705127532672,0.875,1.7265625,4.375,1.2495,1.232765625,1.2495,7.76171875,5.67578125,4.0859375,1.133856286510962,1.2415267864650674,1.2674838048967658,256
v9b_blend_05,90,event,163.2537313432836,154.7653299766229,8.488401366660671,40.23880597014925,100.4391814699099,0.8507462686567164,1.7611940298507462,4.388059701492537,1.2148656716417914,1.257492537313433,1.2532298507462687,8.582089552238806,6.2388059701492535,4.611940298507463,1.1093241830684732,1.198951974630244,1.2534786198048333,67
v9b_blend_05,90,non_event,167.94708994708995,107.32294256390642,60.624147383183534,38.48677248677249,99.89449718518345,0.8835978835978836,1.7142857142857142,4.37037037037037,1.2617777777777779,1.2240000000000002,1.2481777777777778,7.470899470899471,5.476190476190476,3.8994708994708995,1.1425528522815798,1.256619444628735,1.2724486059611015,189
v9c_percentile,90,all,200.25,117.21456137048193,83.03543862951807,39.5390625,99.27794968341632,0.51953125,1.15234375,3.22265625,0.7418906250000001,0.8227734375000001,0.920390625,6.5390625,4.390625,3.0,0.9570420763878902,0.9595569807574985,0.9342179188198682,256
v9c_percentile,90,event,225.07462686567163,150.11014206078045,74.96448480489121,40.71641791044776,99.97673953501629,0.5671641791044776,1.1940298507462686,3.1343283582089554,0.8099104477611941,0.8525373134328359,0.8951641791044777,7.373134328358209,4.940298507462686,3.4328358208955225,0.9508806937109022,0.9437316935084433,0.9265135023095336,67
v9c_percentile,90,non_event,191.44973544973544,105.55316504111686,85.8965704086186,39.12169312169312,99.03023052967454,0.5026455026455027,1.1375661375661377,3.253968253968254,0.717777777777778,0.8122222222222223,0.9293333333333333,6.243386243386244,4.195767195767195,2.8465608465608465,0.9592262702469283,0.9651670032214492,0.9369491140907275,189
