baseline,variant,segment,event_type,n_days,acf_acf_lag1,acf_acf_lag2,acf_acf_lag3,acf_acf_threshold,acf_serial_correlation_detected,acf_recommended_bootstrap,additive_mean_diff,additive_ci_lower,additive_ci_upper,additive_se,p_value_wilcoxon,loo_min_mean,loo_max_mean,loo_sign_flips,loo_fragile,wins,losses,ties,win_pct,p_value_sign,lift_t2500_pooled_diff,lift_t2500_ci_lower,lift_t2500_ci_upper,lift_t2500_p_value,lift_t3500_pooled_diff,lift_t3500_ci_lower,lift_t3500_ci_upper,lift_t3500_p_value,lift_t4500_pooled_diff,lift_t4500_ci_lower,lift_t4500_ci_upper,lift_t4500_p_value,q_value_wilcoxon,q_value_sign,lift_t2500_q_value,lift_t3500_q_value,lift_t4500_q_value
v6a_hit_an,v9b_blend_05,2F_L_N,event,67,0.03679355474359071,-0.15169625040882354,-0.13147330275964395,0.24433888871261045,False,iid,-10.175238266498836,-63.74850971048375,45.03425642869987,27.705331468771877,0.636131255379385,-19.61610076670318,-1.107886089813805,0,False,26,30,11,46.4,0.6888797607233395,-0.009685295713510511,-0.05204432892330028,0.03321509749277302,0.682,0.0,-0.05174979424620951,0.05117286075450772,1.0,-0.03793198771811368,-0.10487273535102201,0.02826943069306925,0.2588,0.8447721458487887,1.0,0.9466666666666667,1.0,0.6524
v6a_hit_an,v9b_blend_05,2F_L_N,non_event,189,0.10850526758797406,-0.038542692687620984,-0.04344014309612006,0.14547859349066158,False,iid,-0.1593038821954463,-28.492637215528784,27.537098393574293,14.128161748959128,0.7743744670280562,-3.6377210971545737,3.649160471673932,75,True,79,84,26,48.5,0.7541603898054376,-0.012967818831942868,-0.0420510036397738,0.015343702210295655,0.379,-0.015061462497129696,-0.05393339942946406,0.02322473215830337,0.438,-0.00017010854064092307,-0.046753977105004875,0.04729448747602129,0.9848,0.8447721458487887,1.0,0.9466666666666667,0.7488,0.9848
v6a_hit_an,v9b_blend_05,2F_R_N,event,67,0.0030698638238422543,-0.043413721530696864,-0.07451459942194422,0.24433888871261045,False,iid,-1.4765329976622845,-56.30325256248874,46.60868998381583,26.386449790349822,0.8110828412574664,-9.286692223439204,17.823932092004387,11,True,28,25,14,52.8,0.7838463022094988,0.0077482365708083645,-0.020911030718605037,0.037397128497314074,0.6448,0.023137577906527262,-0.017460859304714617,0.06761744570366063,0.2942,-0.003361033276009451,-0.05829854457175811,0.04954188228077723,0.9426,0.8463473126164868,1.0,0.9466666666666667,0.7148,0.9848
v6a_hit_an,v9b_blend_05,2F_R_N,non_event,189,-0.06484484683880508,0.008276537467818645,-0.06846225593726012,0.14547859349066158,False,iid,9.95649263721553,-9.06922690763052,28.78877175368139,9.669745495171172,0.4963944875880426,7.744456549602667,11.816873878492695,0,False,73,69,47,51.4,0.8013390218104018,0.009725864123957262,-0.011840340244221231,0.03155175344173112,0.4024,0.017014468085106316,-0.007337705519027215,0.0420069570426105,0.1944,0.024654088050314327,-0.00347796454920225,0.052909435017386854,0.0972,0.8447721458487887,1.0,0.9466666666666667,0.6665142857142856,0.46656
v6a_hit_an,v9b_blend_05,3F_L_A,event,67,0.138438134871857,0.09492774436675674,0.042807183392132624,0.24433888871261045,False,iid,2.696277647905051,-17.10852364682611,24.0747100341665,10.487449487638742,0.5272594140872018,-1.6618291347207017,5.148411829134719,4,True,26,30,11,46.4,0.6888797607233395,0.020620417661799895,-0.015847104959432763,0.06085518160996252,0.2934,0.03948418193156955,8.186857460307649e-05,0.09006710653503153,0.0494,0.012417391304347825,0.0,0.041572556916945815,0.726,0.8447721458487887,1.0,0.9466666666666667,0.3952,0.8712
v6a_hit_an,v9b_blend_05,3F_L_A,non_event,189,-0.061127793205241955,0.07436495592076091,-0.10800617735463452,0.14547859349066158,False,iid,7.191432396251677,-3.413654618473896,17.7854250334672,5.390349392626706,0.20257870416072443,5.662490387080238,8.590970264034866,0,False,85,73,31,53.8,0.38157344546443295,-0.0001628306088787279,-0.016734805641971006,0.01640076190997992,0.9866,0.006044731358829991,-0.012221132842379736,0.025031285175246627,0.5294,-0.0033545418312258546,-0.020499206539849938,0.014528305221109202,0.6852,0.8447721458487887,1.0,0.9866,0.7488,0.8712
v6a_hit_an,v9b_blend_05,3F_L_N,event,67,-0.13676582423652622,0.06812817922596298,0.012743175172060904,0.24433888871261045,False,iid,15.95297608343823,-23.464837709045124,56.78232332314331,20.255998017638944,0.5712894943946171,8.211391018619935,20.886911281489596,0,False,27,20,20,57.4,0.38169339766321275,0.029055887140531755,-0.0018404985280098204,0.06076720966464312,0.065,0.053272538860103635,0.014797315090874535,0.09366752481478298,0.0074,0.03011829979311642,-0.022331221471690654,0.08267757446860374,0.2632,0.8447721458487887,1.0,0.78,0.1776,0.6524
v6a_hit_an,v9b_blend_05,3F_L_N,non_event,189,-0.14164779788072904,-0.1575250963222371,-0.037462529835200514,0.14547859349066158,True,block,-9.273761713520749,-25.50498209052426,7.0217168674698796,8.348799356838517,0.011733295757691779,-12.651948218405536,-6.10862599333504,0,False,48,82,59,36.9,0.0036340112928066196,-0.009725864123957262,-0.026221832319654997,0.007437265330285416,0.2824,-0.011746214567827984,-0.03173259854890511,0.008787275994586253,0.2708,-0.011158650855239483,-0.040434486992867266,0.019472138152520607,0.4714,0.14079954909230136,0.08721627102735888,0.9466666666666667,0.7148,0.8702769230769231
v6a_hit_an,v9b_blend_05,3F_R_A,event,67,0.05585269706778383,0.08390922740763278,-0.0883448247012323,0.24433888871261045,False,iid,4.846880057543607,-12.807318827549,22.5652760294911,9.012741661555378,0.773001029235991,1.824753559693319,7.42935377875137,0,False,27,27,13,50.0,1.0,-0.004934935432380716,-0.02849328615466263,0.02010065275287645,0.6764,-0.007005978005123981,-0.03461167798774337,0.018703489811110717,0.6036,0.050709156193895766,0.007416285026640822,0.11526647252030735,0.026,0.8447721458487887,1.0,0.9466666666666667,0.7624421052631579,0.46656
v6a_hit_an,v9b_blend_05,3F_R_A,non_event,189,0.008124621273314,-0.00527107588887987,0.1048581533817547,0.14547859349066158,False,iid,3.891566265060241,-6.15595716198126,14.200803212851406,5.247230338476455,0.7070287812792111,2.3221930274288645,5.182036657267368,0,False,80,78,31,50.6,0.9366240696485013,-0.0010216310583759936,-0.016448868662762347,0.014588868514755984,0.8892,0.007631787624510611,-0.010697369072535039,0.02684243786303916,0.4186,-0.010733354419018182,-0.03212157957365107,0.009324368573951148,0.3188,0.8447721458487887,1.0,0.9866,0.7488,0.6524
v6a_hit_an,v9b_blend_05,3F_R_N,event,67,0.30081769127265423,-0.04778025234071813,-0.27449109284969847,0.24433888871261045,True,block,-1.0271533896781193,-32.52372567191845,40.13354958294717,18.758307341274477,0.3705310821533203,-13.718236582694418,4.366374589266152,10,True,8,14,45,36.4,0.28627872467041016,0.0019370591427021466,-0.016886085928261796,0.0215014644069518,0.9366,0.02002706804251808,-0.015161665033480251,0.06406614671193465,0.3442,0.02261924099665258,-0.01644699432488412,0.06945560455709471,0.3262,0.8447721458487887,1.0,0.9866,0.7148,0.6524
v6a_hit_an,v9b_blend_05,3F_R_N,non_event,189,0.1176975043036032,0.03360651124609764,0.07520422396467163,0.14547859349066158,False,iid,4.6084337349397595,-12.312198795180723,20.755020080321284,8.462275145712477,0.2741708977982501,2.356511150986927,7.824532171238143,0,False,36,18,135,66.7,0.01983432672806828,-0.004862932061978631,-0.016423310458023414,0.006358616088903014,0.4368,0.0,-0.015818198186182957,0.014956990895940067,1.0,0.013885985170779103,-0.01227425530462728,0.03968648744774751,0.321,0.8447721458487887,0.23801192073681934,0.9466666666666667,1.0,0.6524
v6a_hit_an,v9c_percentile,2F_L_N,event,67,0.07272875885455393,-0.2924743246527325,-0.045571766935324144,0.24433888871261045,True,block,26.705988131631,-39.40648053753477,105.18430954587576,36.6259519809261,0.43987097507091044,12.903614457831326,44.706462212486315,0,False,33,31,3,51.6,0.9006532462520334,0.011622354856212658,-0.04924154259917412,0.07143786566432413,0.71,0.04035526846992332,-0.04390356495891593,0.12531449249792884,0.3574,0.023743796906130488,-0.09525306054735144,0.14126824966299956,0.6972,0.8447721458487887,1.0,0.9466666666666667,0.7148,0.8712
v6a_hit_an,v9c_percentile,2F_L_N,non_event,189,0.041315686298421674,0.015556699701849752,-0.07652636886639792,0.14547859349066158,False,iid,9.888219544846049,-40.23703145917,58.69238621151271,25.05857921367482,0.6771974346320491,3.591963599077158,15.134292489105354,0,False,91,88,10,50.8,0.8812234734185153,-0.011346841477950065,-0.0569766421485191,0.03437356104619301,0.612,0.017752154524147246,-0.03924886994272681,0.07593700312811706,0.5618,0.020232260031116,-0.05275229964048285,0.09463333968937933,0.6048,0.8447721458487887,1.0,0.9466666666666667,0.7490666666666667,0.8712
v6a_hit_an,v9c_percentile,2F_R_N,event,67,-0.008207033942413218,0.018432402567319622,-0.021173652894639565,0.24433888871261045,False,iid,-9.180183420248156,-92.12843688185579,68.91878259305878,40.80280411831963,0.7740323357929458,-22.581325301204817,11.63280394304491,3,True,31,29,7,51.7,0.8974218269914307,0.003874118285404071,-0.0500993477993039,0.05659213208161756,0.9074,0.0,-0.07264190464338524,0.06954137487192398,1.0,0.0030142681887679323,-0.10206136615313317,0.10366866643491368,0.9594,0.8447721458487887,1.0,0.9866,1.0,0.9848
v6a_hit_an,v9c_percentile,2F_R_N,non_event,189,0.15180754148149742,-0.025931777684111236,0.05927123537130441,0.14547859349066158,True,block,28.196787148594378,-27.471330185607297,79.68882855747313,27.532092423180995,0.47323901063080176,20.796782876185596,34.60410792104589,0,False,89,82,18,52.0,0.6464833446153437,0.029988081048867743,-0.01409371442602067,0.07401080588279653,0.1902,0.02706403486285569,-0.027381681976562787,0.08090779948845903,0.3396,0.05566339678816923,-0.009772854486491083,0.12232555918182911,0.094,0.8447721458487887,1.0,0.9466666666666667,0.7148,0.46656
v6a_hit_an,v9c_percentile,3F_L_A,event,67,0.015844445533720726,-0.03388083217726467,-0.17958972064143416,0.24433888871261045,False,iid,6.034526164358923,-25.006370257147996,36.720733680992616,15.80177340860991,0.47669362877233823,1.5314895947426004,11.665388828039426,0,False,35,27,5,56.5,0.37415171240479483,0.031142079907600206,-0.015652067527890633,0.0819402461016265,0.2114,0.04339223448522811,-0.002766774747021311,0.09827593338780807,0.0678,0.009929389403658784,-0.03158704057254958,0.05668761452050034,0.6432,0.8447721458487887,1.0,0.9466666666666667,0.4068,0.8712
v6a_hit_an,v9c_percentile,3F_L_A,non_event,189,0.0615451620754929,-0.03208407097761304,-0.20594869693619988,0.14547859349066158,True,block,2.275769745649264,-12.101788505372841,18.716053402800384,7.835094560861973,0.552626844963277,0.06863624711612444,4.3240835683158165,0,False,91,80,18,53.2,0.4445328573001678,0.004594269542804397,-0.017948986904975147,0.027678477713933766,0.6966,-0.0008412866737362856,-0.027724473151281258,0.026271727471978833,0.9474,0.02032149477818762,-0.015064384897468539,0.061282656342951415,0.2816,0.8447721458487887,1.0,0.9466666666666667,1.0,0.6524
v6a_hit_an,v9c_percentile,3F_L_N,event,67,0.21037207008367903,-0.01787838075937746,0.020223719251298008,0.24433888871261045,False,iid,31.64916381945694,-27.21956482647005,92.44380507103037,30.455190623674508,0.580816840768841,19.876779846659375,38.74342825848851,0,False,30,27,10,52.6,0.7913664277791806,0.06198589256646758,0.021438149585518325,0.10658265120611808,0.0018,0.07044697643187803,0.0032328149363963503,0.13743363827403532,0.0396,0.06492993338920261,-0.008887712342964281,0.1360800146976929,0.0848,0.8447721458487887,1.0,0.0432,0.3952,0.46656
v6a_hit_an,v9c_percentile,3F_L_N,non_event,189,-0.01509131824190063,-0.03900255918004157,0.023564260015812563,0.14547859349066158,False,iid,7.157295850066933,-28.46049196787148,43.547138554216865,18.288075843923632,0.9274170445794667,2.859843629838501,12.52611509869264,0,False,77,77,35,50.0,1.0,0.008104886769964237,-0.01865587517117177,0.03535657914709121,0.555,0.011690098886562028,-0.02256768234758878,0.047065151153367145,0.5076,-0.0011726273078767058,-0.047566043053880895,0.047007735644384464,0.977,0.9274170445794668,1.0,0.9466666666666667,0.7488,0.9848
v6a_hit_an,v9c_percentile,3F_R_A,event,67,0.06733193976152856,-0.17193607455827267,0.1396730808847942,0.24433888871261045,False,iid,16.72334112569681,-7.961241233591086,43.23673799676315,13.073012022886768,0.5742764636268036,12.121577217962754,20.691401971522446,0,False,33,31,3,51.6,0.9006532462520334,-0.00042876542850034394,-0.030003706185778585,0.03189479388291041,0.9604,0.035109638894907536,-0.013313336932444133,0.08223387057475144,0.1446,0.02090270458099258,-0.08141783420447957,0.11333822155323886,0.6358,0.8447721458487887,1.0,0.9866,0.5784,0.8712
v6a_hit_an,v9c_percentile,3F_R_A,non_event,189,-0.04511474695280012,0.06450950428983006,0.04048335492473186,0.14547859349066158,False,iid,18.376840696117807,3.800251004016063,33.454384203480586,7.522424069753575,0.009398337139510951,16.243911817482697,20.133299154063064,0,False,102,76,11,57.3,0.06064937703927806,0.0158041119989899,-0.005567734961566729,0.03763419823963444,0.1416,-0.006099275179005548,-0.02593037608714204,0.01281225601510112,0.5304,-0.019524891551332357,-0.048852589118391306,0.0035898578178496917,0.125,0.14079954909230136,0.48519501631422446,0.9466666666666667,0.7488,0.5
v6a_hit_an,v9c_percentile,3F_R_N,event,67,0.052568395960521645,0.3369205271233142,-0.1059968911450795,0.24433888871261045,True,block,-22.372684768926447,-93.80100556070434,50.19340593141794,36.24246080915425,0.374021866398246,-33.073658269441395,-11.30695509309967,0,False,11,15,41,42.3,0.557197093963623,0.0019370591427021466,-0.035504184195853786,0.0405080390158544,0.9626,0.0025449215418040794,-0.0522776805241348,0.060525566866795645,0.986,-0.023096707780995818,-0.09567528643965036,0.04973057998563829,0.5352,0.8447721458487887,1.0,0.9866,1.0,0.8712
v6a_hit_an,v9c_percentile,3F_R_N,non_event,189,0.030423516900523667,0.11254565858355565,0.011424842936933896,0.14547859349066158,False,iid,13.347389558232935,-17.273376840696116,43.683684738955805,15.53467585715735,0.24785774215652778,9.185817739041275,18.280120481927714,0,False,41,33,115,55.4,0.4159851975073046,0.006483909415971434,-0.017219885580415623,0.03004102241401366,0.6038,0.02430638297872334,-0.006023016905154971,0.05418471443896691,0.1248,0.04339370365868467,0.0,0.08704273102519479,0.0518,0.8447721458487887,1.0,0.9466666666666667,0.5784,0.46656
