segment,target,feature,importance_mean,importance_std,n_models
2F_A,target_is_top3,same_weekday_avg_rank_pct,3.3359766169798277,0.577760190649794,60
2F_A,target_is_top3,lag_7_avg_diff_coins_rank_pct,2.975926983261664,0.7654838352376919,60
2F_A,target_is_top3,lag_1_total_games,2.7283076867545377,0.8175797129298603,60
2F_A,target_is_top3,rolling_avg_diff_14d_vs_mean,2.576033052863186,0.6447561413661838,60
2F_A,target_is_top3,rolling_avg_efficiency_14d_rank_pct,2.092408919406392,0.5067942860327672,60
2F_A,target_is_top3,lag_14_avg_diff_coins_rank_pct,1.9761882074175814,0.4867809752306106,60
2F_A,target_is_top3,rolling_avg_diff_14d_zscore,1.8850204252320921,0.9041579002537431,60
2F_A,target_is_top3,weekday_segment_top1_rate,1.8823082384885867,0.4875537102876426,60
2F_A,target_is_top3,ewm_diff_momentum_7v21,1.7439136185781137,0.5468832172910166,60
2F_A,target_is_top3,ewm_avg_diff_7d_rank_pct,1.7434320976109532,0.8520862205189302,60
2F_A,target_is_top3,rank_pct_rolling_28d,1.5453706433124552,0.560954042814228,60
2F_A,target_is_top3,ewm_rank_momentum_7v30,1.5191685009472413,0.4796250204365134,60
2F_A,target_is_top3,ewm_efficiency_momentum_7v21,1.5114873818870616,0.49816632855042164,60
2F_A,target_is_top3,rolling_avg_diff_14d,1.4884096139356138,0.6581507001839216,60
2F_A,target_is_top3,rolling_avg_diff_14d_rank_pct,1.4866223511498542,0.462158840361963,60
2F_A,target_is_top3,lag_7_avg_diff_coins_zscore,1.2533308427666054,0.44966753868759607,60
2F_A,target_is_top3,ewm_avg_diff_21d_vs_mean,1.2299002056599553,0.6939110960157302,60
2F_A,target_is_top3,ewm_avg_diff_21d_rank_pct,1.1952786693565471,0.5343975885866469,60
2F_A,target_is_top3,lag_1_efficiency,1.1883004320623514,0.480510926621637,60
2F_A,target_is_top3,lag_3_avg_diff_coins_zscore,1.0202911814347682,0.4778133755698374,60
2F_A,target_is_top3,hall_total_games_yesterday,0.9913571215383554,0.40484193112459094,60
2F_A,target_is_top3,rolling_avg_diff_28d,0.9892226636282301,0.7768978835302144,60
2F_A,target_is_top3,ewm_avg_diff_7d_zscore,0.9882873158293001,0.5145351765230299,60
2F_A,target_is_top3,lag_14_efficiency,0.9781580866881937,0.6316761056529395,60
2F_A,target_is_top3,lag_1_avg_diff_coins_zscore,0.9588904436639271,0.49907618140765553,60
2F_A,target_is_top3,lag_7_efficiency,0.950857453940802,0.3539570134987999,60
2F_A,target_is_top3,ewm_avg_diff_21d,0.9494472328104593,0.43675128064418767,60
2F_A,target_is_top3,lag_3_avg_diff_coins_vs_mean,0.9368099183335769,0.4565755405518147,60
2F_A,target_is_top3,lag_3_avg_diff_coins,0.9247365361306559,0.40784785183919053,60
2F_A,target_is_top3,rolling_avg_diff_28d_zscore,0.9203770449908807,0.35402533909525163,60
2F_A,target_is_top3,lag_1_efficiency_zscore,0.9187926040101749,0.3889502910657342,60
2F_A,target_is_top3,lag_1_avg_diff_coins_rank_pct,0.8799972175086592,0.3038125847949557,60
2F_A,target_is_top3,rolling_std_efficiency_14d,0.878788439154732,0.3552043510595244,60
2F_A,target_is_top3,rolling_std_diff_14d,0.8768513621404309,0.38171161110200624,60
2F_A,target_is_top3,lag_21_avg_diff_coins,0.8756671115105482,0.3569671595045007,60
2F_A,target_is_top3,rolling_avg_diff_7d,0.8674106916881766,0.5054103406106955,60
2F_A,target_is_top3,lag_1_efficiency_vs_mean,0.8587990684735196,0.4245565653345373,60
2F_A,target_is_top3,lag_14_avg_diff_coins_vs_mean,0.8515948594961631,0.3637181199392923,60
2F_A,target_is_top3,lag_21_efficiency,0.8427686741467385,0.32829723060539323,60
2F_A,target_is_top3,eff_delta_1_vs_7,0.8397464415874503,0.356460037399396,60
2F_A,target_is_top3,rolling_std_diff_7d,0.8240982220354992,0.37369544116603215,60
2F_A,target_is_top3,rolling_avg_diff_7d_rank_pct,0.8217839362705546,0.3674703039233916,60
2F_A,target_is_top3,ewm_rank_30d,0.8180354468689383,0.35820864664956853,60
2F_A,target_is_top3,ewm_avg_diff_21d_zscore,0.7860452609131767,0.4143577114903461,60
2F_A,target_is_top3,lag_14_avg_diff_coins,0.7784482599569444,0.3618048128690305,60
2F_A,target_is_top3,lag_7_total_games,0.7682019192144249,0.2918295418049534,60
