hall,machine_name,axis,outcome,axis_level,axis_level_order,n,avg_diff,plus_rate,hit104_rate,baseline_hit104_rate,baseline_plus_rate
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,22,22,28,-131.82142857142858,39.285714285714285,21.428571428571427,25.42,38.43
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,23,23,29,154.3448275862069,41.37931034482759,31.03448275862069,25.42,38.43
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,24,24,29,234.27586206896552,51.724137931034484,37.93103448275862,25.42,38.43
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,25,25,27,-386.55555555555554,33.33333333333333,14.814814814814813,25.42,38.43
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,26,26,28,-284.0357142857143,32.142857142857146,25.0,25.42,38.43
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,27,27,29,1175.8275862068965,72.41379310344827,62.06896551724138,25.42,38.43
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,28,28,28,-490.75,21.428571428571427,10.714285714285714,25.42,38.43
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,29,29,25,-313.4,24.0,8.0,25.42,38.43
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,30,30,21,310.7142857142857,47.61904761904761,33.33333333333333,25.42,38.43
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,31,31,13,1280.076923076923,76.92307692307693,53.84615384615385,25.42,38.43
蒲田7,甲鉄城のカバネリ,dd,hit104,1,1,61,1293.4426229508197,70.49180327868852,57.377049180327866,44.03,50.1
蒲田7,甲鉄城のカバネリ,dd,hit104,2,2,59,1022.0338983050848,64.40677966101694,50.847457627118644,44.03,50.1
蒲田7,甲鉄城のカバネリ,dd,hit104,3,3,58,437.9310344827586,55.172413793103445,48.275862068965516,44.03,50.1
蒲田7,甲鉄城のカバネリ,dd,hit104,4,4,54,729.6296296296297,64.81481481481481,55.55555555555556,44.03,50.1
蒲田7,甲鉄城のカバネリ,dd,hit104,5,5,55,463.6363636363636,49.09090909090909,40.0,44.03,50.1
蒲田7,甲鉄城のカバネリ,dd,hit104,6,6,57,5.2631578947368425,40.35087719298245,29.82456140350877,44.03,50.1
蒲田7,甲鉄城のカバネリ,dd,hit104,7,7,64,548.4375,59.375,51.5625,44.03,50.1
蒲田7,甲鉄城のカバネリ,dd,hit104,8,8,62,172.58064516129033,48.38709677419355,41.935483870967744,44.03,50.1
蒲田7,甲鉄城のカバネリ,dd,hit104,9,9,63,606.3492063492064,50.79365079365079,42.857142857142854,44.03,50.1
蒲田7,甲鉄城のカバネリ,dd,hit104,10,10,64,542.1875,50.0,46.875,44.03,50.1
蒲田7,甲鉄城のカバネリ,dd,hit104,11,11,64,-218.75,40.625,29.6875,44.03,50.1
蒲田7,甲鉄城のカバネリ,dd,hit104,12,12,55,767.2727272727273,56.36363636363636,43.63636363636363,44.03,50.1
蒲田7,甲鉄城のカバネリ,dd,hit104,13,13,63,765.0793650793651,49.2063492063492,46.03174603174603,44.03,50.1
蒲田7,甲鉄城のカバネリ,dd,hit104,14,14,63,558.7301587301587,57.14285714285714,46.03174603174603,44.03,50.1
蒲田7,甲鉄城のカバネリ,dd,hit104,15,15,65,84.61538461538461,43.07692307692308,35.38461538461539,44.03,50.1
蒲田7,甲鉄城のカバネリ,dd,hit104,16,16,64,607.8125,56.25,50.0,44.03,50.1
蒲田7,甲鉄城のカバネリ,dd,hit104,17,17,64,417.1875,51.5625,48.4375,44.03,50.1
蒲田7,甲鉄城のカバネリ,dd,hit104,18,18,63,-19.047619047619047,39.682539682539684,34.92063492063492,44.03,50.1
蒲田7,甲鉄城のカバネリ,dd,hit104,19,19,64,690.625,50.0,46.875,44.03,50.1
蒲田7,甲鉄城のカバネリ,dd,hit104,20,20,63,-153.96825396825398,34.92063492063492,28.57142857142857,44.03,50.1
蒲田7,甲鉄城のカバネリ,dd,hit104,21,21,64,1039.0625,59.375,54.6875,44.03,50.1
蒲田7,甲鉄城のカバネリ,dd,hit104,22,22,67,-246.26865671641792,35.82089552238806,34.32835820895522,44.03,50.1
蒲田7,甲鉄城のカバネリ,dd,hit104,23,23,67,620.8955223880597,56.71641791044776,55.223880597014926,44.03,50.1
蒲田7,甲鉄城のカバネリ,dd,hit104,24,24,64,-60.9375,42.1875,39.0625,44.03,50.1
蒲田7,甲鉄城のカバネリ,dd,hit104,25,25,66,234.84848484848484,51.515151515151516,48.484848484848484,44.03,50.1
蒲田7,甲鉄城のカバネリ,dd,hit104,26,26,66,306.06060606060606,40.909090909090914,40.909090909090914,44.03,50.1
蒲田7,甲鉄城のカバネリ,dd,hit104,27,27,67,346.2686567164179,50.74626865671642,43.28358208955223,44.03,50.1
蒲田7,甲鉄城のカバネリ,dd,hit104,28,28,67,986.5671641791045,56.71641791044776,52.23880597014925,44.03,50.1
蒲田7,甲鉄城のカバネリ,dd,hit104,29,29,60,171.66666666666666,40.0,38.333333333333336,44.03,50.1
蒲田7,甲鉄城のカバネリ,dd,hit104,30,30,61,291.8032786885246,40.98360655737705,36.0655737704918,44.03,50.1
蒲田7,甲鉄城のカバネリ,dd,hit104,31,31,34,170.58823529411765,50.0,50.0,44.03,50.1
蒲田7,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,1,1,102,231.37254901960785,46.07843137254902,39.21568627450981,34.85,40.25
蒲田7,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,2,2,102,938.2352941176471,50.0,46.07843137254902,34.85,40.25
蒲田7,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,3,3,102,-557.843137254902,36.27450980392157,28.431372549019606,34.85,40.25
蒲田7,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,4,4,102,-291.1764705882353,37.254901960784316,31.372549019607842,34.85,40.25
蒲田7,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,5,5,101,49.504950495049506,44.554455445544555,37.62376237623762,34.85,40.25
蒲田7,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,6,6,102,-606.8627450980392,33.33333333333333,29.411764705882355,34.85,40.25
蒲田7,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,7,7,102,-491.1764705882353,37.254901960784316,34.31372549019608,34.85,40.25
蒲田7,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,8,8,107,173.83177570093457,44.85981308411215,42.05607476635514,34.85,40.25
蒲田7,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,9,9,107,-276.6355140186916,39.25233644859813,34.57943925233645,34.85,40.25
蒲田7,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,10,10,107,-31.77570093457944,36.44859813084112,32.71028037383177,34.85,40.25
蒲田7,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,11,11,107,-333.6448598130841,38.31775700934579,31.775700934579437,34.85,40.25
蒲田7,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,12,12,68,36.76470588235294,42.64705882352941,38.23529411764706,34.85,40.25
蒲田7,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,13,13,107,309.3457943925234,42.05607476635514,38.31775700934579,34.85,40.25
蒲田7,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,14,14,107,13.08411214953271,42.05607476635514,31.775700934579437,34.85,40.25
蒲田7,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,15,15,107,-130.84112149532712,35.51401869158878,31.775700934579437,34.85,40.25
蒲田7,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,16,16,107,-79.4392523364486,42.05607476635514,36.44859813084112,34.85,40.25
蒲田7,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,17,17,107,-913.0841121495328,30.8411214953271,24.299065420560748,34.85,40.25
蒲田7,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,18,18,105,326.6666666666667,40.95238095238095,35.23809523809524,34.85,40.25
蒲田7,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,19,19,107,-445.7943925233645,34.57943925233645,29.906542056074763,34.85,40.25
蒲田7,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,20,20,107,65.42056074766356,42.99065420560748,40.18691588785047,34.85,40.25
蒲田7,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,21,21,107,6.542056074766355,42.05607476635514,37.38317757009346,34.85,40.25
蒲田7,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,22,22,107,-55.14018691588785,37.38317757009346,32.71028037383177,34.85,40.25
蒲田7,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,23,23,107,-195.3271028037383,41.1214953271028,32.71028037383177,34.85,40.25
蒲田7,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,24,24,107,206.54205607476635,48.598130841121495,41.1214953271028,34.85,40.25
蒲田7,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,25,25,107,289.7196261682243,44.85981308411215,40.18691588785047,34.85,40.25
蒲田7,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,26,26,107,-513.0841121495328,33.64485981308411,30.8411214953271,34.85,40.25
蒲田7,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,27,27,107,-62.61682242990654,42.99065420560748,31.775700934579437,34.85,40.25
蒲田7,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,28,28,107,-246.7289719626168,36.44859813084112,34.57943925233645,34.85,40.25
蒲田7,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,29,29,107,-273.8317757009346,38.31775700934579,31.775700934579437,34.85,40.25
蒲田7,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,30,30,107,200.0,45.794392523364486,40.18691588785047,34.85,40.25
蒲田7,ジャグラーガールズ,dd,hit104,1,1,99,442.42424242424244,54.54545454545454,27.27272727272727,27.7,41.72
蒲田7,ジャグラーガールズ,dd,hit104,2,2,98,230.6122448979592,37.755102040816325,29.591836734693878,27.7,41.72
蒲田7,ジャグラーガールズ,dd,hit104,3,3,99,130.3030303030303,40.4040404040404,26.262626262626267,27.7,41.72
蒲田7,ジャグラーガールズ,dd,hit104,4,4,97,26.804123711340207,35.051546391752574,19.587628865979383,27.7,41.72
蒲田7,ジャグラーガールズ,dd,hit104,5,5,98,188.77551020408163,35.714285714285715,26.53061224489796,27.7,41.72
蒲田7,ジャグラーガールズ,dd,hit104,6,6,97,423.7113402061856,44.329896907216494,29.896907216494846,27.7,41.72
蒲田7,ジャグラーガールズ,dd,hit104,7,7,108,613.8888888888889,50.92592592592593,37.03703703703704,27.7,41.72
蒲田7,ジャグラーガールズ,dd,hit104,8,8,107,213.0841121495327,36.44859813084112,29.906542056074763,27.7,41.72
蒲田7,ジャグラーガールズ,dd,hit104,9,9,104,425.96153846153845,48.07692307692308,36.53846153846153,27.7,41.72
蒲田7,ジャグラーガールズ,dd,hit104,10,10,107,399.06542056074767,43.925233644859816,30.8411214953271,27.7,41.72
蒲田7,ジャグラーガールズ,dd,hit104,11,11,108,75.0,42.592592592592595,21.296296296296298,27.7,41.72
蒲田7,ジャグラーガールズ,dd,hit104,12,12,90,-2.2222222222222223,33.33333333333333,20.0,27.7,41.72
蒲田7,ジャグラーガールズ,dd,hit104,13,13,108,43.51851851851852,39.81481481481482,27.77777777777778,27.7,41.72
蒲田7,ジャグラーガールズ,dd,hit104,14,14,106,121.69811320754717,35.84905660377358,24.528301886792452,27.7,41.72
蒲田7,ジャグラーガールズ,dd,hit104,15,15,108,197.22222222222223,47.22222222222222,32.407407407407405,27.7,41.72
蒲田7,ジャグラーガールズ,dd,hit104,16,16,107,248.5981308411215,40.18691588785047,29.906542056074763,27.7,41.72
蒲田7,ジャグラーガールズ,dd,hit104,17,17,108,331.48148148148147,49.074074074074076,30.555555555555557,27.7,41.72
